,dates,usa_CA_0059-0000,usa_CA_0059-0001,usa_CA_0059-0002,usa_CA_0059-0003,usa_CA_0059-0004,usa_CA_0059-0005,usa_CA_0059-0006,usa_CA_0059-0007,usa_CA_0059-0008,usa_CA_0059-0009,usa_CA_0059-0010,usa_CA_0059-0011,usa_CA_0059-0012,usa_CA_0059-0013,usa_CA_0059-0014,usa_CA_0059-0015,usa_CA_0059-0016,usa_CA_0059-0017,usa_CA_0059-0018,usa_CA_0059-0019,usa_CA_0059-0020,usa_CA_0059-0021,usa_CA_0059-0022,usa_CA_0059-0023,usa_CA_0059-0024,usa_CA_0059-0025,usa_CA_0059-0026,usa_CA_0059-0027,usa_CA_0059-0028
0,1984-04-27 17:55:28+00:00,191.36809917799903,191.2296732339009,196.34433853161315,196.4193907877479,193.92347528885432,189.5829833953057,193.9548091316488,190.6070297176774,172.50730661775427,176.75406987921411,188.31445090622196,175.25627187925906,181.71900535254568,183.991018299445,196.31899826742116,194.17870217276607,181.2806593291408,172.92627643903066,181.62156373701282,188.6225344027971,192.3212825095803,195.05068846357273,197.16899439460633,198.30626595115322,200.82285537333448,200.9043167301462,208.49424423563573,204.97889778876015,199.30350817639066
1,1984-05-29 17:56:43+00:00,190.3413813743869,187.22680668768106,188.4540433672866,180.05890432773597,184.07300018286088,179.39470975417103,180.87932140909868,182.1217719808426,162.98649014517497,166.1712076719955,177.9618696837475,170.53857479857493,176.80336433450938,177.77712269399606,186.05935432604383,179.07385410090777,170.2468962738138,160.4508187086812,169.94011743675838,174.75444729657227,183.05371007011743,185.39464441424877,186.90851559477062,193.0579704404979,202.17049081801,,,,
2,1984-06-14 17:56:37+00:00,191.27737645331163,185.4212403642989,187.35274053474993,183.66272919726723,187.27348299578296,184.27102723336847,185.38565207489108,183.32538059519678,166.03715989874908,174.8270377021242,180.0241684103613,169.0221429012089,178.54603291007672,188.46971713995066,176.09973195175377,171.97652478816894,164.76038658548424,163.8897242108194,171.7269893475758,181.0307268904599,184.15776348546814,191.43704960321583,194.5017328854729,218.81688570519918,205.98094063287877,210.23893498728785,210.44867436626782,193.32253400565952,190.47289071889645
3,1984-11-21 17:58:12+00:00,179.87169909284864,178.2862529645766,184.51402810741217,189.40839138522523,189.7752726585535,174.3926127745798,179.57273436389596,181.53311134217353,168.63279279119615,171.86004203232878,177.93863835150108,167.66368182579077,182.695153453774,185.45410111430508,187.78173113935347,181.14064523415522,172.22589907969228,164.9844105239353,168.13612486074643,176.6421178557063,188.0152549130459,195.6626790214748,193.2440493081052,191.43581954008073,185.4339857580809,186.2434658074062,200.87514540696785,193.38695460914604,195.47038181956475
4,1984-12-07 17:58:44+00:00,,,,,,,195.867516193994,193.69219659657278,182.270571331638,186.90825876703218,,,,134.6759099755719,,,181.64813972185394,169.86462281451415,175.76965380550595,176.19876404875777,186.93748613887104,198.89105875627763,195.19108700179595,204.50955277853626,200.3761985811912,194.318729671176,207.96544336322978,203.4601664094481,198.89492188155765
5,1985-01-08 17:58:37+00:00,171.7109675172643,169.98821396363752,180.59806686984393,192.00174608116606,186.81495770457008,170.82507553639556,176.2544691932547,179.27569729123047,171.91302805747063,170.08687652196687,167.51935183689238,167.39551063476034,171.87645984267644,167.16600701392827,168.13043075692426,175.07552835844405,166.47709324592913,159.9911503620664,169.22158144873754,166.24372036875434,187.00257328126867,180.57114095363073,180.56327018113865,195.5945702737715,181.15189115564226,175.56661184000598,187.81664696475409,174.38892158456494,179.881841181448
6,1985-02-25 17:58:46+00:00,185.38627164672482,189.09404665685534,196.26790452207248,193.3371466898935,197.44262159566347,200.561893637597,209.49131461734476,198.84423442384465,190.25169456091714,200.3811427165543,191.11049034962218,181.32309285859117,194.42881420930286,204.72665369409242,209.58789746601673,201.01476892929264,182.04555347087543,173.97042962069702,185.22992185005126,191.11590045256665,189.59878981612837,195.35232572663006,194.08916659648742,203.84903731669112,204.65985191173803,204.2999928230151,211.55253243298648,203.47879873174068,196.116212593245
7,1985-03-29 17:58:42+00:00,205.64177519029016,193.23686301024458,216.1212056173776,206.95900105847375,211.65876234555216,216.87183583622232,224.9678990806678,218.71918440995773,197.3532686193583,202.15011360091694,203.35354955985215,195.18712771502877,197.71162568218284,210.766458611433,223.80743880825037,218.03223792983397,201.76185565681214,191.96126610349478,208.50834280924974,198.44249094997974,207.93648156745408,200.24333423522464,198.16139209432373,209.78126449469713,208.4788753465433,216.87977180899205,218.26665398977497,219.23956695811336,213.00724708730888
8,1985-06-17 17:58:24+00:00,187.70089431950367,194.6494108822743,201.04762949225994,194.5124806299826,189.6486900166269,195.4950421274046,194.44485380071083,186.68020635049652,182.39010993250685,191.26115882003492,188.62392536935417,171.4940080934204,183.0092035916898,184.88433647690675,194.6347958803543,187.0891493684702,166.52159215321137,164.69682916221035,171.96092461815851,189.27068791322787,200.7027880509828,206.5800524762422,196.33593078111124,203.89363495963187,200.7809826216888,198.48189100238176,200.36007722390545,191.41176524308565,188.6374738992848
9,1985-09-21 17:57:31+00:00,203.2196200034981,192.35649614455448,196.2163133247289,194.82932655812942,197.16634235227045,192.61015121231225,189.10932481902688,188.00661583813047,184.47968006660142,186.67515554239816,189.53132277511656,178.69575741840566,185.18217357372066,187.47435467301392,200.24663599616596,186.40334494959947,176.16400051876124,174.78713152903197,182.04107385137166,191.54393557054658,196.01771923269143,208.40115773563542,198.9189343386156,209.30971755735658,199.3120907947507,183.79636439861983,202.4852029359389,187.41643263523932,195.23544202681165
