,dates,usa_CA_0059-0000,usa_CA_0059-0001,usa_CA_0059-0002,usa_CA_0059-0003,usa_CA_0059-0004,usa_CA_0059-0005,usa_CA_0059-0006,usa_CA_0059-0007,usa_CA_0059-0008,usa_CA_0059-0009,usa_CA_0059-0010,usa_CA_0059-0011,usa_CA_0059-0012,usa_CA_0059-0013,usa_CA_0059-0014,usa_CA_0059-0015,usa_CA_0059-0016,usa_CA_0059-0017,usa_CA_0059-0018,usa_CA_0059-0019,usa_CA_0059-0020,usa_CA_0059-0021,usa_CA_0059-0022,usa_CA_0059-0023,usa_CA_0059-0024,usa_CA_0059-0025,usa_CA_0059-0026,usa_CA_0059-0027,usa_CA_0059-0028
0,1984-04-27 17:55:28+00:00,191.34186691221058,191.2071884346537,196.3068638662011,196.39128478868884,193.89724302306587,189.54550872989364,193.91903786011912,190.55456518610052,172.47153534622458,176.70160534763724,188.24887024175086,175.19573588128574,181.69089935348663,183.95354363403294,196.25341760295007,194.10000537540074,181.24131093045816,172.8888017736186,181.5610277390395,188.57334890444378,192.28849217734475,195.02258246451368,197.14440164542967,198.27815995209417,200.79370841134732,200.86496833146356,208.450523792655,204.93260555501584,199.26208880935627
1,1984-05-29 17:56:43+00:00,191.8577184621238,188.52652419145556,190.62023920691075,181.6835512074541,185.58933727059778,181.56090559379518,182.94705380146718,185.1544461563164,165.05422253754347,169.2038818474693,181.75271240308976,174.03781423181394,178.4280112142275,179.94331853362021,189.8501970453861,183.6228653641185,172.52140190541917,162.61701454830535,173.4393568699974,177.59757933607898,184.94913142978857,187.0192912939669,188.33008161452398,194.68261732021602,203.85530980438435,,,,
2,1984-06-14 17:56:37+00:00,192.99820285662116,186.8962344242785,189.81106396804927,185.50647177224172,188.9943093990925,186.7293506666678,187.73223353394954,186.76703340181587,168.38374135780754,178.26869050874328,184.32623441863515,172.99328075500014,180.38977548505122,190.92804057325,180.4017979600276,177.13900399809756,167.34162619044855,166.34804764411874,175.69812720136704,184.2572763966653,186.30879648960507,193.28079217819032,196.1150076385756,220.66062828017368,207.89296996988938,212.82017459225216,213.31671837178374,196.35928648208812,193.1899850399115
3,1984-11-21 17:58:12+00:00,182.44709792250373,180.49373767570953,188.19316929263374,192.1677472741414,192.35067148820858,178.07175395980136,183.0846418588802,186.68390900148373,172.14470028618038,177.01083969163898,184.3771354256388,173.60690989422562,185.45450934269016,189.13324229952664,194.2202282134912,188.8668417231205,176.08899732417493,168.66355170915688,174.07935292918128,181.4709906613096,191.23450345011477,198.42203491039095,195.65848571090683,194.1951754289969,188.29554001325323,190.10656405188885,205.16747678972635,197.93177607324327,199.53680102428333
4,1984-12-07 17:58:44+00:00,,,,,,,200.57109459161464,200.5907782464164,186.97414972925864,193.8068404168758,,,,139.60346829688876,,,186.82207595923666,174.79218113583102,183.72955570917168,182.66618434548616,191.2490996700233,202.5867274972653,198.42479715016015,208.20522151952392,204.20874394221545,199.4926659085587,213.71426140476612,209.54715021813365,204.34117055248683
5,1985-01-08 17:58:37+00:00,178.68438704911236,175.96543070522156,190.560094772484,199.4732670081461,193.78837723641814,180.78710343903563,185.76367764577478,193.22253635492658,181.4222365099907,184.03371558566297,184.95290066651253,183.4880172467174,179.3479807696565,177.12803491656834,185.5639795865444,195.99578695398822,176.9372225437012,169.95317826470648,185.3140880606946,179.31888199096943,195.71934769607873,188.04266188061078,187.1008509922462,203.06609120075154,188.90013507991787,186.02674113777806,199.43901285116752,186.6949560525321,190.89250360015546
6,1985-02-25 17:58:46+00:00,184.97435896127783,188.7409786407579,195.67945782857677,192.89581166977172,197.03070891021648,199.97344694410128,208.92961550082612,198.02040905295064,189.6899954443985,199.5573173456603,190.08070863600466,180.37252512294424,193.98747918918107,204.1382070005967,208.5581157523992,199.77903087295164,181.42768444270493,173.3819829272013,184.27935411440433,190.34356416735352,189.0838989593196,194.91099070650827,193.70299845388084,203.40770229656934,204.20217115013025,203.68212379484459,210.86601129057482,202.75189399271656,195.4658241425392
7,1985-03-29 17:58:42+00:00,201.65711043679246,189.82143607867513,210.42882739809517,202.68971739401192,207.67409759205447,211.17945761693989,219.53426532589822,210.74985490296234,191.91963486458872,194.18078409392155,193.39188767610793,185.99174751464946,193.44234201772102,205.07408039215056,213.84577692450614,206.07824366934088,195.7848585265656,186.26888788421235,199.31296260887044,190.97124453717157,202.95565062558197,195.9740505707628,194.42576888791965,205.5119808302353,204.0514700648792,210.90277467874552,211.6255460672788,212.20780562841153,206.71567116073356
8,1985-06-17 17:58:24+00:00,189.07270392917832,195.82524769056684,203.00735750608084,195.9822766403483,191.02049962630153,197.45477014122548,196.31550326844896,189.42382556984577,184.26075940024498,194.00477803938418,192.05344939354075,174.65972257728492,184.4789996020555,186.84406449072765,198.06431990454087,191.2045781974941,168.5793065677233,166.65655717603124,175.12663910202303,191.8428309313678,202.41755006307608,208.04984848660789,197.6220022901812,205.36343096999755,202.30521552132726,200.5396054168937,202.64642657336316,193.83260573074676,190.80348907245528
9,1985-09-21 17:57:31+00:00,204.40061594927943,193.36877838379561,197.90345039013076,196.09467935718084,198.34733829805177,194.2972882777141,190.7197738360014,190.36860772969308,186.09012908357593,189.03714743396077,192.48381263956983,181.42113267790097,186.44752637277207,189.16149173841578,203.19912586061923,189.9463327869434,177.9354944374332,176.47426859443382,184.76644911086697,193.75830296888654,197.49396416491805,209.66651053468684,200.02611803778558,210.575070356408,200.6243085122855,185.56785831729178,204.4535295122411,189.50054312779457,197.10017246751897
