,dates,mex0615-0000,mex0615-0001,mex0615-0002,mex0615-0003,mex0615-0004,mex0615-0005,mex0615-0006,mex0615-0007,mex0615-0008,mex0615-0009,mex0615-0010,mex0615-0011,mex0615-0012,mex0615-0013,mex0615-0014,mex0615-0015,mex0615-0016,mex0615-0017,mex0615-0018,mex0615-0019,mex0615-0020,mex0615-0021,mex0615-0022,mex0615-0023,mex0615-0024,mex0615-0025,mex0615-0026,mex0615-0027,mex0615-0028,mex0615-0029,mex0615-0030,mex0615-0031,mex0615-0032,mex0615-0033,mex0615-0034
0,1984-03-23 17:50:37+00:00,245.04526893261828,240.48228834796583,241.42194081856536,255.98965601680635,249.68254503244887,244.82383938722518,239.74674366135,231.05320319312966,228.52855866849674,225.10434792247952,228.2722485086509,237.85380780643268,240.13569498382918,235.55437844631808,232.54514142507432,231.68677857845853,236.08428585606848,237.12447976868845,239.54958802719986,228.04566817568963,229.67290968559462,225.40102660371628,226.37226045785346,232.2412306333403,223.2725959228805,220.44502484204764,214.94313347187176,232.56138010256956,229.90314622932607,233.02463946553704,233.23611293893111,229.09481625389088,232.90339497041342,223.0260583698941,215.17290022973765
1,1984-05-06 17:50:16+00:00,232.84414914104093,234.28874503681305,239.72841167328016,241.93393805753755,240.26078465769692,239.9071679098045,231.57962199958143,229.1432806868853,226.33979343254546,227.8686872573447,225.01035446815467,223.17472786877784,223.51977781007656,226.18711077373956,224.45903305776943,226.79320087476924,223.59829633354028,225.8263293466029,221.35368670446465,219.08189296297775,221.81892931573358,211.38231982495546,211.3394043331551,210.05305994726137,210.23853810975817,206.2443407704914,210.2475546766576,216.32382270175455,213.74438592819527,207.78619376165793,219.40196139259967,226.9400629074226,226.42031731959466,202.62985820407664,208.31593093120284
2,1984-05-31 17:44:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1984-06-16 17:45:05+00:00,,,,,,,,,,,210.21875643940734,205.21016139894766,212.65843147735688,214.39742436966128,215.0799303570063,225.3309060444048,218.4045039406268,221.61166128645786,215.97390251860173,212.66034071221821,208.5434174377348,202.02182573238443,199.30751471751023,200.25714285168374,200.44363532115486,210.97096990045577,211.54404893606463,214.0550417317231,207.1505836025145,209.69863675843433,204.19445108440425,205.42975139632674,205.5212979388947,200.804945726204,198.2360667218556
4,1984-06-23 17:51:22+00:00,241.60652313630686,236.29946957258045,243.21074457169755,248.3603516810531,247.1590544028437,245.39398479176498,242.47537476980483,233.08313671377365,237.2160001477328,238.94049783723742,234.47622169702663,235.60745055567477,225.8063308572411,227.22334864396908,230.14682288254244,231.06739571717975,234.34383170315925,234.40762932229325,226.45249671702,221.59942838942357,223.92212800279773,217.8602994695707,221.97226082239183,217.17161088655592,217.97715661255717,214.53917446858267,212.5930568272508,223.61869700874595,220.49287201747734,218.46490606367345,226.72920114417008,223.73184913315774,228.1971638325985,219.6022465704637,218.45187892422277
5,1984-07-02 17:45:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1984-09-20 17:46:52+00:00,230.86353274641078,222.64725880966927,235.14913914243817,233.46290467014177,230.73310461495805,227.4207400881395,229.35845717832376,225.76799185080228,219.94516159074058,220.1056599123653,215.84462856467036,219.05205560841523,213.55577398586917,218.56852978762183,221.8461078723749,212.87500537240882,218.61295484878514,219.26410202211713,225.26097873143794,222.808232523394,219.19684385667296,210.81658463018775,211.70330168819865,203.11603173152517,200.53527334856193,197.77495678229027,194.8218194297642,200.3607972342725,208.7686279978503,210.0039847954218,207.85276778660415,218.18071962977524,223.83389772857913,217.4002345665742,203.45709498959195
7,1984-10-22 17:46:48+00:00,221.3501841154833,210.6900798299842,222.41927350393604,225.49657310522127,221.97319629268821,219.84409902149366,220.93888266693932,218.1126285495057,213.94720667865155,208.2057101004771,208.87504735012567,208.1356410086649,204.96326330125817,207.07809680892032,208.11480718474928,200.29277595582664,208.82398963587082,208.27984377830924,213.3096481951446,206.654411566023,209.24079537976962,204.53611939750684,208.30523195698345,192.89313656473036,194.16309452359764,192.21224306892373,191.31562223948032,196.54971867155808,199.91780205458673,204.34660620692114,204.04428322707417,216.13353034918396,217.37209203399811,204.5944521611693,195.2069460226277
8,1985-04-07 17:53:17+00:00,226.16839467803254,222.33535002611467,227.7427025055162,230.54057709408545,232.60551788773034,224.55739610040945,218.5403480757623,212.06390281693245,209.7956689864597,206.52962771738407,209.98296981602383,212.16330018251728,215.41323755334778,219.38356291739228,216.7018253373672,219.60458312496272,216.186384525126,216.3667668593171,210.88921953199633,208.8501468621551,207.96467336211964,200.01686056655598,205.88936923693893,201.08951379495863,195.8421188690137,198.98221675188697,203.9542861117405,204.47017490758242,207.0677142062204,208.23522516837284,210.3835705672052,203.9879126962528,201.8902128210047,190.09897989118923,194.9262392460853
9,1985-04-23 17:53:11+00:00,232.47108259226417,238.53924914274842,239.27804054231433,249.94490192749325,249.3730202431344,245.03984288655778,231.81121619150957,220.98701278588783,216.3407129097027,223.61758217680068,221.75224637067197,224.3336123934711,229.91333652542147,229.29245645965352,226.50684165411474,231.0240690974058,230.07815939132595,231.84419841395754,218.2805026398721,214.49018062842882,218.33455467253413,209.47068551794777,217.16086479168683,215.65787942023735,215.90887735865164,213.6161833411808,216.15950264339995,218.57544854887234,223.7542417360604,216.48781399615817,220.91830027178588,221.96933531293803,220.35322186629963,217.32160849376288,212.5266309856233
