,dates,chi0039-0000,chi0039-0001,chi0039-0002,chi0039-0003,chi0039-0004,chi0039-0005,chi0039-0006,chi0039-0007,chi0039-0008,chi0039-0009,chi0039-0010,chi0039-0011,chi0039-0012,chi0039-0013,chi0039-0014,chi0039-0015,chi0039-0016,chi0039-0017,chi0039-0018,chi0039-0019,chi0039-0020,chi0039-0021,chi0039-0022,chi0039-0023,chi0039-0024,chi0039-0025,chi0039-0026
0,1985-03-28 14:12:49+00:00,183.8323932402072,178.57784822427828,162.74254162007034,175.7039326077754,177.98853214121698,173.37104955349156,172.7854413658726,182.8551530730207,192.1865846770568,196.61631159966694,196.11069346129767,195.34583552298523,191.90259046933198,188.73342903029584,185.6208420713317,180.07733745921055,178.24287951490305,177.1192047946104,176.84912038881444,,172.2178811742254,166.50183046065249,156.0907186695123,137.24289933518304,148.1247987723106,157.51763276907326,170.36482343474853
1,1985-08-03 14:12:13+00:00,190.43013006495585,176.01893975627158,163.75898681849483,179.72356163216236,178.6101288484669,176.79729277315067,173.43363289317904,178.5177004818503,177.3243953348731,185.94234992487284,184.76512619367713,180.54005865833878,181.8104921236631,166.6808759556311,167.3005904004454,159.61633183885255,155.32157905938186,153.41992890157636,150.6857252303586,149.44268086061786,155.37241336348902,141.1235125139117,131.74848662016572,119.08955400000862,146.74637854851224,155.39031626760325,181.57656651445748
2,1986-07-21 14:04:59+00:00,190.48016470064937,174.66888759055183,161.95092284632415,176.76702983467237,179.8571375771395,180.7317318849775,178.6860575378113,183.13679861472446,184.27677226069278,189.0660672918485,176.29298625015375,170.3691415328967,168.08232939426512,169.35562429548094,164.9448514432605,158.62814904585244,150.42171736732436,153.30821086903885,146.98879628427497,148.53229962922154,157.74179387692286,139.77309815017824,123.3156544672679,117.50767911531567,153.154091125439,159.75011172015022,181.82628539349545
3,1986-11-26 14:00:41+00:00,197.10111060438928,194.62988871297307,183.57129163794835,191.84198315748344,187.93885518842316,189.40306678354426,190.25970892696512,196.15075411612506,206.75275702183066,211.18198376819586,207.68043644698187,207.83807678987802,196.31691715646164,187.86480682827246,183.84090951103505,178.91658139235216,173.3839579131697,165.1489896990041,160.0498297814806,162.1638371601918,147.7311135021883,,,,,,
4,1986-12-28 14:01:38+00:00,,,,,,,,,,,,,192.21110170082358,185.83824902647194,180.42412462551454,176.61332044317405,167.77910946503664,167.72101190820223,166.53552270845768,163.9291962208528,162.80080606549433,143.4684022720605,134.19887673630302,120.45255898197411,132.93655887282296,151.094211262456,150.0123771285758
5,1987-01-13 14:02:06+00:00,195.42957272601922,193.773480737694,190.45621457686505,200.82620974699103,189.34825914274717,188.4389535544185,190.22230689180222,187.36037061585898,191.4367025187474,194.73544612680058,199.77284149580896,194.6022855951271,186.72664449912835,182.2119684698466,171.74567417265314,173.59525607120676,172.10451147202517,164.5759133470303,165.05866456567705,163.75924212937548,164.71720372255226,152.3216110712866,130.84927263919283,125.48888186456357,146.07684464365227,160.87368977707814,163.77896865187685
6,1987-01-29 14:02:34+00:00,205.8082753180549,200.94216633922852,195.25357502894292,200.47435558411806,200.28033896215086,194.38593760938934,191.622595946957,194.54787216563008,198.13692951884173,201.64242621749926,200.74155651192342,196.15483916178837,193.0167977919835,187.56356933000967,181.7703994274267,170.8139751544813,172.32633044712935,166.64153285220087,168.97229097924424,169.95795999779955,168.06179606870506,152.70139263675844,140.98538706894502,129.7188153872976,137.14999082159778,159.09744907480288,171.6259043011736
7,1987-03-18 14:04:25+00:00,209.23340564687166,207.64767584324704,190.98755591181987,206.7328853567165,204.85339486678635,199.46535724809746,198.05338206693818,200.93679008578826,205.39722903033558,208.06987210480486,199.99446489258577,199.92606971857623,202.29969239331948,191.84077880641556,184.67346736335384,183.31497816830696,181.00833707749442,178.47771178301574,175.6198584161082,176.10891896484014,168.76964303417455,156.72571877532556,151.91266323047785,134.77889197393927,149.8487307375112,155.0160186844505,180.01349022690889
8,1987-11-29 14:10:45+00:00,185.56593805594846,173.99969231279496,162.6045772981808,164.92856748133516,177.52056637214358,175.55884058537046,174.9102982781274,177.2614671287358,180.94996133063756,180.4513234828174,183.19428410301137,180.95121751629355,170.43626484147177,166.36747324449198,165.95116080638005,156.60510300674065,153.90098182431933,151.587209543052,152.86837017238733,156.72798405856892,163.74257224151532,148.63297853925118,134.78245551551024,122.23476462569819,,153.30564057043748,159.56610467916448
9,1987-12-15 14:10:59+00:00,188.09247671391893,176.98979214353005,168.69258898841474,185.25228992636005,184.087291464923,177.35398494308032,178.69774679240618,183.5723028837442,193.12937458802278,195.50566969949207,194.43904792615498,194.17474994949055,191.41697771900903,177.67110264726682,176.26888210082984,168.1169715347543,175.12682041154,170.1765120095631,170.22833344171556,173.5856866506955,176.08764924929287,159.67775074768622,150.0338544257296,135.1381853392022,150.78718480589475,165.43925823455663,175.87074125378032
10,1988-02-01 14:11:50+00:00,200.4697650170672,201.05753946782343,190.29949667053086,203.7431406183535,198.51779600513814,195.40974717109876,194.65329562189055,200.42891439665195,201.2633731742047,206.89339503356805,208.24437244483053,207.65444898907026,205.01281156963464,198.68488606624808,195.900161679258,192.78416632105225,189.18099845261398,185.32296255647864,187.21497304434104,189.98560054326015,189.88490112325937,177.53191654144086,162.65720279309727,153.1203960873734,156.738366431056,155.5394555065247,173.22319555842424
11,1988-02-17 14:12:05+00:00,197.05151681675216,189.25265142756118,174.15117872313013,187.8798036896797,191.12165959118153,191.36549482654186,193.35829130568078,197.6783382500248,200.05396574440667,203.31579369901527,203.27824057478853,196.00123361028042,192.3799650859703,179.0797773379207,187.89384532005332,179.1493245959182,176.17004744260527,173.55580451065265,179.8019341396716,182.59051372146675,183.24184012028707,170.72207509475388,166.346676116402,153.4179920232175,153.61780500066703,153.75790682675228,162.64566840372777
