,dates,per0046-0000,per0046-0001,per0046-0002,per0046-0003,per0046-0004,per0046-0005,per0046-0006,per0046-0007,per0046-0008,per0046-0009,per0046-0010,per0046-0011,per0046-0012,per0046-0013,per0046-0014,per0046-0015,per0046-0016,per0046-0017,per0046-0018,per0046-0019,per0046-0020,per0046-0021,per0046-0022,per0046-0023,per0046-0024,per0046-0025,per0046-0026,per0046-0027,per0046-0028,per0046-0029,per0046-0030,per0046-0031,per0046-0032,per0046-0033,per0046-0034,per0046-0035,per0046-0036,per0046-0037,per0046-0038,per0046-0039,per0046-0040,per0046-0041,per0046-0042,per0046-0043,per0046-0044,per0046-0045,per0046-0046,per0046-0047,per0046-0048,per0046-0049,per0046-0050,per0046-0051,per0046-0052,per0046-0053,per0046-0054,per0046-0055,per0046-0056,per0046-0057,per0046-0058,per0046-0059,per0046-0060,per0046-0061,per0046-0062,per0046-0063,per0046-0064,per0046-0065,per0046-0066,per0046-0067,per0046-0068,per0046-0069,per0046-0070,per0046-0071,per0046-0072,per0046-0073,per0046-0074,per0046-0075,per0046-0076,per0046-0077,per0046-0078
0,1985-03-27 15:04:27+00:00,261.41352341806714,273.9507657682537,303.05432919921276,299.0288541438234,,303.6309931436037,299.84506292829724,303.98201993953916,299.67581461006694,296.9346182045503,295.7584664869548,292.1111970758578,291.7807804983002,291.53781117475705,288.58379970940314,284.74305785573114,276.6820922100157,258.70856442450616,253.7938722425959,253.7225679725815,240.33968899225525,226.3167747729001,219.74502990882297,218.56173884388463,214.95649925851944,210.1855569978713,200.89093329105236,189.2271109574539,186.25118697454283,176.7873773859611,166.56221344373333,167.71859974515138,168.275210918154,166.49364472522515,166.54090838578747,164.24425568576027,165.11162308733907,165.53488048859268,162.62409493784102,149.6109464003232,147.7496623632166,148.02596479176884,142.07005593285695,144.35543500078046,148.04532877594553,138.19620612903472,136.25075784220724,127.49226369552508,126.13518447386994,117.21078758441313,111.47049686325191,112.43081565894043,114.49388490703907,110.7391101445592,110.55292240017846,107.26927258174562,102.92957788467824,101.64081966965055,97.5362877359603,105.9138368716254,115.69965498190273,116.36803045527412,116.5715745412583,122.44483661416417,124.03115012909149,127.13235288958793,135.44395877212176,140.6358770321166,142.22166855543688,138.62857672089538,139.33399561208498,136.89674236820346,133.99020318115106,129.55010307519197,123.44571535592127,124.84640839379063,128.6022326844662,132.7381664256986,142.93949008297804
1,1985-10-05 15:03:08+00:00,243.27864840526468,254.10649602569825,286.1271826077762,277.43197039041263,259.1211038021691,287.8894456282655,295.36739014525887,290.929527993289,286.8389274730174,289.87473082991045,290.11986040546907,280.9061815865905,287.26717788683186,286.3950873286558,276.7701997808047,264.34378497901446,256.76933996952823,251.92518004241907,246.34681617739002,238.0697534026407,226.3085387267335,215.00618932515752,210.08471166117337,215.45554761505522,213.8340982922277,203.02260012147875,192.2329476022164,178.30725420892855,179.0484884786887,163.2437347330331,166.10863692577078,159.98607172030324,152.41181020088604,150.35078631048884,149.99586722589973,149.28080793223572,145.4207886046023,142.89625563597852,140.13720867583083,131.07929266074294,130.72709427208886,125.1587082578985,,,,,,,,,,,,79.89043950531243,80.5829845445357,65.80070579120924,72.22104547070569,70.49843083374398,68.27195018191034,,,,,,102.08623839919957,110.33470888220285,115.35000098325256,120.75253365983326,120.29190719031347,123.44298036060104,119.73203155733009,120.45634063281322,125.08854689077378,,,,,,
2,1985-12-08 15:02:09+00:00,,,263.43684516338175,272.7222304701026,267.24143099323175,274.58214241133567,278.1024131712629,270.4963817909079,289.0188249430765,285.75499929430595,276.7513572513903,278.028066122483,291.198408529244,284.3296292395702,274.98074106633584,266.9345437080872,256.263071503436,246.87859950569336,248.18747026114428,248.05502461840305,245.40504678581487,223.5995786263928,212.40589761392295,206.2423436542759,202.70588395716342,202.87822998865852,198.5801458958317,184.53011494223696,181.9128383360796,170.68462875360353,171.56147018921826,167.08431909880932,164.43219868759402,157.37161170663688,162.61162863710524,162.50945088418626,161.4863099327466,157.1206723893517,149.86198249908892,141.65301167652208,134.8608195883054,139.03154638035872,137.5280756357828,129.92456049474518,124.29625927520237,116.46566051269193,112.44118155946461,104.05637139746142,98.73150903220034,89.24655957208205,101.7491676707855,101.14356720314413,98.50144773416386,92.67279597768245,92.60914877983166,92.88629434960174,91.39683407984816,86.62258253491544,90.57338136402703,97.66885041848742,105.41133809492696,111.11090014675412,114.75787849260662,117.97568524283761,118.51733003475832,126.01137184915218,126.0216000147056,126.10585468835302,127.27660940924315,126.41581991026942,122.67416946445711,124.03034274356045,123.63374020784087,123.62314275449774,122.24741607629232,121.4980813847848,126.13983084746812,130.58240488879633,136.26592133625834
3,1986-11-09 14:52:45+00:00,241.772048631087,265.5755787080092,283.5010827880805,279.16150396962877,291.70631490228516,278.7804316701784,,,,,282.63216587863747,279.9053453431012,280.0971947504766,275.45801467174016,271.40396517229846,263.7278617349409,258.0466299156474,252.33222046373544,251.61035265084976,247.99473980619794,238.6271188109501,222.96081494626614,218.11724041002336,210.25946275244283,211.5698942202768,204.37492259120086,201.52593574354012,199.76927955929952,196.16685684618272,188.73909096950152,182.36588095686417,178.3327776941238,179.0189146883804,178.15314148429064,179.33386230322506,176.15979677263354,166.48478919543345,160.60973570276676,156.25342052224488,142.91973141980603,139.994173503828,140.43678231453873,139.0193363913416,135.0250809984421,134.29983535048078,125.01300041241882,123.42870957542561,126.35753164878412,116.2372056080301,112.16869741504276,110.41590765096757,116.17331127916636,110.5281648939455,103.87785806003598,91.42027102505072,90.41507434661769,87.39009840213666,90.56708267034288,84.8184272871385,92.16838752587125,91.1227454883261,97.68727844263124,103.27155475729533,108.64770905980987,105.33321038052465,113.2971450943386,117.40242043880279,121.63438406562263,121.5494142232252,122.24411207309704,122.12608461305777,119.93822826824815,118.94154586661762,126.36449196558817,124.98396178895977,126.2640051439469,124.80568772469138,129.1663319215728,139.13652091422173
4,1986-12-11 14:52:44+00:00,247.22581274711717,263.5699232468945,291.20911685282977,281.7176497609007,279.7375586066778,285.64327417466694,287.5636939690751,281.68913684427633,286.6199286880179,289.20293303620207,283.7858079064846,276.4899183358859,267.750262121992,271.5451312885546,274.20204645001604,272.48557458908147,267.67588526305764,256.76707655448706,255.61713850377973,247.35312363443362,234.82328004635394,229.04074407600493,222.80386761299042,219.8127030385931,215.42402743306027,214.0691031394346,210.13789973151177,204.7861881726588,201.65024873778327,195.00435087662595,187.95404781898324,181.98852000034046,179.98350299452454,181.18262003984188,179.88572753367774,178.05902154425263,169.70158562310596,162.9425176692325,161.63484246062916,148.71350141452288,151.6542273360853,152.91036248582228,150.09776900631317,147.07626783343642,139.84507865361235,133.78758923048497,144.39124789363768,137.07734418565587,133.19694291387694,123.80500888619324,123.87658273761913,124.62485358293158,117.67998312769889,117.11660225452766,113.05622424069708,103.40880285342499,99.99747085932317,102.14165227965589,99.17212056349466,100.89723561346018,99.81926642678823,109.23390516176542,117.69699664635482,121.59136013531996,123.45790908755602,127.97310779226031,131.02447492091613,135.30780373995486,142.39505833255555,141.07348136109863,133.33192785681186,132.84549588646996,133.7775125305626,133.90035451740826,133.9430306052883,131.32259136330174,139.7314134093536,130.79591478823926,142.41021064093974
5,1989-12-19 14:57:25+00:00,225.41790287944448,243.39411747877364,266.0904973547017,263.7950734468776,257.96219086751074,254.83108558995963,253.80208099070083,259.45737578124647,269.4600954302561,269.3423724882834,262.0762355563445,252.85676692243035,252.88332775702943,252.15120794618286,255.19561657173506,255.04590543073488,250.67979580398122,,232.94502388157431,241.35600767832028,229.7168461083212,213.20703612399825,208.12361510879376,216.26697288524372,214.3361765961072,198.46093139571002,200.3841380085075,192.75596523141778,186.68995641330835,176.99381758958873,176.8100523084902,177.85602075632858,175.1988799116,168.39250119785,168.8563616562562,166.71126992928816,170.2761194860534,167.27155130278,168.2617880166858,163.0135977952974,165.98039705179275,169.72515754019167,162.35319973938533,155.8013418674506,147.8901880705206,146.43453840056463,137.076912252275,134.3503343522417,138.066633688096,133.54712545567094,134.4406083271351,133.69742472892275,139.23323672759,139.20162335440776,131.32469544387322,125.50943450857899,117.22443955723308,105.53127938613125,100.46717504367093,109.74121871232757,117.87754147619128,127.0104732162373,130.08674493785608,133.07628858948038,134.80584762768947,131.4749180512035,135.31172522753602,137.86340889868293,135.65441578280567,129.98852528526535,129.70117864602153,133.04878948692678,126.75079986451014,121.9909506903487,127.68702099040316,130.9611657587598,132.65062912597077,132.93267035325067,145.36459536326203
6,1990-01-20 14:56:25+00:00,227.5205334549027,249.64694687400717,269.7379261615521,269.118757498363,271.4396637497359,258.8403286927139,262.1753566180487,264.99868375476944,261.6031494715053,271.2395515186798,264.1602526340695,262.87910851269544,260.19089806914167,257.37152236941773,256.44238657887036,258.0260283535784,249.76132559838624,244.81145362007797,242.08645955218043,242.99956681024926,234.53840630939197,218.12574613460563,208.8957919300425,211.1966139108219,213.81507419568288,208.36760084338624,203.45026833052884,193.3792350163437,184.20580479667464,181.51582888570292,181.38937023875175,178.8761929770877,176.35956436590064,171.82316627224503,169.41075781001786,167.5549142547354,167.77700013054798,172.04701217670853,173.09853644522414,166.9846946873321,164.2391915570306,168.98128377714932,162.77430634687516,156.74545178172107,152.60603403557448,147.44938475148805,147.26726977137878,135.6676668525759,134.5522969164276,134.54477297688328,141.03481849268238,143.0903293711174,143.4607273672824,139.64210605350857,131.24007887440536,128.44558650544045,122.57614295028738,114.45414495317002,102.6338343359295,106.9938884742785,122.16557933705882,136.58724605396262,134.9627501685086,137.22537560929698,135.7912873376046,137.01709043669302,143.360007538131,142.11835281441114,144.13146860890487,131.91659494259875,136.39925946641017,145.10324858095308,142.4866467553789,138.27922356933433,129.08840283014624,137.3235111471718,131.80095325839648,130.39736210896552,138.04038432347647
7,1990-02-21 14:55:23+00:00,234.6042644019208,246.19771349590914,270.97306556380386,273.1521454892802,277.28905501211636,271.295718163861,250.66271561500474,264.0031851471988,267.9669856204948,259.07861699578154,264.2276636635502,262.29296606635876,260.45160393034246,255.6317139001698,257.58118247481355,261.5693069583016,250.4958587034398,232.30929512767216,244.55111291440912,249.2103664693114,237.74084094434755,223.25934664374114,217.37837776651028,213.9594372250844,212.09271604508808,208.82679682467392,202.28156818481702,191.1028078393956,191.52504007864889,182.4720072062134,175.89337478390607,178.99420815260015,176.04392301467752,173.89898502144297,176.05257532966468,173.88848879441124,176.37708023394265,175.5339645089702,178.14046730399198,168.36137227021788,162.3959993497047,169.42508709760472,163.98481791230265,158.99977099395463,160.4975919346346,153.48677092524903,148.13337943723815,145.35588228067118,140.57342131927226,140.77081377887396,137.0014872871567,140.90142197408372,139.02087626741397,143.07213391628162,139.59740203176165,137.52516906275574,133.42745303967618,125.00933873069425,117.3272342649792,126.76769623716015,135.70868972925177,133.62588954059888,133.23651070520307,137.80120220302175,138.86533276291033,141.72575170278907,145.56040816632085,141.80608529480546,146.46343944282123,147.7015484060618,143.9907692996143,139.70376302711537,136.84201611275964,133.00913708893694,131.6081867205279,130.8663589795549,128.57118976984648,138.50187760559453,146.01630990877283
8,1991-03-12 14:55:24+00:00,222.35287639965557,227.86519035158886,247.13006975392423,248.99993528168974,256.7223606955972,252.01088927089947,252.35639256829413,260.75987904542325,259.5561888463959,254.13566668018268,250.883583349345,244.46159581943223,254.3068164878538,250.55161699475505,249.02172118936429,244.02792354288482,231.5637614767787,233.15765295888568,238.39645634807178,245.57691227296414,235.43285294100963,219.88542555840357,216.97177875061814,218.7999361544141,218.96930012038857,207.93460171933023,210.2582702219011,200.56757134615927,195.52998976433798,188.34456073622084,183.7212128252551,180.51510463559896,186.8741258291305,186.27469542111643,185.07901215845362,182.57676008815054,180.74603525548514,177.21116525289645,176.6041785908119,175.15559958283524,175.0287004456973,177.67650648334143,174.73373649898602,171.10838906173956,167.56238478662524,157.68664696489492,153.91547948858732,149.37740258523334,144.37821889526887,136.79124480604284,139.9928134962564,144.79122814181324,146.6391756111423,148.85430063862725,141.46391380454398,139.5681740932326,135.2587875268254,125.77792331629566,121.28243820646541,132.8736411085058,135.1259610770425,135.44501042199124,144.33699971464415,145.25333425003015,147.70508085870395,150.22380491327522,152.1622308824115,153.9815503740748,157.74465491383492,151.82308905234194,149.84088113824384,141.89869147208813,144.3136295000883,142.77247783560586,137.69894653113835,131.46947595229256,130.78703687980124,130.1163367548044,139.00825995571068
9,1991-03-28 14:55:37+00:00,217.71625238723107,222.94164291951182,241.83542663464254,239.52705415051906,245.43545193400786,252.16344526820689,257.8453464394231,263.7498633407268,254.41535838575277,252.02573292796654,245.36778623143346,247.18245908560107,245.90765543765824,244.77479076424993,243.36647400682153,238.92927382123386,235.96237497669316,226.6406378355362,233.8684383155054,235.74331557787178,235.91231115189493,222.41596304250672,219.22388483384728,221.4651341524969,215.37851960186217,208.51517799756326,204.47542486588586,193.91191611457478,188.1026770375267,187.76357422202972,179.04275029107092,180.29028492664662,179.76341971658582,184.25525862361445,180.58662382079416,181.32018005166765,177.89015678050927,179.103808513915,178.55748167058,172.1445236661603,176.24661401227232,177.9794543751999,175.4183812558124,167.87016339837163,163.6402120972784,157.7724944985326,154.33612360029457,148.19443035391154,142.9964575872824,141.8049942961712,140.00371520576238,146.71089646959234,151.63541934521066,153.59666699099722,143.96549236062975,136.5159066678376,133.89714256697908,129.37859808745984,126.52613690296658,133.4732500028439,137.6653851792372,137.30380909143648,142.6231207762803,148.0393993502226,151.6135005228095,148.86631092457782,154.6856370097638,155.59102700720672,156.14004352394596,148.27802457047568,146.25572023467785,142.20319964770272,131.53206371646294,135.5965295252832,131.95907472219716,130.03837431195348,129.37278695452042,131.63378681283706,139.71047735834009
