,dates,usa_CA_0107-0000,usa_CA_0107-0001,usa_CA_0107-0002,usa_CA_0107-0003,usa_CA_0107-0004,usa_CA_0107-0005,usa_CA_0107-0006,usa_CA_0107-0007,usa_CA_0107-0008,usa_CA_0107-0009,usa_CA_0107-0010,usa_CA_0107-0011,usa_CA_0107-0012,usa_CA_0107-0013,usa_CA_0107-0014,usa_CA_0107-0015,usa_CA_0107-0016,usa_CA_0107-0017,usa_CA_0107-0018,usa_CA_0107-0019,usa_CA_0107-0020,usa_CA_0107-0021,usa_CA_0107-0022
0,1984-05-04 18:01:45+00:00,236.43986552602865,227.462314717507,226.98915290516854,221.6126546880097,224.32834234611505,222.13953040215068,215.71701458804242,213.3802887086615,214.36454661879208,208.612720611796,205.3664908850467,208.01125399114798,204.56775355931282,203.9945782053182,201.35052016668521,213.30842898572135,212.84018087118096,212.29309495228222,211.29341837367875,202.36100630518808,196.3872916419187,212.287300739788,223.56542055970743
1,1984-05-20 18:02:16+00:00,240.24266736262354,225.84190310592314,222.39015698692552,219.54747420913355,216.12718806777542,221.04776463106307,213.49540150132657,208.38702496768613,210.61609583428552,208.8251620739871,208.1425719591586,209.25245174280607,207.54078216717994,207.98874606782522,209.50547162371439,216.27253664518608,211.15419699700738,210.362153324031,207.88431095400716,204.11034626270578,207.1502060599671,211.0367870178565,220.6573375342838
2,1984-06-05 18:02:38+00:00,241.32679013637076,232.22300607263037,228.72567847106018,227.73882964428296,220.63245230257655,221.21081115257277,213.54872756745604,208.39658004449927,209.1185887054384,208.03739221098462,208.74507238848418,208.40626495091337,206.24768962156168,203.2032883714379,204.01888084355318,216.5672062045339,216.30460460659367,222.79536517950328,213.4471009602617,237.91765528197664,224.8574453293688,213.551185069066,220.2974833651489
3,1984-06-21 18:02:54+00:00,242.06509634945337,234.64644742160647,233.19516732437546,231.6289410865658,231.60974267541155,230.87001801661035,225.28542603824195,225.23658012825211,222.57273757594064,218.15282231387278,214.87616697068623,209.8203134454357,207.48592781578137,207.91872264803385,205.9680006501464,219.60448045035847,227.16541436335922,231.5198588963156,234.44859528728202,241.4664169683103,227.20356389234604,219.47391699060256,227.50842572763122
4,1984-10-27 18:04:31+00:00,226.32295772735023,223.36935142064164,215.01252330816317,213.84138818160446,219.4819983947814,221.41701650116278,207.64423335830364,202.59933553158896,200.3398372703601,204.06072969851806,204.1268609471628,204.53582722042404,204.30470646471053,205.24548943325192,201.91157762393487,217.3479745018062,224.0865143956206,224.7059300275127,232.01646735295287,230.11698245424847,211.39868829822976,212.02757438822766,218.97560718065932
5,1984-11-12 18:04:23+00:00,227.77554689626112,216.66475458851363,210.44127784851153,212.000384938976,217.2128747364829,219.55342107262987,213.79466417041093,204.9466247251656,199.20625323947075,201.66593063272649,199.90414009161995,201.05458412335693,201.88180710565842,198.4527666936435,196.849670833431,206.41685689301673,209.15831940890405,216.22690586470026,227.71559533444687,221.72500215597964,207.44185287821864,206.86287008862004,217.38269504850064
6,1984-12-14 18:04:35+00:00,224.670294333816,220.39316868134566,216.6809781420714,217.34179892942743,220.05285388095797,223.79109976399943,216.34397719454537,216.1347410804076,214.25808245486473,216.42783186393422,219.07379096305144,216.6964804197276,212.97085437773114,215.08190906261777,209.68017982782905,213.1317155029965,219.25190670778488,225.67639512833514,240.26151432848923,241.11353414873034,238.9482505815969,222.74911027338675,228.38772465770725
7,1984-12-30 18:04:44+00:00,236.1173139732758,234.1581691741699,226.74978780262936,227.17914804573797,231.2771394024761,230.3216886559065,225.30795225811428,222.34628129034812,216.6758613702317,217.7617985585693,218.51198029805659,218.32775319845183,218.45257919369726,213.47084920548218,216.43034514236138,230.4477947388198,236.45130377326282,249.70057902890863,267.749269173522,272.1040267313093,257.52730547412807,232.81318352854947,236.54918147566138
8,1985-01-15 18:04:51+00:00,227.657458889146,225.50315695340817,223.08788053239047,221.10658314367646,226.8030337735094,229.8649062849969,222.3977640220411,224.3929305722502,222.2499421987713,218.62412759409182,222.6215468578399,221.70364176623562,222.3113333063963,222.76591858684833,226.700225949077,231.3594877123819,237.62545133316902,248.04844446251042,253.41357314861978,245.24731519195387,234.34520043929797,230.79250005961381,238.2376758996864
9,1985-01-31 18:04:55+00:00,239.53104912865209,232.18105629358357,224.50019768709691,229.33153339264192,230.34755023378824,228.90291246920722,227.89333515135056,228.9136022717558,227.51847035421972,227.69988742033405,227.28964512254026,228.54234144592306,224.16801997273734,221.3988217319133,227.35371278066154,238.1519450038595,237.78896506447538,247.28273832655407,249.07163219114352,244.4738712302439,236.12096796919246,227.05046692376243,240.68681769535758
