,dates,jap0069-0000,jap0069-0001,jap0069-0002,jap0069-0003,jap0069-0004,jap0069-0005,jap0069-0006,jap0069-0007,jap0069-0008,jap0069-0009,jap0069-0010,jap0069-0011,jap0069-0012,jap0069-0013,jap0069-0014,jap0069-0015,jap0069-0016,jap0069-0017,jap0069-0018,jap0069-0019,jap0069-0020,jap0069-0021,jap0069-0022,jap0069-0023,jap0069-0024,jap0069-0025,jap0069-0026,jap0069-0027,jap0069-0028,jap0069-0029,jap0069-0030,jap0069-0031
0,1984-07-31 00:43:30+00:00,191.0560523799696,182.02445292042685,161.91793002490675,160.5375785391765,152.52259872379523,154.5009865310788,150.58956101793677,145.3840894160213,133.6026726905905,127.76915836289643,139.01064627557906,141.21937274211945,141.5926906369499,138.69914155100165,136.34641598993545,132.34643325613436,130.98889500469778,131.875322214138,121.32792259286587,125.16846399862706,127.28674296074772,129.62747539384273,126.76003769461491,126.19874040725722,121.70618468659316,124.79244156798026,123.83538139680878,133.8624970383491,133.0987349490715,133.48760842996865,137.89964362757317,139.5027652836084
1,1984-08-16 00:44:01+00:00,181.56043116775118,176.82173936987027,158.72389026854864,157.03930577319494,149.14899370478588,146.353343990869,144.73983985935308,140.80592242797934,128.40868304930416,125.55297552199781,130.6622778763971,131.86370921539623,133.2884270611916,133.69470616191376,129.840334823575,126.81948972537572,122.85336727363537,118.48618108102069,114.93857570634202,109.46673177305851,121.13531809098872,120.54997784548603,119.11414602787517,120.89855946480446,112.8207456460774,115.6610154255913,118.48346829861498,122.7955382780169,128.01991880109358,125.6200329244742,136.21218913324046,133.59405546187324
2,1985-01-07 00:44:07+00:00,194.54317473795265,181.78076516417983,175.2587002803032,190.11277844874814,186.59256308392418,178.07718400311143,169.70597322473768,164.55371954619204,157.30945971841908,156.23162734299927,161.77286628546796,161.07546708112199,164.3940112121491,160.96158937590332,154.74912402537495,154.43324556530945,146.34318653165536,132.44846715659457,126.76465320960975,133.83090534337387,143.9939018462677,150.73936510239417,146.47513165997537,148.06834811181014,147.80962547108402,149.4206371353011,149.18366918067437,146.15837673215583,143.5527123744702,88.19339509716329,103.3980015618751,106.0216645184685
3,1985-03-12 00:44:15+00:00,179.3134974636514,,,,,,,,,,,115.44644374806697,113.52831832320858,112.87931230885476,119.43527186967333,119.77052162083257,,,,,,,,,,,,,,,,
4,1985-05-31 00:44:21+00:00,196.54690720794684,188.01189123297118,174.15842003060266,173.27733794903003,172.0906200283294,172.11106871236655,168.57785162734172,166.14582348081024,157.93452345297524,151.5602838866359,153.6615073360112,151.81193981561591,151.7177764521224,149.83472644300275,147.45272852449304,145.8434340187867,139.71959433775987,135.1692327623271,131.12251777356843,128.9002171127002,134.57225842534973,135.03216534124,135.49179599527025,132.05342321103905,133.00258162221996,134.18819090472167,136.1207101823547,140.80498447741547,137.79469761236945,133.8161292184848,134.1946097981739,131.47357714393954
5,1985-06-16 00:43:55+00:00,196.8612230047853,185.88888606286753,165.3985537758594,164.25304851841696,161.16164519521,162.31582036549247,161.86172871804754,162.87989919293545,153.47328989916014,147.84105818844316,148.4777674367482,148.19164910753253,148.44109499326987,143.17317384686538,142.37116458872524,139.58943646690423,133.63278513550358,129.4644366884202,121.96369355276454,120.48307049781823,129.6479915167016,133.61597240475518,135.54318220448644,131.86875865470398,131.4213391292726,132.23040665332334,138.9162570207967,140.90674889476884,138.66696540023239,137.04853583979514,133.83942604700326,129.9191179474167
6,1985-08-19 00:43:51+00:00,197.42960139354892,185.34072749518188,167.0142317652946,163.9418361159008,156.52029705423575,157.55538226076885,157.6178408087841,159.20308982967296,148.13669532708857,143.9913267705381,149.23882610723155,150.09348098250416,151.62984506705712,147.42471969053142,147.81166972870324,143.31427060958336,141.35049523345543,135.87583798329302,129.2810595948587,125.81219451062978,131.03346916475772,132.83759739420077,131.35637951211905,128.23058498729455,132.91720975832487,132.02530772103447,138.59292194122122,149.2006744825938,148.37395013810442,146.434782410744,146.58862801849722,147.70413496049176
7,1986-03-15 00:40:19+00:00,,,,,,,,,,131.13020578409265,139.65190370208788,143.0885383032319,138.54358395850807,135.43686465717718,131.2309929480052,133.1835120189541,118.40852773392683,105.86057431952544,106.56860082945285,105.39491608663997,114.8309627943208,124.51770107627988,118.82879366282116,113.62002071661408,115.86233443893911,112.85110413849978,117.62628862477916,113.85973857228448,108.25303651416161,,,
8,1986-04-16 00:39:15+00:00,184.8126027454718,169.83528379615393,148.15892754244382,151.52677500180414,148.7087826487677,147.54237268411077,145.0089578572377,144.44221521898055,133.60714384734297,130.44437799613036,135.66254632813352,141.90209729657275,136.6483574938174,135.95616570614513,131.77784460089077,126.94747902349764,114.94962706599975,104.77884197501251,94.24287916879479,102.79885366857641,109.98070079213575,112.54416911156846,115.2460925399879,109.34823660194422,111.52274629487604,108.19335217146666,118.1310302090928,116.44470894926309,108.76036896696512,,,
9,1986-09-23 00:34:09+00:00,184.20331171135803,167.38849596839736,147.8272385206342,149.3473585466108,139.23035578097353,139.90351188849976,142.3538844730119,141.32538730617983,132.5194259623126,130.50589029113485,134.242289556379,137.41675627409117,136.44609542725917,133.25241188137173,135.7780819052041,135.26121364324752,126.83125621281505,122.93870252119302,116.75041372457102,120.55018511446761,118.9752572284313,118.39430239986922,113.577202354284,110.86469640252298,113.97563287343942,116.64379621056597,126.12741557269203,142.36155483377962,144.1420762655818,149.28354141647878,150.22533503058511,150.33669824363338
10,1986-10-09 00:33:38+00:00,176.00440485407242,166.7871444767099,144.67079036588353,144.11901604137987,129.94309686412169,133.37560902305844,142.3437402486201,136.4964386097611,128.09152543492107,122.6280944807246,131.32219479530917,135.34690483179907,138.31301644564968,136.39070473324207,131.27454631488087,121.26487894322193,115.32186118106378,105.24342694829744,97.28920368211782,98.34374670795202,103.78672347707654,112.6182649393664,114.173306941018,113.63044123485545,115.63963979226872,116.8823900833982,119.48764681720203,122.4804233483741,115.76985800670931,114.85725002672166,120.33471263384683,125.37003515913666
11,1986-12-28 00:33:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
