,dates,usa_CA_0175-0000,usa_CA_0175-0001,usa_CA_0175-0002,usa_CA_0175-0003,usa_CA_0175-0004,usa_CA_0175-0005,usa_CA_0175-0006,usa_CA_0175-0007,usa_CA_0175-0008,usa_CA_0175-0009,usa_CA_0175-0010,usa_CA_0175-0011,usa_CA_0175-0012,usa_CA_0175-0013,usa_CA_0175-0014,usa_CA_0175-0015,usa_CA_0175-0016,usa_CA_0175-0017,usa_CA_0175-0018,usa_CA_0175-0019,usa_CA_0175-0020,usa_CA_0175-0021,usa_CA_0175-0022,usa_CA_0175-0023,usa_CA_0175-0024,usa_CA_0175-0025,usa_CA_0175-0026,usa_CA_0175-0027,usa_CA_0175-0028,usa_CA_0175-0029,usa_CA_0175-0030,usa_CA_0175-0031,usa_CA_0175-0032,usa_CA_0175-0033,usa_CA_0175-0034,usa_CA_0175-0035,usa_CA_0175-0036,usa_CA_0175-0037,usa_CA_0175-0038
0,1984-05-02 18:13:15+00:00,217.6163192189,189.74667806877355,178.07554395823107,152.48052427473732,171.30934313557077,194.380305605332,171.29351273546132,170.45588932809028,169.70137912042915,151.2747338223326,174.10259984616235,212.06818150717683,206.02364746613068,189.89966178597612,197.85983291765038,212.10177655314342,223.57557778838424,234.1295081308658,222.93638206738788,202.62838239255908,212.71497344821046,227.20984871051826,221.94435805328803,202.59712290897264,205.7191121137374,200.45337082562767,217.08377925982163,210.49476484747203,211.95891126961024,217.97428108122978,223.50611230563266,226.62992863159027,234.1518136986818,231.11974751595508,230.500417309452,206.890590532361,213.80486831044578,216.32736631942637,
1,1984-05-11 18:07:47+00:00,209.33041345429467,184.93530304087508,167.7091998083343,141.25573045794602,181.56198524622522,195.04185037396857,174.64108751701394,177.1837311778342,163.34033976676474,155.88128001979072,181.4159774808095,200.04828594711574,195.6915644526779,192.86596726387006,181.98817074930886,200.93583146661123,225.38611060935102,,,,,,,,,,,,,,,,,,,,,,
2,1984-05-18 18:13:47+00:00,214.43342851654225,196.16507507607795,184.36177710494823,169.5290250390349,193.14573919199123,200.08089726436847,182.4755820399505,174.9742089983059,168.50522264918897,158.17938203291698,205.57484816014232,210.83221584348775,201.57841801541346,194.15755428218367,198.00252945514796,225.64216528961646,244.6357613933447,235.83449027735855,218.00615805747285,217.88427741136223,221.080038731291,215.23138663351278,212.90137767447206,206.3882047130288,215.19270659267625,216.5582246745754,209.94163053520316,221.91500566958453,230.6804695664204,231.43274229818346,227.22762765184856,232.15514168437136,243.56193077142933,229.53477858498005,223.79025029492274,207.18591200102782,236.71452663454338,207.38718698535016,248.53019941731586
3,1984-05-27 18:08:14+00:00,203.76456971156045,193.86692866980172,178.2888598308777,159.23548041092428,186.07407233263353,181.0306005534537,172.35647341577484,165.82118120918454,153.78595728682433,157.24226392119158,187.01838462959293,202.88947605504856,202.37540081991864,195.4910282811279,199.41844680174395,210.96203283360686,216.95023125832398,217.6386351827955,208.7146687214731,203.16427233894132,197.48122771218883,199.52699390586548,199.1453721656417,196.08583447228872,195.9592232560098,205.4555906479277,208.86500453334605,212.05023903695223,209.20687346189334,210.91195917682114,209.24546425552512,216.28135843334513,212.07430013994986,214.73338850767294,205.14536201244755,205.62423454741935,212.78396949819114,211.4520154935026,229.35871120567805
4,1984-06-12 18:08:33+00:00,,,,,,,,,,,195.47057030298384,200.30945772551465,201.7342937076502,201.34790620555273,208.39583272227122,218.26784060329342,215.4841501109673,223.21300088678004,218.58053541168397,210.96358028787256,202.44803170353467,204.77845252684503,207.28282166572663,204.8023398824282,205.41645396067534,212.37198762809336,219.68387202470052,222.21967122193976,222.43345094078168,216.58880539687976,220.91365094080925,213.47228626102276,216.12996929378707,216.9003898891265,211.95630548903344,217.01199908513394,216.78655506185893,223.80953422681296,244.45364514592538
5,1984-07-14 18:08:58+00:00,209.43858311717668,192.1277005288194,183.10391794546592,178.9079846277664,183.8407208161363,175.40312626072054,183.04481204451304,185.54795303560178,178.2890752489543,184.5321074374305,205.93443408784253,210.86343461899128,204.8652925105069,204.3608839004435,205.6163721821696,208.00656866448068,210.5392862275133,215.00585650458456,225.09371813115956,227.75095929280812,223.23076646315045,220.19168353515965,220.5450274306979,214.4416706284822,209.82121209724073,207.6894957789897,214.08708266573785,216.42209749139664,212.94258970322306,207.69551525162575,215.61781665272773,225.60502683221486,228.63382337171248,237.91147198731824,235.15723855501736,220.18878271009817,223.9569706994507,235.28756213101835,236.85536682451277
6,1984-09-07 18:16:09+00:00,209.4893292634515,213.4054728591305,198.71762744606676,204.18413890658292,193.965569864464,194.10780531650514,199.68508083473895,201.08983202347383,201.5784914471889,209.04521992666815,222.7356043680892,230.6603751645064,230.01162568275535,228.37850582885116,213.7924805142848,200.78072141634917,214.77604249899562,229.48632445619452,236.43618861465671,224.98954069498166,225.4419162890947,219.1898613677298,213.99274926891297,214.1267630894982,209.11101744886108,209.88010953806003,218.2610476784915,217.62146159928557,219.99220216496965,216.78099798321526,218.39764907780344,227.417873967299,233.6785810311312,241.6225105186682,241.05091915613315,223.91807800885482,234.42725977194056,243.50322743268464,240.2921305392556
7,1984-09-16 18:10:24+00:00,218.77189241501134,203.7705175744039,200.09601076213312,184.4072015418517,188.87852756242765,183.89136041395895,194.01551524580913,192.85650166762713,198.21803006821295,205.44612143639978,221.36777835071655,220.84842982946705,221.17035737986507,219.41981395693892,209.26037133026443,200.07267323507284,214.53475564670393,221.2162969896263,229.0114741429302,222.18592160972096,223.064045723007,223.40293581019532,214.49937591514532,206.68236931115973,197.9010846556383,195.6551973147382,207.7134030003804,204.71656209893405,207.52701704847243,197.64927270012987,209.7950936730975,219.90550198820426,231.26150325336351,238.81321975272036,239.0237105496577,230.76146979719837,233.36154008282003,239.69531649837737,231.56650139083632
8,1984-10-02 18:10:24+00:00,,,,,,,,,,,,,,,,195.11400256755795,199.84814815912625,208.58012411024788,220.41474547516304,230.01963233157687,227.8024961434781,219.6693696224174,215.46763992576967,205.04127894823927,185.21100028281242,186.06505715169823,192.09788333213507,204.6724493393183,197.64856411339852,190.92377333898094,211.78799231920254,219.01303267144323,223.32720255329272,230.09348305086115,240.30968090674884,226.8198190079157,220.48428636236656,220.28183493568972,218.1444613985256
9,1984-10-18 18:10:21+00:00,220.91399452047574,203.71650004102662,193.9383584701872,189.51594698680336,193.52864690668375,183.0890782224851,196.58782969197492,196.87388891697995,207.71072227727544,205.95309945159272,208.8330830224523,217.6523635892942,215.36187136498808,212.7563985545824,213.9567404373396,207.81189964733883,215.02743797221834,212.32491275343457,213.61603249769433,210.8667130651496,213.62042088642679,222.62692908638775,216.52114130039885,198.922193810511,196.56872512803454,203.72353046033686,210.16575670949578,210.6343236865734,204.60989960731106,204.10191742273133,208.0374036196329,219.0911157908927,229.26357737387949,240.2326077149421,244.2005447035566,217.95620033439914,226.09790424216916,229.7363236769401,219.02108984437206
10,1984-10-25 18:16:05+00:00,217.82830157286372,202.6766691875151,198.61763375909217,198.20192718768448,203.64788142951738,191.60355649578852,196.488309349779,203.0167982494714,209.92666679920572,213.50863026898503,208.97820341098068,211.00837062565603,217.70585444347867,210.85172967100303,216.199967703461,213.24660583936824,221.22982318595524,226.45874505298153,221.02256671736689,221.93181919254283,223.71062098948968,218.91435042595057,210.5733732546985,195.7205642966174,195.04988031593118,205.62974488021067,212.09079113311142,226.2600885821978,223.27228317979134,221.66973698095407,222.61693107806786,237.5825658090276,237.6811669467539,246.3671847449174,252.3330841535705,230.7525636735327,232.72677454623596,236.63003631340837,236.96385916919527
11,1984-12-12 18:16:08+00:00,201.6299799988766,192.15682805052018,175.99963424257754,171.03156978786998,156.5884262869986,164.2528907966642,171.47608960211534,176.35736929608322,178.32734964869545,201.64513739836627,206.38433333460745,186.32046939068056,180.5565955837826,196.6533034453446,197.13175005064,194.08646725214436,206.58801704759412,206.3679516722869,196.05425473205085,188.98793454926647,195.0439123807761,187.75761426184505,189.45337934432985,194.4437276960033,189.0477677929074,184.53834138357,188.08696498035977,192.68971538349143,188.83762073837266,186.30278249001043,188.95349649047796,193.6234459472531,204.991857275084,215.98523670003965,212.99741641872603,192.06522977721318,205.60647350347628,210.54863096675842,203.8937890521176
12,1985-01-22 18:10:40+00:00,204.01468239883377,191.23099946078491,173.18845216145553,154.58474757032607,139.3530675848406,170.00873191563855,163.7610790124723,174.165732819391,182.95297819896217,189.7727866370184,206.8184439784019,189.04782380908927,174.20899040659387,171.88948501675748,193.6169399036644,187.04763393880523,200.17046359017883,216.47198156240717,207.54675970063184,204.7534470940961,202.91927197322994,197.9113428170011,192.22320005283473,181.73628423384258,164.55942812582978,166.0905112150867,179.98806483112222,183.16203640729256,189.19746380947063,179.3129685696582,188.1537425002513,187.1942811726627,199.3611253450741,210.78405684185446,208.35680250908823,185.27795362046967,193.36900367936522,203.12627947725593,197.4109837273137
13,1985-05-05 18:16:12+00:00,200.390657399986,191.19497151291526,170.25825889590882,172.93396729205887,169.98094350362038,165.29521946114696,,,,,,,,,200.99038622745323,209.7992406648847,218.6506264863964,224.69487613680698,226.23564126798618,226.7676890839415,215.46138964987577,210.95243924939973,211.57938502703516,211.48037261323012,204.6773958941551,198.68257310195116,202.26947838220795,205.68813854149704,205.91050581185635,198.8856673145502,202.0525094483385,207.2261353447031,215.74934564726226,233.6620743016873,232.54754762746097,215.7096392600663,219.40607740275584,228.9338020165905,213.5855077192772
14,1985-05-14 18:10:00+00:00,,,,,,,175.79082424036545,188.2249025549323,192.02032968773645,201.18272972177107,207.6330365696318,193.14332769488723,193.66714432569424,196.9501377888592,203.25103137054148,212.35589732218875,222.31529254959818,230.2576978351569,236.74028942752295,234.84155467795685,225.8344489547446,219.3955210226073,224.05760644981163,221.72054736542108,199.46427209731246,198.83373331873963,205.3549547757323,207.71995087196018,207.72972342008057,212.78892430529712,214.26539355925377,222.4245045091492,237.78234614318887,246.29665775720326,242.40155954129986,206.24324830288793,216.50231081953268,228.5243195041669,215.63730695417001
