,dates,nzd0055-0000,nzd0055-0001,nzd0055-0002,nzd0055-0003,nzd0055-0004,nzd0055-0005,nzd0055-0006,nzd0055-0007,nzd0055-0008,nzd0055-0009,nzd0055-0010,nzd0055-0011,nzd0055-0012,nzd0055-0013,nzd0055-0014,nzd0055-0015,nzd0055-0016,nzd0055-0017,nzd0055-0018,nzd0055-0019,nzd0055-0020,nzd0055-0021,nzd0055-0022,nzd0055-0023,nzd0055-0024,nzd0055-0025
0,1999-08-26 22:04:21+00:00,200.49064652007561,211.03244651709892,214.4590557133665,220.21452325518308,222.29523726252867,,,233.9127572146155,247.9889628506193,245.31191081752192,229.92461764099568,214.36992573546786,199.5872297141866,200.36524324960942,192.21969529243984,195.23817808269342,208.15811173576392,,,200.57356891781095,220.832676078928,247.74397457162408,261.0980976037397,232.689281746271,221.79750915657291,208.14034304256987
1,1999-09-27 22:04:25+00:00,,221.52433691757741,224.6517434790676,224.7940930834905,,,,233.76297862298094,254.99275222927494,253.63990610153462,238.52580719393333,217.36813026956216,212.24624817572823,205.47454013486532,204.88405318625632,200.56481618012572,196.7241528117887,,,209.2469423350445,252.51375394666263,256.3603312514116,259.6340356211646,254.08301397505505,233.5423569580068,228.5430391491314
2,1999-11-14 22:04:18+00:00,202.34370084756634,209.01790514281765,208.85189416709375,212.47069846151217,212.97121813280108,,227.54650419843506,235.8837613427242,241.6407954796248,245.24065630801485,237.6792687380948,232.38733523420146,207.48344618846195,208.39348815173304,211.30246898954718,200.96607808629832,174.6138906313123,,,234.86426234670515,250.74363482051075,260.6332392253373,258.9113252014752,243.46540103009457,227.8686851788476,226.59228742275104
3,2000-01-01 22:04:13+00:00,176.11481104650278,178.07238620812348,184.8724047061589,202.89241807960224,,,,228.55154582822,222.14084799272769,212.31161464435536,200.23261241091032,202.94928320120732,202.4638276571461,206.24594805246954,202.62937910412262,200.59873403814134,209.27534531805532,,,233.12187413717953,237.50465787190447,244.6288185729466,242.93112951865186,233.79683269720022,202.03669532974044,188.28932037715418
4,2000-04-13 22:09:54+00:00,217.74635987091284,,,236.667840508405,,227.6781163445582,233.74828984488784,231.0879605365294,235.98820594453687,239.6330856568987,239.31258998656733,223.49643885593895,212.97314906048035,,,,,,,,,,,,,
5,2000-05-24 22:03:22+00:00,209.7163367833793,211.92600492446056,213.22304900369036,215.2332374833762,209.58954160292467,230.97185258486417,235.03892838110454,238.5384942288952,244.3964888037666,244.10217636019465,230.01070192233618,223.87392108544367,202.2818458330647,196.0478261900124,214.12812923848577,222.2839126762863,221.28415141714828,206.57507786965044,174.74848106507164,248.98972927910532,261.9386773494357,260.91968721759326,263.77141631980385,255.6706029836319,247.86319402304508,234.63029487523508
6,2000-08-03 22:08:44+00:00,199.9391923214394,209.19618078203578,,,,,,229.5172017225181,241.3950478963148,236.65552910456708,222.1658471357998,217.6704932520761,198.99271771123057,192.09694194225307,201.86736121561162,,,,,,,,,,,
7,2000-08-12 22:02:30+00:00,194.75205957935148,199.46979166137945,195.03904884982555,221.2538558139179,216.17310597298925,213.16112423391326,214.48148609717626,224.72608692171647,237.6438478149331,,,,,,,,176.31188871959057,161.84777769448925,170.98900295683907,266.4199490271151,213.68590459966785,225.17411665857438,241.4372990308251,248.44671043458345,238.20088376855549,190.32754769864746
8,2000-09-13 22:02:02+00:00,190.08445995963777,,187.55451542900536,198.86129646717362,208.87679413272505,193.67981445498964,,,,,,,,167.11830902556324,179.2400895787667,,169.13874136680533,161.9603484405409,,201.08800803897842,214.73648972399465,220.7884764335753,230.67505042100044,220.7369611971743,205.92139060905103,
9,2000-09-20 22:08:03+00:00,,207.51422922053314,219.79675327959174,228.63064861836673,226.2357714563217,235.61693425689634,231.18254245710406,225.47114567763117,247.75116753046902,240.55657301414672,234.8598364767956,217.04027310526297,192.50278920261414,200.75801493556557,231.42309048152603,216.34285819852226,192.93348903035115,180.36456227289716,197.15908310885715,231.7485490700318,236.69829951285993,240.17069247718038,253.77471872249234,243.83243236155613,230.8979632001026,222.0947273943628
10,2001-01-03 22:01:48+00:00,204.68793018739598,210.2790476677497,229.47593494806037,216.86539936989053,220.12086158318118,217.56965480248294,223.12522925280317,228.4350096724935,235.5685248886086,232.0807360443157,197.8041692613257,185.89465823773295,191.07132568811312,197.71131306680346,206.58130590085648,193.56084116410258,202.70462419977088,186.18217624000866,,235.14687552101157,229.31502780232486,238.00266728104702,259.7545630465212,235.6581513104079,198.06069044941103,192.2320149139945
11,2001-03-24 22:01:35+00:00,207.5474465683316,208.37771408256356,,208.74858520788192,209.98526655320507,214.7551386106501,220.22797967574016,235.71022282571775,234.343334510868,224.134692260568,212.24366727479182,199.3324793373757,184.83951019340907,185.10060728532122,195.9301913891759,207.617892105223,205.62893498212063,194.26662169182737,190.3700691628096,225.31934460563528,225.4793221413015,230.50996100378563,241.3607463902486,232.4291532250174,213.25369425400388,185.81560930721363
12,2001-06-28 22:00:45+00:00,216.39475611786722,190.9518413540865,213.77658371954092,,,202.9065882528501,202.32059813323082,,,,,,,,,,,,,221.3457393216254,226.118170303878,223.34363262831988,229.9373169352421,223.28245001285927,192.9240152771933,167.46195524958273
13,2001-08-15 22:00:14+00:00,198.3705637903483,214.07692334090711,216.60233992083568,,,215.16942192980125,218.8509131493853,218.02760004088054,229.84553462982842,217.40004043563056,211.23717790245058,200.00965745381802,195.1652895297126,187.2969256088355,173.50150521241153,184.65898226261336,,,,219.06104076847706,203.49406348272655,208.07565326522212,236.21255935234703,225.11900331529884,191.2801729686134,182.33614294585928
14,2001-10-02 21:59:40+00:00,215.37188451722818,207.4328393447602,,208.91629570020604,207.53529289968847,224.79492835279814,220.01019304832667,219.45641401238768,222.9051554333379,212.12479192622487,,,156.5154281497007,164.42708483408347,181.57520165445058,200.3084056186983,210.0425300408332,152.75234115747273,189.2611461540037,222.22141027015365,232.0248265539703,232.41555753574423,243.06871571051215,220.70711327755265,185.01806579585838,179.52933496164428
15,2001-11-19 21:59:56+00:00,223.07837028798582,223.81916888350196,,226.76897181545584,230.46070828261566,228.76080641094183,229.22325288152012,236.52983646629679,248.8250789235009,245.14135352639312,234.93655383643292,217.64876864178686,203.72158069718446,199.72990600704583,200.3540010836193,202.88357743084393,209.7720174661977,152.47630594553684,202.89446823611473,237.6094999702155,258.78205887190467,256.08671124274395,253.5957638414019,238.82754127120506,221.15421902736836,201.93510997093153
16,2001-12-05 21:59:55+00:00,212.83481983741376,,,208.33493070029652,209.75207307164362,202.99141106495807,218.56868909255095,216.33582311908899,223.01622128794833,221.41748214864634,212.84038402468252,206.58145566474946,185.92654447913722,177.73169153114057,187.18735762714354,184.8268126482343,,146.02198400743487,201.0552404226767,233.77861312486698,,244.86409692330972,239.98803895237853,222.9339838961194,204.07708098609754,177.46898919527825
17,2002-01-22 22:00:16+00:00,212.91569800175785,222.1934763586219,227.40186311623984,,,,235.60933040903421,230.702598548851,245.2152783143324,,235.0156843835401,230.9025515292436,,192.6685530677019,203.2989509188181,,,,,,,248.3432967779322,244.5829833100136,229.2245755532444,213.7079724025834,
18,2002-02-23 22:00:19+00:00,211.7837357833746,223.0632106012315,226.77742432298467,,,,228.45576998146015,233.69508540593878,234.46202655118807,,223.40335416548112,200.7074972034496,,213.1512077441741,199.63956920498788,,,,130.21606203306197,203.29946728707856,205.26832963032103,216.5739249413561,222.05207326740793,,,
19,2002-03-27 22:00:13+00:00,,,,188.6538336273064,187.09701000274504,187.66554021244733,204.80114663663764,209.93170851495498,217.33573291096678,217.29084322383991,202.33584453826526,184.25545421045197,176.039697364537,178.46061955177873,177.65453482028735,171.50866464285863,160.5586695872496,91.47313049954666,174.00597731525272,211.48083892305647,228.80474945430458,235.4273351477953,237.14315309963192,221.29536803408055,197.73265776897918,169.95843312881146
20,2002-04-28 22:00:14+00:00,,,,212.6006059303004,207.90821509770748,206.6712034495717,218.02920001214713,217.34279687174785,229.8426534035356,233.2256235286007,219.92261882344465,207.60224397069086,193.61554524122252,193.17705906409574,192.54766636792755,187.61211197746792,164.50654363715205,,192.43989824037993,225.45262272479084,249.69483001095315,254.061912506267,251.9637790485868,229.4982218627981,215.0006702228617,195.6592855189104
21,2002-06-15 21:59:55+00:00,,,,,,,,,,,,,198.70184480124118,201.0199024013325,,,,,,214.21600840289273,241.76888265359392,254.48002804915365,253.16270217648085,235.3681723988811,223.54086907386088,203.42333378541164
22,2002-07-17 21:59:44+00:00,208.77100696188032,220.95302486191574,227.57824687607118,219.1055797772886,,,214.34236981509164,226.71575467142094,,227.74775284671358,229.7953545349321,211.7353580312006,210.34401739386968,203.9938176944117,221.64211299189296,197.5812673907862,143.61664074220394,,,,273.2405353673302,245.77484399384878,263.08221827962115,265.0882195401477,242.05105372814137,
23,2002-08-18 21:59:33+00:00,199.5168016634256,217.39957331398423,228.33721703805773,220.7091936427183,,,,,,,212.45557889972113,229.58595730377832,192.07476278222552,198.10771632895896,184.6562453299484,,,,,,226.40601514666352,253.78723213339686,277.52422184519463,,243.05959912761796,
24,2002-09-19 21:59:11+00:00,189.94768919456052,202.70273933346903,194.61392046519978,203.32655967486298,210.36242750865236,200.17820020403934,216.25209545523242,228.70603041782337,239.0042582009663,227.80207304801462,211.5719733567054,196.51514226449078,185.55201479262436,175.90134778074085,188.36694633319348,178.21058256569182,166.83467428315504,145.93028781221693,201.5865998768961,222.34393215306739,229.15365486599867,243.62187617045765,252.25734214194804,245.78021792751903,228.09428538101014,212.8595989518634
