,dates,per0212-0000,per0212-0001,per0212-0002,per0212-0003,per0212-0004,per0212-0005,per0212-0006,per0212-0007,per0212-0008,per0212-0009,per0212-0010,per0212-0011,per0212-0012,per0212-0013,per0212-0014,per0212-0015,per0212-0016,per0212-0017,per0212-0018,per0212-0019,per0212-0020,per0212-0021,per0212-0022,per0212-0023,per0212-0024,per0212-0025,per0212-0026,per0212-0027,per0212-0028,per0212-0029,per0212-0030,per0212-0031,per0212-0032,per0212-0033,per0212-0034,per0212-0035,per0212-0036,per0212-0037,per0212-0038,per0212-0039,per0212-0040,per0212-0041,per0212-0042,per0212-0043,per0212-0044,per0212-0045,per0212-0046,per0212-0047,per0212-0048,per0212-0049,per0212-0050,per0212-0051,per0212-0052,per0212-0053,per0212-0054,per0212-0055,per0212-0056,per0212-0057,per0212-0058,per0212-0059,per0212-0060,per0212-0061,per0212-0062,per0212-0063,per0212-0064,per0212-0065,per0212-0066,per0212-0067,per0212-0068,per0212-0069,per0212-0070,per0212-0071,per0212-0072,per0212-0073,per0212-0074,per0212-0075,per0212-0076,per0212-0077,per0212-0078,per0212-0079,per0212-0080,per0212-0081,per0212-0082,per0212-0083,per0212-0084,per0212-0085,per0212-0086,per0212-0087,per0212-0088,per0212-0089,per0212-0090,per0212-0091,per0212-0092,per0212-0093,per0212-0094,per0212-0095,per0212-0096,per0212-0097,per0212-0098,per0212-0099,per0212-0100,per0212-0101,per0212-0102,per0212-0103,per0212-0104,per0212-0105,per0212-0106,per0212-0107,per0212-0108,per0212-0109,per0212-0110,per0212-0111,per0212-0112,per0212-0113,per0212-0114,per0212-0115,per0212-0116,per0212-0117,per0212-0118,per0212-0119,per0212-0120,per0212-0121,per0212-0122,per0212-0123,per0212-0124,per0212-0125,per0212-0126,per0212-0127,per0212-0128,per0212-0129,per0212-0130,per0212-0131,per0212-0132,per0212-0133,per0212-0134,per0212-0135,per0212-0136,per0212-0137,per0212-0138,per0212-0139,per0212-0140,per0212-0141,per0212-0142,per0212-0143,per0212-0144,per0212-0145,per0212-0146,per0212-0147,per0212-0148,per0212-0149,per0212-0150,per0212-0151,per0212-0152,per0212-0153,per0212-0154,per0212-0155,per0212-0156,per0212-0157,per0212-0158,per0212-0159,per0212-0160,per0212-0161,per0212-0162,per0212-0163,per0212-0164,per0212-0165,per0212-0166,per0212-0167,per0212-0168,per0212-0169,per0212-0170,per0212-0171,per0212-0172,per0212-0173,per0212-0174,per0212-0175,per0212-0176,per0212-0177,per0212-0178,per0212-0179,per0212-0180,per0212-0181,per0212-0182,per0212-0183,per0212-0184,per0212-0185,per0212-0186,per0212-0187,per0212-0188,per0212-0189,per0212-0190,per0212-0191,per0212-0192
0,1984-05-08 14:33:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.24392101251308,123.50630832718261,94.93816206369092,119.1266502187898,143.64607434616443,152.44786956815975,120.86783170740748,100.56088836387498,116.5583024433363,133.0026155949976,140.12216881817739,150.9747385483658,154.61416916320533,152.41686811346688,142.88976144180853,153.780586548215,122.43855561189206,115.54357834111941,132.1856579954829,145.61762672204307,152.8916055236845,149.83252583127523,158.73638097461384,135.11200513486696,152.38003866873265,174.53438678476348,156.99045613547986,,,143.28410761387644,139.43436697016395,148.04309069892733,169.92297881143256,174.79613553731258,169.45752216828004,152.01971397738728,133.33524006645874,137.13014238130137,164.62330125186804,179.1373473677271,174.34079318269943,161.3708275637722,143.97320338653455,160.5629183335324,179.19742964171985,,152.52028599259245,143.41193762442379,158.20726256968095,175.0258954283423,179.88223014178575,162.86432654090876,173.0860529222162,169.46499383473724,,131.82431652739197,134.80631259167555,166.57586042728914,159.7161659617152,131.48694340400576,139.79387682285,169.71056542300252,167.30830134900145,,145.30237080566633,121.66739935312077,,,167.00260959206835,180.3822588459297,168.56754997399753,148.78468284292885,152.82185232262452,149.33133220116088,139.85057297922543,151.151876072692,132.23662051704005,,,173.73493665504176,166.05968337647718,167.15049867024035,162.38291411982462,172.4574174156424,190.75059578671443,,,,153.0983640800269,165.60614428780949,160.48223818387126,174.0864637324014
1,1984-12-02 14:35:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.68370713383703,154.83198331810496,,,147.07300876132425,126.47643751274725,135.75252916607727,160.24007283408267,142.0144721978474,121.39050635288726,142.21124879980664,137.96276500580885,132.22580729999393,131.99123781983306,147.94984938889132,154.25613752678282,150.84089542082597,153.4426296877053,173.0078078646588,165.00185014610534,168.2675435531767,167.5688843423434,155.49522188420775,161.1247504691697,159.06235027498244,144.88168735366608,164.7464288298682,174.43348832565724,147.60987117530522,135.12273410430532,150.79024309854512,164.83751531304983,147.71986579026637,132.54537389207005,141.4466851764783,170.70557785622523,158.03103357547158,109.59302578158501,84.11644669127095,119.44444218989491,163.46290609624918,168.7234958480251,127.20571572043087,112.91001144126194,129.79078153948598,157.7717201300926,152.36893000705874,150.98722084963026,154.88898422441528,158.1211255605482,146.1725370761982,171.58951696250784,136.064907713587,128.52906089811916,137.28631827130243,154.81719793709956,167.06288384023637,158.42032034741183,168.02506053487303,161.13805717729466,166.5879731726238,172.98462405791102,174.14691592160014,176.43715690558244,170.83655561651673,155.32732761269745,141.52465002943913,170.42132119457526,196.64950699548302,178.17661249443952,171.16696718579254,182.77188747676962,153.35762042637626,139.16781355814388,173.70959351581632,202.72001796976002,185.92774939086365,175.60292030698358,147.36395336173203,155.1094232652659,205.60934539106285,207.13336508524148,170.32768013132798,147.38919798881278,172.0624663070201,198.35894197346283,191.47372873646836,176.77901615535382,163.8482766367506,186.93269751538276,194.31283861568104,145.37980289832595,146.13762557206445,185.60294675331247,173.9551688995213,134.27247371334374,142.25047528247575,151.5984519625098,184.91928600520296,186.80376459391744,145.41259757747062,143.0492363737999,167.37639020856687,169.12822511231317,157.58378451243297,152.38112964882254,164.36839475914238,156.0326391956156,159.8272628924732,164.43019717257533,150.57943509585095,159.3851221908329,149.4982901121514,164.58839752672284,193.70874893724584,192.2969560406881,171.86963196542112,166.63018158383915,145.39153152840237,147.82972293103506,210.5545632021854,236.02445906315762,193.64584033508564,193.77649073977244,163.0610429226803,168.93840216475246,185.78183096635235,185.72847588720833
2,1985-03-01 14:30:13+00:00,148.01697415446185,135.89449444401274,138.73026581768704,149.48220744752638,147.75825246944478,130.60373082522054,120.61196023132354,115.53968456822986,123.67862538306706,122.24677038882874,127.78174170014181,141.038586468949,145.49866805184874,134.95718977038052,135.2206549099966,126.49998550709253,134.10103260711966,159.1902744362365,149.04211088902406,126.50566724546536,138.5926082023298,150.46847505142168,138.14763116954379,129.13605356574277,159.67075551524692,153.3548081472987,156.1175033992861,128.48692714698055,131.8526382080349,122.9296971445897,111.75793468099192,136.7773128324938,136.73207165110577,153.38601519724517,148.6796249179997,162.19333120430517,171.39252192588162,164.4733828364456,138.46272954583083,121.17036277774908,129.5814756403388,137.42800307075902,159.19597201060466,169.50904183097865,150.6949310982063,136.64725219829998,146.2914989431629,135.4299015871468,136.34927504169988,145.53181790201026,137.61691236242655,153.12551849713302,157.21932779108514,145.33258414670794,149.39232396004627,138.88904245081656,159.79987916435016,159.52877403478828,158.238349153102,149.0577327460663,126.27772874110825,118.62491200458605,150.25309545756417,163.46843423401012,147.94707056040272,144.16236904165945,139.36507594537477,,,130.0223545528975,142.5885187638783,122.33240547708299,137.52058913363288,147.2780743237452,138.27041130568836,143.10363064367223,133.15840817214257,125.06551878882719,116.6617780024644,127.15118018561128,148.7911659571974,138.4947597816625,142.80615499035,168.45301942634052,157.4004052836637,161.10955695338237,157.90688240864117,143.93368332004698,141.9099888396567,142.68178106089863,152.1575461683706,166.17769147504563,157.9284627897381,147.4151822539512,130.76771561691535,127.27089332363842,142.5995442141499,139.63474293855415,141.62721312342302,136.79741445308838,140.95798611467407,145.126195751494,100.89677322160587,65.8530034287445,99.44186179533409,165.50337022078818,176.2947238240601,129.53511778803662,97.01133459495794,122.54412796155401,156.32577167334276,157.65793976121844,138.03263099673478,126.64546054547851,146.51581808265067,160.2096497485409,174.300277063734,134.3548119944464,135.1917288122384,146.79617440554068,153.1167634401348,155.59927719678018,160.98363984630592,164.35857888241898,144.15318404963085,161.06719657017283,185.055614925347,175.6100373312977,151.18924676259357,153.6724160709551,147.4311958376245,141.5156254335698,159.68896355451764,196.96836924053932,190.13517322960027,166.3705878675689,152.88277780552454,153.9129077231837,134.16568687115287,167.1069135183454,184.34181930678787,172.46718122097036,165.90513850556857,144.01233031774302,145.381353479176,198.23147249729175,203.69075678987778,184.48137176674385,158.1290951311682,171.184856016559,175.05373252487414,164.31618304789018,162.80094456906528,170.56515614131996,181.35248430041088,185.01646575638864,160.0947907319112,158.51545810870928,183.8794414093853,155.91387198169085,119.8406008119407,128.10291390957673,153.7321779039013,187.34281685769938,170.1139767079495,161.8736717168491,164.16794727196117,141.82555873041576,141.02760385209777,167.03001367278935,171.33821710331654,173.8083992034342,171.03461888762126,172.07570167279977,174.32654189316764,177.20111437514106,179.19453126027025,185.36728752043,178.47633196477608,187.12151544594212,198.04546632792193,182.45562989509557,177.45548484911788,157.7756707224634,154.54720876326945,179.59027789390888,226.09110299607747,176.93210262706825,168.48995828827972,156.76378581557492,161.6695031492163,169.06639109464786,176.38195906888805
3,1985-03-24 14:36:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4246066800747,147.64487385551,151.34086633008252,162.3762108992391,170.70512445833413,136.28542841523162,140.97652286856902,153.17234584197035,157.68173463304498,163.2488440268247,170.64259995325008,166.1062696788814,147.78116870829132,161.76155946840743,184.8048178391707,183.34701096868983,154.50176007569715,156.2483827579893,154.40847806568127,140.61867164826364,155.27966056741857,201.73247288587922,183.1618450368379,170.87627450546637,162.6781200088017,155.2531180734843,158.41374019182973,184.40874590606262,187.40788688492722,175.5638518297628,161.64239755692552,145.68844867129792,165.6579897994647,198.4314171598505,200.11739775024623,184.85906082999068,171.59657283065764,179.338528607491,183.33000784430575,173.41135404682666,166.44723799796398,182.67849577421555,186.98139666673978,179.65703827824356,161.38623882901754,158.90989988326595,189.905245111726,186.48462769100928,144.19318360281773,141.254866257638,161.76676585073443,176.71630962726653,186.87181038103125,182.05248333465505,171.59034206261884,152.91842966524837,145.63232459983138,154.6021229553884,152.20665494644848,154.97215481900523,155.86405604128686,177.080770796748,183.98194230889564,180.72672088317293,201.52735218248756,183.31583620437618,171.96919578949655,190.47270169414344,211.81714499677022,187.82233717675604,165.13149328454753,162.86242092688678,168.10157956184622,208.16112463255286,231.9040881961085,182.16253097485688,172.07154539292327,176.720285392982,170.20751951037983,165.23548275954496,183.58615873691684
4,1986-11-15 14:18:13+00:00,163.98143128917144,137.52390601746907,141.38500677026752,133.92256759964874,132.27720125717778,149.62672281962682,147.46108396549607,138.2120454400542,125.8448131813371,113.27180339207345,111.16274822426458,111.55561006212966,122.52322713582303,130.8692639084421,148.42547576511848,157.8163345284405,157.0435673597887,138.1190654187383,129.30592855546,127.83295295661235,131.1156455427975,139.2328670744322,142.57751469892318,144.40113818779054,152.53421747612697,141.4055348582073,125.53238724443013,123.87286992070601,126.4616514820751,122.93960404790948,115.1779369358542,127.71811423839542,135.85425448427728,147.79034383324915,154.8526822387006,163.5153056799899,167.7440867579759,151.81474238886744,136.55643017007304,133.58877340514744,141.48727403210543,145.14145575990412,149.82888109945773,154.4966909556133,168.5235070397619,159.95755342474502,147.33922089144846,129.6663699514705,132.2933957299259,143.22346123783552,159.31944474934411,173.98748638215864,168.61412800950154,159.8860319128789,161.07020042777722,169.06391364515616,150.76806347995276,149.91132322896274,150.33521880159856,163.08324590633345,157.53802159463493,153.27216549185596,134.46368775216715,124.62431080813082,132.3654925062828,134.9604757360621,148.44224743285096,153.6020075089763,153.3128732639539,136.5604987317407,133.2757292170066,122.74757002959612,133.52436137045592,150.58537289699734,149.55984936529077,121.94282366391275,124.14429010549853,123.30181175988385,132.65866615621263,153.83853654492066,160.3442765445894,153.6563091376094,159.02649156011861,170.5910587282102,183.15732020998033,166.74598197413093,146.89668383043747,157.23583733315925,149.48900315567386,155.38688717716153,153.9009118396095,156.6483379927349,150.61957432636223,156.9088757798311,156.94258728908494,144.55970011734186,131.40203658356742,134.21506730667872,145.26490107755325,153.37202306004986,158.5265973307269,154.79980253045275,128.62430512042243,102.34667481583813,128.92179610159843,163.34543575896947,186.19347649050016,158.80759157548374,138.4410941540444,137.68966926925955,149.15394973099018,159.82171081455726,162.56354681223456,160.6421939791778,167.50526404975977,164.09583300846344,161.45322717570642,127.36983628635176,137.29536097884662,153.5090593963027,155.0613012424004,162.14588098182728,178.65188869239026,181.99227225650435,154.43599966516612,162.62848307530956,174.17107482784368,178.12786396410823,167.94630852313614,170.17844074153854,168.17628131328894,146.73767926986656,157.8611957327482,193.06681566491145,189.68901187121023,174.57890609359282,162.2608428980297,146.97083815496447,132.80669875675946,177.8470978535433,206.45314652025147,201.90328662213818,172.22687383557468,144.96569173378353,154.13694006058722,202.99296243198972,203.3871709423345,183.66806752827725,164.54436083327954,183.34636283726013,203.89150744702297,198.2623381150917,187.43599105342602,192.14251914676942,195.008532174225,187.15516389747393,159.6555783846047,155.07624372058015,190.19790111493245,194.10901712497008,157.62041512789344,160.35497190501144,182.5215218048936,188.78124058515627,198.40999419170745,185.942927059964,168.48397160256505,151.6170010670223,143.24872072019375,172.66307398304443,174.98353288581066,171.33069493226273,169.08795469844128,167.56891205425595,163.44597684141763,155.2626904737905,174.30258929770713,148.1736701924658,150.85575124343956,180.69956299286326,194.91758237112847,166.18874659978164,185.3116616860989,167.3911249013287,170.59284396327683,182.212801646144,202.300281465678,178.45859535615077,171.5311747337656,176.3237026889747,164.79625138696022,157.68296350070014,176.78243816139897
5,1987-10-08 14:33:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.1868430077454,124.02802233027117,158.8797552181383,161.3928806514122,169.5906486579002,170.5088931376955,163.88715607907264,137.23885146103993,160.31695922488117,178.3501996410899,174.0003574394114,167.02037282482894,160.74362784248171,146.91328470275653,134.31278445612762,148.1734648682727,191.88943720589683,194.14989529171228,171.97130517551275,169.19885094512478,159.23192751014207,138.51879517753952,163.11575237044738,200.270289689102,206.3808715303188,176.6233743339624,143.9889511049913,141.81181680555784,183.0481078178194,191.66919223007372,172.34582959101002,149.46153936676504,172.8270549323908,202.34482044827965,187.1280852494874,165.414961589365,176.63227897763946,179.80269478620434,175.87295693564027,160.5040785417129,159.1995273261129,183.42915933070975,171.96058197652115,145.21151881776345,148.63400239261898,179.53945288502638,197.55693839807353,188.19995889752258,179.7615046975837,172.7383006096966,140.56871373595877,129.25548512974132,167.71475783421192,175.53602296525958,,,,,,,,,,,,,,,,,,,,,,
6,1987-11-09 14:33:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.22816978563085,137.62345129416616,124.95633332378648,134.57809464021477,157.23786733254772,161.9230367471674,168.78431755707726,162.3511225642706,154.882749986535,133.52223924128305,153.38277843107878,177.81907684201158,178.16893103699306,162.77094764511253,145.97435955231484,138.16535122725557,117.1018895866234,140.0601083480773,185.56322007375886,179.38395639396535,163.91398697320275,164.24108930076702,152.22561634843026,134.38798510301575,159.71353709651981,190.56324122880073,191.4053438349156,174.99870207765213,149.18761088606095,157.59043569008594,178.1215392104241,170.92145786548625,153.5729530956285,138.97270423242762,176.15790557863338,176.79785524032494,179.27613010013414,165.4230427950956,180.0479687634598,180.8505126588601,170.08009284095846,139.73317697421686,133.96332157519205,174.8513456032005,186.42839681647675,162.4395082684332,167.58715165767967,181.59081771388227,177.71973453305662,179.03731518071558,180.3600543213918,163.24404645063223,134.76680633605935,140.65319782133741,162.86582504887292,172.27613845657717,178.95631989443405,175.00285484801762,163.2444480037881,144.55423542075303,118.89380592553414,142.28112420451848,144.93754279299765,144.93808849242362,176.21491961020953,166.6354512146692,150.88438373971502,157.00684933759817,153.94756988349536,156.17075637890375,184.40665057684654,212.30742143915626,178.944258867402,161.160769934715,169.01302058739108,161.81023468035082,163.43689051856023,176.97863899069083
7,1988-01-12 14:34:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.12826156397722,167.4407449621259,197.8655519057012,169.23113930163407,136.98805981808567,182.74186982016516,199.03993941516592,163.85278933847323,148.84319163479316,187.49039251800994,206.64074833551206,187.06494589806846,225.94020395213056,211.40806678669642,157.40211996579472,162.43896755950422,199.17865466409873,156.38743967676632,189.09295378978138,199.52126843181034,177.24150473854237,184.87959991328444,145.9809315166511,132.38373137573328,151.8383786940413,195.715622783031,236.58692929374917,241.91770773596517,190.37843756538527,166.13624672383523,195.8763438760837,211.57994617203832,176.38005124820467,163.92169434493005,183.12821711163045,170.623873028163,177.5759409094545,221.77810280174972,223.12883584921218,222.13299182489934,197.82521064525753,164.70941122815069,131.38179942726077,139.46489680123156,219.15928661640234,220.54437312856697,194.68792622099656,205.39802489240833,216.27454515440618,210.58167813195922,202.01450310977648,191.67438695007598,159.30670465444385,134.89438803698252,161.33707034161586,219.3219699483177,211.13383872431774,184.83101827580455,192.9830941838956,150.03074212344404,130.64161853988557,152.0878187636494,207.70124490461174,185.64225389649192,179.4251381474745,204.7903187768182,200.64359266140926,164.65549478442563,134.43392506727736,144.8107246010944,192.81118450097114,,219.70275934089474,194.86114169074497,207.77893475432944,177.366082967474,146.93022187218824,171.43716730666364,193.0796763369993
8,1988-02-06 14:29:16+00:00,192.68882960032735,182.92948035161805,202.34944684103874,199.59689187008073,184.8397034614241,163.1305281840448,156.75527309794825,162.8602787100214,168.7781429831567,152.77740437766997,134.87742225147682,124.00564869087619,124.27897281185078,129.1979666873216,143.97401250072897,156.98696798549673,158.8549398655866,154.599191731118,147.49801474612437,159.13888194158451,190.71503003822832,179.8459866939107,164.77948632811047,182.42992638125918,189.42802602829192,146.04371905132902,141.34576373824873,147.5113473901399,121.89596567932891,116.0204004037984,138.0919714387727,181.15118752122962,182.12419220080767,181.5013805875738,180.93016018699862,191.7046829579212,166.40479497516736,138.48336747522555,129.5877265434416,152.85381961372858,170.84098979799734,160.51671247255803,161.2250211771878,192.53776757730222,183.7254023790083,172.64244187308307,152.68012997130663,164.7945295047225,,164.15729164110874,164.40394368998034,196.1285168868785,175.6795015552025,136.5507495978254,164.31840829457556,195.22332554279413,197.50836213655174,178.33656498650515,197.21650105633012,184.45568871258513,148.16822409164652,144.687437382065,183.60788081801627,169.51366306151954,142.09891197298882,120.19631458490724,146.95210191613612,180.68202347865866,154.51956537544913,164.79949639724904,185.67122119704345,156.3852665215713,133.92466397048887,158.42039778989175,168.8882042392134,172.48174160937353,174.63408485414385,147.48367548587257,124.97140422684221,130.1685010710214,181.96375995141986,177.6396506536164,195.3927444066341,209.66243191406568,196.6352487316325,204.28891656248047,197.27119658507348,175.91361553819652,154.24569393637555,165.21134712535107,144.29529822842156,142.51725827311208,152.18101293491603,169.97834861513292,165.6135709701684,160.65103703497496,180.282143778724,179.10695102721272,169.54762972190233,148.42234841227443,142.25382707803837,158.7123138061517,138.63009377410674,134.1606979886361,164.86646939038647,191.12776685576392,194.0721845859397,142.21044843902652,119.95930384702734,153.48390890594024,198.60174812279612,190.0779537003938,170.14447575821765,145.2502055106956,126.2048070047657,138.90702766521648,183.9136406605465,171.3495685304198,170.71140545212066,164.99372731508757,173.45069852747363,172.10347517128295,163.37344139089967,192.44750717088343,177.21969336805657,189.32069946173033,214.92190966938531,189.26227334002652,167.96102170210338,178.37859894764233,190.80373615549374,153.2413577559924,162.8647355347926,194.9659090198184,185.39201720320966,170.5858500523271,155.0621667230721,158.64197523040608,168.37515719396868,219.06898413333724,240.34062214683487,228.53896682785344,205.04870043456597,180.14294253767628,179.21633960600823,202.87448428794343,198.9937724619139,168.63250441347847,165.07884003717268,173.26726087049428,192.9727081588758,220.97285964005638,204.56426218164574,213.03684378371557,201.461927846517,183.19794149901617,139.08032859588963,139.98197650912994,204.03421148488184,225.71706160338022,194.1565998628578,206.81643731355607,225.3269316544232,224.62354380964751,221.70149547513992,206.33513709501662,142.32439316527015,115.48038650606775,154.36012948370427,213.6468756033759,187.54573547612068,177.70275524611918,189.9835222752739,164.59168938517124,160.00995377796878,173.7271338299266,204.6283771948648,175.38106994754753,178.1886175500881,202.75079413311425,212.84751360750226,180.60375556735002,,,,,,,,,,,
9,1988-02-22 14:29:30+00:00,190.4014476098727,186.88690846008166,196.83762328105547,194.846946252641,179.6681492122998,174.59871977073985,168.94584283481367,159.29911460671772,155.87537156088433,142.7798255315397,146.7218019281349,140.6112629609336,139.52527753195204,131.65071591032483,154.4401855424269,160.72311994919392,152.79912618474143,145.6791755654647,143.67199815612625,149.02377545997933,172.95642083824947,185.25162269437305,183.65082906719996,164.18359497980936,160.58268259449792,179.3302075543256,154.25020640407988,144.47272316132725,139.75221982803754,129.70745591482668,116.5922779071313,149.24922345186715,175.9078682304333,187.89203034964135,174.05529869864247,174.2769034065382,185.2748935162158,162.1322984257286,141.18494524561896,123.99288820591504,162.98969699260203,164.70579153798636,148.55109174353865,184.92552801180176,180.14595410118528,175.5766242600904,177.9503311474825,163.41116312321944,147.35375755841565,170.34053865058186,169.74296659644332,172.14470885786275,190.08199994774276,151.808570350674,150.3735933472893,197.5855040559518,206.47793574696786,187.5964179424718,163.53570142374113,175.9147518730659,170.1729892243483,137.33518644273715,153.0357128193879,183.36855140530048,164.5906593068586,123.30814228138907,122.72210217825334,167.300076063886,168.76158483261943,161.29705393950476,176.59843548624121,163.5111031092225,139.7093233814767,145.09527978650348,140.9859129017225,165.5349072829535,180.89740061240283,152.5513641598968,114.68646600148527,139.85525117210852,174.30146355552284,173.045785734728,194.60439340583503,197.26087638956466,195.38306866184482,195.578045166091,180.85430931208663,177.82636416933374,148.25521184026678,164.80803452121185,155.86535075752573,127.2938153752617,139.2850706413276,152.04590987901096,166.9799682851355,144.25042961794708,170.5326568521152,169.01208093879083,170.07986624104845,164.18870109735175,136.84143887212198,137.7944126992596,139.81417470798638,131.8124106156491,165.1838680586418,194.43110650508774,202.79638357456147,147.42156639394972,109.86074847006255,135.07369738512241,181.3998793080875,187.47192244629127,175.6550725981125,159.84326647222775,124.66830973677813,118.21286906389699,181.28968737539992,169.77907849723107,161.57073404962296,169.08562102886003,169.54966739604623,158.3410462197593,149.77731489915882,181.80693795721638,163.25644730699153,185.9394166332804,203.37829250293711,184.94650297150778,158.81390620435047,182.67937263903454,183.6845450256298,158.95993433120205,166.9157538319526,188.58494182162391,174.61863973843828,167.807745425529,145.08305958707777,158.83481463338182,163.60096123140113,215.81209690194711,229.9566791969189,222.77220402000088,203.76776404904317,169.43787825727406,181.7655914043847,204.0971294312975,209.15659024143474,158.7422364706624,157.13644999239045,168.97632135818216,180.47680274674946,207.59456652662556,199.91904977722854,208.40023212683178,206.08588030293825,189.48399559397532,147.04961521176307,133.55110097249351,196.0231823180343,222.20317738069303,189.2030340706574,191.09716620131286,218.04333633946715,213.8924422184397,209.41362704230863,204.73002282092702,154.91212107566318,105.02003705538947,125.88031117958145,205.51906382062876,192.3561255182863,166.71099548917536,189.42950500569805,186.58405527411762,154.55743629476393,132.89547910598483,179.63594006156814,158.72229272808562,169.955805810456,199.9277138864431,201.83609808807606,176.77096061642368,154.18516832979805,131.72379828948038,165.30218431256284,205.31505015271233,205.68729489864162,185.98209133176815,175.56697972924698,174.58495668954546,152.95051982040812,155.92190885807437,169.4954532616088
