dates,satname,nzd0581-0000,nzd0581-0001,nzd0581-0002,nzd0581-0003,nzd0581-0004
1999-08-26 22:06:44+00:00,L7,205.35,207.61,211.72,147.40,136.75
1999-09-04 22:00:33+00:00,L7,211.11,211.89,214.60,202.84,165.90
1999-09-27 22:06:48+00:00,L7,211.04,220.47,225.82,208.78,153.30
1999-12-16 22:06:45+00:00,L7,208.26,212.06,207.85,203.46,213.80
2000-01-26 22:00:26+00:00,L7,208.60,212.79,210.54,209.01,213.57
2000-02-11 22:00:21+00:00,L7,213.04,208.98,214.01,208.96,210.29
2000-02-27 22:00:16+00:00,L7,211.51,212.68,215.90,205.89,210.73
2000-03-14 22:00:11+00:00,L7,206.67,203.62,210.20,200.49,198.29
2000-03-30 22:00:09+00:00,L7,207.11,213.35,212.64,189.02,153.75
2000-04-15 21:59:55+00:00,L7,183.45,212.62,,502.59,415.74
2000-05-01 21:59:54+00:00,L7,208.18,476.70,249.80,255.46,261.65
2000-05-24 22:05:46+00:00,L7,164.20,207.54,208.97,149.29,158.62
2000-06-02 21:59:31+00:00,L7,7.78,482.81,243.60,266.52,341.14
2000-06-18 21:59:27+00:00,L7,-1.84,-17.81,140.40,136.76,138.69
2000-07-11 22:05:17+00:00,L7,101.32,187.08,215.85,200.09,173.33
2000-07-27 22:05:00+00:00,L7,148.50,206.60,215.53,164.13,159.61
2000-08-05 21:58:44+00:00,L7,162.35,200.02,210.56,148.38,150.83
2000-08-12 22:04:53+00:00,L7,238.12,236.41,234.18,198.50,162.58
2000-11-09 21:57:57+00:00,L7,193.98,209.47,209.23,201.99,229.42
2000-11-25 21:57:58+00:00,L7,208.72,208.57,208.39,195.88,244.40
2001-01-28 21:58:08+00:00,L7,208.75,209.81,213.24,209.40,217.67
2001-04-09 22:03:53+00:00,L7,225.81,226.64,228.31,187.65,158.00
2001-06-05 21:57:16+00:00,L7,364.82,277.63,232.14,271.41,329.14
2001-07-07 21:57:00+00:00,L7,-9.92,-34.75,119.33,135.95,159.41
2001-07-14 22:03:09+00:00,L7,-4.18,-22.04,128.95,142.04,153.63
2001-08-15 22:02:38+00:00,L7,259.27,272.55,268.52,277.43,150.11
2001-09-25 21:56:04+00:00,L7,205.51,215.73,215.13,202.43,167.63
2001-10-02 22:02:04+00:00,L7,228.92,368.20,494.45,430.31,422.33
2001-10-18 22:02:06+00:00,L7,234.72,227.12,228.74,222.79,231.11
2001-12-14 21:56:17+00:00,L7,206.90,213.25,405.23,376.69,295.02
2001-12-30 21:56:13+00:00,L7,217.02,218.18,220.61,226.51,239.13
2002-01-22 22:02:40+00:00,L7,214.67,215.64,219.68,210.01,221.11
2002-03-20 21:56:24+00:00,L7,218.43,206.73,212.17,199.75,180.92
2002-05-07 21:56:27+00:00,L7,218.97,221.50,224.22,199.27,153.10
2002-05-30 22:02:25+00:00,L7,23.28,178.89,204.12,152.98,151.27
2002-06-15 22:02:19+00:00,L7,-15.21,-37.44,133.70,140.50,151.85
2002-07-10 21:56:01+00:00,L7,193.33,181.71,,,
2002-08-02 22:02:01+00:00,L7,201.52,214.00,214.72,152.42,159.22
2002-09-03 22:01:48+00:00,L7,240.10,238.06,236.45,200.17,150.11
2002-09-19 22:01:34+00:00,L7,211.07,215.67,215.55,473.10,433.74
2002-10-14 21:55:19+00:00,L7,208.12,213.22,214.25,209.57,211.57
2002-10-21 22:01:36+00:00,L7,221.22,223.35,224.62,271.41,280.02
2002-10-30 21:55:25+00:00,L7,208.09,211.85,214.20,212.41,213.73
2002-11-06 22:01:41+00:00,L7,222.64,220.32,224.95,222.60,220.61
2002-11-22 22:01:57+00:00,L7,219.99,215.25,215.94,216.11,222.06
2002-12-24 22:02:09+00:00,L7,209.09,210.08,208.74,206.53,208.07
2003-01-02 21:55:58+00:00,L7,198.20,203.17,201.99,197.02,210.49
2003-01-18 21:56:06+00:00,L7,212.92,216.06,211.76,209.52,228.80
2003-02-10 22:02:28+00:00,L7,224.71,218.27,223.93,218.64,224.52
2003-02-19 21:56:18+00:00,L7,207.07,213.85,216.22,207.71,217.46
2003-03-23 21:56:16+00:00,L7,208.59,208.42,212.57,190.85,168.57
2003-04-08 21:56:23+00:00,L7,209.32,211.66,211.65,187.39,166.27
2003-04-15 22:02:33+00:00,L7,203.98,209.54,200.12,143.02,137.71
2003-05-10 21:56:22+00:00,L7,181.63,208.68,203.58,188.79,153.20
2003-07-20 22:02:20+00:00,L7,26.09,53.10,,,
2003-07-21 21:44:09+00:00,L5,-4.21,-33.45,108.24,118.42,155.70
2003-08-22 21:44:43+00:00,L5,217.85,229.16,229.97,206.25,164.38
2003-08-30 21:55:58+00:00,L7,207.15,214.41,221.16,201.52,165.69
2003-09-14 21:51:18+00:00,L5,212.64,213.49,215.15,194.36,172.86
2003-10-16 21:51:43+00:00,L5,216.61,214.90,218.12,211.32,199.42
2003-10-17 21:55:51+00:00,L7,205.71,209.93,212.10,207.62,210.24
2003-11-18 21:56:15+00:00,L7,210.21,216.49,218.89,217.08,220.98
2003-12-03 21:52:19+00:00,L5,215.83,212.02,218.25,218.66,209.09
2003-12-11 22:02:33+00:00,L7,218.15,219.81,221.97,222.87,
2003-12-20 21:56:28+00:00,L7,210.78,211.96,417.89,326.93,263.24
2003-12-27 22:02:42+00:00,L7,204.98,,,,
2004-02-13 22:02:55+00:00,L7,206.63,209.22,209.61,206.92,206.63
2004-03-25 21:56:54+00:00,L7,206.32,211.85,211.75,193.92,161.76
2004-04-01 22:03:04+00:00,L7,226.84,230.94,229.96,199.78,162.72
2004-04-02 21:46:54+00:00,L5,194.79,206.26,199.08,150.54,146.20
2004-04-10 21:56:50+00:00,L7,,199.14,206.07,188.18,150.94
2004-04-25 21:53:47+00:00,L5,309.07,239.85,233.18,225.96,212.74
2004-05-03 22:02:59+00:00,L7,204.66,475.38,259.07,270.97,262.85
2004-05-04 21:47:51+00:00,L5,28.13,212.88,212.49,165.89,160.74
2004-05-19 22:02:59+00:00,L7,,,,,433.53
2004-05-20 21:48:20+00:00,L5,20.99,187.46,215.45,143.71,157.25
2004-05-28 21:56:46+00:00,L7,14.40,27.20,194.15,146.07,
2004-06-05 21:48:48+00:00,L5,18.78,-24.95,131.49,132.55,147.42
2004-06-12 21:55:11+00:00,L5,34.44,-6.06,493.63,263.93,393.83
2004-06-20 22:02:49+00:00,L7,177.74,119.69,202.46,186.72,167.53
2004-07-07 21:49:44+00:00,L5,2.86,-26.26,102.42,150.64,151.27
2004-07-14 21:56:06+00:00,L5,424.48,264.71,242.07,279.22,352.38
2004-07-15 21:56:35+00:00,L7,300.79,466.67,210.94,274.77,337.58
2004-07-22 22:02:44+00:00,L7,8.40,191.29,208.50,139.37,147.29
