dates,nzd0581-0000,nzd0581-0001,nzd0581-0002,nzd0581-0003,nzd0581-0004,satname
1999-08-26 22:06:44+00:00,200.35,,,,,L7
1999-09-04 22:00:33+00:00,207.09,225.89,230.93,219.17,,L7
1999-09-27 22:06:48+00:00,207.61,217.03,221.21,206.81,,L7
1999-12-16 22:06:45+00:00,208.86,222.81,225.42,214.36,245.00,L7
2000-01-26 22:00:26+00:00,209.92,227.44,230.03,221.35,249.28,L7
2000-02-11 22:00:21+00:00,211.26,228.84,232.76,224.81,248.15,L7
2000-02-27 22:00:16+00:00,213.58,228.53,232.73,224.43,243.80,L7
2000-03-14 22:00:11+00:00,212.73,226.58,231.33,223.38,237.66,L7
2000-03-30 22:00:09+00:00,212.34,226.72,230.69,221.64,237.66,L7
2000-04-15 21:59:55+00:00,207.58,221.48,230.69,221.64,237.66,L7
2000-05-01 21:59:54+00:00,207.12,221.48,229.75,221.64,236.52,L7
2000-05-24 22:05:46+00:00,202.69,221.67,229.41,213.87,236.52,L7
2000-06-02 21:59:31+00:00,202.69,221.67,226.83,213.87,236.52,L7
2000-07-11 22:05:17+00:00,201.45,215.33,224.39,209.11,223.78,L7
2000-07-27 22:05:00+00:00,193.08,210.17,220.39,196.84,206.58,L7
2000-08-05 21:58:44+00:00,190.24,211.99,222.51,194.66,203.93,L7
2000-08-12 22:04:53+00:00,186.78,209.99,219.22,186.72,196.94,L7
2000-11-09 21:57:57+00:00,168.05,206.66,213.18,175.67,177.40,L7
2000-11-25 21:57:58+00:00,177.26,200.26,206.53,175.77,184.08,L7
2001-01-28 21:58:08+00:00,193.24,208.00,209.45,175.52,209.08,L7
2001-04-09 22:03:53+00:00,207.11,202.27,201.54,172.73,216.10,L7
2001-06-05 21:57:16+00:00,217.06,228.03,212.90,170.65,234.87,L7
2001-07-14 22:03:09+00:00,217.06,228.03,212.90,164.01,234.87,L7
2001-08-15 22:02:38+00:00,240.59,243.04,224.44,164.01,,L7
2001-09-25 21:56:04+00:00,229.92,240.14,226.69,164.01,,L7
2001-10-02 22:02:04+00:00,228.70,240.14,226.69,164.01,,L7
2001-10-18 22:02:06+00:00,231.01,240.69,227.30,157.37,213.11,L7
2001-12-14 21:56:17+00:00,225.22,225.30,236.46,157.37,213.11,L7
2001-12-30 21:56:13+00:00,223.09,219.19,225.67,178.28,209.72,L7
2002-01-22 22:02:40+00:00,222.26,220.84,227.60,212.43,219.78,L7
2002-03-20 21:56:24+00:00,217.06,213.63,221.60,214.87,216.07,L7
2002-05-07 21:56:27+00:00,214.11,209.46,218.25,207.97,197.47,L7
2002-05-30 22:02:25+00:00,214.11,206.55,218.49,200.04,191.91,L7
2002-06-15 22:02:19+00:00,217.12,210.19,218.49,193.28,189.03,L7
2002-07-10 21:56:01+00:00,211.09,202.44,224.80,192.10,185.57,L7
2002-08-02 22:02:01+00:00,207.69,201.65,222.89,180.05,172.55,L7
2002-09-03 22:01:48+00:00,213.95,206.77,224.27,182.29,167.48,L7
2002-09-19 22:01:34+00:00,210.94,201.68,222.29,174.80,159.99,L7
2002-10-14 21:55:19+00:00,210.98,205.58,224.35,183.65,172.25,L7
2002-10-21 22:01:36+00:00,211.95,205.55,220.89,193.19,184.05,L7
2002-10-30 21:55:25+00:00,211.88,208.15,222.80,198.09,190.76,L7
2002-11-06 22:01:41+00:00,212.28,207.74,222.47,200.63,198.75,L7
2002-11-22 22:01:57+00:00,213.12,208.43,221.57,202.28,201.25,L7
2002-12-24 22:02:09+00:00,213.17,212.58,223.65,215.82,213.47,L7
2003-01-02 21:55:58+00:00,211.34,209.31,223.65,215.82,209.01,L7
2003-01-18 21:56:06+00:00,213.22,212.95,223.65,215.82,208.19,L7
2003-02-10 22:02:28+00:00,215.30,213.16,224.51,223.80,214.44,L7
2003-02-19 21:56:18+00:00,214.66,213.48,224.00,222.42,215.11,L7
