,dates,mex0034-0000,mex0034-0001,mex0034-0002,mex0034-0003,mex0034-0004,mex0034-0005,mex0034-0006,mex0034-0007,mex0034-0008,mex0034-0009,mex0034-0010,mex0034-0011,mex0034-0012
0,1985-09-30 16:17:33+00:00,233.42350729088002,189.74798867154257,192.72144768723678,185.82436128946463,188.79983096769138,191.62491902586362,190.36702365680117,213.67008150644904,199.63325825998794,199.24529116295372,195.94504651903955,204.0476587234063,216.39691228168337
1,1986-01-20 16:15:42+00:00,239.54227579655523,221.7931835966543,209.2607883553105,199.28192705242895,194.41793692120058,217.41809907947558,224.80376944772684,227.71044203427945,225.36276420168912,202.60988620225024,218.8882390784425,234.82457056601703,245.34643287860433
2,1986-03-25 16:14:19+00:00,237.72515094427078,224.14390100693555,215.64081890838156,202.54559727822752,203.12094249716807,209.485939905324,226.92729583360264,225.83147666947198,223.11491128733653,213.33192889454415,219.69135814932196,225.97408330041026,234.67740052743042
3,1986-04-10 16:13:58+00:00,,,,,,,,,,,,,
4,1986-04-26 16:13:36+00:00,227.7172809485266,200.11683526281516,194.92314523713762,187.30822929894632,187.63995696589762,185.32967815100523,192.43462332099676,203.77552032889477,190.94501650320973,185.91618580299837,204.52966806703108,207.76499979059864,211.18440634132693
5,1987-07-02 16:13:22+00:00,211.01819920125646,171.88918808656865,179.6913758043031,161.07183946953504,167.34886756088758,177.18196984090702,178.5750660094401,192.16671992065753,175.03337760497342,169.7007495022857,181.9356631778321,191.53604646295443,197.5516991133248
6,1987-07-18 16:13:40+00:00,220.65156136662966,189.97554110792169,186.09511165266946,180.17767258478096,176.86337895142233,192.196673644126,197.34362409249746,192.18090916253232,186.04080341178494,180.9826586044888,193.30377752672575,199.95909045550997,201.62035602148399
7,1987-08-03 16:14:08+00:00,214.30379300860926,177.93425889420936,169.544040736956,166.11150826590955,,,176.81156371764644,185.9393283865254,166.5678887381949,157.16707412678525,174.5850457569769,181.3210327520434,189.69011503774973
8,1987-08-19 16:14:36+00:00,212.4911664051045,168.9055038075067,168.43604769824276,172.75951266051499,173.80064852486393,180.59321129693785,182.5668430163503,189.61868006381772,174.7324756693118,176.61732176594288,181.76168360857346,179.70077865039363,181.8610929919311
9,1987-09-20 16:15:25+00:00,230.8085928148349,190.9328297079802,192.43685301478232,183.29496279157053,194.3455530093917,202.0868007855032,208.0885373340034,212.67252232290835,207.93994404328046,197.94625222885819,201.34064812108454,207.85380409357163,208.6250097298139
10,1990-04-21 16:08:41+00:00,224.20775903899488,202.07522940052607,193.52893888142543,186.33119393160766,191.57127916661227,192.64756718150406,203.38073730480383,213.1096037046118,207.2991427769846,195.04126360484284,203.73189501859838,211.66350651111316,221.56730621828476
11,1992-09-01 16:10:44+00:00,225.83848605482893,183.52442696713342,183.39214814026505,183.2757297186474,177.18916920531854,190.07377482360926,181.5217332496479,208.8005650559595,186.7955259301481,179.9969558657995,188.03771460253583,194.15082353736213,199.62454535916032
