,dates,chi0473-0000,chi0473-0001,chi0473-0002,chi0473-0003,chi0473-0004,chi0473-0005,chi0473-0006,chi0473-0007,chi0473-0008,chi0473-0009,chi0473-0010,chi0473-0011,chi0473-0012,chi0473-0013,chi0473-0014,chi0473-0015,chi0473-0016,chi0473-0017,chi0473-0018,chi0473-0019,chi0473-0020,chi0473-0021,chi0473-0022,chi0473-0023,chi0473-0024,chi0473-0025,chi0473-0026,chi0473-0027,chi0473-0028,chi0473-0029,chi0473-0030,chi0473-0031,chi0473-0032,chi0473-0033
0,1984-07-08 14:10:01+00:00,182.95114929849325,170.83740131401163,169.4745866233521,,,,,,,,,,,,,,,,,,,170.0494941863572,,,,,,,,,,179.22193895076379,184.7466857863423,184.14671191414558
1,1986-08-15 14:03:05+00:00,193.4832107416618,191.3559251522926,193.11532970031277,175.98874779679423,169.58923642142352,183.9341740161976,201.29602301216156,204.0915549810355,197.58511989678655,178.9608456473804,175.25185188581813,161.4399036836144,170.84476643513247,177.5151960990252,216.4949557417596,,222.0270862556675,193.92181892064264,203.01710308280326,211.28298984982882,215.51437673762962,202.7916937195327,198.8728419563251,190.78393069883265,191.5453759709402,191.6159019497588,196.52590124640736,212.6661572793064,210.62238175928653,194.62269691619534,186.97810578241098,187.44336977095998,193.0038050146305,197.59181039220596
2,1986-08-24 13:56:34+00:00,177.41140598309394,161.67904184876272,177.14788993740862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-09-25 13:55:30+00:00,190.38181795901252,183.2667868013729,179.98058671925878,148.88925693428064,138.5327780535841,167.50360733688407,171.830644457183,177.92705432345073,167.2034187956588,,,,,,,176.47930438789095,197.3466644996781,171.9466798111202,,,,173.4212645897507,179.08059015950502,165.70168813663508,159.43947723961207,172.3434794036841,169.2943909227453,197.0228287799635,204.4686475593637,186.46952241250764,176.01293672769629,179.16350044815098,186.78699648155714,195.34494308409612
4,1986-10-11 13:54:59+00:00,191.5900609363841,188.01976152006463,187.8466746821593,181.11323423493798,,199.25116078041424,211.21654074336308,200.69158919185486,185.28124206239536,182.6273156652853,156.43060036339276,150.0636682446345,160.4477429717411,177.1648939215245,194.2178455963606,204.91953764637375,202.26150167195763,189.07412726707773,178.2675155488477,172.5514924279133,189.96741436285424,175.89374609237328,185.4226629457945,175.6273521476129,174.24739048917368,171.36275123407714,174.21223570886215,202.4260297039286,205.2749114193259,187.49137604455686,174.30131339084372,179.52722149290977,184.07078781415126,183.1452231729471
5,1986-10-18 14:00:56+00:00,178.7064643019696,173.1632436316096,169.8005882126038,145.7026206706961,129.6130454487668,146.43380500623746,163.68206817225965,159.9709631199202,154.4204283070212,,,,,,,,,,,,,,,,,,149.31180604893157,189.86373356660087,193.07102114338838,168.27969666161678,154.68200890376426,166.76354309261504,170.42439350062082,182.75641477397727
6,1986-10-27 13:54:26+00:00,193.75398076719412,185.9288391827582,179.66556767498082,163.1885459395305,173.38019472661338,182.74016648706439,186.15202103539403,183.34589452225904,182.33812605799162,173.2686177074309,170.29435612016758,168.7007410980942,189.11078708089306,201.14811274623625,201.81989610697912,204.35200230176426,197.62846091663891,187.29726362558532,184.02071658984966,185.37085802122104,206.86015773950857,201.53959540742053,196.16383219688382,199.74032436232537,178.92997943869773,184.66214746187987,194.06919737227506,215.41611223909766,208.30099060447213,188.44301442344207,180.82023901871605,188.94834339521404,192.07545080368774,197.50814793443845
7,1986-11-03 14:00:21+00:00,192.50493424245417,184.83445852920877,181.87047877139568,172.78198190368974,181.3733271485054,192.61210956493008,189.42311646974193,186.1826291934987,180.1884489511469,175.8695766407892,175.9317698794809,168.72499870381623,188.11229282881553,202.88466381206067,216.2586869654971,224.01326539331046,213.04236458612124,189.55295830233206,188.86801616863383,188.26684253242487,209.93236083641105,209.1094663692138,202.84510497697624,199.02071100106735,187.17618299526558,200.3782364077929,196.49649248552694,210.30704765111395,217.68386099014282,195.2050351924668,180.37954345004576,188.16085248278858,199.52882060386906,203.26238865456082
8,1986-11-12 13:53:50+00:00,194.60583267566673,184.55066275774317,179.2362421035385,167.2148385831738,168.1837236005765,172.46055909240405,177.31726907451403,177.74793691443043,171.65460128523813,181.393516055344,170.8295190841383,178.24014982184738,169.23073246053232,182.22820560029334,198.18808066629032,208.39005344301145,205.79190976010872,187.24111977783576,184.93412564484527,177.55550524961848,193.55623555710073,201.87235591760592,202.82044708341866,196.4575997991332,187.00269865686758,193.67391413758537,190.10829000463562,207.0242457438088,200.61865518156134,191.51347421885464,180.01404297083582,174.54131048870093,189.30518989233562,201.68960332957226
9,1986-12-21 14:00:25+00:00,192.92978243558957,184.45371454665454,184.69373276973985,154.67182979866473,141.26880822871047,159.2780113709953,175.71644103544452,176.2458307283383,169.7418679908044,149.6167471620566,,,,189.26808242406148,204.04908169866562,190.15819956002255,185.1576086526248,177.16082497700353,167.44169678578754,164.72966696151977,192.5579734713509,194.31342594995965,190.38518127955817,,178.77644774890487,161.9818694467137,158.25186585156752,192.3373676527126,196.78995183121884,184.90089784788387,178.9127404584804,181.72997121726758,179.78822231120873,198.09610672119587
10,1986-12-30 13:54:30+00:00,204.29140593934306,198.40069151933383,193.25604426988798,168.19273137663015,168.5262547134396,187.5650437298278,190.92608446723443,188.93371669095947,193.06121544751315,193.2202853260366,188.35925545724166,185.04553825021077,190.06802581603702,202.32061019669726,216.71772335484772,219.88661905564405,214.2441934923519,197.94787458620678,188.44128109409306,194.9956793281799,214.89998204802296,215.37268490365537,207.05473174742653,208.4736982023063,203.66605546967577,,,219.0204045062595,214.001361389442,206.1071205978221,206.9731430979859,201.4040031757126,204.19132753970547,199.5180372757307
11,1987-01-06 14:00:54+00:00,188.39531742716196,178.37513579498452,180.36721742749353,140.48309121127673,117.86353707440502,133.15580993508735,173.98194049483527,161.55250943265528,154.440271889743,,,,,,,,,,,,,,,,,134.38582449635814,131.22239823468755,180.3207706530933,181.3558765082286,168.11157672370095,168.36153400478267,172.11368656166607,179.34440323145472,191.95075136319593
12,1987-01-15 13:54:59+00:00,196.82726815475186,185.6200402033768,184.38145727653793,149.0626710688362,131.4311309807716,142.64521560021012,170.14374949990074,168.3390852833971,165.67056126490866,148.84501152433532,,,,,,,,,,,,,,,,153.81963538503342,138.0240960434834,183.2055037888852,184.70720685509482,174.20608371705967,167.52798238111592,175.70688070248465,186.38943296106132,200.5592023707939
13,1987-01-22 14:01:21+00:00,193.16498874397976,190.04154858332151,197.2496098634609,163.55646836053015,157.17099630247714,177.4671937740855,182.47558886438173,179.29267229367784,170.0079227782213,164.5535055785976,151.8443635419672,147.70246841788202,167.95911405297335,200.10108780133797,203.37087593861784,205.9558704653427,193.6976535171716,178.57827524125938,176.29239770112426,186.10288734291964,184.0326863339546,180.9591919723233,188.4085748375284,169.467066629534,,182.21983476686404,189.54876736529627,189.67770261693798,194.59578026880953,191.2078876614365,188.94389302161323,186.4761675592591,195.08212264969666,205.72715043038343
14,1987-01-31 13:55:29+00:00,189.15196028794878,178.41190741218938,175.06842871246099,161.87864137590603,152.28103414478298,151.90380323116685,173.49985139992614,173.70085818278125,169.80235618609467,160.737218321288,152.7507319513414,124.86950857266064,134.00311116114412,,170.29883501323354,175.38251468712716,168.40995124705168,147.98487970831732,,,165.83509795493094,145.89269961792607,,146.47614615194382,,154.65188585299416,158.06040630451182,192.83453472930938,187.14224765693385,189.72517464883688,185.25699608576548,182.7238772561506,183.17348461322828,201.31810138905973
15,1987-02-07 14:01:56+00:00,198.38726339317282,185.73033391641846,211.8336043679217,196.26677204257192,176.01723820380698,170.66531890973525,180.25633701147453,184.1627117695481,173.82829695192208,172.79680449032844,184.55478428243654,178.39947218156217,,213.35362734829965,226.31357247964198,222.7152749257461,216.94779351408502,197.63030283709347,189.99251040943568,218.75663118290592,213.04790505060984,,216.78238218841304,,213.95278404787334,210.50236542657254,223.92390120831092,222.49652660728222,217.42509006139431,206.90481050504067,206.51857221694203,199.33344963943668,199.97738595527676,217.90954456842465
16,1987-03-27 14:03:45+00:00,194.90085139616403,184.9807151191544,195.73346888251737,181.30258999185688,177.80943003028563,167.00897558922637,188.60602857036696,175.37124584772627,160.0838540801195,154.72523345085224,158.94789800309087,168.1381373008053,160.98879074427393,188.18087485879434,193.34442893446825,202.80189787313768,196.5328186931609,194.47984468401097,195.3975460828171,187.65782140577733,197.14926878802615,182.9975436495324,,,,193.94312625869105,207.51431265371733,202.95137945894393,195.00345392530087,187.16541793308667,194.43966719306897,186.12850605028822,194.18358893200002,201.0990935968245
17,1998-03-09 14:17:57+00:00,186.42213520139956,184.58994853229441,182.48632700032118,148.54777375607677,169.23515889781103,164.21372208556176,171.97278978785724,174.1683969303762,176.5288954562469,158.36684643922032,156.2120049589178,157.30921509852067,,157.34892853906402,182.88222979900996,170.01298720854058,168.20745925697915,154.1611249662469,,158.45203190350747,164.1526106298633,,,153.08087344056557,,165.5669704738552,173.61477848417925,190.95714249207177,195.671382684213,178.25888659683233,181.36686960739067,166.1127293486721,186.60072104626988,198.42200949150393
18,1998-03-25 14:18:11+00:00,197.3588656822175,196.12729245228638,199.05081501154223,186.24417181070396,191.91512797545937,,206.50828783370986,,,188.88765337355244,186.65216255248424,193.5339858726514,,,222.17297244949253,,,,212.83739634202504,,,,221.82656246479297,,231.13753725921407,,,213.36995246960794,211.23351898626208,200.82635653971766,196.85260828376659,196.61304696840853,210.32222624163992,224.91368204864304
19,1998-05-05 14:12:33+00:00,185.48200063303793,151.8700019255823,168.32481405410772,115.81856070717882,137.87971727062373,132.1449925682747,146.77818570117563,150.2675972742184,152.98021726493866,133.93285159541531,,,,,,,,,,,,131.35461616308768,,122.4845700146316,,142.51553598808343,143.13278707479054,156.970544235059,,160.66227948375374,167.15870035503374,141.2895243110698,158.80417480871677,177.0504016989023
