,dates,per0113-0000,per0113-0001,per0113-0002,per0113-0003,per0113-0004,per0113-0005,per0113-0006,per0113-0007,per0113-0008,per0113-0009,per0113-0010,per0113-0011,per0113-0012,per0113-0013,per0113-0014,per0113-0015,per0113-0016,per0113-0017,per0113-0018,per0113-0019,per0113-0020,per0113-0021,per0113-0022,per0113-0023,per0113-0024,per0113-0025,per0113-0026,per0113-0027,per0113-0028,per0113-0029,per0113-0030,per0113-0031,per0113-0032,per0113-0033,per0113-0034,per0113-0035,per0113-0036,per0113-0037,per0113-0038,per0113-0039,per0113-0040,per0113-0041,per0113-0042,per0113-0043,per0113-0044,per0113-0045,per0113-0046,per0113-0047,per0113-0048,per0113-0049,per0113-0050,per0113-0051,per0113-0052,per0113-0053,per0113-0054,per0113-0055,per0113-0056,per0113-0057,per0113-0058,per0113-0059,per0113-0060,per0113-0061,per0113-0062,per0113-0063,per0113-0064,per0113-0065,per0113-0066,per0113-0067,per0113-0068,per0113-0069
0,1986-04-10 14:42:40+00:00,202.35252734208217,203.06260711802935,197.68657379772003,195.40963208526685,196.91654683536086,190.85426587151113,191.61676463022306,184.65433590962343,191.2011683876885,189.67010344969157,182.84372928298623,202.49240304402272,189.8117136125639,173.4058358183004,200.56569959624431,,238.22485853562713,239.68673727503563,251.58188560333505,243.83992573341519,234.00874487858601,227.38424670195215,227.17547707671082,212.68810784882444,208.63882541405513,181.74788784301217,164.3200877393627,152.3588425903334,141.16212992497853,139.1518321577888,156.08276538982628,160.5891990809616,150.8853323718003,145.84122283547669,155.80794775766168,160.0447702689333,151.9063358962052,139.63876384941352,149.93896501244313,152.57784532231236,132.54195681713173,144.25494754646158,136.089858664654,134.2541889919302,,154.97537788734337,147.14336723164087,141.73481738556114,128.31600028460258,128.63155842006884,136.7155617596194,132.5261113742733,130.73797348920283,133.6529040482524,136.354740115977,142.45516366533667,152.78246491972956,157.8591183842106,160.99693729128364,163.9729465258031,168.32635028222177,174.7428870991203,181.2227932941886,185.80334983308856,191.58341381386998,192.18303835221738,198.8573420035013,196.91264596252842,204.0322471734333,208.11329274129986
1,1987-11-23 14:45:21+00:00,228.03776540277158,213.19654384833828,194.450946121445,195.0024165737961,212.78840653735935,194.02622881306604,184.26040759963126,189.29558651940005,186.21350659665956,191.3140178777315,208.76623989064467,224.37794481101926,209.27422603311143,192.281108982754,179.185513422202,168.96250205714958,198.29088393306552,197.0539040473045,215.50437477294705,204.47078207820627,215.88315487204284,205.06421372245907,206.80563757941874,198.63078377215837,182.4017764875068,166.6889230921683,151.46837662557937,141.52717043837401,134.7813486808407,126.67256099200861,131.62245976144374,142.64268219317327,142.62620188271688,136.31566697336132,130.77317834311523,141.738624212398,139.9059259492071,134.53994555000472,139.2980156819127,144.11684267965452,117.87512759648875,125.20709502191951,145.17586242621545,148.28295989396156,136.6804552524869,141.2724976011321,136.38281818324492,147.05185798518303,119.4433642115502,104.96711689161802,108.45993778023148,119.23461937647082,109.80268139360976,109.23620894869165,116.32842219922243,132.8844502477922,131.54231882571085,138.417321021701,142.9294059834694,150.4088457730815,149.48314456231333,158.3463894145895,157.2685000382526,161.42925963932643,163.46989518898133,162.09971502426316,167.89652866111865,171.29570681652464,181.9694807892029,190.89389746392084
2,1988-05-01 14:47:21+00:00,205.01015649752466,196.97202092847346,195.3811408368968,192.1857614619546,196.66982736808774,186.74850873689434,184.04053890290163,188.61290364505453,186.1470646821989,184.14367751921452,189.63999424409104,217.82410292166793,217.75184543190971,211.24635652714213,201.15664270153985,205.35786987002962,234.22541016851437,237.24269986148977,249.21134939964645,240.33773116135774,236.87710934408855,228.04731403429471,221.60297275032426,216.6511795905049,203.67869058158715,183.92414283712614,165.2135071434791,155.51668981387013,154.216134697712,161.94297611156608,152.75103577595326,158.08436266443485,162.16291606439313,157.57176797609264,160.53557556330054,156.67743879332818,164.5998985724467,156.98194846035832,158.2479253744061,154.55199743892265,148.1556924931315,147.95101496981212,142.89122972230425,143.93338852860956,162.31760728280264,162.98173561217422,161.248310473184,152.26018041950576,150.08607838326824,147.16148628389624,136.07947784613265,125.86718636946193,122.82190962578636,143.06186752081777,139.49462733746628,138.83667449900577,149.10515710782838,152.39860301069913,156.29734465584966,160.33234144648802,161.14880752315875,168.54928355579057,167.58635608608301,173.99303513621444,176.50646800183452,178.6438161443085,188.81673162783218,186.73698746882553,193.6152206293859,204.8122872646851
3,1988-11-25 14:47:44+00:00,,,,229.41823603452613,245.09347659510223,214.38213512437792,199.18798251626885,196.2366704968624,196.96175626070723,208.58509121766417,205.7857075826944,211.05252567982137,,,,,,,,,,,,,,177.31111040809412,165.98901952074635,160.1550073125976,149.0225467664995,156.50552473748692,157.31447031326869,171.3526038313342,153.59470581439848,154.38015039957435,152.41129778901663,155.13925893438292,165.16588252415568,158.62360409179973,153.14019388497124,151.10705850157242,151.53870379914176,145.32820392790777,146.74994678951097,153.28356558671652,157.3450288187837,154.11449532577822,154.6808266209641,154.02125479354766,151.3833267703713,150.33992836415666,131.91959457568746,140.46933811150035,132.97352792235088,149.65984209682347,151.56915348901111,160.0733860966744,162.5328945683254,164.52462486981125,164.90547560633965,168.66549895087078,170.01992882105444,168.89501769282876,171.7184449042268,174.03445062171787,176.32244175374436,181.34923410833923,183.43106127681207,188.40399304091005,196.69784882130875,200.99301775774666
4,1989-03-01 14:46:53+00:00,218.40944404105832,209.5633852809434,202.2045978890967,215.43700305619518,230.00064453335983,209.88483703646776,203.98812486448685,194.19391424751433,206.97483193126928,216.46248827371167,242.69394284649167,243.02147172816765,,,192.13656713856832,183.41861498685043,207.7530226986526,218.4735977484904,227.06535864577972,224.79421278332745,210.74575130511417,209.1600729728424,210.43908168137833,204.85248210446866,199.69329766448496,185.60741471539612,160.92257480866638,148.87156817275255,148.6932350616092,153.32937750089351,131.00215113153016,151.43493320353187,145.74412325743455,142.69043428505603,151.6615596080391,161.11103934479178,163.03479928943622,151.1825096892851,152.8474147644002,154.35062973700684,132.59691317962998,141.25649031118513,155.0485373976756,151.39931600919022,155.77440979743804,155.39469951389373,152.3267740707625,159.98577204523647,155.58749670713073,156.06038168091916,123.5285213153334,144.54744168781284,128.36223773114517,139.91929803423486,150.12801166329334,144.91449251920037,155.35945993897676,146.69270548160586,154.51050158861028,164.8162064527335,162.8746907384659,167.1037391211455,168.3129850423558,168.4113684258312,177.2897165406418,175.94213306429364,181.27865369732083,188.26143990523565,189.75129275626176,195.33001342436106
5,1989-03-17 14:46:13+00:00,219.76825598881229,217.54027973261353,,259.95878978309486,,,,,,205.09885497025752,238.22089500106765,284.9157020354805,,,,199.73856703647007,208.48830139888028,210.7410770603046,226.39505023909524,214.9814840590548,219.61805551358455,206.71502939684237,211.1108118193417,201.19258407426815,202.73321216535103,186.39633524413887,153.52911403837962,150.96766629535233,153.2676642328462,156.12053218875263,150.9128397108042,158.23073788510933,154.98989071516027,150.2550076831198,147.12420229138465,156.50986962312132,162.68581641136356,161.19038712601497,151.08325657589216,156.7222673211632,145.92863189889786,133.06619778759153,156.2762992898338,152.3903031458547,148.29729397079697,141.00318576132747,,,,,142.47566671114754,131.26838033456778,135.06328167404433,123.12749831442198,100.2218726919961,,,142.9443917565151,154.66623634838243,153.21110934854792,132.62255953131694,134.1015599148208,,,,,,,,
6,1991-05-26 14:39:45+00:00,,,,,,,,,,,,,243.19505514118288,,,,,,206.3611384769157,,,,,,,,,,,,,109.91932313354992,121.32639301631268,134.23917965180928,126.22329748084222,138.35921728191508,146.06435072907527,146.0712104365005,,,,,,,144.8142830578732,147.05954373341706,145.39155311013036,125.27776310003912,,,110.7448469286664,103.71944397328765,103.76232564177495,110.86323333253095,110.88894367634632,,,,125.09309704026815,131.5072021980898,138.81747509151722,142.5447957355672,145.6205191456209,152.65007876342864,151.4338049395438,154.29376220928515,153.5705853033572,148.1641226280252,166.9969507444958,178.8988142612194
7,1991-11-18 14:41:20+00:00,247.11112184410553,236.0015275669304,211.18664036876473,228.2084862465211,238.05932578954932,208.47819924310113,198.09641700016675,190.4848603400382,192.02287965248672,211.4505983770969,246.2468736478452,276.41808468283017,268.8251568285617,,,214.54043497344068,207.70356828624884,224.08379179688652,236.83523555065992,226.58294208106958,225.28091918162465,217.5571806772676,223.4117725738929,209.90873948827422,204.88073006716766,189.41838149616527,159.20603648658752,149.82119710006887,149.99828820025084,148.46335609793536,150.42745343987798,139.2607568998664,152.16087308065602,141.02133362691092,139.6169056747086,144.4097359987098,146.43866280675906,140.94920842331587,144.70515756265024,144.7655617995999,145.09471599824474,141.0846605335668,145.52076271887404,139.8319572494478,149.57731297182008,142.80568631376627,158.5396148278806,155.44044160075683,145.98062240852505,146.17773015392802,157.60785908259604,145.9273582772194,117.51154948836006,123.10491642139202,128.02659117032275,133.43741942765368,144.70520199676264,145.08929402257553,149.6694939597888,152.0158378980615,146.12782675507907,150.52704141888537,158.6955610378024,162.79360003067686,168.5842789209706,167.34533214793916,170.95009325661832,171.64765357877116,176.92316516693697,183.08912839833897
8,1992-12-06 14:38:21+00:00,247.86813872232753,241.21647147368108,215.2095617406958,236.75478575611774,243.03561895768865,216.64617073756747,205.26172273517219,192.97845998425444,199.47529033074937,228.65080271365673,285.16102178339327,,,,,,231.92713124548933,221.74312025232481,233.7068929695848,229.85853374520283,232.9856868268302,231.63098642712347,235.6567950607887,225.6637223540233,221.50491895544218,207.36414510383955,194.2790450350285,183.597891177032,179.58638200491606,181.25473102904047,182.06011885153725,169.25015244623975,175.3151101876321,173.97850890252116,172.27877188964243,176.15861698333407,185.85941504377266,178.76496417076086,168.9032566654852,177.60049940014713,170.49217113443328,165.43478260237546,172.85546111295707,179.0670189936556,174.62170250441545,173.3422956444406,169.5474228240441,185.13889128108474,181.69557062190762,175.4458407102692,178.70462822722803,171.31947224273145,179.20026486074627,123.18054811184956,148.54247481605867,169.69885325180195,168.9771154920067,156.71281149414733,172.12373422176927,176.77393525299053,172.39296642546134,169.553038423404,175.28193945547548,169.60529546043574,170.30400439631705,172.32649263865022,179.73211128932454,177.45104971487788,187.14334229022273,190.4181669123018
9,1993-03-12 14:39:18+00:00,215.24729657733207,211.22054759561175,201.91599001570847,211.510681647898,221.19870915446575,214.0243685453809,202.49916196342716,193.14881230225782,195.44041490790144,217.495154813269,263.3547010521127,303.27330619606573,315.1736292713666,198.71792847551353,206.71757180750694,202.92718798563408,215.2661996246132,237.99270007764636,249.54265886531073,233.67742237394356,238.64897486658438,235.77668341623564,235.10629953047433,214.13805075018422,215.81314594474384,192.56948203471012,176.91218394240488,176.8416490300874,178.00495691614836,177.06145584111195,169.8875773596455,,161.9636518952587,165.90194797330722,167.18304702440906,174.1815656595,171.7096149024568,162.39637556275957,174.1870770492038,168.18022320494953,169.28246665409824,164.80531709851326,171.30369818445337,166.72814321476488,176.41795782810942,182.89511888240204,164.00639384575507,173.1343062746432,172.68980433670254,165.71806601774236,180.06716368372685,146.40989129549666,156.10392615015803,169.66196162692853,174.72029189786656,164.79646392989196,165.5081207148087,165.1040185676329,166.75779839741185,171.4161123719369,167.4175943277494,169.85308836376726,172.4775377479562,164.51874998970507,172.2210010116873,166.61186037019561,178.832536647945,190.9263381522955,196.32015247894188,201.64182580701387
