dates,nzd0584-0000,nzd0584-0001,nzd0584-0002,nzd0584-0003,nzd0584-0004,nzd0584-0005,nzd0584-0006,nzd0584-0007,nzd0584-0008,nzd0584-0009,nzd0584-0010,nzd0584-0011,nzd0584-0012,nzd0584-0013,nzd0584-0014,nzd0584-0015,nzd0584-0016,nzd0584-0017,nzd0584-0018,nzd0584-0019,nzd0584-0020,nzd0584-0021,nzd0584-0022,nzd0584-0023,nzd0584-0024,nzd0584-0025,nzd0584-0026,nzd0584-0027,nzd0584-0028,nzd0584-0029,nzd0584-0030,nzd0584-0031,nzd0584-0032,nzd0584-0033,nzd0584-0034,nzd0584-0035,satname
2000-10-06 22:11:11+00:00,198.68,200.67,198.22,195.08,194.74,193.15,198.36,199.54,199.23,264.14,331.19,333.68,336.30,312.74,333.42,396.86,418.64,418.43,417.03,491.70,422.42,341.89,211.44,220.30,256.96,271.81,328.44,333.86,319.78,323.01,307.49,270.19,274.73,254.77,250.74,243.93,L7
2000-10-29 22:17:19+00:00,196.32,199.12,199.09,194.88,193.61,191.67,198.94,198.25,199.30,259.47,326.26,332.82,332.75,309.42,333.46,395.69,417.17,417.50,415.58,490.41,418.55,345.82,210.26,218.61,253.86,276.27,333.21,331.18,329.44,315.60,315.90,270.33,272.35,245.66,240.15,239.93,L7
2001-02-11 22:11:12+00:00,199.11,198.21,198.29,194.69,191.58,190.94,197.81,200.45,201.40,246.81,328.09,330.16,330.13,308.64,336.27,396.36,417.87,420.33,417.84,489.15,409.26,364.09,210.96,212.51,242.06,288.94,334.77,332.03,339.88,307.32,316.42,268.02,273.62,236.10,236.30,245.56,L7
2001-03-22 22:17:09+00:00,201.38,200.91,201.41,197.10,193.54,193.77,199.24,202.35,202.83,252.53,328.75,333.21,331.76,315.70,336.51,397.02,419.78,421.08,418.87,491.26,428.70,378.51,210.82,218.90,252.29,302.22,332.25,335.90,346.32,291.18,309.71,259.89,258.36,244.67,269.78,255.91,L7
2001-04-07 22:17:01+00:00,201.27,201.24,201.82,195.38,191.86,193.14,199.16,203.55,203.34,254.22,324.71,330.89,329.28,313.84,328.91,394.15,416.16,418.20,416.35,492.85,430.81,373.22,214.77,225.29,262.17,294.86,328.26,349.78,347.57,,309.71,,,,286.18,,L7
2001-04-16 22:10:54+00:00,201.38,201.27,201.35,195.23,192.66,193.32,199.61,203.32,202.42,247.42,326.06,332.73,330.43,314.76,329.79,395.48,416.77,418.87,416.32,490.38,428.23,370.56,218.43,221.24,253.48,294.86,328.26,349.78,347.57,318.19,298.53,265.89,275.10,278.79,277.37,,L7
2001-07-05 22:10:09+00:00,203.78,200.06,199.45,192.85,191.82,194.50,198.64,204.81,205.38,240.70,325.27,331.91,330.22,313.48,330.09,396.15,417.02,417.78,415.45,490.38,428.23,365.19,215.63,221.24,256.33,294.86,324.57,353.96,351.69,318.19,298.53,265.89,275.10,278.79,277.37,,L7
2001-08-13 22:15:49+00:00,204.29,199.88,199.41,195.28,195.08,200.78,204.76,206.69,210.23,243.77,324.16,332.20,332.12,314.76,331.16,397.54,419.65,419.13,417.59,489.64,427.30,368.44,209.70,210.88,256.33,294.86,328.68,356.50,351.69,318.19,298.53,265.89,275.10,278.79,277.37,,L7
2001-09-07 22:09:22+00:00,208.91,199.88,199.41,195.28,195.08,200.78,204.76,206.69,210.23,243.77,324.16,332.20,326.14,311.12,328.22,395.80,416.62,417.05,413.72,489.64,427.30,368.44,209.70,210.88,256.33,294.86,325.69,356.50,351.69,318.19,302.63,265.89,275.10,278.79,277.37,,L7
2001-11-01 22:15:17+00:00,209.13,194.67,194.17,193.15,194.21,201.61,204.98,207.67,216.26,238.29,317.97,325.21,318.74,307.05,327.84,393.25,413.92,414.31,410.93,487.35,420.21,361.85,201.78,205.33,256.67,267.17,325.56,344.36,350.62,345.18,316.87,,,,,,L7
2001-11-26 22:09:21+00:00,207.98,197.77,197.48,195.77,196.97,203.58,207.22,209.86,215.96,251.88,317.60,325.08,322.56,309.20,329.56,393.86,414.88,415.25,411.29,489.16,424.87,366.71,206.70,214.62,263.74,268.02,322.06,341.83,350.62,325.96,309.51,261.68,270.96,255.47,258.37,228.64,L7
2001-12-19 22:15:37+00:00,207.68,200.90,200.17,197.44,197.72,203.23,205.90,209.39,214.04,251.88,317.88,325.74,323.16,309.19,330.19,393.82,413.87,416.03,412.01,489.16,424.87,366.71,207.04,214.62,263.74,268.02,323.38,339.37,350.62,325.96,309.51,261.68,270.96,255.47,258.37,228.64,L7
2002-03-18 22:09:33+00:00,194.87,197.33,196.40,192.44,191.77,193.62,198.35,203.96,205.60,279.05,321.80,324.48,332.28,315.14,339.66,394.95,414.24,419.88,415.34,490.02,425.05,372.06,213.99,226.85,264.59,270.96,321.65,333.85,332.55,320.87,315.34,261.68,270.96,255.47,258.37,214.77,L7
2002-05-21 22:09:29+00:00,195.79,197.11,197.17,192.19,189.73,193.63,198.47,204.11,203.40,266.50,326.09,326.08,335.70,314.93,331.73,395.77,415.86,418.72,416.31,490.15,425.65,386.16,215.04,227.38,276.49,268.22,318.40,331.44,302.63,302.15,311.56,258.89,264.96,250.01,244.58,220.14,L7
2002-07-31 22:15:11+00:00,195.49,195.37,196.67,191.73,188.69,191.53,202.42,212.56,196.09,253.96,328.40,324.30,334.49,307.81,335.64,394.56,414.97,415.21,416.42,487.51,417.11,367.76,211.34,221.54,275.11,276.12,325.29,331.04,317.75,315.63,328.31,256.11,258.96,244.55,230.79,215.89,L7
2002-09-26 22:08:32+00:00,204.05,203.88,206.80,201.26,197.74,201.84,212.22,217.71,205.00,253.96,329.45,328.03,335.06,310.93,339.27,398.81,417.63,417.49,422.45,487.51,417.11,356.90,208.59,221.54,275.11,275.75,335.67,340.16,321.17,323.85,,245.58,239.16,244.55,230.79,230.87,L7
2002-10-19 22:14:44+00:00,202.11,202.80,205.39,200.53,197.09,201.95,211.54,215.63,206.00,254.02,331.42,330.25,338.08,315.35,340.04,398.49,417.69,419.20,420.72,489.03,422.64,361.65,210.69,220.85,268.49,269.08,333.07,338.09,317.65,322.13,297.97,256.16,252.06,259.56,230.79,230.87,L7
2002-11-13 22:08:42+00:00,201.62,200.80,202.64,198.12,195.47,200.25,209.65,212.71,205.94,253.95,332.19,330.11,339.15,316.10,341.65,398.79,418.40,419.47,420.24,489.03,424.54,364.21,211.48,220.80,266.10,265.59,324.06,333.92,312.04,317.24,289.25,256.18,253.44,257.86,243.74,240.56,L7
2002-12-31 22:09:08+00:00,202.99,202.18,204.15,198.97,197.83,201.53,211.00,213.13,208.94,262.66,331.13,329.76,339.26,316.82,344.01,399.43,419.46,421.08,419.38,489.71,432.82,363.12,213.24,226.00,271.77,268.25,323.19,336.79,316.84,325.42,297.35,264.63,261.23,274.27,256.68,268.22,L7
2003-03-21 22:09:27+00:00,206.04,201.40,203.01,196.58,193.03,197.36,206.77,205.13,208.94,275.96,329.70,328.16,336.78,317.69,338.09,398.70,419.05,420.94,418.32,489.71,432.82,372.38,214.69,226.00,283.64,260.14,319.55,332.18,309.06,328.73,297.35,264.63,268.88,274.27,256.68,268.22,L7
2003-04-13 22:15:43+00:00,207.55,205.12,205.11,197.62,195.17,200.08,211.69,209.04,211.59,284.04,333.06,331.89,338.16,318.02,337.57,397.82,419.98,421.90,415.87,489.71,435.13,383.34,218.08,229.27,286.45,261.94,321.88,334.66,306.21,327.25,301.08,277.89,283.81,278.43,275.19,268.93,L7
2003-05-15 22:15:40+00:00,210.82,210.20,209.71,200.13,199.03,203.08,217.22,213.66,216.18,294.07,329.97,329.82,332.51,314.05,330.57,397.01,419.43,421.74,414.05,492.57,437.19,386.49,218.34,237.45,297.58,274.53,338.17,351.00,314.07,340.53,325.56,289.01,294.55,292.34,293.70,278.27,L7
2003-08-11 22:03:51+00:00,215.52,215.81,214.38,205.32,200.37,204.61,218.50,217.05,218.52,284.69,324.69,327.01,329.03,313.19,329.70,395.04,417.33,420.90,415.22,496.28,423.65,377.13,216.76,237.61,299.39,277.02,347.40,351.65,313.34,345.85,331.57,288.10,296.76,290.90,293.70,270.37,L5
2003-08-28 22:09:09+00:00,215.52,215.81,214.38,205.32,200.37,204.61,210.59,212.48,216.52,268.67,323.04,325.59,327.91,312.17,328.11,394.75,416.02,419.97,414.98,496.28,411.31,367.92,216.76,237.61,299.39,277.02,347.40,351.65,313.34,345.85,331.57,288.10,296.76,290.90,306.60,270.37,L7
2003-10-07 21:58:35+00:00,211.62,213.59,211.82,204.39,201.51,206.60,210.84,212.24,215.52,256.86,328.68,330.59,332.32,317.03,332.06,396.51,418.45,422.38,417.17,497.86,411.31,367.92,217.26,238.87,289.33,272.89,340.72,363.03,321.68,334.34,326.02,292.57,303.23,297.56,306.50,270.37,L5
2003-12-09 22:15:42+00:00,214.48,209.01,211.49,206.97,196.79,201.45,202.77,208.65,213.17,219.69,323.88,327.96,331.34,316.79,328.44,394.74,414.87,420.78,418.00,499.44,389.00,350.90,218.48,233.61,272.67,264.63,327.37,357.72,339.45,353.79,314.92,297.04,329.11,304.23,312.89,,L7
2003-12-18 22:09:36+00:00,214.48,209.01,211.49,206.97,192.59,197.58,200.36,207.15,211.12,219.69,328.59,331.00,334.35,320.27,332.19,396.92,417.03,422.24,419.43,492.56,389.00,350.90,218.34,227.75,272.67,264.63,327.37,357.72,339.45,335.13,298.75,297.04,329.11,304.23,312.89,250.07,L7
2003-12-25 22:15:51+00:00,214.48,204.70,208.09,204.89,192.64,195.03,198.62,205.67,209.09,219.69,327.32,330.52,333.60,320.48,335.55,396.80,416.41,422.51,419.35,492.56,382.79,343.70,215.13,227.75,272.67,264.63,327.37,342.48,332.34,331.00,298.75,297.04,326.87,304.23,312.89,218.11,L7
2004-02-03 22:05:50+00:00,208.59,203.62,211.03,206.90,194.27,196.99,200.64,207.80,210.24,219.69,329.04,331.70,334.03,320.83,335.34,396.35,417.45,422.69,419.23,491.35,382.79,343.70,216.25,224.69,267.19,262.75,326.49,338.27,324.11,327.93,293.57,297.04,326.87,304.23,312.89,220.69,L5
2004-02-04 22:09:53+00:00,208.59,201.25,208.68,203.94,192.65,195.57,200.49,206.81,209.06,219.69,329.04,331.70,334.03,320.83,335.34,396.35,417.45,422.69,419.23,491.35,382.79,343.70,216.83,223.80,265.55,261.73,326.49,338.27,324.11,327.93,293.57,297.04,326.87,304.23,312.89,229.37,L7
2004-02-11 22:16:05+00:00,204.17,197.98,206.69,202.24,191.72,193.50,197.99,205.29,207.59,208.25,329.95,331.84,334.55,319.96,337.10,397.31,417.14,421.91,418.40,491.35,371.01,331.04,214.29,223.80,265.55,260.62,318.92,330.47,320.13,322.32,296.98,297.04,326.87,304.23,312.89,229.37,L7
2004-03-31 21:59:59+00:00,202.31,198.14,205.52,201.13,191.96,194.21,200.39,206.00,206.98,211.93,333.26,332.93,336.64,322.28,338.43,398.02,418.82,422.65,419.10,492.92,369.91,327.96,214.71,223.67,266.15,259.86,318.74,331.06,316.29,320.29,294.50,281.70,326.87,284.93,288.49,234.78,L5
2004-04-23 22:06:53+00:00,206.66,200.88,208.10,203.82,194.19,194.73,199.66,206.19,206.34,211.93,329.73,329.92,334.82,320.16,337.07,396.96,417.62,421.99,419.06,490.75,366.12,327.26,212.33,214.64,260.42,262.69,320.34,326.83,313.54,316.89,289.40,266.35,334.11,265.62,270.68,229.31,L5
2004-04-24 22:09:55+00:00,206.40,201.68,208.85,204.45,194.19,194.73,199.66,206.19,206.34,211.93,328.14,327.89,331.46,320.16,337.07,395.53,416.91,419.89,419.06,490.75,366.12,327.26,212.33,214.64,260.42,269.75,326.37,326.83,313.54,316.89,289.40,266.35,334.11,265.62,270.68,229.31,L7
2004-05-02 22:00:57+00:00,206.40,201.68,205.88,202.91,192.64,194.73,199.66,206.19,206.34,211.93,328.14,328.68,327.24,320.16,337.07,395.53,416.91,419.89,419.06,490.75,366.12,327.26,212.33,214.64,260.42,269.75,326.37,326.83,313.54,316.89,289.40,266.35,334.11,265.62,270.68,230.27,L5
2004-05-09 22:07:21+00:00,206.55,203.57,206.24,204.01,194.29,195.77,199.66,206.19,206.34,211.93,328.14,328.68,327.24,320.16,334.31,396.16,416.75,419.09,418.96,490.75,363.96,326.57,211.33,210.65,260.42,269.75,325.58,329.03,319.50,316.89,289.40,266.35,333.94,265.62,270.68,227.56,L5
2004-05-18 22:01:26+00:00,207.66,204.67,207.22,205.81,195.28,196.96,202.14,208.71,208.99,226.36,326.34,327.10,325.65,317.78,334.30,395.22,414.93,417.42,418.64,486.83,367.78,328.62,211.68,210.48,261.59,273.79,328.51,334.46,324.68,322.67,289.40,266.35,333.94,265.62,270.68,227.56,L5
2004-05-26 22:09:57+00:00,207.66,204.67,207.22,205.81,195.28,196.96,201.40,208.47,209.08,226.36,325.45,326.64,325.35,317.27,332.94,395.03,414.55,417.08,418.08,486.36,369.94,330.72,211.68,210.48,261.59,273.79,328.03,333.36,324.75,322.71,291.43,267.85,327.04,255.74,270.68,227.56,L7
2004-06-10 22:08:17+00:00,209.24,206.31,208.01,205.75,195.34,197.68,202.25,208.99,209.22,244.89,324.54,325.56,323.39,315.25,334.08,394.63,414.65,416.66,416.43,487.86,374.10,334.21,211.72,208.69,257.66,273.79,326.78,328.43,321.77,316.09,291.72,273.12,318.41,255.74,275.12,227.56,L5
2004-06-18 22:15:59+00:00,207.52,204.15,205.77,202.28,195.04,198.00,203.14,209.86,210.01,244.89,320.57,321.94,320.93,309.96,332.62,391.70,411.99,414.14,414.13,486.82,374.10,334.39,211.68,206.47,256.35,275.90,327.60,330.70,323.92,322.61,293.55,273.12,318.41,255.74,275.12,224.34,L7
2004-06-27 22:09:48+00:00,206.28,204.56,205.52,201.79,195.26,199.46,204.61,211.31,211.59,244.89,322.56,321.44,321.80,308.49,330.15,390.47,412.08,413.52,413.95,486.82,375.76,336.14,212.73,206.47,255.67,274.15,325.73,332.96,324.65,323.19,292.57,273.12,317.08,255.74,275.12,230.71,L7
2004-07-05 22:02:51+00:00,206.56,203.88,204.23,201.20,195.44,199.88,204.61,211.31,211.59,244.89,322.56,321.44,321.80,308.49,329.39,389.35,410.41,411.76,412.85,486.82,375.76,336.14,211.47,201.57,255.67,274.15,325.73,332.96,324.65,323.19,292.57,273.12,317.08,255.74,275.12,224.34,L5
2004-07-12 22:09:13+00:00,206.97,204.50,204.60,200.73,195.48,200.53,205.50,212.10,213.31,257.00,323.11,321.74,322.63,309.21,330.30,390.35,410.88,412.39,413.51,486.82,384.53,336.14,211.35,203.46,257.87,272.19,321.91,333.56,324.94,322.98,293.87,278.06,306.85,255.74,279.03,224.34,L5
2004-07-21 22:03:15+00:00,206.62,204.48,204.64,201.04,196.58,200.79,206.06,213.14,213.31,257.00,321.99,321.03,321.97,308.69,329.99,390.14,410.69,412.27,413.65,486.82,384.53,333.58,211.31,203.46,257.87,272.19,321.91,333.56,324.94,322.98,293.87,278.06,306.85,255.74,279.03,224.34,L5
2004-07-29 22:09:38+00:00,206.62,204.48,204.64,200.43,197.11,201.03,206.37,212.81,213.09,266.34,323.50,321.95,323.59,309.65,330.71,390.91,411.47,412.99,414.14,482.75,391.72,333.58,211.86,206.78,257.87,272.19,321.91,333.56,324.94,322.98,297.63,281.14,304.88,255.74,284.22,224.34,L7
2004-08-22 22:04:00+00:00,206.61,205.73,203.34,199.55,197.92,201.00,206.53,214.07,215.96,266.34,322.38,320.64,322.63,309.05,330.36,391.02,410.52,412.60,414.15,474.28,397.08,333.81,211.05,204.31,257.69,277.73,323.35,338.84,331.55,328.98,298.44,281.14,304.88,255.74,284.22,215.28,L5
2004-08-29 22:10:22+00:00,206.51,205.58,203.72,200.05,198.18,201.30,207.14,213.91,216.45,264.92,322.58,320.80,323.60,310.13,330.85,391.30,410.72,413.32,414.48,474.28,399.40,338.20,211.14,206.32,261.47,280.88,323.35,338.84,331.55,328.98,298.44,281.14,304.88,255.74,280.99,215.28,L5
2004-09-06 22:15:40+00:00,206.20,205.38,204.33,200.98,198.65,201.50,207.76,214.45,216.45,264.92,321.81,320.34,323.60,310.13,330.85,391.30,410.72,413.32,414.48,474.28,396.95,338.92,211.41,206.83,261.47,281.52,323.35,340.65,333.04,331.61,298.44,281.14,306.32,255.74,280.82,215.28,L7
2004-10-01 22:09:21+00:00,206.93,205.87,204.67,201.34,199.04,201.70,207.91,215.45,217.99,264.92,321.02,321.11,322.99,309.59,333.36,392.93,410.38,412.93,412.71,458.23,390.62,338.92,210.84,205.20,260.29,284.61,323.92,341.48,338.19,335.52,301.21,284.84,306.32,245.86,282.85,207.05,L7
2004-10-17 22:09:26+00:00,206.93,205.87,204.67,201.34,199.65,202.50,209.30,215.45,217.99,264.92,320.43,320.83,322.63,309.13,332.29,392.80,410.07,412.94,412.56,451.50,385.73,335.94,211.45,205.20,260.29,284.61,323.92,341.48,338.19,335.52,301.21,284.84,306.32,245.86,282.85,207.05,L7
2004-11-01 22:11:49+00:00,206.36,204.79,205.00,200.61,199.78,201.99,210.03,216.06,218.23,264.92,320.63,320.23,325.79,308.44,332.41,393.21,409.68,412.73,411.93,446.77,385.94,336.24,213.02,206.32,260.29,282.17,320.38,341.48,338.19,335.52,301.21,284.84,308.66,245.86,282.85,199.08,L5
2005-01-28 22:16:23+00:00,208.49,206.16,209.29,205.66,201.59,203.03,213.23,216.44,219.60,259.24,319.09,322.62,328.07,312.29,334.92,399.21,412.12,416.46,411.60,407.81,362.53,331.86,215.77,211.54,284.13,294.80,332.00,355.12,343.51,347.34,,,318.12,,274.02,202.54,L7
2005-03-26 22:10:28+00:00,219.33,212.56,208.63,202.97,202.25,208.86,218.21,217.99,218.06,,317.77,324.25,324.60,308.27,331.92,399.07,411.37,413.40,407.78,402.35,353.87,325.44,216.45,203.62,,,332.00,,,,332.97,,322.66,,,,L7
2005-04-02 22:16:37+00:00,219.33,204.71,203.75,198.58,199.92,206.80,215.76,214.72,214.95,,319.08,322.28,325.91,307.52,326.01,392.12,410.57,415.04,413.09,408.04,369.46,331.44,215.39,203.99,,,332.00,,318.01,,332.97,,322.66,228.99,,232.31,L7
2005-04-11 22:10:22+00:00,218.08,206.53,205.49,201.16,199.92,206.80,215.76,214.72,214.95,,318.34,321.08,322.68,307.52,326.01,390.45,410.21,414.30,413.09,408.04,369.46,331.44,215.39,203.99,,285.33,336.56,,318.01,,332.97,,322.66,228.99,,232.31,L7
2005-05-12 22:14:14+00:00,210.23,203.69,203.95,200.50,198.48,206.37,210.81,212.63,213.22,,320.26,321.80,321.88,308.62,321.69,387.35,406.12,412.68,412.54,412.57,384.47,335.10,209.14,195.98,206.04,280.50,329.29,320.87,320.83,326.50,315.63,,,243.55,,232.31,L5
2005-06-14 22:10:13+00:00,210.23,203.69,203.95,200.50,198.48,206.37,210.81,212.63,213.22,,320.26,321.80,321.88,308.62,321.69,388.16,407.45,413.72,413.54,420.20,383.70,337.28,210.19,195.98,206.04,280.50,329.29,320.87,333.46,339.28,315.63,313.76,,243.55,,232.31,L7
2005-06-21 22:16:23+00:00,210.23,203.69,203.95,200.50,198.48,206.37,210.81,212.63,213.22,,314.93,324.35,325.71,314.81,321.69,388.16,413.90,416.58,418.01,420.20,383.70,337.28,208.11,195.83,200.43,280.50,329.29,320.87,327.58,339.28,315.63,313.76,,243.55,,210.41,L7
2005-07-15 22:14:43+00:00,211.20,207.19,205.19,202.17,198.91,206.97,211.40,212.77,214.84,248.43,316.80,324.29,326.49,314.94,324.32,388.82,415.02,417.46,419.87,420.20,388.10,342.33,209.50,195.57,208.60,266.57,328.09,315.51,327.82,331.47,305.29,313.76,,240.95,,211.96,L5
2005-07-16 22:10:12+00:00,210.49,206.61,206.00,202.56,199.43,207.57,211.40,212.77,214.84,248.43,316.80,324.29,326.49,314.94,324.32,388.82,415.02,417.46,419.87,420.20,388.10,342.33,210.84,199.32,220.73,263.21,329.45,320.58,322.10,331.47,305.29,313.76,,240.95,,220.10,L7
2005-08-09 22:08:46+00:00,210.18,207.33,206.80,203.64,200.33,207.57,213.12,215.60,219.80,248.43,315.19,321.21,323.73,314.22,327.00,387.50,414.19,417.27,419.01,424.74,396.45,346.23,210.17,199.32,220.73,263.21,329.45,320.58,322.10,331.47,305.29,313.76,,240.95,,220.10,L5
2005-08-16 22:15:00+00:00,208.84,206.66,206.59,202.51,199.75,206.66,212.20,213.65,216.40,248.43,319.73,323.41,326.75,316.10,326.05,388.95,415.53,418.00,419.24,424.74,396.45,346.23,210.45,204.24,234.14,262.67,329.45,328.32,320.06,329.56,304.72,295.83,286.16,240.95,268.79,224.49,L5
2005-08-17 22:10:06+00:00,209.89,207.52,207.27,202.51,199.75,206.66,212.20,213.65,216.40,248.43,322.85,324.46,329.19,315.96,325.61,389.45,416.30,418.33,419.46,424.74,396.45,346.23,210.45,204.24,234.14,263.32,328.86,334.59,320.97,333.58,309.14,299.99,286.16,240.95,268.79,224.49,L7
2005-09-02 22:09:58+00:00,209.89,207.52,207.27,202.51,199.75,206.66,212.20,213.63,215.76,249.88,322.85,324.26,329.10,316.25,326.81,390.31,416.47,418.76,419.10,424.74,401.83,347.99,210.45,204.24,234.14,263.32,332.23,340.74,325.58,340.73,309.14,309.92,286.16,240.95,268.79,224.49,L7
2005-09-09 22:16:04+00:00,211.14,208.87,208.75,204.61,202.30,208.87,215.53,216.02,216.82,249.88,322.85,324.26,329.10,316.25,326.81,390.31,416.47,418.76,419.10,424.74,401.83,343.02,210.11,204.24,234.14,263.32,331.46,340.28,327.72,340.73,309.14,309.92,295.88,240.95,268.79,224.49,L7
2005-09-10 22:08:55+00:00,210.70,208.87,209.02,205.10,202.54,209.38,216.01,216.54,217.07,249.88,322.26,323.28,328.31,315.94,326.73,390.01,415.48,418.12,418.08,428.74,401.83,340.37,210.15,204.24,234.14,262.80,329.22,337.56,326.56,340.73,309.14,298.50,290.44,240.95,268.79,223.25,L5
2005-09-17 22:15:06+00:00,210.06,208.68,209.09,205.21,202.60,209.67,216.52,216.67,216.43,254.10,323.42,324.42,329.25,318.00,324.33,390.36,415.38,418.50,417.93,428.74,405.08,341.56,210.15,204.24,234.14,262.80,329.22,337.56,326.56,340.73,309.14,298.50,290.44,240.95,268.79,223.25,L5
