dates,satname,nzd0584-0000,nzd0584-0001,nzd0584-0002,nzd0584-0003,nzd0584-0004,nzd0584-0005,nzd0584-0006,nzd0584-0007,nzd0584-0008,nzd0584-0009,nzd0584-0010,nzd0584-0011,nzd0584-0012,nzd0584-0013,nzd0584-0014,nzd0584-0015,nzd0584-0016,nzd0584-0017,nzd0584-0018,nzd0584-0019,nzd0584-0020,nzd0584-0021,nzd0584-0022,nzd0584-0023,nzd0584-0024,nzd0584-0025,nzd0584-0026,nzd0584-0027,nzd0584-0028,nzd0584-0029,nzd0584-0030,nzd0584-0031,nzd0584-0032,nzd0584-0033,nzd0584-0034,nzd0584-0035
2000-10-06 22:11:11+00:00,L7,192.74,188.67,189.00,189.48,185.92,182.60,187.62,190.31,191.05,201.33,344.22,339.02,338.91,319.56,349.36,402.37,426.82,425.61,422.83,172.76,425.82,377.43,204.00,198.51,219.07,233.80,279.52,293.67,267.33,267.85,244.68,236.56,235.03,221.34,230.04,241.91
2000-10-29 22:17:19+00:00,L7,208.59,212.49,218.87,215.51,209.27,209.39,218.95,210.24,210.56,221.50,324.96,328.92,324.12,312.46,325.92,394.18,417.91,421.00,417.46,426.05,379.58,345.38,,407.17,429.52,,361.74,374.59,367.32,385.78,483.21,,,448.88,495.84,386.70
2001-02-11 22:11:12+00:00,L7,226.05,224.17,218.71,207.31,206.95,206.13,209.99,,,472.24,321.37,328.02,322.34,313.34,324.93,395.55,415.77,416.66,416.89,419.82,378.14,355.19,,362.81,400.02,,366.36,432.20,492.17,473.04,,,412.56,494.73,228.52,232.30
2001-03-22 22:17:09+00:00,L7,191.81,193.50,193.81,186.87,183.20,186.89,189.95,195.00,194.58,202.96,326.08,340.09,336.56,319.66,346.15,395.28,419.77,420.53,417.65,486.60,417.24,354.37,212.85,200.89,221.50,228.94,293.49,299.80,309.32,294.74,269.04,261.96,269.89,263.89,245.51,306.69
2001-04-07 22:17:01+00:00,L7,194.02,190.20,191.31,185.84,183.41,187.27,194.86,197.40,196.88,201.48,330.28,330.40,337.97,313.75,322.49,395.44,415.03,418.45,417.24,487.54,409.73,350.46,211.49,444.91,498.49,280.53,322.27,343.87,342.07,344.06,321.29,309.18,491.55,480.18,491.64,396.17
2001-04-16 22:10:54+00:00,L7,195.62,195.19,193.25,188.98,189.65,187.11,194.50,197.46,194.49,202.83,329.89,338.53,333.46,316.87,331.76,399.24,417.68,420.01,414.64,481.99,412.72,352.86,224.19,204.78,224.12,234.11,284.18,297.54,305.35,297.52,266.68,245.22,254.43,258.12,247.89,285.26
2001-07-05 22:10:09+00:00,L7,208.39,194.22,197.19,192.51,192.88,201.74,200.56,206.03,212.22,215.52,318.00,321.78,320.01,303.04,324.38,394.51,416.10,412.50,410.08,426.71,379.69,347.08,207.01,432.44,258.70,,,,,,,,,,,
2001-08-13 22:15:49+00:00,L7,198.43,193.10,188.29,191.99,193.04,203.98,207.02,209.89,225.30,230.06,308.23,321.91,324.31,312.18,322.73,394.91,421.38,415.84,420.06,484.55,415.84,371.02,184.68,179.77,194.06,197.19,229.70,277.73,236.14,219.24,187.41,163.93,184.42,191.49,176.09,188.71
2001-09-07 22:09:22+00:00,L7,247.77,258.21,,,,,,,,456.25,,,300.20,296.89,317.44,391.07,405.44,410.59,398.28,300.10,,,,369.56,436.35,,351.32,,349.89,,363.50,399.36,420.51,484.85,400.41,403.09
2001-11-01 22:15:17+00:00,L7,188.92,187.90,188.24,186.94,187.90,189.32,197.58,199.76,203.94,202.61,325.48,329.75,332.17,317.85,348.56,394.25,414.50,420.07,417.05,485.81,411.58,349.86,211.44,215.29,242.65,262.84,326.20,335.69,344.12,336.51,314.24,326.14,494.68,,,
2001-11-26 22:09:21+00:00,L7,187.58,191.25,191.59,189.29,189.46,191.94,196.37,203.25,201.86,200.05,312.52,320.74,333.93,313.85,332.51,392.34,414.76,415.07,408.80,484.01,407.87,349.70,217.51,201.61,225.19,242.54,283.47,286.62,263.64,254.06,242.13,209.01,218.29,202.80,205.70,197.04
2001-12-19 22:15:37+00:00,L7,222.17,229.44,226.94,218.67,216.73,219.61,218.40,220.83,219.73,480.17,323.00,332.35,330.14,313.11,337.31,397.66,412.86,423.89,419.56,425.69,378.81,350.33,212.41,417.46,502.24,,359.34,387.79,475.29,484.24,,,,473.15,484.94,420.47
2002-03-18 22:09:33+00:00,L7,194.39,194.34,192.43,187.23,186.58,188.70,196.16,203.32,208.21,205.23,329.59,318.47,,,,,,,,,,411.81,,,,303.52,344.79,370.63,354.47,364.03,381.64,428.89,490.92,491.30,220.44,232.91
2002-05-21 22:09:29+00:00,L7,179.43,173.82,178.12,173.93,166.56,174.71,183.38,189.35,184.13,174.96,339.34,332.85,339.14,313.92,321.46,393.42,416.05,413.31,416.66,478.73,390.78,365.76,211.30,189.94,222.44,232.60,238.61,282.04,251.30,236.34,231.71,203.44,206.29,191.88,178.12,199.27
2002-07-31 22:15:11+00:00,L7,219.66,224.94,226.47,220.41,219.93,218.96,235.50,250.83,260.98,232.98,318.01,323.34,327.58,299.44,347.57,393.45,411.63,414.86,413.92,423.01,373.20,339.70,209.13,457.82,451.05,303.91,351.39,363.79,364.99,369.84,393.54,438.97,383.09,490.61,423.72,498.82
2002-09-26 22:08:32+00:00,L7,,,,,,,223.12,216.96,224.21,228.61,332.21,329.11,339.65,320.63,349.99,410.77,426.40,425.51,437.98,450.24,391.60,374.83,206.55,436.59,486.14,,361.14,390.66,359.22,381.37,442.44,281.05,265.37,,,
2002-10-19 22:14:44+00:00,L7,186.43,188.83,190.77,188.34,183.99,189.06,196.37,199.54,198.16,195.09,334.36,333.94,344.19,325.67,339.38,394.56,414.95,421.39,412.55,484.00,408.51,352.31,214.03,196.56,222.54,236.05,304.28,292.54,277.59,277.63,258.64,237.99,238.52,235.25,237.96,307.81
2002-11-13 22:08:42+00:00,L7,188.98,183.61,183.21,180.72,179.41,182.74,189.66,191.72,196.42,197.81,332.47,326.78,340.66,316.29,345.28,397.20,418.40,417.75,415.53,175.19,409.67,352.05,211.83,198.29,223.98,236.47,274.64,279.92,261.62,260.36,243.20,218.91,220.24,217.12,219.35,227.85
2002-12-31 22:09:08+00:00,L7,182.48,176.94,181.75,175.14,173.59,177.17,187.48,189.46,194.12,189.09,333.44,330.46,339.06,316.91,332.69,396.01,420.75,420.74,411.78,478.75,411.60,355.51,219.49,200.75,231.47,239.22,283.32,288.37,269.30,269.23,252.87,229.24,229.45,233.11,244.71,249.78
2003-03-21 22:09:27+00:00,L7,249.48,239.42,239.50,226.85,218.31,221.80,,,,437.87,315.29,319.75,319.60,308.19,322.34,394.20,414.00,418.56,412.99,415.08,374.08,356.31,,356.28,400.58,,489.38,399.41,,445.04,,,380.80,490.73,234.10,242.55
2003-04-13 22:15:43+00:00,L7,192.37,198.81,192.33,182.51,182.57,187.43,203.93,203.43,205.66,210.35,340.24,339.04,337.81,313.55,338.68,397.61,422.30,421.58,417.00,175.51,406.75,348.67,211.37,196.69,227.01,232.03,300.47,286.39,260.34,257.31,241.62,217.43,223.38,220.23,223.03,227.97
2003-05-15 22:15:40+00:00,L7,191.55,198.23,197.87,191.10,194.27,195.46,202.70,204.92,205.59,201.98,324.06,323.17,326.74,310.70,321.72,393.36,413.82,419.23,407.59,489.39,406.88,351.69,211.20,211.32,239.91,266.01,327.13,338.49,343.84,343.66,309.51,314.25,322.65,333.18,349.61,493.52
2003-08-11 22:03:51+00:00,L5,214.29,212.38,213.41,207.72,191.93,197.74,205.74,210.47,211.99,216.56,315.57,322.50,328.36,316.73,332.46,391.40,415.59,420.62,419.69,440.48,392.64,353.44,218.02,,,,,,,,,,,,475.53,482.28
2003-08-28 22:09:09+00:00,L7,,,,,,,191.98,202.61,214.34,227.57,317.58,321.02,324.59,309.21,322.89,394.72,411.92,417.39,415.17,418.26,381.96,349.47,,,,,,495.49,476.38,474.87,434.22,,,435.41,334.83,
2003-10-07 21:58:35+00:00,L5,192.87,189.54,188.29,185.89,181.89,184.22,193.38,197.43,197.68,202.82,333.24,334.53,331.39,322.24,331.83,392.74,415.92,420.40,413.71,490.22,232.88,233.43,214.60,208.20,233.74,236.96,294.17,296.88,288.53,285.36,259.59,241.71,257.08,248.90,250.96,349.38
2003-12-09 22:15:42+00:00,L7,,205.52,213.17,209.47,196.95,200.61,203.31,211.58,216.17,222.93,325.38,330.03,337.25,315.24,322.82,396.34,412.31,420.97,419.66,425.96,395.08,352.98,217.93,230.22,263.61,,,370.56,354.37,374.23,376.37,424.51,353.14,437.95,466.96,386.61
2003-12-18 22:09:36+00:00,L7,,,,,167.59,172.20,176.92,190.81,192.61,198.20,344.32,340.06,343.31,331.10,344.11,402.56,422.54,424.97,422.09,478.78,418.88,365.32,214.82,191.22,,,,,,256.48,241.25,213.81,215.97,214.09,216.12,225.27
2003-12-25 22:15:51+00:00,L7,,208.75,214.91,214.13,209.86,203.69,208.80,212.44,213.07,219.58,325.21,332.37,334.07,325.75,356.59,400.45,417.57,428.12,423.19,437.38,392.49,356.12,206.51,477.88,413.39,,,368.66,360.63,375.26,411.25,443.17,379.07,440.65,494.85,220.15
2004-02-03 22:05:50+00:00,L5,186.02,188.51,211.99,205.08,191.61,194.79,200.82,211.62,208.14,204.83,336.66,336.10,333.91,320.22,331.40,390.92,420.99,421.03,415.80,482.95,234.50,232.03,219.19,193.93,220.23,242.86,304.00,289.67,272.41,279.67,247.20,219.41,216.63,203.58,206.61,204.26
2004-02-04 22:09:53+00:00,L7,,181.79,189.31,182.24,175.32,178.64,190.97,193.54,194.48,,,168.89,170.79,161.09,145.10,182.52,179.87,183.73,184.49,173.68,401.14,366.28,218.39,205.04,235.27,247.03,,,,,,,243.49,235.12,238.67,240.19
2004-02-11 22:16:05+00:00,L7,225.21,,,,209.62,210.16,212.62,218.46,220.38,488.45,328.01,329.49,338.09,316.73,350.84,404.16,419.50,421.23,419.90,435.58,385.84,351.19,206.29,,,288.97,341.80,362.58,351.72,357.58,370.54,419.22,497.00,472.51,482.06,221.80
2004-03-31 21:59:59+00:00,L5,184.32,186.53,187.25,184.34,181.21,185.34,192.32,194.16,195.34,200.11,336.47,324.46,334.94,321.15,327.90,395.50,419.40,418.34,415.86,490.73,234.37,235.26,214.52,198.23,227.23,236.12,293.37,292.69,266.05,266.79,243.27,225.02,227.57,224.29,229.35,231.63
2004-04-23 22:06:53+00:00,L5,241.70,237.36,235.15,230.57,231.13,223.29,222.36,225.12,,454.82,316.40,321.29,326.54,315.30,330.16,393.13,415.35,423.65,421.26,420.96,379.42,354.76,203.45,216.82,255.80,303.49,363.39,444.75,,,,,,457.63,483.72,231.57
2004-04-24 22:09:55+00:00,L7,218.53,219.70,226.58,220.25,,,,,,460.04,320.36,317.00,311.24,,,388.86,415.25,408.44,,,,,,352.99,453.77,327.04,376.89,490.71,,,,,,,,
2004-05-02 22:00:57+00:00,L5,,,166.07,174.81,161.28,,,,,448.45,359.54,330.18,288.69,206.61,,,,,,,,,,,,,,394.90,416.19,,421.88,301.02,493.27,144.58,161.05,198.04
2004-05-09 22:07:21+00:00,L5,224.53,234.01,226.30,228.51,226.31,223.16,,,,,,,,,319.32,405.50,419.82,417.04,422.58,421.15,384.00,358.19,207.65,221.08,261.89,,356.02,397.33,392.34,502.69,,,390.94,486.62,234.92,242.96
2004-05-18 22:01:26+00:00,L5,211.14,210.25,212.90,219.11,202.04,204.14,218.47,226.14,224.93,224.79,311.10,312.09,310.55,300.33,333.40,385.91,397.77,401.54,415.23,473.30,381.55,332.51,214.00,202.93,255.63,292.66,339.69,356.37,347.73,346.65,338.85,306.04,490.36,464.73,472.36,375.33
2004-05-26 22:09:57+00:00,L7,,,,,,,200.25,210.51,213.98,210.31,318.67,323.32,323.56,314.38,322.00,394.38,411.94,414.99,414.37,487.26,391.18,353.29,,,,,334.69,342.34,337.71,339.72,316.23,286.02,323.01,262.53,,
2004-06-10 22:08:17+00:00,L5,214.49,212.29,213.07,201.51,189.60,198.96,202.95,210.09,210.73,219.99,314.28,316.11,313.75,295.10,332.17,389.93,411.47,414.33,401.17,492.12,410.91,361.39,216.31,199.89,217.29,237.43,305.19,304.45,310.59,294.59,273.84,264.32,291.96,272.04,260.22,250.43
2004-06-18 22:15:59+00:00,L7,196.15,187.11,185.72,169.78,179.10,191.80,202.30,,,,308.32,303.98,319.91,287.18,,374.02,396.91,400.94,402.71,480.81,223.31,340.46,218.14,203.07,257.79,294.71,339.80,356.89,347.14,357.98,358.14,,498.05,474.33,490.57,495.99
2004-06-27 22:09:48+00:00,L7,182.88,183.61,182.96,182.25,,,,,,,337.82,319.59,336.38,305.22,,379.66,411.28,413.94,414.11,,,,,,210.91,239.80,282.57,291.66,258.99,228.07,247.04,,,,,
2004-07-05 22:02:51+00:00,L5,232.95,220.69,213.67,216.14,220.87,229.82,,,,,,,,,329.17,382.88,397.99,398.40,407.75,413.54,359.53,331.51,206.10,209.51,,,,,,,,,,210.92,212.61,233.33
2004-07-12 22:09:13+00:00,L5,196.76,196.61,194.27,181.62,181.06,190.61,197.11,206.06,213.03,207.23,324.95,321.38,328.11,312.02,334.76,398.66,412.77,416.23,417.07,163.81,412.51,350.01,206.41,190.88,223.96,229.93,250.28,289.67,290.28,272.18,252.30,243.56,226.84,238.62,237.52,274.13
2004-07-21 22:03:15+00:00,L5,219.98,221.82,222.72,221.11,227.42,223.28,231.16,237.25,296.20,441.93,313.98,316.86,318.37,307.84,331.31,391.89,412.63,415.02,419.75,422.86,370.20,350.87,215.31,,,,,,,,,,,,,
2004-07-29 22:09:38+00:00,L7,,,,172.64,182.72,180.27,186.20,191.76,193.61,188.35,336.34,328.62,339.44,314.88,333.36,396.29,417.03,417.87,415.18,446.53,406.68,347.92,213.16,197.61,,,,,,,253.32,222.78,226.30,226.16,229.13,239.02
2004-08-22 22:04:00+00:00,L5,206.14,209.00,207.94,200.22,201.25,191.48,203.51,217.05,224.58,231.70,328.23,327.00,336.28,321.18,348.08,406.14,416.23,424.17,422.15,435.09,384.08,334.64,,,,,,,,,,,,231.66,216.74,222.14
2004-08-29 22:10:22+00:00,L5,197.10,195.61,200.47,199.60,193.13,195.48,204.13,205.60,213.07,218.24,322.81,320.83,334.15,319.88,334.13,393.24,411.44,421.41,416.74,488.36,401.96,356.89,210.00,208.01,256.80,289.31,350.40,353.74,350.06,358.79,356.89,318.91,330.17,353.42,240.73,288.74
2004-09-06 22:15:40+00:00,L7,204.17,204.68,214.95,216.74,206.76,206.15,216.84,221.57,,,312.42,314.38,,154.92,138.69,191.62,180.92,194.33,201.60,204.51,380.70,349.36,214.85,215.85,248.33,289.95,342.10,361.79,348.51,354.01,,,320.24,334.08,286.66,377.62
2004-10-01 22:09:21+00:00,L7,,,,-45.83,,,,,,199.11,332.36,343.02,333.27,321.65,364.97,426.93,421.24,419.35,397.95,393.84,359.25,,,,,,253.44,284.90,231.57,196.74,162.43,190.80,207.72,,,
2004-10-17 22:09:26+00:00,L7,,,,,227.06,233.59,246.12,,305.13,445.78,316.94,321.45,322.47,308.48,324.33,395.61,410.31,417.94,415.28,415.12,369.21,345.03,223.02,,,,,,,,,,,365.84,392.33,331.61
2004-11-01 22:11:49+00:00,L5,232.41,224.25,227.44,218.03,212.58,215.86,230.26,230.56,231.58,465.63,315.71,319.63,323.55,306.07,331.53,391.81,411.10,412.60,411.62,416.73,380.35,356.41,222.00,226.35,278.25,,360.00,489.26,458.39,439.99,,,369.33,468.35,484.28,324.85
2005-01-28 22:16:23+00:00,L7,235.24,229.88,228.25,223.34,220.78,233.42,236.29,234.61,234.69,237.65,322.03,328.85,335.04,312.83,322.81,397.87,418.78,419.65,422.21,419.17,379.72,352.81,,356.47,419.19,,,,,,,,,467.88,483.95,495.13
2005-03-26 22:10:28+00:00,L7,,,203.41,197.74,201.17,211.03,218.62,216.48,215.57,214.62,205.09,172.32,166.26,144.11,122.04,186.77,171.76,185.64,192.36,198.43,394.13,352.69,213.74,217.30,257.33,,,,,,346.97,432.39,488.63,446.52,482.33,398.50
2005-04-02 22:16:37+00:00,L7,,187.19,187.31,183.77,188.80,196.56,203.95,203.38,204.12,205.44,333.28,330.85,334.23,314.36,337.04,394.86,413.75,421.64,414.89,484.04,408.57,351.86,211.77,201.11,233.62,,,,313.51,283.27,263.06,219.24,238.79,222.99,229.54,228.71
2005-04-11 22:10:22+00:00,L7,232.58,229.00,229.44,226.90,,,,,,464.87,319.65,320.54,314.01,,,387.99,413.03,415.58,,,,,,354.15,411.60,313.66,375.11,474.99,,452.01,,,,,,
2005-05-12 22:14:14+00:00,L5,210.07,214.09,220.95,215.86,215.77,220.70,220.62,223.23,225.66,225.16,317.45,318.29,315.60,305.76,312.33,380.02,390.29,405.22,407.63,422.74,376.78,348.22,206.30,204.74,256.71,300.99,347.87,371.54,361.65,377.17,348.97,246.44,278.76,308.77,230.96,222.63
2005-05-21 22:08:08+00:00,L5,,,,,,,,,,488.32,-76.31,,,,,,,,,,428.19,382.97,,,,,81.46,117.05,483.14,,5.49,68.75,356.06,490.74,430.44,481.83
2005-06-14 22:10:13+00:00,L7,,,,,,,,,,,,,,,,392.28,413.58,418.70,417.37,437.36,387.07,352.82,214.18,,,,,,367.21,363.39,353.00,325.09,488.51,366.56,488.98,375.62
2005-06-21 22:16:23+00:00,L7,,,,,,,,,,490.22,290.66,331.62,338.09,330.45,388.20,431.97,443.23,427.95,432.93,189.08,468.58,412.31,196.88,171.78,155.49,,121.51,,280.44,147.21,164.94,162.63,162.71,175.08,80.40,164.91
2005-07-15 22:14:43+00:00,L5,210.72,217.78,207.98,207.42,197.25,205.61,209.98,210.49,218.49,231.43,325.26,323.11,329.49,314.60,331.36,391.27,420.91,421.86,428.35,480.55,400.03,360.77,215.61,187.74,213.61,233.04,318.88,298.83,320.31,304.51,273.27,222.58,229.67,224.43,226.66,208.26
2005-07-16 22:10:12+00:00,L7,196.85,192.94,200.04,195.05,191.20,198.53,,,,,,,,,,,,,,,,,216.13,196.47,221.14,235.13,311.95,294.70,266.50,,,,,,,222.91
2005-08-09 22:08:46+00:00,L5,234.67,235.19,234.87,231.85,227.16,234.54,245.98,249.60,260.33,449.54,312.61,310.67,318.78,309.46,333.77,390.19,413.17,418.58,417.32,433.35,372.88,350.59,209.48,,,,,,,,,,,,,
2005-08-16 22:15:00+00:00,L5,180.74,181.23,183.76,175.16,174.93,177.46,183.84,186.08,181.56,185.31,341.63,331.24,339.53,320.17,316.92,392.32,419.59,417.78,415.22,488.49,216.59,219.94,207.35,190.95,216.45,224.84,241.79,280.21,254.30,252.52,231.66,206.57,214.83,204.75,197.46,199.28
2005-08-17 22:10:06+00:00,L7,194.60,191.93,191.09,,,,,,,,339.27,326.39,340.84,309.75,317.96,387.52,417.02,415.57,415.60,479.93,,,,,,230.61,283.30,287.66,273.37,277.64,254.84,236.31,,,,
2005-09-02 22:09:58+00:00,L7,,,,,,,,206.82,205.27,211.33,320.88,320.72,326.34,316.27,332.04,395.23,416.06,420.59,414.21,479.16,410.03,340.76,,,,,333.05,344.82,342.42,349.81,348.96,313.03,324.33,,,
2005-09-09 22:16:04+00:00,L7,234.30,234.09,236.42,234.45,234.53,240.29,251.47,244.78,236.26,457.10,,186.23,181.72,152.89,201.74,199.43,181.37,200.20,209.05,217.73,375.74,342.05,210.65,346.17,419.89,,355.65,385.56,382.96,,,,353.61,480.52,499.38,484.41
2005-09-10 22:08:55+00:00,L5,216.56,218.23,221.18,218.06,213.83,223.90,229.87,228.50,226.91,226.04,319.33,316.75,323.54,315.82,328.51,389.64,407.88,414.07,411.29,445.94,394.41,340.58,212.86,211.20,244.34,275.31,332.38,349.79,338.47,330.59,281.86,284.18,310.89,221.90,233.00,235.83
2005-09-17 22:15:06+00:00,L5,191.70,194.23,197.24,194.85,190.61,198.32,206.60,207.29,200.11,199.53,331.80,332.70,335.52,333.37,301.95,390.67,411.15,419.56,413.22,493.58,400.31,325.89,,17.29,-15.07,,,,,,,,,,,
2005-09-18 22:09:51+00:00,L7,205.46,204.94,205.54,,,,,,,,313.99,310.93,318.63,296.44,309.86,379.02,410.81,405.81,399.27,405.10,,,,,253.76,287.87,337.64,359.47,352.71,362.38,359.63,,,,,
2006-01-23 22:16:59+00:00,L5,209.50,209.43,214.50,217.04,214.21,217.51,214.93,210.19,208.36,217.52,325.66,324.67,334.78,321.56,318.96,394.55,415.53,424.59,419.42,480.65,240.46,240.11,209.79,202.76,235.26,242.14,305.24,310.05,316.09,302.06,271.93,258.01,261.97,258.77,249.46,292.68
2006-02-09 22:10:49+00:00,L7,,,,192.70,191.80,199.06,196.75,199.22,201.17,204.79,330.45,324.31,335.52,316.23,343.52,397.13,418.66,420.85,413.12,479.07,409.40,347.47,221.48,208.68,,,,,,275.83,249.30,229.14,229.38,240.31,246.34,292.04
2006-02-24 22:17:41+00:00,L5,173.93,176.36,174.31,171.20,174.29,181.32,185.19,190.47,191.48,196.29,341.20,335.43,343.79,322.56,335.81,394.94,416.87,416.44,413.63,481.08,400.10,347.99,203.78,188.59,215.05,228.54,250.33,277.07,250.45,248.43,230.85,196.43,208.79,194.36,199.84,210.33
2006-02-25 22:10:52+00:00,L7,,,174.86,177.03,176.87,181.63,191.73,191.82,191.09,200.32,184.03,167.80,160.01,155.59,137.94,174.67,178.33,187.71,179.01,171.99,416.62,364.39,213.88,199.96,232.27,,,,,,,216.00,219.97,214.76,222.78,251.04
2006-03-12 22:18:01+00:00,L5,185.04,182.77,184.02,183.83,184.41,190.75,184.24,187.70,186.43,194.44,334.84,331.07,342.15,336.42,339.63,404.08,426.45,430.39,429.21,492.48,228.63,234.96,201.50,193.63,220.18,236.83,304.16,306.45,325.90,308.29,270.75,292.13,307.14,287.26,234.21,233.79
2006-03-29 22:10:52+00:00,L7,214.22,220.55,,,,,,,210.40,218.98,321.12,322.33,332.62,311.09,317.98,386.52,413.44,416.26,415.30,427.32,393.44,,,,,290.20,337.98,353.39,350.74,371.87,359.02,396.12,,,,
2006-04-22 22:12:36+00:00,L5,182.59,171.28,182.48,174.59,,,201.72,215.50,,317.88,287.17,293.58,256.70,,306.29,389.45,376.92,407.23,490.00,156.67,464.12,413.43,175.71,152.39,190.66,211.29,262.27,266.64,312.06,379.56,253.37,214.06,186.20,182.46,172.00,275.74
