,dates,chi0041-0000,chi0041-0001
0,1985-03-28 14:12:49+00:00,,
1,1985-08-03 14:12:13+00:00,244.04952083829806,210.60051450956183
2,1986-07-21 14:04:59+00:00,247.64715991865324,203.71904436055445
3,1986-09-07 14:03:13+00:00,,
4,1986-10-09 14:02:13+00:00,231.64278247446515,205.33934255279905
5,1986-10-25 14:01:41+00:00,,210.74256121604338
6,1986-11-10 14:01:05+00:00,,
7,1986-11-26 14:00:41+00:00,263.21687369859774,210.69131812147964
8,1987-01-13 14:02:06+00:00,245.54222339255853,208.78308312894634
9,1987-01-29 14:02:34+00:00,242.76577435753424,204.5952933937896
10,1987-03-18 14:04:25+00:00,244.9287357778365,212.77548724951288
11,1987-11-13 14:10:29+00:00,248.74937710480293,213.3546633830724
12,1987-11-29 14:10:45+00:00,251.82675813246203,217.89432198430296
13,1987-12-15 14:10:59+00:00,231.19287362871006,218.13733500950178
14,1988-02-01 14:11:50+00:00,246.17550883504236,221.5895306120735
15,1988-02-17 14:12:05+00:00,261.5952936089702,222.17570962964024
16,1988-03-04 14:12:15+00:00,244.50200914063612,213.34903354738543
17,1988-06-08 14:12:58+00:00,246.6924347182204,216.1464074333155
18,1988-10-14 14:13:00+00:00,265.5140120593981,208.9220794004384
19,1988-12-17 14:12:47+00:00,230.1537455793491,210.88962935432193
20,1989-03-23 14:11:21+00:00,,
21,1989-04-24 14:11:18+00:00,211.25891471651272,203.5867703934113
22,1989-05-10 14:11:05+00:00,262.2860236165782,212.55962622066784
23,1989-05-26 14:10:48+00:00,246.7283333889895,205.8167499088218
24,1989-08-14 14:09:09+00:00,,
25,1989-09-15 14:08:15+00:00,266.5817615070654,217.14292252756354
26,1989-12-04 14:06:13+00:00,247.0972001501895,208.82649787315097
27,1989-12-20 14:05:45+00:00,229.03382264527897,214.56704375590488
28,1990-01-21 14:04:45+00:00,244.63256745435618,205.14272212835812
29,1990-02-22 14:03:42+00:00,246.0679632102827,206.1492234422078
30,1990-03-10 14:03:08+00:00,,
31,1990-04-11 14:02:37+00:00,,209.74645582520014
32,1990-04-27 14:02:36+00:00,265.7735312541372,217.59685610320514
33,1990-07-16 14:02:32+00:00,264.59813714488257,213.93601883998872
34,1990-09-02 14:02:17+00:00,229.60483646409068,208.50333381661014
35,1990-09-18 14:02:14+00:00,,212.3488461507347
36,1990-11-05 14:01:54+00:00,244.49711152810573,207.93144339515055
37,1990-11-21 14:01:51+00:00,,212.51679389058728
38,1990-12-07 14:01:42+00:00,240.40217365285298,208.5539424280178
39,1991-01-08 14:02:28+00:00,220.76907530674617,209.44197343613303
40,1991-01-24 14:02:56+00:00,247.846555945048,212.32891833798453
41,1991-02-09 14:03:06+00:00,229.09739804791278,209.4044502419818
42,1991-03-29 14:04:00+00:00,245.0889662876957,205.43860565142526
43,1991-04-14 14:04:22+00:00,247.47649724566708,208.45556142137318
44,1991-06-01 14:05:09+00:00,,196.68066987578732
45,1991-07-19 14:05:49+00:00,224.41206163308186,207.12666451304318
46,1991-12-10 14:06:55+00:00,245.7338963691929,211.24925016718464
47,1991-12-26 14:06:46+00:00,220.30688973786135,210.80034900994303
48,1992-01-27 14:06:46+00:00,248.84688935523332,212.45734285697694
49,1992-03-15 14:06:38+00:00,242.9015867626314,211.3410669067274
50,1992-05-18 14:06:05+00:00,242.9191573503785,205.4996258826011
51,1992-07-05 14:05:34+00:00,,
52,1992-10-25 14:03:51+00:00,246.79415209844785,197.5005166173126
53,1992-11-10 14:03:31+00:00,231.2400591548651,207.77756471641393
54,1992-11-26 14:03:29+00:00,242.47722168774243,204.61288710707117
55,1992-12-12 14:03:43+00:00,245.11330742503026,208.56548732215776
