dates,nzd0274-0000,nzd0274-0001,nzd0274-0002,nzd0274-0003,nzd0274-0004,satname
1999-12-09 21:59:21+00:00,315.39,316.35,316.95,321.39,332.64,L7
1999-12-25 21:59:16+00:00,319.82,312.09,315.12,320.90,330.35,L7
2000-01-10 21:59:16+00:00,316.01,314.77,316.74,322.05,331.77,L7
2000-01-26 21:59:14+00:00,320.83,320.40,325.46,322.05,338.97,L7
2000-03-30 21:58:57+00:00,317.85,319.47,324.63,321.41,337.80,L7
2000-05-17 21:58:31+00:00,319.94,312.65,321.02,321.41,337.80,L7
2000-06-18 21:58:15+00:00,322.98,303.29,321.83,321.42,337.39,L7
2000-07-04 21:58:02+00:00,323.59,302.39,320.18,321.44,339.36,L7
2000-08-05 21:57:32+00:00,320.36,281.01,307.43,318.24,331.98,L7
2000-11-09 21:56:45+00:00,324.50,278.80,307.44,320.51,332.47,L7
2000-11-25 21:56:47+00:00,319.51,282.16,309.71,320.71,331.84,L7
2001-03-17 21:56:40+00:00,308.75,305.61,315.90,323.56,333.24,L7
2001-06-05 21:56:04+00:00,314.75,317.93,311.47,321.31,331.94,L7
2001-09-25 21:54:52+00:00,334.54,330.12,334.96,340.54,340.94,L7
2001-10-11 21:54:33+00:00,323.74,322.42,330.95,340.28,342.67,L7
2002-02-16 21:55:18+00:00,313.98,318.58,335.73,342.46,345.16,L7
2002-05-07 21:55:15+00:00,305.64,305.31,313.91,321.44,329.25,L7
2002-08-27 21:54:24+00:00,310.01,292.04,305.52,314.73,324.44,L7
2002-10-14 21:54:07+00:00,308.18,287.39,312.47,320.08,332.82,L7
2002-12-01 21:54:40+00:00,314.44,286.00,316.65,323.83,337.19,L7
2003-01-18 21:54:54+00:00,312.31,288.40,313.64,322.76,334.86,L7
2003-02-19 21:55:06+00:00,308.41,288.82,313.47,322.79,334.38,L7
2003-03-07 21:55:10+00:00,308.28,297.75,317.29,326.03,336.93,L7
2003-04-08 21:55:11+00:00,319.24,303.78,318.38,326.04,338.16,L7
2003-04-24 21:55:10+00:00,325.66,316.55,322.83,331.19,342.11,L7
2003-05-26 21:55:07+00:00,327.46,318.72,322.83,330.03,341.88,L7
2003-07-21 21:42:57+00:00,328.55,327.98,328.73,329.25,343.44,L5
2003-07-29 21:54:53+00:00,329.42,327.98,328.73,328.60,341.74,L7
2003-11-18 21:55:03+00:00,330.76,330.11,345.99,319.42,334.31,L7
2004-03-09 21:55:39+00:00,331.25,328.50,345.99,321.04,329.66,L7
2004-03-17 21:45:32+00:00,322.05,306.68,324.86,317.05,325.28,L5
2004-03-25 21:55:42+00:00,310.91,297.99,321.77,318.20,327.63,L7
2004-04-02 21:45:42+00:00,309.74,293.13,317.87,318.81,327.75,L5
2004-04-18 21:46:13+00:00,312.95,287.55,317.05,321.97,329.69,L5
2004-05-12 21:55:37+00:00,309.95,287.55,313.38,319.47,329.69,L7
2004-05-20 21:47:08+00:00,307.28,271.75,306.28,319.69,330.47,L5
2004-06-05 21:47:36+00:00,309.24,271.75,306.28,319.69,334.10,L5
2004-06-21 21:48:04+00:00,309.24,270.73,306.28,318.86,332.38,L5
2004-07-07 21:48:33+00:00,308.30,270.73,303.70,318.42,331.59,L5
2004-07-23 21:48:56+00:00,309.43,267.56,302.39,317.94,330.94,L5
2004-08-08 21:49:14+00:00,309.62,267.87,302.69,319.14,332.13,L5
2004-09-09 21:50:07+00:00,308.99,271.86,305.15,319.61,332.56,L5
2004-09-25 21:50:31+00:00,312.88,271.48,304.88,319.87,333.25,L5
2004-11-20 21:55:25+00:00,313.58,275.71,305.12,321.99,335.00,L7
2005-01-31 21:52:45+00:00,317.68,298.08,317.10,329.23,337.03,L5
2005-02-08 21:55:59+00:00,314.89,309.71,321.25,328.65,335.13,L7
2005-02-24 21:56:05+00:00,315.81,307.86,319.79,328.65,335.13,L7
2005-03-04 21:53:16+00:00,312.18,304.44,319.11,328.91,335.06,L5
2005-04-13 21:56:00+00:00,311.74,300.71,315.87,329.29,335.44,L7
2005-04-21 21:53:34+00:00,310.65,294.59,313.08,327.77,334.57,L5
2005-05-07 21:53:40+00:00,311.11,292.34,311.74,326.95,334.38,L5
2005-05-23 21:53:48+00:00,312.91,295.07,311.59,325.15,333.13,L5
2005-06-08 21:53:56+00:00,313.86,292.90,311.20,324.47,332.63,L5
2005-08-03 21:55:49+00:00,311.92,286.23,309.31,322.62,332.06,L7
2005-09-20 21:55:30+00:00,316.46,278.61,305.79,319.75,330.03,L7
2005-10-22 21:55:39+00:00,321.82,292.63,310.59,321.69,331.89,L7
2005-10-30 21:54:27+00:00,323.96,297.21,312.66,323.58,332.04,L5
2005-11-07 21:55:51+00:00,325.90,302.04,314.16,323.84,333.62,L7
2006-01-26 21:56:24+00:00,326.07,305.64,316.78,324.24,333.17,L7
2006-02-27 21:56:31+00:00,330.30,320.77,320.08,326.00,334.55,L7
2006-03-15 21:56:31+00:00,330.30,320.77,320.63,326.48,335.02,L7
2006-03-31 21:56:30+00:00,330.30,320.77,323.44,328.42,337.42,L7
2006-05-18 21:56:30+00:00,312.94,318.29,322.41,325.82,340.43,L7
2006-06-19 21:56:24+00:00,316.90,318.29,317.15,325.82,340.43,L7
2006-06-27 21:59:12+00:00,318.28,312.64,314.51,325.10,339.52,L5
2006-07-21 21:56:09+00:00,318.28,312.64,312.69,323.76,338.41,L7
2006-08-22 21:56:05+00:00,318.28,312.64,311.47,323.19,338.11,L7
2006-11-02 22:00:44+00:00,315.16,310.69,307.91,323.05,338.94,L5
2006-12-12 21:56:35+00:00,312.56,304.40,310.47,325.25,334.62,L7
2007-02-06 22:01:24+00:00,304.58,299.96,318.74,329.20,335.31,L5
2007-02-14 21:56:51+00:00,309.18,299.40,318.08,327.09,333.10,L7
2007-04-19 21:56:55+00:00,306.88,298.26,318.53,327.36,334.03,L7
2007-05-21 21:56:45+00:00,302.35,292.20,315.32,323.87,332.49,L7
2007-09-26 21:56:11+00:00,305.23,301.84,311.22,322.98,339.49,L7
2007-10-28 21:56:22+00:00,308.02,300.17,297.11,317.69,330.24,L7
2007-12-31 21:56:47+00:00,315.71,300.17,297.11,331.69,336.53,L7
2008-02-01 21:56:45+00:00,315.71,302.49,310.06,331.12,335.67,L7
2008-02-25 21:56:48+00:00,313.88,297.73,309.49,327.53,332.33,L5
2008-03-20 21:56:34+00:00,313.88,302.21,313.09,327.87,333.43,L7
2008-05-07 21:56:28+00:00,320.74,305.58,316.57,330.90,334.77,L7
2008-08-27 21:55:30+00:00,324.51,293.80,317.46,325.18,329.92,L7
2008-09-12 21:55:21+00:00,320.32,286.50,314.31,322.96,326.56,L7
2008-10-14 21:55:06+00:00,322.36,280.57,312.09,320.88,324.26,L7
2009-01-26 21:51:48+00:00,317.40,271.00,309.26,317.16,321.24,L5
2009-03-23 21:56:39+00:00,321.88,286.04,309.88,316.49,326.38,L7
2009-11-26 21:56:52+00:00,298.70,283.17,310.92,338.91,342.06,L5
2010-01-05 21:57:48+00:00,298.70,283.17,311.92,326.72,334.82,L7
2010-01-13 21:57:13+00:00,304.14,289.95,312.28,323.29,332.61,L5
2010-01-29 21:57:17+00:00,304.24,294.54,313.35,323.08,333.24,L5
2010-03-26 21:58:37+00:00,307.61,296.93,313.92,321.34,330.65,L7
2010-04-11 21:58:38+00:00,307.61,289.53,312.94,320.80,329.75,L7
2010-05-13 21:58:33+00:00,310.80,287.13,312.86,320.64,329.75,L7
2010-06-30 21:58:37+00:00,313.76,287.39,312.13,317.62,328.20,L7
2010-07-16 21:58:39+00:00,318.57,285.53,311.80,318.48,328.37,L7
2010-09-02 21:58:42+00:00,322.10,280.98,310.62,310.53,326.10,L7
2010-10-04 21:58:41+00:00,318.40,273.27,311.61,312.68,329.95,L7
2010-10-28 21:56:14+00:00,319.54,293.39,316.59,315.49,332.63,L5
2010-11-05 21:59:01+00:00,322.92,288.52,315.28,314.88,329.94,L7
2010-12-07 21:59:24+00:00,322.80,293.90,315.05,314.73,329.36,L7
2010-12-31 21:56:20+00:00,321.78,294.80,317.27,315.92,328.32,L5
2011-01-08 21:59:40+00:00,321.62,297.75,317.27,315.92,329.03,L7
2011-01-16 21:56:21+00:00,318.43,296.43,317.24,316.93,329.18,L5
2011-01-24 21:59:47+00:00,321.72,296.43,317.24,319.98,331.10,L7
2011-02-09 21:59:51+00:00,320.03,294.40,317.52,319.87,331.42,L7
2011-02-25 21:59:56+00:00,317.95,297.14,319.42,319.87,332.61,L7
2011-03-29 22:00:02+00:00,317.65,294.42,317.90,324.52,332.61,L7
2011-08-20 21:59:49+00:00,310.14,288.76,312.13,,343.29,L7
2011-09-13 21:54:57+00:00,313.32,271.94,301.70,313.05,319.30,L5
2011-09-21 21:59:41+00:00,310.38,277.94,305.41,313.05,319.30,L7
2011-11-24 22:00:07+00:00,304.88,285.10,306.43,313.56,319.53,L7
2012-03-15 22:00:33+00:00,303.63,308.12,313.20,324.35,319.77,L7
2012-04-16 22:00:29+00:00,308.71,314.20,303.85,320.10,318.68,L7
2012-05-02 22:00:55+00:00,307.47,316.95,308.18,319.43,321.66,L7
2012-05-18 22:01:08+00:00,309.53,316.95,307.02,318.69,321.83,L7
2012-06-03 22:00:47+00:00,317.02,324.79,306.46,319.93,323.71,L7
2012-08-22 22:01:38+00:00,317.02,324.79,304.88,317.53,322.63,L7
2012-09-23 22:01:57+00:00,317.15,322.43,313.52,314.10,322.63,L7
2013-01-29 22:02:38+00:00,315.02,297.21,324.43,314.94,325.10,L7
2013-03-02 22:02:34+00:00,313.69,289.77,328.92,322.44,330.25,L7
2013-04-11 22:08:39+00:00,316.14,282.31,314.23,322.07,329.93,L8
2013-04-27 22:08:11+00:00,317.48,279.19,314.61,323.27,329.90,L8
2013-05-13 22:08:23+00:00,318.76,273.25,313.55,322.69,330.17,L8
2013-06-06 22:02:07+00:00,317.75,273.25,313.55,321.35,329.07,L7
2013-07-24 22:01:44+00:00,317.75,273.25,312.05,320.74,328.35,L7
2013-08-17 22:08:27+00:00,316.87,256.91,308.84,319.75,328.01,L8
2013-09-02 22:08:28+00:00,318.50,253.00,307.59,319.73,328.07,L8
2013-11-21 22:08:01+00:00,316.66,257.31,305.22,318.17,327.81,L8
2013-12-15 22:02:45+00:00,315.45,267.48,305.08,319.11,328.28,L7
2013-12-31 22:02:52+00:00,311.20,274.93,306.20,319.11,328.28,L7
2014-01-08 22:07:43+00:00,309.14,273.79,307.31,318.62,327.39,L8
2014-01-16 22:03:02+00:00,309.14,276.07,307.16,318.47,326.08,L7
2014-01-24 22:07:33+00:00,309.14,276.62,310.03,320.53,328.68,L8
2014-02-01 22:03:18+00:00,311.00,280.20,310.98,321.20,328.78,L7
2014-02-25 22:07:08+00:00,311.44,286.89,312.37,321.57,329.04,L8
2014-03-05 22:03:13+00:00,310.30,289.45,313.50,321.45,329.21,L7
2014-03-21 22:03:20+00:00,310.62,288.94,313.18,321.17,329.45,L7
2014-04-06 22:03:24+00:00,309.85,287.00,313.25,320.85,329.68,L7
2014-04-22 22:03:36+00:00,310.18,287.00,313.25,320.97,329.81,L7
2014-04-30 22:06:10+00:00,311.14,284.86,313.49,321.35,329.79,L8
2014-06-01 22:06:02+00:00,311.03,279.40,313.02,321.44,329.75,L8
2014-07-03 22:06:14+00:00,312.71,275.00,312.25,320.73,329.62,L8
2014-07-27 22:04:02+00:00,315.27,269.63,310.48,319.94,329.99,L7
2014-08-20 22:06:30+00:00,312.59,258.75,308.86,318.80,329.79,L8
2014-08-28 22:04:03+00:00,312.57,258.88,308.94,319.51,330.36,L7
2014-09-29 22:04:16+00:00,309.41,256.47,309.53,320.23,330.47,L7
2014-10-23 22:06:39+00:00,309.10,260.73,309.47,320.02,329.66,L8
2014-10-31 22:04:35+00:00,307.15,265.69,309.87,320.67,329.35,L7
2014-11-08 22:06:40+00:00,310.75,272.83,310.47,321.45,329.31,L8
2014-12-02 22:04:48+00:00,309.06,282.79,312.22,321.34,329.51,L7
2015-02-12 22:06:15+00:00,308.74,293.26,318.64,325.79,331.10,L8
2015-02-28 22:06:12+00:00,309.94,309.70,322.19,326.68,331.18,L8
2015-03-24 22:05:28+00:00,309.49,309.48,320.94,326.33,331.20,L7
2015-04-01 22:05:49+00:00,314.88,310.69,320.01,325.81,331.36,L8
2015-05-27 22:05:54+00:00,316.00,295.60,317.05,324.11,333.76,L7
2015-06-04 22:05:36+00:00,318.07,283.79,313.86,324.30,331.61,L8
2015-07-22 22:06:01+00:00,316.48,271.61,313.86,322.42,329.46,L8
2015-08-07 22:06:04+00:00,312.91,259.49,306.70,318.92,325.33,L8
2015-09-24 22:06:25+00:00,313.78,227.21,299.88,313.65,321.38,L8
2015-10-18 22:06:42+00:00,311.34,211.85,296.30,314.13,320.82,L7
2015-10-26 22:06:31+00:00,310.70,227.85,299.39,315.02,321.96,L8
2016-01-22 22:08:09+00:00,304.53,258.49,303.25,315.45,322.40,L7
2016-02-07 22:08:17+00:00,308.98,292.02,314.33,320.95,329.40,L7
2016-02-15 22:06:21+00:00,308.98,302.32,314.33,325.06,332.41,L8
2016-03-26 22:08:35+00:00,310.50,316.69,313.30,325.61,332.32,L7
2016-05-13 22:08:49+00:00,311.12,304.26,313.82,326.45,331.30,L7
2016-06-06 22:06:07+00:00,317.73,293.96,313.95,325.71,330.59,L8
2016-06-30 22:08:59+00:00,316.05,293.96,310.47,323.69,329.58,L7
2016-07-16 22:09:00+00:00,310.97,285.12,310.47,323.69,329.58,L7
2016-08-01 22:09:02+00:00,312.81,275.92,307.55,323.48,327.81,L7
2016-08-17 22:09:03+00:00,314.24,250.80,305.63,319.48,324.63,L7
2016-09-26 22:06:39+00:00,313.39,255.33,305.56,319.44,322.97,L8
2016-10-28 22:06:47+00:00,313.23,261.56,305.40,318.69,322.64,L8
2016-12-15 22:06:42+00:00,306.89,273.81,304.00,316.48,322.17,L8
2017-01-16 22:06:35+00:00,309.02,281.72,307.68,318.02,322.49,L8
2017-02-25 22:08:29+00:00,308.05,293.10,310.47,318.78,325.29,L7
2017-04-06 22:05:57+00:00,306.35,286.32,309.64,317.97,326.74,L8
