,dates,mex0450-0000,mex0450-0001,mex0450-0002,mex0450-0003,mex0450-0004,mex0450-0005,mex0450-0006,mex0450-0007,mex0450-0008,mex0450-0009,mex0450-0010,mex0450-0011,mex0450-0012,mex0450-0013,mex0450-0014,mex0450-0015,mex0450-0016,mex0450-0017,mex0450-0018,mex0450-0019,mex0450-0020,mex0450-0021,mex0450-0022,mex0450-0023,mex0450-0024,mex0450-0025,mex0450-0026,mex0450-0027,mex0450-0028,mex0450-0029,mex0450-0030,mex0450-0031,mex0450-0032,mex0450-0033,mex0450-0034,mex0450-0035,mex0450-0036,mex0450-0037,mex0450-0038,mex0450-0039,mex0450-0040,mex0450-0041,mex0450-0042,mex0450-0043,mex0450-0044,mex0450-0045,mex0450-0046,mex0450-0047,mex0450-0048,mex0450-0049,mex0450-0050,mex0450-0051,mex0450-0052,mex0450-0053,mex0450-0054,mex0450-0055,mex0450-0056,mex0450-0057,mex0450-0058,mex0450-0059,mex0450-0060,mex0450-0061,mex0450-0062,mex0450-0063,mex0450-0064,mex0450-0065,mex0450-0066,mex0450-0067,mex0450-0068,mex0450-0069,mex0450-0070,mex0450-0071,mex0450-0072,mex0450-0073,mex0450-0074,mex0450-0075,mex0450-0076,mex0450-0077,mex0450-0078,mex0450-0079,mex0450-0080,mex0450-0081,mex0450-0082,mex0450-0083,mex0450-0084,mex0450-0085,mex0450-0086,mex0450-0087,mex0450-0088,mex0450-0089,mex0450-0090,mex0450-0091,mex0450-0092,mex0450-0093,mex0450-0094,mex0450-0095,mex0450-0096,mex0450-0097,mex0450-0098,mex0450-0099,mex0450-0100,mex0450-0101,mex0450-0102,mex0450-0103,mex0450-0104,mex0450-0105,mex0450-0106,mex0450-0107,mex0450-0108,mex0450-0109,mex0450-0110,mex0450-0111,mex0450-0112,mex0450-0113,mex0450-0114,mex0450-0115,mex0450-0116,mex0450-0117,mex0450-0118,mex0450-0119,mex0450-0120,mex0450-0121,mex0450-0122,mex0450-0123,mex0450-0124,mex0450-0125,mex0450-0126,mex0450-0127,mex0450-0128,mex0450-0129,mex0450-0130,mex0450-0131,mex0450-0132,mex0450-0133,mex0450-0134,mex0450-0135,mex0450-0136,mex0450-0137,mex0450-0138,mex0450-0139,mex0450-0140,mex0450-0141,mex0450-0142,mex0450-0143,mex0450-0144,mex0450-0145,mex0450-0146,mex0450-0147,mex0450-0148,mex0450-0149,mex0450-0150,mex0450-0151,mex0450-0152,mex0450-0153,mex0450-0154,mex0450-0155,mex0450-0156,mex0450-0157,mex0450-0158,mex0450-0159,mex0450-0160,mex0450-0161,mex0450-0162,mex0450-0163,mex0450-0164,mex0450-0165,mex0450-0166,mex0450-0167,mex0450-0168,mex0450-0169,mex0450-0170,mex0450-0171,mex0450-0172,mex0450-0173,mex0450-0174,mex0450-0175,mex0450-0176,mex0450-0177,mex0450-0178,mex0450-0179,mex0450-0180,mex0450-0181,mex0450-0182,mex0450-0183,mex0450-0184,mex0450-0185,mex0450-0186,mex0450-0187,mex0450-0188,mex0450-0189
0,1985-01-16 17:12:01+00:00,,,,,,,,,,,,157.37789164726027,,,,,,,,,125.31611244307079,,,,,,,,,,,,,,,179.00000578560832,,,,,,,,,,,,,,,,,,,,,289.2229716365284,,,,,,,,,,,,,,188.23780688687515,240.21706588592102,257.02713764032757,274.60826504430554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0409271666108,375.51301137965663,368.103197285379,362.9664838479303,363.97021426245334,365.68455396194065,360.1441491033264,356.51532758728706,354.7777449571297,351.7858221010659,354.12025678337136,357.3920086083976
1,1990-03-12 16:56:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0960738069102,294.21415005295916,296.14381450110704,,,,292.31690633204806,288.9933340206567,279.50228580550515,281.9351019992704,283.2086122361054,291.4810336015293,289.1084202141557,266.30035429212256,231.59687554386713,,,,,,,,,,,,,,12.496812125569438,,175.43164833281264,223.93163170330203,256.2348694197772,259.5580330390763,260.10567462185355,271.28348285657296,295.3230419946141,309.99690978970045,329.85001229245313,339.7199945057144,356.9169886739672,367.326928805755,375.77909558621735,391.20447435349564,405.5484992242627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.63991630370236,388.234274872746,381.6795684963809,367.5534329839237,365.5978859717238,370.38491145493464,373.0996984951757,365.36660073966004,371.6415984193322,363.3902069179534,354.800646465867,345.02483918744605,359.77462598566603,357.12100738298125
2,1990-04-04 17:01:42+00:00,,,,,,,,,,,,,,,,,,,,,,,385.1380059620422,367.49858027240134,370.4884740243625,372.8671128841343,363.52223069240387,357.89745983638835,347.77226646151183,338.5014692357901,336.0863287946083,327.75225324873486,321.12453189507215,311.4306614570509,,,,,,295.33579355994374,298.95424634740385,287.4444215573338,288.0793095764157,286.41171519312877,281.1568767180638,283.26599555364663,277.18134177692457,273.26525729545926,270.60329242342243,275.0546228069254,283.62548656590087,281.10120922471725,251.8855467383721,208.90792146294592,,,,,,,,,,,,,,,109.8390404073236,177.49329482573722,220.51799915616462,240.66010381393613,254.68470049137431,264.83590808528714,273.33778156126283,288.1545627962685,297.6417883856962,307.3423407190559,326.65627273523893,349.18288329469976,364.5874540457028,375.0000265136684,392.8583289328575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.23225807675976,370.2533514629687,365.009254141528,354.9003681090951,356.1412167134599,355.4313760441867,350.7806553002087,347.0223270536573,340.44720785402467,341.88945439210664,335.3286614533737,341.14525665970547,347.5134044321215
3,1990-04-20 17:01:55+00:00,,,,,,,,,,,,,,,,,,,,,114.72778115397011,,385.9630557181122,373.4795479537519,375.0766029656779,364.9075614228717,362.1030112096033,357.3623571661775,349.783682391233,339.80068702304357,337.41710812758424,327.9622779329859,324.77142570931653,319.8610990580279,,,,,,289.72263487170994,294.6918325829568,290.72619438783613,283.5108158278339,285.4140386915134,287.7316267100472,284.3270258277243,283.2868129902801,272.76964391958427,267.61476984766625,273.7998835116374,285.19801176872863,279.6258226166683,245.4704569584411,204.29899613359913,,,,,,,,,,,,,,41.33994411040696,104.10601863775636,157.16795281036318,188.33807558596357,227.1096039571787,240.22212211524706,256.1981239957558,258.70530931353625,280.0312961175954,291.50593873604765,318.10282152861197,339.007240614569,357.0769454743199,367.61635780451354,373.6626828447721,389.2985463935843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.7639341895445,379.0744110319155,364.3302504474794,353.1912389851906,353.63105661801256,353.7452620275664,358.3440013099395,352.67772461732886,350.581400155511,339.5766799686071,339.91117683626163,344.9115148063169,347.84730920854213
4,1990-05-06 17:01:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,373.55143381420646,365.8980025262625,362.3592627240913,348.307249294079,343.9140661459204,340.1532556839856,331.9628081321535,,,,,,,302.2794811531059,306.02500278273124,300.05823963753875,,,,288.61443141305654,284.4118251295996,280.6177186590021,280.7560485305701,284.0151131380772,288.9838726142436,284.7794117048353,248.29230323411994,205.21897484262135,,,,,,,,,,,,,,29.19563136940222,87.74042816313309,142.8679444407783,196.83659342701526,238.85283243457636,257.11450902459126,269.0792660967474,279.1572640712056,290.1765301001595,303.8647735989573,320.08880175824805,336.8752762171887,359.4605615437349,368.3040232057638,381.67154685521825,399.58222987364263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.6080437888998,390.64231819359793,377.8189685142379,370.9274376144737,369.10873196731455,369.30472053634304,369.60580905069907,369.2546653560176,367.66970913123333,362.26850469524703,354.9891010359011,348.49662872975426,347.1076283838593,355.16452157574923
5,1991-03-31 16:57:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.69568866453375,330.94174637395446,328.85677723009036,325.1613005885831,,,,,,,290.69481784891,284.0684872230671,281.58621228245755,,,,262.9265880071135,259.2217929784284,252.8321657123914,,,,,,,,,,,,,,,,,,,,2.958034032612195,63.679792789703924,,,,,240.23739157072194,270.47171157835135,278.29278656818815,287.7440647094925,292.0954279808339,310.43613084057745,319.9109946720709,327.9125666145414,345.98712313221273,367.7848784113642,389.29898592687283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1992-09-09 16:57:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.12541475006992,237.6105136628995,,,,62.16625956506808,,,,,,,,,,92.18558256657225,107.58810130796488,123.88942504914345,,,,196.70550497020105,214.5389243397691,,,,,,,,,,,,325.2447624751537,,,,358.3204702013895,364.0119439943453,391.5276040278115,386.02254544161343,392.453065860106,404.8584531753687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.98466732502345,388.2638532734817,388.9514891365775,381.03050783168345,384.42201490871446,388.4763712171517,383.3081917290058,382.35981691309877,376.09166436553295,377.4347141610227,373.51842521456626,375.008038750743,371.0987169528433,,,,,340.6964657628266,,,,,,,,,,,,313.72986433534885,302.86325084007234,,289.38018721863995,294.1605047491459,295.2064214579847
7,1993-01-15 16:57:08+00:00,,,,,,,,,,,,,,,,,,,,,,,327.30381498642845,317.8546513093864,309.43363485729805,297.66096615825995,285.0535481482096,291.4576163246322,284.97699864874335,283.5101392825409,270.91216411879594,268.4999813422634,263.0836642521332,260.4523192740142,,,,,,238.54398665602332,242.32249640062187,239.90426913887327,243.83908369166923,243.80876409804637,254.11043415065794,253.3318800032593,265.9536584763146,275.5087301123554,288.7441099308395,295.6036994233192,306.6629765024242,328.84613848847516,327.74256211024846,334.44358635017954,326.4345455262651,306.5982037493912,293.5962446334176,,,,,,,,,75.48763247575008,105.16141851983046,166.2045925096177,179.37804912082655,,187.52837754595168,200.98454415782334,207.67931232721892,219.13542747511735,241.07898946382653,255.2458965719697,239.4213363035979,258.84350223261197,281.491231832176,286.7710262912473,288.5317550162633,300.32218158209474,309.1548989583218,316.311685801823,329.3519416232749,336.61888220246635,352.3156549050735,364.5034653299288,367.6335180413519,381.81196363843793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.689617639322,383.57297666298973,384.7214092420536,371.10038760861164,372.379643505121,361.34903567262523,358.6857520503852,344.24019250613566,342.43780838057233,342.83883393141053,346.5750486773893,,,,,,
8,1993-01-22 17:03:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.38124384865378,245.8313907271695,242.93394139120915,,,,263.1767520774726,269.0889604089776,285.06942170545426,289.965272060646,301.7619823725892,317.853007168251,325.0632856127067,323.02937227819467,330.8959052024379,333.51116574430137,311.0352686568314,284.9438172294814,,,,,,,,,62.55037194603895,102.5215960173461,154.69268335286776,166.7838777983963,,189.51938655958742,194.63137043234894,206.98633856421964,220.43092147796418,238.13281118027317,233.82728217782093,,,,,,301.6698287484278,310.6319056833845,321.48571492970274,332.84676929015234,343.7737018363888,357.28156446973776,371.87780870005145,378.6635477556796,388.06510622140195,394.1628741252613,406.24765129394643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.72861711045124,398.40814689503725,389.173941721833,381.5992485913768,385.4192537267395,384.36315440964586,374.07733484421004,372.6861910459604,361.5498458010135,360.4410768612318,347.98062256452266,342.29172475175403,345.7288597412117,348.5987437588127,346.2689497440573,345.3629681888441,347.07004811606237,339.2550443758402,322.34253457062175,319.3652384720322,337.33681049617985
9,1993-02-07 17:03:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.54896635790652,240.2696624611163,246.41702595342622,,,,264.73958132630406,271.78334890347145,284.036336690552,293.6870501926697,304.3268644410515,314.3762551106824,312.3021348807799,311.710733785967,317.36250452172527,328.5834595427118,,,113.38631369745548,29.484631689965276,,,,,,,30.59572011275135,97.96350457423505,128.11483288998096,132.2436674632331,135.71008704120368,,192.15629492074314,204.40757635653839,,,,,,,,,,,324.3298265148074,334.05616665591964,341.1556966156125,363.01992566183566,361.93582762466554,377.4534953158677,378.5126599943639,386.881544587956,406.62219598523706,416.5072831936964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.7523997361162,399.868783983469,411.7422293275229,409.13612681300555,406.87137231681044,390.2199628455341,385.6188132979692,392.9299859063177,383.61575253253454,373.2984658037222,379.6694267426892,364.7147545812236,363.64915590390814,351.88244629145925,347.3044457426194,352.15247790202955,359.49229115429335,358.2664854271936,352.4127584513752,351.8610790015928,336.58560939254824,322.52756210755496,325.74272369813684,341.25126223756195
