,dates,chi0422-0000,chi0422-0001,chi0422-0002,chi0422-0003,chi0422-0004,chi0422-0005,chi0422-0006,chi0422-0007,chi0422-0008,chi0422-0009,chi0422-0010,chi0422-0011,chi0422-0012,chi0422-0013,chi0422-0014,chi0422-0015,chi0422-0016,chi0422-0017,chi0422-0018,chi0422-0019,chi0422-0020,chi0422-0021,chi0422-0022,chi0422-0023,chi0422-0024,chi0422-0025,chi0422-0026,chi0422-0027,chi0422-0028,chi0422-0029,chi0422-0030,chi0422-0031,chi0422-0032,chi0422-0033,chi0422-0034,chi0422-0035,chi0422-0036,chi0422-0037,chi0422-0038,chi0422-0039,chi0422-0040,chi0422-0041,chi0422-0042,chi0422-0043,chi0422-0044,chi0422-0045,chi0422-0046,chi0422-0047,chi0422-0048,chi0422-0049,chi0422-0050,chi0422-0051,chi0422-0052,chi0422-0053,chi0422-0054,chi0422-0055,chi0422-0056,chi0422-0057,chi0422-0058,chi0422-0059,chi0422-0060,chi0422-0061,chi0422-0062,chi0422-0063,chi0422-0064,chi0422-0065,chi0422-0066,chi0422-0067,chi0422-0068,chi0422-0069,chi0422-0070,chi0422-0071,chi0422-0072,chi0422-0073,chi0422-0074,chi0422-0075,chi0422-0076,chi0422-0077,chi0422-0078,chi0422-0079,chi0422-0080,chi0422-0081,chi0422-0082,chi0422-0083,chi0422-0084,chi0422-0085,chi0422-0086,chi0422-0087,chi0422-0088,chi0422-0089,chi0422-0090,chi0422-0091,chi0422-0092,chi0422-0093,chi0422-0094,chi0422-0095,chi0422-0096,chi0422-0097,chi0422-0098,chi0422-0099,chi0422-0100,chi0422-0101,chi0422-0102,chi0422-0103,chi0422-0104,chi0422-0105,chi0422-0106,chi0422-0107,chi0422-0108,chi0422-0109,chi0422-0110,chi0422-0111,chi0422-0112,chi0422-0113,chi0422-0114,chi0422-0115,chi0422-0116,chi0422-0117,chi0422-0118,chi0422-0119,chi0422-0120,chi0422-0121,chi0422-0122,chi0422-0123,chi0422-0124,chi0422-0125,chi0422-0126,chi0422-0127
0,1985-03-05 14:11:29+00:00,175.9389057472603,192.78262044719983,206.39379634517869,201.87069984699784,199.80067812103835,187.90224538719056,189.74375262644975,196.277986471615,200.223099455817,209.64527841352697,215.23132199926243,224.50416742887862,224.22776680879002,223.13658124999674,235.07534001268633,246.81435561592008,247.58914918940928,236.9580579876516,246.5207229010882,247.34359609003732,253.39315867151663,261.8703848298817,263.4220105873204,265.8768229949426,267.4376260488491,270.00887544566393,274.9744949912122,274.4436913280611,268.9558024559934,267.12244445643427,272.32743142276826,260.7166383446543,262.9275629830974,265.4799106493895,276.6537292760046,278.1933561041523,277.88207168262926,269.57254536328145,257.7524224662086,251.96391646381596,252.7760861894717,256.9227290391039,261.1206362778845,261.9115730244315,261.1353937960062,254.38583008692297,247.26111160362288,237.43129798458688,241.87773623573707,237.4403638740918,233.85946906449263,232.97157191860094,229.2840470045577,242.7731665440383,235.95362129118374,234.2077874244334,231.29036726700076,239.5069095356053,240.38717950689679,226.5432273210487,226.33834811164724,231.11797574026642,237.89048538307165,238.4167755514368,227.30743608965855,226.91207870016828,223.67016797913644,217.78526847565362,215.111333116284,,212.44625543489008,,,205.1120226572507,204.3749977026034,206.8822216556298,210.11436478437525,209.96930511094538,220.6175517734729,219.76771071925742,215.4307437521756,209.97559750087055,209.2974870076093,206.7187239971269,208.51592651401558,209.66520142858235,216.5117287294273,218.92964111419172,225.8070076888986,222.7975813013538,217.14948419240002,212.9123472386308,215.19909557222653,215.6320134550193,212.55204823472602,210.6016403513848,216.68841993145853,213.20932003685365,,,,,,,,,,,,,,197.83273092951933,198.01853976533752,193.68356266171233,197.43369557387226,197.65535419868525,202.17459173246326,204.65066566295235,209.52517471221896,208.19975027549157,206.85675928296783,208.3080896112111,206.4427132007245,210.24529136166038,218.24561117371462,221.54702013752777,222.37115230505714,
1,1986-02-04 14:07:59+00:00,168.3588252256941,180.33503572972916,189.25743261553686,199.31060825324803,200.17032168076565,202.4459314967568,206.13059797383406,205.12099823097174,203.2482710080491,209.93621342272203,220.77144903306026,231.00809171319867,226.94507478281466,228.2392349912079,244.56954743084418,257.66346013983843,258.86867216208327,253.43582996127483,252.03709611730687,257.74784812953305,258.7484184895247,261.7425965557207,271.7853932694635,270.1290504600065,272.44558593716437,276.7606783790882,284.7440358182307,281.7362853497491,279.3681299013821,273.93914628852747,268.6885441312554,262.2086675214648,264.7118848608833,269.1254892409169,276.816681999038,278.2695013478262,269.12492086163115,263.1369981709904,255.67353394597205,253.04625816293142,254.58042101948197,249.53803567154208,253.03406865555922,254.87773545589928,254.38913408240623,254.62659015660327,253.83128447169815,244.80389183586675,244.53281850613334,244.5125865074155,244.80648578411873,249.9389488212886,249.65414091529146,258.4046503331971,253.39636463345525,252.52184498732683,235.95256356160073,233.99259886026945,241.39691877541705,231.2350953677417,224.62322309638887,226.02484825145558,233.2565569080911,234.81989613891884,225.29777674522194,224.42862999173576,228.66635010289588,235.1140417335623,244.5103673447887,243.41438890916322,243.63233123725684,,,234.4812835832746,235.46716767952796,230.40591310627516,230.67004393937606,229.72929986663132,236.163086794525,232.9357712160957,231.10787689514103,221.17748981078043,220.72587680885727,218.6853400148011,229.2898331334417,227.03062134439634,223.86667497009935,226.83590374766,233.6863584511386,238.55334232530674,234.9541109284137,232.191057825748,226.9887135418021,225.58549661760486,221.4309410408051,224.9759282570418,221.8941891377991,221.64971849002296,215.36586488666106,218.71446939929484,,,,,,,,,,,,197.6922849722728,198.8470945528042,197.70490875276607,204.86891862515697,206.14321765862084,214.19193042450377,216.270942391674,217.72803749055183,214.50642326114553,218.70981190839547,221.18669339576002,219.34023501469142,218.4732973939598,228.3254855582055,229.23003420116862,228.2265728518663,
2,1986-08-15 14:02:41+00:00,165.7449339434146,177.99525762917727,184.42621368024848,175.78075690333128,179.13420465922184,185.2285732494877,187.2674180283352,185.6990532798045,200.85772390878972,198.66940382608715,,,231.44920255282287,228.09182219981028,232.9770280734332,242.98095689940027,249.15195521602848,241.6403416185733,247.07025795798052,247.47957145635704,244.89475767896408,243.90919792552864,246.6451650614497,243.73190101468376,247.47223239517743,255.15159265011783,261.03820964244375,261.76249221489684,260.9918567869235,264.4302706348256,261.6611096740664,255.3251615949136,246.5648243864827,253.76836037114015,257.67650888617663,262.543192095647,265.13294073498565,258.77623925243785,,,247.63776096045626,243.93944730130696,246.88369652232055,248.84347976628618,246.7278457754958,232.05798258847219,223.14706467428917,227.80124484132813,234.99479712130542,238.51331805306077,232.25847383551195,,,,,229.14732287905397,217.71500857428384,217.81217819825162,221.84505001688174,221.19595371895025,217.00855302509063,214.77941891835312,209.10610536822145,214.49686181015974,204.6632434097479,207.65808568038383,205.77556531406873,209.97111230272006,213.50058901166372,212.70763529444727,205.76726285487317,202.3194582124673,200.9837167638468,200.07833793991824,200.90171746471313,202.24695903350303,197.71865342850944,189.59588134191358,193.26491970680226,199.4280599840451,198.99773171529617,192.16929658458034,187.45076365904032,190.9134342074104,197.06439464088268,196.22129479596444,195.56267535178256,194.12944760811507,192.26685911197904,194.81658064487735,190.33509207608873,192.80133576415426,186.70499848444206,187.23904756931708,188.03942105095203,186.02212485852752,188.69804203774794,185.21585178539274,186.6497656246099,185.81092599383572,179.17524933682313,175.5500004116835,171.80648142361196,177.16767520088197,177.54732319488045,177.43339399323688,176.19274660766166,171.6938192241612,167.73946881132974,165.79136335359652,169.0090399443182,167.22053693136928,161.70952338197634,156.80931750662745,162.29408777879098,162.51333073037904,165.5913423600569,167.0288182385972,166.96151181949182,167.1988673273847,168.3007440356713,171.16286543291358,170.32312636905243,171.82559226292273,172.24498990473327,175.81681280326868,183.62983696680203,172.11448026820653
3,1986-09-16 14:01:33+00:00,167.41771133102677,181.32655631156155,189.7905983384873,193.56024331056486,197.3896279533596,189.0995271114659,182.06151029860422,188.97890863172375,187.18917104181446,194.3729368329192,,,,,226.70935738507927,228.69264971809798,234.58654440429348,228.9488544787745,228.772850240091,225.8790455957583,225.25545917483745,226.83280751392894,237.70434717203577,242.39058449972293,243.66854212061457,246.81518594536857,250.441739189594,251.12979158574262,249.99725418094727,250.1431530980464,247.47618973697797,245.93201104421087,244.26459117603247,247.06535713019213,249.61463035498835,262.6669930123192,250.07387127955337,253.24827016608486,243.78723960845457,237.98867110979177,234.6817309307895,221.65573708223985,224.96328421024197,233.3546796332723,229.99183171014613,221.963105920087,222.35491511764798,224.653980153007,225.79620073887625,217.08180493049122,221.5926504272574,222.47751811385862,228.61143792892506,231.93157154207245,223.49215210670133,217.90165393668536,205.8966187019511,202.48908777079166,210.22968763849696,206.8491524630889,200.9909423067097,201.14482044370774,203.1667469066478,206.29921400146006,207.1782831280868,198.50171061429813,200.10468356590505,199.3901126794023,204.90541956440813,202.23250050012084,199.9839914494281,204.02469671358367,202.66773481902246,196.97375282122835,197.12909129093592,191.10530199859758,196.10698592564188,192.21687044471585,188.0617352675948,188.10300983655836,188.91576641250893,181.5561252645809,183.05057924104696,183.57898922325464,189.38072709912709,189.20808150911844,183.11871935349686,185.4531586545089,189.34714159431883,183.92416813064634,188.0006099817404,185.76976783605153,181.92984614534814,185.04844383348134,185.6858401827745,186.46831800181965,190.14654105777547,180.30271383122016,175.02998825196502,180.64226645265498,176.87596680676114,174.53652242324014,172.14421711373555,171.182603345384,173.251944638646,172.70832821372022,174.19890733507376,168.31003284466644,166.69371916126565,159.73463804145675,162.22051417333876,157.64130155211345,153.47172392732196,157.80672238032005,161.87298712672953,161.89646248852142,160.4242814360081,162.84992024858684,169.89374010468174,169.81907709203455,169.7991087997459,171.3052182278658,166.34313322894542,164.34120167853592,175.15736118336923,176.49123649107398,184.89695561557616,169.5730093083387
4,1986-10-18 14:00:32+00:00,152.34648725303094,168.28895102207082,172.79453487757127,180.14150104687238,176.032699202284,171.95405374458474,172.45068941503226,173.14160008485575,182.78119435448272,188.0669659244623,200.89173865071217,209.18166249244845,206.50094949659456,204.88808359800757,212.89215473984535,217.49519207667723,225.46979102931175,219.24288332839512,221.6366726236884,217.5487636425489,220.85499877258377,222.18133993215292,227.73769768229272,228.03420200365156,232.31221730242848,237.79946345820554,248.23414239885537,247.08690533033007,247.81643575600182,250.76833630642685,249.37345719303437,240.3563128588032,243.1568918247002,246.72764050226021,248.0174929708789,250.32490028117087,251.23111780444907,255.24423601035005,242.87405165009798,237.49755390092446,227.37219970153768,224.73934808084027,228.60791611519875,239.17490703729808,233.45056325443613,219.99968398867432,215.75233196016384,224.3139505513586,225.84771184836956,220.75880774606728,232.2106393723677,224.74363784034398,219.53189743057217,232.98137458707936,225.4183530076273,223.16808265545572,200.46912780662058,203.0006017951706,213.38502613714212,215.2440424483398,208.38788673534785,203.39510067899542,205.3475018544712,211.79336425299078,203.52478365446524,199.40698218675564,198.21623620678702,210.35342784572026,201.3176473295577,190.74271868174128,203.76045391904438,207.30403681360843,195.41794148467548,195.8590621847909,200.87299055391875,192.8292383627654,191.63205120097854,191.80522805525004,194.28802186252636,200.36003685790882,194.67745204988225,181.74346391630226,183.6326957112408,184.89305104892998,194.590577523798,194.90671775969201,190.2725841466768,190.67750745072038,196.66641838635888,193.03055587681308,184.87297095099154,183.69873494518265,182.8993945437016,180.00986662993012,179.38001734737566,183.25744859943478,183.9044746257168,176.4349719451422,176.45655170656704,175.25075794844807,175.1409793736558,169.51940806868117,168.7386055381931,171.29048863718702,175.49068826977225,172.0475136680917,169.0160724064867,167.81172892563742,164.49666651676515,158.09712644325163,155.70454384626993,160.0280046833244,162.01104781781206,157.5136870329728,160.02222201108748,156.8360968369986,161.81334739275178,163.91687229779112,167.555789411839,166.44257971362856,166.85282333694468,169.02827015516553,162.0358246207294,163.6794529485442,169.000150126216,165.2372100819219,175.57208319923438,178.78819326548626
5,1986-12-21 14:00:01+00:00,161.27460100683237,166.32170927132864,182.7775813627437,183.79997903106107,177.7685325879847,182.50891509256434,186.795864969793,183.25048897331266,182.59603113466318,194.50724803760428,202.71238082130017,212.100694191751,216.69336974911897,224.926714342993,229.72129248379622,239.85578458975934,242.1821247697454,228.5383006790476,232.40292982287153,235.9019752713896,231.69024632760045,233.99120469188,242.78689352122103,246.43221906475944,244.4469525954789,255.292462972121,256.9277472178543,262.86863346986917,258.70706203432286,261.5726543294899,257.025859457988,250.908221756523,250.83498223097754,253.7705657282876,259.5017182747686,268.12218904452794,272.12079910510676,274.92996064042165,260.5396656698306,247.35435864961704,244.51166066773112,242.19382568797636,247.65672866495444,259.7184873020536,257.90863779964496,241.4927489827984,233.67416319510585,239.15588401898057,235.5498094867006,236.49390767054223,241.57716587053682,239.56726692527712,233.14820809108068,242.18873531081738,236.739604279721,240.88644861428895,227.45221367093723,213.2327913749292,223.22298894705938,225.65063704389914,217.4485148951073,212.29855781666302,223.64354479117785,232.64011698878318,212.91310994153744,217.57178656602895,216.6549410645186,220.34188623270504,223.41754461161392,218.87099646428837,216.17023999093433,223.4912944254511,209.9000374234071,200.2342108511669,202.66886688831298,203.8243465976422,197.8008355265066,197.74725843358073,203.28281740756262,206.07983120827865,205.46321151136215,196.6308813805914,197.37155989968954,203.0350602281392,207.85712969584227,202.1773155533999,203.80895809748546,201.58711300433023,211.49042124337194,212.88616549585103,202.8099970418577,198.82057218555966,201.13033314476803,196.1366914142294,195.12700857524192,194.29920400027507,196.98536877184125,198.9558541848469,191.609765295859,197.71873111986244,191.96593519574682,187.08360221287847,187.8945752686605,188.58162096261114,196.71864025940278,196.40805203858304,195.71343024455575,190.48155062817796,187.35462812334157,183.21386273705662,180.5764193394525,180.75757416182165,176.19223987922936,169.4991942950391,170.63903028600163,174.38206171864,182.21770474362006,181.4349475093299,188.32343526418026,185.13003287776593,178.54804136703996,186.69611010995243,190.8866334550753,187.55773910857073,186.14479320177443,184.64365563537265,202.27924711812454,201.9907980766116
6,1987-01-06 14:00:30+00:00,156.92321015263687,162.72315931500583,176.93812682864464,179.29267269277614,177.43024159987203,182.776146218489,184.5359580605314,188.57993334816987,189.0230636109531,194.62290755347246,202.3108991621807,212.86684571590845,215.3903535749467,222.28528337165588,226.40318875804223,228.20769020607133,235.2849388343389,221.3889892839357,223.05474132451167,231.8248113421812,236.6121567684094,236.10970507917958,239.75611409138494,245.84596047263827,246.3234051406228,250.7336403866567,259.2787073319672,264.7717596002782,258.90640543784616,260.12328807113664,256.080432664823,251.89297770252443,251.9333416418031,251.7206176357986,256.42691589396316,268.3501190518841,264.3123266167288,267.2511930789194,256.50811919437695,244.02585805756036,241.0282361775984,243.07814301476378,251.85499804886138,266.8336658208157,273.09014109504324,249.04734818221664,233.58295162672056,236.09287321412717,231.53595930637633,233.2972263361571,236.13300702131812,237.07663540058275,226.13007216915693,240.37390264768146,236.43364911226516,235.2899530302046,231.6793330025811,217.63370732141698,221.05726096819564,219.12824547271384,214.44196296599452,212.62941474953897,225.46344716409317,226.95696553601485,221.85073868253437,216.37476228275113,216.18167049293334,214.43730858322004,216.41049264395514,221.50593222140932,218.04289326536428,213.77788165245127,207.21979609092352,201.33721532874446,199.93874738731273,197.05688301449482,196.29675057416054,197.30163014199016,202.21331600083505,211.76698364951739,203.09303629707915,205.5882380956149,201.45877913935686,201.66497877548258,204.68676360164736,196.77256341935427,203.96651874140096,197.73332829719405,204.50209440747597,207.29768433176278,201.73172224122607,203.9836809688555,194.28094865780878,195.65072914138136,194.12003983978266,191.7484282955493,192.12582329424094,194.77490360632785,193.19988708320875,187.8806611646089,187.55936473039228,188.41783556396692,187.08718882050636,191.56999940012358,192.44716141626137,198.62501600802764,193.293207527959,186.75109129978637,183.79971943762365,176.410048426995,174.5950598830363,170.90061623325636,173.1521910067849,170.50221789884404,169.3170510175866,175.22965514079186,174.90744147422362,180.31862720928046,184.59355125642702,179.68531387261066,179.51387257818652,180.14593816864436,181.27106568890105,178.62503247850418,181.28322917431396,188.03262678122198,200.22655030114038,204.9594515598574
7,1987-01-22 14:00:58+00:00,163.94282618932345,164.6795734968265,175.10732899460433,177.49277146726848,183.17190352796098,184.62385844673244,189.3714063751776,189.6462426049813,188.78326080465513,196.47234706162757,206.32546450752088,212.3852820556926,212.55893717394574,219.319390658228,231.09717111140117,240.58928341631105,241.8068820756068,238.93251051234736,236.48251713871403,243.22659332763752,240.73474224793145,241.23641305294421,246.78216665856712,253.99857329233524,256.314036042092,258.9753868455021,265.0976475697609,268.6364684768579,268.49524110006274,265.40334260399067,260.34244426578675,255.29684027628016,253.86444607247907,255.31602905596006,265.79454076888055,277.1758489514515,272.2303867301256,266.39000964669964,250.94282590698145,245.65786177998268,247.55480327184452,245.86212111008274,257.19776271431545,267.563217420989,267.74736891578897,251.4930410692896,239.49045216493582,238.8716651172028,241.08669617560284,238.89615300898882,237.22820998811298,229.74487081742197,235.96991839402378,242.29128364895462,242.36234071548643,236.65481471537205,231.39639473633784,223.68164807860688,230.92728254856596,223.77426529364033,221.2975722873515,219.44351927390377,226.92526315435012,225.603140894906,218.5792262524111,219.93917528620736,224.44133949683015,218.30677257823976,232.42347789585745,229.95183321185831,228.1624761698913,232.6869926972192,217.26537168187065,214.84038735638345,210.74653379186765,206.33480499673945,205.70334041734878,211.26033973469396,218.10263047998785,218.1047416197344,218.65645159461758,203.65980583881563,204.63348780493592,202.7434859589017,207.74454508270003,209.57414258355806,213.24685756706342,207.51910823126212,213.96981501561459,217.1260810162928,219.43815453376786,210.587535379297,202.78015676779827,199.7187616268899,196.20057314938083,201.22263520373772,197.75005257306594,205.21713366555804,200.31560711117385,191.43392188086352,190.9060745985767,190.97088038259844,196.35098818615654,194.81565730993526,201.8844565951924,204.83755914048092,199.65327171057876,196.51041842170844,194.82972499138594,190.48115201939805,184.24402501571217,176.11042059753967,172.6360940819797,173.0898565768448,181.1530617129854,180.6654615780913,186.93512293832114,192.85329898177136,195.95176214566118,192.92763771722446,189.64983456906128,194.79745753262233,196.47194785267064,191.27407754324145,191.81197866783683,196.66945155301838,207.14573272434492,203.51208581695164
8,1987-02-07 14:01:33+00:00,160.34892115087484,169.312814549336,185.80719541087888,189.89999075608526,197.7289280604327,197.37150726267902,196.1439417789342,192.26409886308696,188.3134702923324,190.83445391971304,200.106055407178,212.73281059599046,215.77650481983994,222.14552015857922,233.74431131705214,237.87836877808022,241.3556090232724,233.0556657394922,233.00369489791098,243.7458699331347,244.76132165707625,244.48669024193313,252.7947372426285,260.622266371339,263.070961513685,268.3463890607169,275.96781905601324,277.6463431632681,271.03857304406995,265.328980922966,262.96652608530684,261.0657269039824,263.08691154597693,262.5938869994957,272.094157582486,277.44276030401187,269.0737439686912,268.4583414385453,257.03051385206436,254.68938876803185,260.9778345180387,259.44502430425257,266.91944799711996,279.3229413610937,281.43361001924467,261.37829154646835,247.47531231019707,241.72363309081925,242.55975409174326,238.6489161146908,240.58621739059885,238.96180693401047,247.96881334152502,248.94547298436467,241.95069678985956,244.8469357943022,227.94394630959982,233.18089201782632,246.14441605237877,231.4158588650229,226.83823064824819,227.3105957982698,239.79989851959843,241.38242389771904,233.93728780772713,233.00774746341864,238.3742318197772,250.32891166421962,242.6340158264754,239.62339197425894,235.58644017339984,233.63996304983644,228.42051519439988,225.23901363089985,221.20841551949232,219.05551957397083,219.6618295588317,219.4473820141655,223.11045513807872,228.7144875345849,223.81993896239655,220.53505837867044,217.61831201406162,213.2455750249707,212.5126910899001,214.94452091406512,215.49293211700527,220.0611312297556,220.39004999336464,229.979056835948,225.1467809736765,225.59254798012316,215.43343051979107,211.45817490782846,212.95534381406105,211.4834719093062,207.59331755085438,209.9618816481334,209.32464466774096,210.28837959171474,208.04536006778687,206.81715150684354,208.64655061660972,210.4986837174532,213.18866837753095,213.61104665799488,215.437695030569,213.17995054143728,206.74049796320168,199.6324170962554,196.57839488263906,195.4119327661513,195.26108296757818,194.86855618125887,196.31346234187328,198.14034177718304,205.82337327715263,210.4658851973153,216.25383823991052,213.26724911713708,208.00158994212467,211.59674959442475,206.06503684537296,207.08136957311018,214.86548126176388,214.0012418451648,221.41959474755222,210.20898938691525
9,1998-03-09 14:17:33+00:00,141.2258063258801,159.3923621336945,166.96990114946595,170.0276275837821,175.5528144145859,175.2516041854227,170.80046582105598,168.48523420068702,172.67691197746453,179.49606528730186,187.94025228591042,196.54221115818928,203.2335266356665,209.36439170254346,224.25593272675215,227.39628911218736,238.10537347685263,228.27780517508805,236.3655640715264,240.27239507608445,244.60989877409295,250.96136636949169,267.4640438294237,275.9096172949429,281.1398827155083,281.922760989724,288.863159337802,290.7070225120613,293.17840771020667,284.55523958447105,278.4327268643939,269.77517353797447,262.50413244885306,265.96538964774317,275.8486653137563,279.34583469525916,276.2518214080947,266.8032438996656,263.2685290455381,263.67422170555744,278.27879820581273,274.7727272048,284.31598476007184,289.22532067735915,285.2322610779621,275.22167913502227,259.8446796876247,254.0854047411413,253.59505846940564,256.2329255892107,254.84817442746703,257.6126781923089,263.0416425284163,269.96415568470104,263.479346055667,263.5985680624071,246.18814645261565,241.530831129855,253.4482289692162,239.03247152807748,234.59992972337207,236.05530532168282,243.2125555922903,244.02980771131323,237.44792147413943,236.53093649649915,252.46864736451755,251.18882806717136,250.36171968732057,253.08325902237013,259.3390462210654,247.31341381219863,233.0018684573029,227.64034170569195,229.15371785193267,235.20360411662875,232.7312851069977,229.54647265781585,234.10607702030813,237.1799739649713,236.52017664523683,233.0071873765308,239.40226730928043,239.1429833060847,235.45248983293328,227.58695484666742,226.0914503756486,231.88721588254012,238.6100731173963,241.05064415253332,242.5473861743617,245.25592403038476,244.45413768300048,233.22054263634672,233.72566726300832,237.96034484945667,243.25412390432817,237.30778892264485,231.58633098108334,229.9749454484421,226.67943111233853,229.21125466529273,231.26730677379464,232.2701515987487,238.89772872614734,238.7628572156183,242.28127499735893,238.5260633602273,226.79644681398412,216.5541933842124,215.99417521694394,214.43377927208329,214.68067374050835,212.63251932631488,221.47131731809785,227.15389936592013,234.27086494096437,236.7350646278987,237.88678221331466,239.46430776801878,236.9686966574225,231.06728019414837,229.00196195635638,223.75903201721306,219.18623425291085,221.01831157287697,228.7942257811084,228.04124169597043
