,dates,chi0320-0000,chi0320-0001,chi0320-0002,chi0320-0003,chi0320-0004,chi0320-0005,chi0320-0006,chi0320-0007,chi0320-0008,chi0320-0009,chi0320-0010,chi0320-0011,chi0320-0012,chi0320-0013,chi0320-0014,chi0320-0015,chi0320-0016,chi0320-0017,chi0320-0018,chi0320-0019,chi0320-0020,chi0320-0021,chi0320-0022,chi0320-0023,chi0320-0024,chi0320-0025,chi0320-0026,chi0320-0027,chi0320-0028
0,1985-01-25 14:04:03+00:00,214.05680590530153,215.2202040411838,213.0344628804803,215.30473006490246,205.77881317512663,214.9983772265297,206.93674450084853,207.98619847867724,220.8797420371498,210.83945792195843,205.61031595833623,196.48432270725814,181.73954910152335,188.53058522239428,204.4730638623651,,222.60518585522723,202.27522841478452,186.46234670091093,180.83716190769127,182.4488753150282,186.5698260053805,180.18234490160677,186.06919332045112,191.48093417056276,197.23549503003613,198.578546379241,197.69632776766815,192.37863905920636
1,1986-01-28 14:00:46+00:00,210.80576879941407,211.55915117189517,211.50479607210153,209.74058551011166,204.10889205837105,213.75597154411514,206.32165644540467,210.13191991670743,219.91589893396295,210.79144990392754,209.8031979517936,195.32186399810232,180.24531236352635,180.7510411820206,191.21867575579637,233.12953101087214,211.36304754166227,180.65939327660112,177.7848716496041,166.53720939843785,164.32359003576374,168.94904272142992,164.0526315835188,163.5544500113192,171.3069232817823,177.53931115111203,181.85574409650806,183.065551108637,181.8247527656634
2,1986-02-04 14:06:47+00:00,216.2837354882617,209.93106825359314,211.39710903049485,214.10134343503682,210.80980338034885,216.46629543385947,214.81045292910025,212.04840946238815,224.58552983978063,216.52407408818496,214.47293003135985,201.14267688073022,183.45231778101956,191.63260726439506,204.57924805114476,252.91138190958188,219.47516186340908,195.15812984394728,188.7623835765326,175.3357473650383,177.42955728924704,184.2919033044671,176.1898451705027,172.9076263615092,178.61284300730784,184.8052230862252,187.2857478297588,189.90873210193848,188.5317736734175
3,1986-04-02 13:59:23+00:00,221.44201477951648,219.04210829643853,214.38527818677792,215.76298966987366,213.01922800807324,221.0771303790393,215.790948860895,217.11767242566782,226.29125278351117,215.66754202944497,215.32467773136187,203.13838522473105,188.03773210704006,194.37961311636883,209.95220320438693,268.94863128455023,224.7395570771293,207.5460853588722,193.3197153171282,184.25312320493117,178.8114287537171,186.13946451815542,183.90809884835022,176.9108509658186,181.66032822948551,189.9591637968083,189.00311984829528,188.13625825905555,183.71614421488272
4,1986-05-04 13:58:38+00:00,195.561683428828,185.54591494015537,186.96984990425207,188.69976426115565,180.07894334245134,182.1395746568224,184.95441894262018,186.94462239187712,191.91591012597996,184.52532725792676,174.3027644786505,156.78972800584717,145.4157925745193,149.0745183644178,164.1011848778241,205.80753120816945,193.680097947239,161.04548116734864,156.2945438214356,156.80223940977868,152.5890278025879,143.0452730339926,134.3851232393924,138.05748644764634,147.9881456625913,150.6240676345907,166.5646749481231,169.3534312795916,163.53731518823525
5,1986-05-20 13:58:12+00:00,178.52309764192069,164.17695913292047,157.9900445018401,,,,157.06696708971603,156.6032684933827,166.08712447218477,,,,,,,,,,,,,,,,,,,,
6,1986-06-05 13:57:43+00:00,190.39614077596133,182.817799849619,183.9159890097347,188.50738720515577,179.91528275539835,183.29610542833623,173.56362184704494,175.7326170693604,186.75402951457932,174.05261905180177,162.30963845858727,156.02224087087404,142.57458660571206,141.59377726114457,161.19567681992015,211.21863685916412,185.3785656527527,156.38383437747058,141.7197281752567,146.21902788035254,146.9167906309906,144.28274613861328,137.3047976893489,139.57869978027253,133.71533539428597,144.45930788999755,150.56905135170578,150.92485754420966,145.50595309840747
7,1986-08-31 14:00:53+00:00,,,,,,,,,,,,,,,,,163.216078401279,140.32013802098106,134.467428444372,125.4270444112521,133.0966846844076,130.22919650701954,126.80437362577946,129.40218212194358,133.4503913597707,140.42976786210312,151.98061132143124,150.15296409724488,142.28969344894176
8,1986-11-03 13:58:46+00:00,214.8177928679543,215.37424180557065,216.8106260629617,209.66853827784132,209.51689447969233,206.81194260239312,204.77044660385218,210.88792642179638,210.75965374942507,202.21218121807289,196.96751872222416,181.91025573130088,168.33630822032634,164.9192334397513,175.95776677889194,222.18122977653036,205.81398107773654,180.68421175902103,172.13330885593138,161.66830313707612,167.5164527906728,,168.11948874010415,166.82343353868816,173.50327719321217,175.65658036188466,183.78394728376236,186.6121192482708,177.27409078532528
9,1986-11-28 13:51:58+00:00,203.2488535434968,197.23588659292827,202.65234890510007,198.21721358247112,197.47260320937957,196.52670690787545,197.2990621539636,195.51239050156238,204.5071235759131,194.6654000904682,185.91645139614695,178.69191869031894,170.8785974644004,170.10438084215892,174.55963035963327,216.77896187241615,196.02081063377173,175.0031421141257,,,,130.87060620116677,130.05387765405212,164.36830422711975,171.8700966846127,,,,
10,1986-12-14 13:52:25+00:00,203.61579890620166,203.05376536971914,202.50238784682256,199.33266476670647,196.95249027248013,203.75171522985482,193.46396335603197,196.02541370731257,207.85220435421002,197.70131910095063,191.62799185529963,176.58331727651347,180.29069520234833,169.68814763494572,187.92353008419317,219.22477616324588,196.76887798663574,171.42285795903643,168.93417973478637,161.14879522432696,158.80705741449714,170.01599814919513,167.08778455482388,169.93746075718718,182.22838289363602,187.06295648493096,189.66069714041055,188.9038088490306,186.5577860220926
11,1986-12-30 13:52:55+00:00,209.0433078373268,201.77411180752557,203.45703131260194,198.94668275151406,195.74934304717308,202.88215819675688,196.66066583282935,196.91139527456502,203.87984159674136,196.8058229114732,190.54845313919026,180.6505071794643,165.58156415219906,173.826502532612,182.0471510597673,231.11641190543997,211.83310957488118,182.43316138904513,173.02526601791345,168.65380303042627,166.5712215234865,173.79558475667707,175.25927279465947,175.9713849862742,177.83842935591142,180.59955339552005,181.87899871844763,181.7758557091143,181.78237061610776
12,1987-01-31 13:53:53+00:00,207.9717404905463,210.01730027800716,205.79424317027093,203.94211933338403,200.3732317722459,207.90510028012974,200.86905235076927,204.29352070086767,211.28182403915503,202.7305802609465,199.31996032757695,190.30138679469508,176.41129183621308,172.89216581346722,187.33587505206535,230.2457227080049,211.33463815530516,196.54631895107144,182.16513580978807,175.15433682069195,174.6554229788595,182.53280948282548,172.54001178669623,173.65632634335833,181.55785432178573,187.95520641828938,183.28718054061937,181.71575207548398,181.98746615115223
