,dates,chi0320-0000,chi0320-0001,chi0320-0002,chi0320-0003,chi0320-0004,chi0320-0005,chi0320-0006,chi0320-0007,chi0320-0008,chi0320-0009,chi0320-0010,chi0320-0011,chi0320-0012,chi0320-0013,chi0320-0014,chi0320-0015,chi0320-0016,chi0320-0017,chi0320-0018,chi0320-0019,chi0320-0020,chi0320-0021,chi0320-0022,chi0320-0023,chi0320-0024,chi0320-0025,chi0320-0026,chi0320-0027,chi0320-0028
0,1985-01-25 14:04:03+00:00,211.7480357664785,212.2010430904152,210.23095628333803,212.03397236823648,203.16220701779386,212.19487062938742,204.32013834351577,205.18269188153496,217.86058108638122,208.87700330395884,203.15724768583675,193.86771654992538,179.28648082902387,186.0775169498948,202.01999558986563,,219.03708654977345,198.35031917878536,182.53743746491176,177.5664042110253,179.17811761836222,183.5506650546119,177.16318395083817,182.79843562378514,188.21017647389678,193.96473733337015,195.5593854284724,194.67716681689956,189.5751324620641
1,1986-01-28 14:00:46+00:00,211.1176880383174,211.9670455612303,211.88355514791272,210.18247109855807,204.4624005291282,214.13473061992633,206.6751649161618,210.51067899251862,220.32379332329808,211.05658125699537,210.1346121431284,195.67537246885945,180.57672655486115,181.0824553733554,191.55008994713117,233.71871179546736,211.84510454724017,181.1896559827368,178.3151343557398,166.97909498688426,164.76547562421015,169.35693711076505,164.46052597285393,163.99633559976562,171.74880887022871,177.98119673955844,182.2636384858432,183.47344549797214,182.20351184147458
2,1986-02-04 14:06:47+00:00,213.5932963179167,206.4128016462189,208.1301471807902,210.28988794371472,207.76063898729117,213.19933358415483,211.76128853604257,208.7814476126835,221.0672632324064,214.2372007933917,211.61433841286828,198.09351248767254,180.593726162528,188.7740156459035,201.7206564326532,247.82944125448574,215.31721041833043,190.58438325436077,184.1886369869461,171.52429187371618,173.61810179792494,180.77363669709285,172.67157856312846,169.09617087018708,174.80138751598574,180.9937675949031,183.76748122238456,186.39046549456424,185.26481182371285
3,1986-04-02 13:59:23+00:00,218.79206968826722,215.57679548480485,211.16748771883238,212.00890079060386,210.0159569046574,217.85933991109374,212.78767775747917,213.89988195772227,222.8259399718775,213.4150887018831,212.50911107190953,200.1351141213152,185.2221654475877,191.5640464569165,207.1366365449346,263.9431794455238,220.64418739065314,203.04117870374844,188.81480866200445,180.49903432566137,175.0573398744473,182.67415170652174,180.44278603671654,173.1567620865488,177.9062393502157,186.2050749175385,185.5378070366616,184.67094544742187,180.49835374693717
4,1986-05-04 13:58:38+00:00,197.38921481365819,187.9357636741641,189.18899515726017,191.28876705633175,182.15014557859223,184.35871990983048,187.02562117876107,189.1637676448852,194.30575885998869,186.07872893503242,176.24451657503258,158.86093024198806,147.35754467090138,151.0162704607999,166.04293697420619,209.25953493507092,196.50446463288566,164.15228452155998,159.40134717564695,159.39124220495478,155.178030597764,145.43512176800132,136.77497197340114,140.64648924282244,150.5771484577674,153.2130704297668,168.95452368213182,171.74328001360033,165.75646044124335
5,1986-05-20 13:58:12+00:00,180.4823615300871,166.73907344821504,160.36915065175646,,,,159.28746616297133,158.98237464329907,168.64923878747933,,,,,,,,,,,,,,,,,,,,
6,1986-06-05 13:57:43+00:00,197.11963259740713,191.61005838535584,192.08022907863318,198.032333952204,187.53524015303694,191.46034549723473,181.18357924468353,183.8968571382589,195.54628805031615,179.7675871000307,169.45334851887347,163.64219826851263,149.71829666599825,148.73748732143076,168.33938688020635,223.91856585522845,195.76941664953262,167.81377047392846,153.14966427171458,155.74397462740077,156.44173737803882,153.0750046743501,146.09705622508574,149.10364652732076,143.2402821413342,153.98425463704578,159.36130988744262,159.7171160799465,153.67019316730597
7,1986-08-31 14:00:53+00:00,,,,,,,,,,,,,,,,,169.1113344784333,146.8049197058508,140.95221012924173,130.83102914864355,138.50066942179905,135.21749011076548,131.79266722952542,134.80616685933504,138.85437609716215,145.83375259949457,156.96890492517718,155.14125770099082,146.92168036670586
8,1986-11-03 13:58:46+00:00,219.49907690619028,221.49592093249464,222.49504239510537,216.30035733200896,214.82234972302643,212.4963589345368,210.0759018471863,216.57234275394006,216.88133287634906,206.19127265057347,201.94138301284988,187.215710974635,173.31017251095207,169.89309773037704,180.93163106951766,231.02365518208723,213.04869277319216,188.6423946240222,180.09149172093254,168.30012219124376,174.14827184484042,,174.24116786702814,173.4552525928558,180.1350962473798,182.2883994160523,189.90562641068635,192.7337983751948,182.95850711746897
9,1986-11-28 13:51:58+00:00,203.87702326514278,198.05733930584992,203.4151264242416,199.10712068813626,198.18452889391168,197.289484427017,198.0109878384957,196.27516802070392,205.32857628883477,195.1993443538673,186.5838817253958,179.40384437485105,171.54602779364924,170.77181117140776,175.22706068888212,217.96550467996965,196.99161838540644,176.07103064092385,,,,131.69205891408842,130.87533036697377,165.2582113327849,172.76000379027784,,,,
10,1986-12-14 13:52:25+00:00,206.13355662175712,206.34621776698398,205.5596650728542,202.89948819707672,199.8059490167763,206.80899245588645,196.31742210032814,199.0826909333442,211.14465675147486,199.84141315917276,194.3031094280773,179.43677602080965,182.965812775126,172.3632652077234,190.59864765697085,223.98054073707286,200.65995809249418,175.70304607548073,173.21436785123066,164.7156186546972,162.3738808448674,173.30845054645997,170.38023695208872,173.50428418755743,185.79520632400627,190.6297799153012,192.9531495376754,192.19626124629545,189.61506324812424
11,1986-12-30 13:52:55+00:00,211.98670550109878,205.6231702909197,207.03115704718218,203.11649610852433,199.0851937327813,206.4562839313371,199.99651651843757,200.48552100914526,207.72890008013547,199.30771092567937,193.67581315694795,183.98635786507253,168.70892416995676,176.9538625503697,185.17451107752498,236.67616304812034,216.38199687343786,187.43693741745747,178.0290420463258,172.82361638743654,170.74103488049678,177.6446432400712,179.10833127805358,180.14119834328446,182.00824271292169,184.76936675253032,185.72805720184175,185.6249141925084,185.356496350688
12,1987-01-31 13:53:53+00:00,209.34098355863455,211.8078489055072,207.45689546723526,205.88188034650906,201.92504058274594,209.56775257709407,202.4208611612693,205.956172997832,213.07237266665507,203.89443686882154,200.77478108742073,191.8531956051951,177.86611259605687,174.346986573311,188.79069581190913,232.83207072550496,213.4507410787143,198.87403216682148,184.4928490255381,177.094097833817,176.59518399198453,184.32335811032553,174.33056041419627,175.59608735648337,183.49761533491076,189.89496743141441,185.07772916811942,183.50630070298402,183.65011844811656
