dates,nzd0223-0000,nzd0223-0001,nzd0223-0002,nzd0223-0003,nzd0223-0004,nzd0223-0005,nzd0223-0006,nzd0223-0007,nzd0223-0008,nzd0223-0009,nzd0223-0010,nzd0223-0011,nzd0223-0012,nzd0223-0013,nzd0223-0014,nzd0223-0015,satname
1999-07-18 21:58:49+00:00,,,,,,,,,,,,,,,,593.12,L7
1999-10-06 21:59:04+00:00,343.97,341.32,,,,319.73,,,306.33,,,331.57,329.49,,,611.36,L7
1999-12-25 21:58:52+00:00,349.20,345.08,,,,323.55,333.85,345.79,310.76,,,336.29,336.94,,,611.36,L7
2000-01-10 21:58:52+00:00,364.16,362.27,386.74,390.53,391.66,339.67,351.99,359.25,310.76,365.70,368.36,348.01,349.96,388.67,383.78,534.06,L7
2000-02-27 21:58:40+00:00,364.97,367.52,382.84,380.66,375.59,339.95,362.86,375.26,310.76,356.85,363.84,353.64,363.76,398.84,400.44,471.14,L7
2000-03-14 21:58:35+00:00,369.65,369.51,378.61,380.48,373.80,339.77,375.89,386.44,310.76,356.88,362.77,357.22,366.10,386.26,383.08,437.42,L7
2000-03-30 21:58:33+00:00,373.07,372.69,378.45,376.56,372.64,343.55,377.62,385.57,322.74,356.15,363.15,358.89,366.51,377.40,380.01,412.69,L7
2000-07-04 21:57:38+00:00,386.77,386.91,377.31,374.56,372.19,354.37,383.22,390.63,348.26,356.15,364.61,367.67,374.76,373.66,381.91,350.80,L7
2000-08-05 21:57:08+00:00,382.81,382.80,370.40,370.57,366.89,349.98,383.28,388.03,350.49,354.44,368.71,362.42,364.98,363.28,381.44,333.55,L7
2000-08-21 21:57:02+00:00,382.81,382.80,370.40,370.57,366.89,348.72,375.73,388.03,350.49,354.44,368.71,362.42,364.98,363.28,381.44,333.55,L7
2000-09-22 21:56:29+00:00,384.37,380.01,372.63,374.69,377.52,364.40,363.70,374.15,344.06,356.42,374.53,353.30,345.71,348.76,380.15,309.04,L7
2000-11-09 21:56:21+00:00,390.86,387.00,380.46,388.48,381.89,364.30,360.57,372.82,348.54,365.50,377.44,355.24,348.50,361.85,387.96,306.67,L7
2001-03-01 21:56:21+00:00,406.18,394.24,393.98,401.44,396.00,359.31,372.03,380.24,344.70,372.13,373.04,363.72,367.83,389.10,399.10,,L7
2001-03-17 21:56:16+00:00,412.41,399.03,394.57,402.19,396.00,359.31,372.03,380.24,344.70,392.00,373.04,363.72,375.25,384.80,401.65,,L7
2001-04-18 21:56:09+00:00,423.49,409.79,396.89,405.34,386.66,348.25,369.62,373.80,359.71,392.00,370.30,375.82,386.60,385.95,397.24,,L7
2001-06-21 21:55:29+00:00,414.96,403.40,391.24,396.79,377.43,346.70,371.69,373.89,359.99,411.87,363.56,375.44,381.19,380.88,398.26,,L7
2001-08-08 21:55:01+00:00,407.48,395.02,391.24,396.79,361.77,347.50,367.85,371.64,359.80,411.87,365.69,370.35,370.36,370.89,398.26,290.81,L7
2001-08-24 21:54:48+00:00,398.27,386.41,383.02,396.79,358.02,347.03,360.08,366.35,351.49,411.87,365.69,363.41,360.90,362.12,398.26,288.87,L7
2001-09-09 21:54:36+00:00,399.06,383.15,382.35,402.95,358.02,353.26,360.08,369.88,352.79,425.98,380.88,366.97,360.95,356.92,392.87,288.87,L7
2001-09-25 21:54:28+00:00,394.86,373.08,375.34,404.69,358.02,353.73,363.18,371.52,357.08,440.09,382.21,374.16,361.83,352.11,385.47,288.87,L7
2001-12-30 21:54:37+00:00,398.75,360.91,358.38,416.78,348.31,359.05,368.40,370.34,355.62,440.09,394.65,372.91,359.50,324.60,383.68,288.87,L7
2002-02-16 21:54:54+00:00,405.67,351.95,358.38,417.59,350.52,373.91,384.12,380.03,364.48,440.09,403.04,384.75,373.65,318.24,383.68,286.92,L7
2002-03-20 21:54:48+00:00,413.28,,,414.43,312.87,367.09,399.89,392.80,386.69,,391.33,406.29,389.69,290.66,377.17,281.29,L7
2002-08-27 21:54:00+00:00,385.98,387.09,382.82,377.15,344.71,337.44,372.48,366.90,368.26,360.83,377.34,379.48,363.27,327.76,377.66,304.80,L7
2002-10-14 21:53:43+00:00,392.68,397.61,402.20,386.99,376.54,350.00,356.73,360.29,351.04,349.01,372.90,370.47,366.88,370.72,369.86,339.38,L7
2002-12-01 21:54:16+00:00,395.41,401.12,402.24,392.93,389.02,358.94,362.32,366.49,355.05,353.52,372.67,373.10,373.68,376.38,376.96,353.81,L7
2003-01-18 21:54:30+00:00,399.52,403.74,403.00,394.48,389.84,361.23,367.47,370.39,356.70,358.19,373.38,375.38,377.01,381.80,382.01,361.31,L7
2003-02-19 21:54:42+00:00,399.52,403.74,403.00,394.48,384.42,363.07,367.26,371.14,358.06,357.19,373.38,369.15,377.01,381.80,382.01,361.31,L7
2003-03-23 21:54:40+00:00,397.69,401.90,409.72,400.26,373.54,364.59,359.62,372.21,373.00,367.29,373.49,367.08,374.38,387.44,383.46,372.31,L7
2003-04-08 21:54:47+00:00,398.58,404.11,412.18,401.28,376.11,371.50,369.35,382.46,380.80,374.75,379.87,373.88,378.96,390.26,386.19,375.86,L7
2003-04-24 21:54:46+00:00,397.78,403.48,408.79,398.06,376.09,382.03,378.50,389.87,390.12,385.15,386.58,380.83,382.75,392.43,394.25,385.31,L7
2003-05-26 21:54:43+00:00,401.99,406.19,408.18,399.98,380.45,381.92,380.42,388.29,390.63,390.48,390.38,383.89,386.33,392.18,395.61,385.31,L7
2003-07-21 21:42:33+00:00,401.10,400.96,406.24,406.29,374.03,382.98,374.45,387.18,400.03,399.73,398.64,385.33,385.92,389.11,394.56,387.39,L5
2003-07-29 21:54:29+00:00,399.68,397.12,402.12,400.02,374.91,378.29,374.45,387.18,400.03,399.73,393.83,383.22,379.75,386.18,392.84,387.39,L7
2003-10-25 21:44:04+00:00,411.39,401.42,397.38,403.72,390.04,365.76,369.60,375.17,383.80,394.02,385.42,388.06,382.62,387.35,396.22,395.38,L5
2003-12-04 21:54:43+00:00,407.51,395.32,393.67,401.56,387.01,361.71,361.02,371.31,371.30,365.72,374.70,377.61,371.82,386.07,394.61,383.47,L7
2003-12-12 21:44:34+00:00,408.66,395.56,391.70,398.53,386.62,363.53,366.53,374.23,372.41,370.00,374.86,377.05,371.73,384.08,391.33,376.96,L5
2004-01-05 21:54:57+00:00,408.66,395.56,391.70,398.53,386.62,363.53,366.53,374.23,371.98,371.53,375.73,377.07,372.95,385.10,391.33,376.96,L7
2004-03-01 21:45:02+00:00,417.88,408.46,393.73,396.15,389.05,364.84,368.63,376.58,367.37,371.53,376.02,378.18,378.92,389.92,395.41,376.96,L5
2004-03-09 21:55:15+00:00,417.97,408.11,393.07,393.85,387.96,365.43,372.55,376.58,367.37,371.53,376.94,378.43,379.36,389.94,397.29,379.26,L7
