,dates,nzd0223-0000,nzd0223-0001,nzd0223-0002,nzd0223-0003,nzd0223-0004,nzd0223-0005,nzd0223-0006,nzd0223-0007,nzd0223-0008,nzd0223-0009,nzd0223-0010,nzd0223-0011,nzd0223-0012,nzd0223-0013,nzd0223-0014,nzd0223-0015
0,1999-07-18 21:58:49+00:00,,,,,,,,,,181.94614924505524,235.47838208562536,,,,,
1,1999-10-06 21:59:04+00:00,166.4339627292843,175.9851773010117,167.23145486318597,157.89441406367655,156.61283954596186,142.3425465614671,159.8899199224215,165.37834069309145,144.04482825562306,148.91688270236713,160.94486178141108,161.44590822739727,161.49409614636016,166.820892656701,162.84582398921367,141.727329778961
2,1999-12-25 21:58:52+00:00,168.92304016350482,170.91008240272987,163.39010501645646,156.5581094538854,159.33534983298068,147.36366239604837,152.831544626301,161.45850921726114,145.05337384018657,156.77783154254269,169.7591583624202,169.55030806302193,165.20165357691667,163.78958299450386,160.62262118702594,154.76364794654518
3,2000-01-10 21:58:52+00:00,181.7621307564271,184.42794909909497,177.36305089470503,180.78191192915068,183.53492273501274,168.20772416765797,163.04163520021132,166.61494866852718,152.70479310577707,158.08044909844332,163.23881683534006,165.83484528261056,169.26623962670635,179.07865504368203,172.83949380400492,168.84940347739231
4,2000-02-27 21:58:40+00:00,172.4608065131359,190.76340116791988,180.2053425774325,167.02905111884732,157.8877549432568,131.9348409971805,183.78398665049377,205.16565469416213,,140.25579138198742,155.43945414197813,167.01686749960436,182.55720668009027,,215.88310461451542,156.21241771033658
5,2000-03-14 21:58:35+00:00,189.498377726664,178.0262539293326,163.02620798286785,,138.07919112058954,133.28004198030908,,,,128.32686491323156,159.63119819685164,169.16812703253186,163.8845080838732,163.1317593806134,154.87677711440995,128.89242104827707
6,2000-03-30 21:58:33+00:00,196.66776981396828,194.06120614103077,182.24162769525202,168.10583646216008,172.7058535607502,165.72605170103873,188.7307770006001,183.09891913393454,150.1859891975118,157.7405168698819,166.9673641944529,170.60554018759842,171.39277038704202,154.5198927968436,182.19595378467557,117.97258321717713
7,2000-07-04 21:57:38+00:00,181.0323912312989,177.33004674491215,166.51114720433532,159.17790661778622,166.94703104374403,161.24487774584188,160.04892185389764,169.55675016800947,150.9463549354552,,169.64280606670062,,,151.33050437067212,,106.61365215111134
8,2000-08-05 21:57:08+00:00,215.07134418507235,209.38006857401035,186.58927279708394,187.1974350375382,184.91871723882392,,182.55222875726557,176.429898538383,165.90959332926928,182.08466507671767,200.86249719723477,,,154.4571686992224,156.35601577238828,110.75035061699404
9,2000-08-21 21:57:02+00:00,,194.94939754857577,196.88675046371017,168.48364908258395,148.52222536955907,145.4645396367436,,,,,,,,,,
