,dates,per0102-0000,per0102-0001,per0102-0002,per0102-0003,per0102-0004,per0102-0005,per0102-0006,per0102-0007,per0102-0008,per0102-0009,per0102-0010,per0102-0011,per0102-0012,per0102-0013,per0102-0014,per0102-0015,per0102-0016,per0102-0017,per0102-0018,per0102-0019,per0102-0020,per0102-0021,per0102-0022,per0102-0023,per0102-0024,per0102-0025,per0102-0026,per0102-0027,per0102-0028,per0102-0029,per0102-0030,per0102-0031,per0102-0032,per0102-0033
0,1984-05-06 14:44:03+00:00,,,,,50.62605091155238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,,,,,,,,33.17343780742762,53.37267615395095,70.93315261650895,80.78156620570819,78.7129047754096,73.14543804648378,71.16458053776671,75.65118120420561,71.56457657322231,68.16237674948462,63.88911274446174,77.64933372242723,80.71710205264392,116.69477872628899,94.30340118913662,98.55064860829769,51.14846741237664,56.19204075589367,57.687766122443996,51.4429359364347,34.478560230650075,24.991468790537027,29.681843517050776,30.619177408806152,27.25642276024491,24.356939715672308,18.727046837412185
3,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-12-06 14:35:14+00:00,,,,,,,,37.54525571263825,45.66200239911796,61.604577889343716,69.81385367172511,67.45750659234736,69.58260191135591,65.79438560627,70.52898826688654,63.77268207800675,68.55445156853506,73.5370309658153,71.21407464734644,72.83958253814161,116.70353105468142,95.54460943106585,103.69709843615044,51.80348315386077,32.79200210659802,37.720527979023814,34.18006158243705,27.515170263233962,25.282153438640815,22.144244730379757,17.763832339917645,21.377697514454663,18.517480565862165,28.32786751990775
5,1986-12-22 14:35:44+00:00,113.24790467959782,38.35779908067183,10.81048912170548,,,,29.660460239792886,36.48954440356962,49.99241323883299,59.74763800371784,71.48055859606804,,,,,,,,,,,,,,,,,,,,,,,
6,1987-01-07 14:36:13+00:00,,,,,,,,15.633481201863425,40.98922795911508,43.79013600405455,53.030113597947754,58.861325952659826,46.47465337139352,52.90966002654692,54.50890212764218,50.72585061716715,52.98098527009532,51.27425510451013,55.897467931803426,53.669938436823244,106.76381399708042,95.6687771868488,114.3247895838893,49.215526560292325,43.22029263333258,35.00433994282087,36.6516090650363,23.501556955669585,32.6812895280028,,,,,7.846253094187686
7,1987-02-08 14:37:16+00:00,,,,,,1.437523997616216,45.06812124566375,38.44489211501974,45.4217534090744,53.12438818777471,67.35767370110797,64.09184139408877,67.9815543018031,61.91571407194935,59.061577036246916,59.33047935413944,62.56053192464981,72.4214104175559,70.07118540345928,74.62755662354044,108.37517602833412,80.8629698468286,90.08830521173468,38.670042767094344,38.4041126191222,32.59500925600916,26.60799253961439,18.86050388186363,24.86543380789806,29.266719867323314,23.527734168069472,26.35583672423775,23.737402481643134,15.091239795217177
8,1987-03-28 14:39:04+00:00,,,,,,,,,,,,,,,,91.40443194435763,,,,,,,,,,,,,,,,,,
9,1987-04-13 14:39:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
