dates,nzd0141-0000,nzd0141-0001,nzd0141-0002,nzd0141-0003,nzd0141-0004,nzd0141-0005,nzd0141-0006,nzd0141-0007,nzd0141-0008,nzd0141-0009,satname
1999-08-26 22:04:44+00:00,312.03,318.54,331.52,343.16,338.51,340.02,341.79,349.59,339.90,338.74,L7
1999-09-20 21:58:56+00:00,324.86,325.57,338.05,347.75,347.67,345.63,349.39,353.09,346.73,341.36,L7
1999-09-27 22:04:48+00:00,323.84,322.99,335.44,346.23,346.54,346.05,349.71,352.27,345.57,340.20,L7
1999-10-13 22:04:48+00:00,319.78,313.43,332.02,344.75,343.81,345.05,348.84,350.88,343.69,337.75,L7
1999-11-14 22:04:42+00:00,317.78,312.28,328.71,342.42,342.02,343.85,346.49,347.89,340.32,334.57,L7
1999-12-25 21:58:28+00:00,319.27,312.70,328.06,342.07,341.52,343.84,346.99,348.81,340.36,334.76,L7
2000-02-11 21:58:22+00:00,319.58,314.19,329.38,342.35,341.47,344.33,347.22,348.47,340.11,334.49,L7
2000-05-17 21:58:07+00:00,319.59,317.72,328.59,339.59,340.36,345.51,349.05,349.92,339.59,334.30,L7
2000-05-24 22:03:46+00:00,318.48,316.75,328.63,339.35,340.20,343.19,347.97,347.70,339.43,332.80,L7
2000-07-11 22:03:17+00:00,318.88,318.76,329.61,338.37,339.53,339.68,344.30,345.36,338.45,331.47,L7
2000-08-12 22:02:54+00:00,319.62,316.88,325.08,334.25,337.10,333.76,339.77,346.20,338.98,328.19,L7
2000-09-13 22:02:26+00:00,316.23,314.74,323.11,331.30,334.15,331.52,338.39,345.25,337.80,327.33,L7
2000-12-11 21:56:00+00:00,315.05,312.53,320.09,326.89,327.96,327.92,335.46,343.46,334.82,325.97,L7
2000-12-18 22:02:14+00:00,313.69,310.33,319.75,326.41,328.00,327.80,335.22,341.24,333.09,324.21,L7
2001-01-03 22:02:12+00:00,314.26,310.56,320.81,328.02,329.59,329.11,335.64,341.24,333.06,324.56,L7
2001-02-13 21:56:03+00:00,310.07,308.26,320.91,328.12,329.41,330.32,336.18,339.19,331.42,324.43,L7
2001-03-01 21:55:57+00:00,311.15,309.05,321.74,329.40,330.30,331.83,336.45,339.89,332.08,324.46,L7
2001-03-17 21:56:16+00:00,314.43,311.15,324.82,333.13,333.47,333.95,338.07,340.88,333.36,326.19,L7
2001-03-24 22:01:59+00:00,313.92,310.99,324.15,333.12,333.02,333.75,338.68,341.08,333.18,325.94,L7
2001-08-08 21:54:37+00:00,316.71,314.15,325.57,336.75,335.62,336.62,343.15,345.83,337.76,328.98,L7
2001-08-15 22:00:38+00:00,323.84,313.61,325.06,343.48,341.67,340.80,346.44,347.36,339.60,329.11,L7
2001-08-24 21:54:48+00:00,319.65,311.05,322.34,339.29,337.88,337.63,343.47,346.36,338.31,328.13,L7
2001-09-09 21:54:12+00:00,318.81,310.83,321.90,338.52,337.23,337.13,344.34,347.68,339.14,328.94,L7
2001-09-25 21:54:04+00:00,322.63,311.95,324.19,340.93,339.94,339.55,345.35,348.39,339.06,328.43,L7
2001-10-02 22:00:04+00:00,320.07,312.46,323.95,339.55,338.41,338.31,344.06,347.82,338.48,328.18,L7
2001-10-11 21:53:46+00:00,321.94,314.49,327.10,341.26,340.13,339.06,344.70,347.76,338.23,327.97,L7
2001-10-18 22:00:06+00:00,321.65,314.27,326.14,340.90,339.16,338.62,344.52,347.43,338.12,328.75,L7
2002-01-22 22:00:40+00:00,321.91,315.61,328.05,341.72,340.17,339.58,345.14,347.41,338.67,330.00,L7
2002-02-16 21:54:54+00:00,317.24,314.73,327.39,337.37,335.91,336.89,341.54,345.12,335.95,328.29,L7
2002-04-28 22:00:38+00:00,317.67,315.25,325.96,338.57,337.49,340.00,343.41,344.18,338.23,330.49,L7
2002-05-23 21:54:18+00:00,317.67,315.25,325.96,338.57,337.49,340.00,345.23,349.75,341.82,331.04,L7
2002-06-24 21:54:28+00:00,317.71,315.58,326.47,337.64,336.67,338.40,344.90,348.90,341.52,331.29,L7
2002-07-17 22:00:08+00:00,323.93,320.00,332.27,342.53,342.17,342.93,347.43,350.79,342.34,331.86,L7
2002-08-18 21:59:57+00:00,331.39,328.89,341.32,350.51,350.19,349.01,351.64,356.86,347.33,334.29,L7
2002-08-27 21:54:00+00:00,327.42,324.95,337.15,347.07,345.26,346.16,349.76,354.16,345.26,333.76,L7
2002-10-14 21:53:19+00:00,330.31,327.91,339.59,349.19,347.68,348.03,351.39,354.23,345.82,334.34,L7
2002-10-21 21:59:36+00:00,325.25,323.18,334.08,345.31,345.25,346.27,349.60,353.16,344.76,333.09,L7
2002-11-22 21:59:57+00:00,325.17,323.42,335.03,345.83,345.70,347.41,348.95,350.48,342.31,332.79,L7
2002-12-24 22:00:09+00:00,325.90,324.09,336.06,347.36,347.13,350.56,349.35,350.72,342.18,332.93,L7
2003-01-18 21:54:06+00:00,321.76,320.95,332.30,343.73,343.54,347.58,346.09,348.06,340.65,332.12,L7
