dates,nzd0141-0000,nzd0141-0001,nzd0141-0002,nzd0141-0003,nzd0141-0004,nzd0141-0005,nzd0141-0006,nzd0141-0007,nzd0141-0008,nzd0141-0009,satname
1999-08-26 22:04:44+00:00,312.03,318.54,331.52,343.16,338.51,340.02,341.79,349.59,339.90,338.74,L7
1999-09-20 21:58:56+00:00,337.68,332.60,344.59,352.33,356.84,351.24,357.00,356.59,353.55,343.98,L7
1999-09-27 22:04:48+00:00,321.81,317.83,330.20,343.21,344.28,346.90,350.35,350.63,343.25,337.89,L7
1999-10-13 22:04:48+00:00,307.60,284.73,321.77,340.30,335.60,342.05,346.21,346.73,338.06,330.39,L7
1999-11-14 22:04:42+00:00,309.77,307.72,315.48,333.12,334.88,339.06,337.11,335.89,326.83,321.85,L7
1999-12-25 21:58:28+00:00,326.74,314.78,324.79,340.32,339.00,343.76,349.47,353.45,340.57,335.71,L7
2000-02-11 21:58:22+00:00,321.44,323.11,337.32,344.02,341.18,347.26,348.62,346.40,338.60,332.88,L7
2000-05-17 21:58:07+00:00,310.60,315.26,323.65,334.42,340.91,,,,,,L7
2000-05-24 22:03:46+00:00,315.14,313.86,328.75,338.65,339.72,338.56,345.83,343.26,339.11,329.82,L7
2000-07-11 22:03:17+00:00,328.34,322.83,328.73,336.40,336.29,333.21,338.46,346.42,337.64,331.70,L7
2000-08-12 22:02:54+00:00,324.40,315.59,319.21,327.54,331.48,329.51,335.03,348.93,340.18,323.04,L7
2000-09-13 22:02:26+00:00,302.67,306.14,315.21,319.51,322.37,324.80,334.25,342.41,334.26,324.78,L7
2000-12-11 21:56:00+00:00,304.79,305.55,317.20,324.10,321.70,324.17,334.09,336.07,327.21,324.35,L7
2000-12-18 22:02:14+00:00,308.23,301.55,318.40,324.48,328.16,327.32,334.28,332.37,326.16,317.20,L7
2001-01-03 22:02:12+00:00,317.16,311.70,326.13,336.06,337.57,335.67,337.75,341.26,332.94,326.31,L7
2001-02-13 21:56:03+00:00,317.50,316.34,327.60,336.44,337.24,339.66,340.52,343.84,336.55,329.49,L7
2001-03-01 21:55:57+00:00,316.54,313.00,325.92,335.81,334.76,339.34,337.82,343.42,335.35,324.62,L7
2001-03-17 21:56:16+00:00,322.38,318.78,333.67,341.88,341.37,337.56,343.94,348.33,341.97,335.14,L7
2001-03-24 22:01:59+00:00,310.82,310.03,320.10,333.05,330.37,332.56,342.39,342.27,332.05,324.48,L7
2001-08-08 21:54:37+00:00,316.32,312.61,320.55,336.57,334.35,333.98,351.06,351.29,342.88,331.15,L7
2001-08-15 22:00:38+00:00,353.12,,,370.08,367.51,360.54,357.00,351.51,345.76,330.17,L7
2001-08-24 21:54:48+00:00,298.72,300.83,311.44,318.34,318.93,321.80,328.60,341.35,331.88,323.25,L7
2001-09-09 21:54:12+00:00,311.49,311.91,323.73,331.19,330.82,336.36,343.08,351.35,340.31,329.42,L7
2001-09-25 21:54:04+00:00,333.48,322.45,341.02,348.47,348.11,345.06,347.00,346.46,334.45,328.15,L7
2001-10-02 22:00:04+00:00,307.27,314.51,323.02,332.63,330.72,332.09,337.60,344.93,335.63,326.93,L7
2001-10-11 21:53:46+00:00,333.18,324.62,342.86,351.54,350.49,343.56,348.56,347.43,336.71,326.71,L7
2001-10-18 22:00:06+00:00,319.65,312.95,320.37,338.37,332.37,335.56,343.28,345.08,337.32,334.25,L7
2002-01-22 22:00:40+00:00,323.98,324.98,341.37,348.30,348.20,347.28,350.04,347.27,343.11,340.01,L7
2002-02-16 21:54:54+00:00,310.15,305.56,315.31,330.11,327.67,333.39,334.15,337.12,328.21,317.60,L7
2002-04-28 22:00:38+00:00,318.87,315.21,321.19,337.31,336.59,339.32,346.04,348.16,343.36,333.85,L7
2002-05-23 21:54:18+00:00,,,,,,,350.69,366.46,352.59,332.71,L7
2002-06-24 21:54:28+00:00,317.82,316.58,328.03,334.85,334.22,333.62,343.60,345.50,340.35,332.28,L7
2002-07-17 22:00:08+00:00,348.81,337.66,355.45,362.10,364.16,361.02,360.06,360.22,346.42,334.70,L7
2002-08-18 21:59:57+00:00,340.05,346.13,360.60,367.77,365.80,362.07,357.80,363.95,353.94,337.93,L7
2002-08-27 21:54:00+00:00,311.53,309.18,320.48,333.31,325.55,334.76,340.36,340.68,334.90,331.07,L7
2002-10-14 21:53:19+00:00,344.77,342.67,351.80,359.78,359.74,357.39,361.18,354.67,349.16,337.85,L7
2002-10-21 21:59:36+00:00,294.91,294.81,300.98,322.04,330.71,335.71,337.04,345.65,337.35,324.30,L7
2002-11-22 21:59:57+00:00,318.31,316.93,327.87,340.95,339.70,347.33,342.60,342.68,334.02,331.42,L7
2002-12-24 22:00:09+00:00,322.89,321.23,335.27,345.55,344.25,355.62,346.39,347.19,339.48,333.23,L7
2003-01-18 21:54:06+00:00,319.84,315.71,329.13,336.70,339.01,340.19,337.25,341.60,335.70,329.04,L7
2003-01-25 22:00:18+00:00,318.07,316.55,325.02,334.10,332.26,335.41,340.86,342.40,341.40,327.03,L7
2003-02-26 22:00:28+00:00,,327.17,359.60,,,375.91,,,,,L7
2003-03-23 21:54:40+00:00,316.02,313.68,320.86,333.55,333.36,336.11,336.45,344.12,341.30,326.64,L7
2003-04-15 22:00:34+00:00,295.48,296.11,304.98,311.51,312.51,308.50,320.47,324.07,315.90,306.29,L7
2003-05-10 21:54:22+00:00,338.22,329.60,345.32,353.42,351.69,346.98,345.35,343.92,338.32,329.05,L7
2003-05-26 21:54:43+00:00,,339.43,348.69,358.94,353.06,347.02,345.79,340.58,342.20,324.81,L7
2003-07-21 21:42:33+00:00,336.68,325.92,341.55,353.61,352.66,352.60,357.66,359.69,353.91,343.23,L5
2003-08-05 22:00:11+00:00,310.96,311.84,319.46,,,,,,343.46,324.64,L7
2003-08-06 21:42:27+00:00,330.41,320.81,339.32,355.89,348.36,340.66,349.92,353.50,349.22,326.75,L5
2003-08-13 21:48:45+00:00,319.97,318.72,327.79,331.99,335.49,333.94,345.44,346.79,337.21,329.11,L5
2003-09-07 21:43:00+00:00,329.38,318.09,335.31,342.68,340.75,336.79,344.36,341.08,336.53,323.04,L5
2003-09-30 21:49:30+00:00,327.53,330.19,340.50,346.32,345.14,346.78,343.03,349.27,340.30,335.56,L5
2003-10-24 22:00:10+00:00,287.89,288.65,294.18,,,,,,,306.73,L7
2003-10-25 21:43:40+00:00,320.28,315.32,326.91,333.85,332.73,333.65,338.58,342.73,334.80,327.91,L5
2003-11-17 21:50:09+00:00,339.92,327.71,327.76,336.28,338.39,337.80,336.95,340.53,333.47,336.68,L5
2003-12-04 21:54:43+00:00,,,346.46,353.72,353.45,348.86,351.05,352.35,351.05,337.87,L7
2003-12-12 21:44:34+00:00,327.48,329.15,343.76,356.14,353.74,357.16,355.51,357.19,351.56,345.86,L5
2004-01-21 21:55:02+00:00,307.57,309.98,326.54,332.01,332.19,336.78,,,,,L7
2004-01-28 22:00:52+00:00,,322.40,327.92,335.97,337.79,338.78,337.13,338.38,334.12,329.46,L7
2004-02-13 22:00:55+00:00,,,,,337.27,336.22,337.77,337.42,336.08,332.63,L7
2004-02-14 21:44:33+00:00,318.35,318.14,327.31,339.01,335.90,331.20,339.46,335.86,335.57,333.68,L5
2004-03-09 21:55:15+00:00,317.91,,,,,,,345.10,335.94,329.09,L7
2004-03-25 21:55:18+00:00,328.44,326.70,342.65,350.76,355.17,349.72,,,,,L7
2004-04-01 22:01:04+00:00,,318.60,324.42,332.90,333.55,332.28,335.06,339.60,338.35,321.34,L7
2004-04-02 21:44:54+00:00,325.69,320.34,332.91,341.62,340.58,341.68,349.82,346.39,339.07,331.34,L5
2004-04-18 21:45:25+00:00,316.20,312.12,324.78,332.65,331.38,332.24,335.95,340.12,333.39,328.18,L5
2004-05-04 21:45:52+00:00,320.35,327.20,334.59,341.29,346.46,346.43,342.01,344.71,340.93,333.58,L5
2004-05-12 21:55:13+00:00,,,318.53,324.04,325.29,324.67,337.12,343.05,342.53,329.94,L7
