dates,sar2517-0000,sar2517-0001,sar2517-0002,sar2517-0003,sar2517-0004,sar2517-0005,sar2517-0006,sar2517-0007,satname
1984-04-13 09:26:43+00:00,,227.60,206.13,193.25,194.37,184.98,192.31,188.99,L5
1984-05-06 09:33:03+00:00,211.99,228.66,208.08,197.75,195.86,183.21,191.96,186.21,L5
1984-07-18 09:28:22+00:00,210.29,229.08,207.53,196.80,198.49,184.23,191.71,188.72,L5
1984-08-26 09:35:45+00:00,206.90,227.09,205.16,195.38,195.13,181.29,188.18,185.34,L5
1984-09-04 09:29:37+00:00,207.55,227.27,205.12,194.60,194.27,181.41,187.35,185.27,L5
1984-09-11 09:35:50+00:00,207.55,227.43,205.16,193.60,193.98,181.59,187.29,184.67,L5
1984-09-20 09:29:40+00:00,208.55,228.28,206.08,193.54,193.88,181.92,187.95,184.99,L5
1984-10-13 09:35:49+00:00,204.42,228.39,203.05,191.64,192.34,179.75,186.58,183.03,L5
1984-10-22 09:29:36+00:00,204.42,229.43,204.78,193.10,192.71,180.00,186.62,183.38,L5
1984-12-09 09:29:34+00:00,202.90,229.18,205.46,193.23,192.28,180.20,186.68,183.86,L5
1985-01-17 09:36:05+00:00,200.61,229.06,205.56,193.07,191.27,179.69,186.50,183.01,L5
1985-03-15 09:29:58+00:00,197.81,231.46,206.82,195.02,192.10,180.53,188.54,184.33,L5
1985-04-16 09:29:51+00:00,185.36,230.82,202.75,192.57,188.05,177.68,185.07,184.40,L5
1985-04-23 09:35:59+00:00,185.36,228.48,200.38,190.15,188.33,176.98,184.22,182.83,L5
1985-05-02 09:29:43+00:00,185.36,231.30,202.34,191.99,190.28,178.84,184.29,183.18,L5
1985-05-25 09:35:51+00:00,185.50,227.08,200.35,190.80,189.29,178.36,183.70,182.65,L5
1985-06-03 09:29:40+00:00,185.50,227.08,201.06,190.76,190.04,178.68,184.69,183.34,L5
1985-06-10 09:35:50+00:00,189.61,226.85,198.90,188.49,189.07,177.93,183.41,181.93,L5
1985-06-26 09:35:47+00:00,189.61,226.85,198.86,188.92,189.18,177.29,183.15,181.72,L5
1985-07-05 09:29:33+00:00,193.27,227.56,200.63,189.88,189.85,178.00,183.86,182.16,L5
1985-08-06 09:29:18+00:00,192.31,230.41,201.58,190.05,188.57,176.44,181.72,180.69,L5
1985-08-13 09:35:25+00:00,193.84,228.18,201.08,190.13,188.99,176.39,181.85,180.43,L5
1985-08-22 09:29:08+00:00,198.26,229.84,202.06,191.07,189.82,177.17,182.42,180.50,L5
1985-12-03 09:33:55+00:00,205.26,230.88,206.69,193.55,191.91,177.93,183.05,178.83,L5
1986-01-13 09:26:58+00:00,203.22,230.41,207.69,195.78,194.07,179.06,182.26,176.52,L5
1986-03-25 09:31:37+00:00,196.26,225.56,205.61,194.07,197.95,182.44,185.75,176.40,L5
1986-05-21 09:24:03+00:00,203.26,228.02,206.85,195.04,197.34,183.71,187.22,176.84,L5
1986-05-28 09:30:02+00:00,202.46,227.91,206.66,194.22,195.81,181.96,184.44,178.06,L5
1986-06-06 09:23:35+00:00,203.42,227.61,205.73,195.00,196.05,181.79,184.78,179.48,L5
1986-06-22 09:23:04+00:00,203.42,228.09,205.38,194.11,195.14,181.51,184.82,179.87,L5
1986-07-24 09:21:59+00:00,203.47,227.95,204.72,193.21,194.38,180.20,185.55,181.57,L5
1986-07-31 09:27:55+00:00,203.47,227.95,204.85,193.45,193.84,180.23,185.79,181.97,L5
1986-08-16 09:27:20+00:00,205.06,228.12,205.50,193.31,193.81,180.03,185.74,182.24,L5
1986-09-10 09:20:15+00:00,205.94,228.43,205.89,194.13,194.25,180.08,185.61,181.94,L5
1986-09-17 09:26:13+00:00,205.94,228.31,205.48,193.87,193.99,180.01,186.01,181.94,L5
1986-09-26 09:19:45+00:00,205.94,228.31,205.64,194.18,194.22,180.49,184.44,182.43,L5
1986-10-12 09:19:14+00:00,206.98,228.40,205.94,194.64,194.22,180.13,184.47,181.99,L5
1987-01-16 09:19:18+00:00,205.74,228.43,205.25,193.78,193.22,178.51,183.44,180.71,L5
1987-02-08 09:26:15+00:00,206.52,228.43,205.38,193.55,192.96,179.06,182.63,179.07,L5
1987-03-21 09:21:38+00:00,207.41,231.47,207.72,193.72,193.87,180.18,182.37,179.98,L5
1987-04-29 09:29:06+00:00,203.84,227.35,203.65,190.66,190.55,179.12,185.26,180.48,L5
1987-05-08 09:23:11+00:00,203.84,227.80,204.70,192.53,192.84,180.86,187.23,182.95,L5
1987-05-15 09:29:33+00:00,203.84,227.88,204.07,192.66,192.88,180.61,185.82,181.57,L5
1987-06-09 09:23:59+00:00,205.58,227.88,204.26,192.37,192.86,180.83,186.41,182.34,L5
1987-06-16 09:30:19+00:00,204.39,227.88,203.61,191.43,191.78,179.90,185.38,181.26,L5
1987-06-25 09:24:20+00:00,206.38,230.05,204.46,192.53,192.66,181.12,185.72,181.94,L5
1987-07-02 09:30:39+00:00,205.63,228.84,203.75,192.26,191.92,180.65,184.97,181.18,L5
1987-07-11 09:24:39+00:00,205.63,229.62,204.18,192.77,192.59,180.70,185.38,181.35,L5
1987-07-18 09:30:57+00:00,206.08,229.03,204.36,193.60,193.00,181.45,185.82,181.86,L5
1987-07-27 09:25:01+00:00,205.11,228.53,204.24,193.39,193.23,181.33,186.02,182.05,L5
1987-08-03 09:31:25+00:00,205.11,228.43,204.30,193.79,193.23,181.24,186.40,182.13,L5
1987-08-12 09:25:31+00:00,205.28,228.29,204.05,193.55,192.96,180.58,185.73,182.05,L5
1987-08-19 09:31:54+00:00,205.28,228.29,204.12,193.53,192.87,180.48,185.38,181.69,L5
1987-09-13 09:26:21+00:00,205.03,228.30,204.31,193.21,192.85,180.51,185.45,181.58,L5
1987-09-20 09:32:42+00:00,203.08,227.02,203.15,192.81,192.13,180.03,184.73,180.79,L5
1987-10-06 09:33:02+00:00,202.59,226.92,202.73,192.55,192.13,179.86,184.65,180.58,L5
1987-11-16 09:27:39+00:00,202.96,228.04,203.84,192.33,191.52,179.46,184.43,180.28,L5
