,dates,chi0105-0000,chi0105-0001,chi0105-0002,chi0105-0003,chi0105-0004,chi0105-0005,chi0105-0006,chi0105-0007,chi0105-0008,chi0105-0009,chi0105-0010,chi0105-0011,chi0105-0012,chi0105-0013,chi0105-0014,chi0105-0015,chi0105-0016,chi0105-0017,chi0105-0018,chi0105-0019,chi0105-0020,chi0105-0021,chi0105-0022,chi0105-0023,chi0105-0024,chi0105-0025,chi0105-0026,chi0105-0027
0,1984-07-15 14:11:57+00:00,270.44731839297106,,,,253.83250963878936,,250.04451799878402,243.3187020922095,254.62669847885363,,251.60378259494547,,252.25689540886538,,241.4889347646282,,234.07266448733495,230.0511572196271,234.91545682622007,224.7989424717697,216.1633425978839,211.3927944996681,,,195.62998069556593,194.26221513090528,195.52253615818398,222.8968743527347
1,1986-08-15 13:58:41+00:00,,,,,,,,,,201.39958669470406,215.62616056997788,199.03816268490797,202.0457550918111,,197.54568012544513,,,,,,,,,,,,,
2,1986-09-16 13:57:34+00:00,255.94340863516692,,,,,,,,,,,,255.61334333015108,256.88072900300295,256.30656672220624,251.43702084189422,251.00099748311132,255.53095524536337,253.56328314595717,255.49382758189003,248.8593335527119,247.9848367255386,238.58614524543174,242.88295106848705,231.67563982253446,219.46634356225246,214.7106345991987,229.74080517681122
3,1986-10-18 13:56:32+00:00,238.20291046803595,230.2067161302764,236.9160144999264,236.3216699609045,240.00824349131827,244.4575797988269,246.02644562148427,236.2021034312146,242.64772069140972,236.87526561654548,232.91399242397222,233.82023154330457,240.0892444024498,236.87268293737668,238.47024375515988,243.115899325383,242.3902939071831,237.00606915616876,238.18902202069944,236.89127609565884,223.29276364722185,220.3794643968202,222.2382452829471,211.88491097147346,224.0218899744076,216.9868888264641,211.4248524184838,234.80423420118947
4,1987-01-22 13:56:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,183.06156207391086,175.22329121842037,169.4600635889866,165.13303622447037,
5,1987-03-18 14:05:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-11-22 14:05:16+00:00,251.75006196645145,246.17206579443766,246.45484989995973,252.80934034084535,252.0053537549601,244.35319133509512,245.8337091528877,250.58238476033998,242.65439166595192,242.18135630159458,241.74452111841407,246.59228808714985,243.79731602479598,247.4484982828094,247.03348590528836,246.35796695815543,247.4514077299448,249.28074259309184,240.34792531489458,234.00123810027438,231.45893051476745,220.45019584136745,219.3051139378832,217.6881362830736,223.58637991335058,220.48934083421238,223.34761100765607,238.80773877166428
7,1987-11-29 14:11:33+00:00,240.94305847898107,232.9893491002071,228.8519327713988,231.47783264046564,234.268990327422,233.27531332016264,234.27133758303432,227.7556854968304,226.94789350089036,228.4100047922045,231.98606166370087,232.8073696536424,230.79698242030264,235.284102686761,228.24883565648813,229.39699047318584,227.1504484866791,225.9633657499227,219.38275624288286,211.681971670787,208.69810451448913,205.11118497761606,194.1224507091078,202.51755868030864,208.0154591936756,204.49936131286583,206.3273821459181,227.18784967943725
8,1988-01-25 14:06:19+00:00,283.91905129431075,272.1068467356053,260.9902823296095,251.15732704827897,244.71603039229245,248.98896516972138,249.47549078859717,239.28606529719855,237.44713786829496,237.1835338161485,241.20175556701588,241.20292698805667,243.17760439304956,246.37893191077683,245.58845264254407,238.75184030217738,232.1506653820828,226.24383237235077,223.29862309948365,203.05542848120498,198.5571221875322,195.24928815248822,187.99172342640705,184.9431228936123,187.38864076814465,201.5732487609686,201.78076356647364,209.3329967119055
9,1988-02-01 14:12:38+00:00,288.27844719756024,281.60788197288656,274.59068097377866,259.1888039504222,260.0002195792576,248.68321234759912,246.06250553266403,238.28096163911277,241.40366641906496,242.97857724714004,243.10895089652396,246.50838011661,249.5728687738464,247.98562530512507,252.6942275696622,244.7156139938573,238.55338639857212,236.0206467621525,229.3633913038556,218.82378241402037,211.7079711681734,198.74451427363238,195.2925094970548,201.42144196974905,192.75140028270798,199.0653842361881,206.91068548459043,220.09094994611976
