,dates,nzd0018-0000,nzd0018-0001,nzd0018-0002,nzd0018-0003,nzd0018-0004,nzd0018-0005,nzd0018-0006,nzd0018-0007,nzd0018-0008,nzd0018-0009,nzd0018-0010,nzd0018-0011,nzd0018-0012,nzd0018-0013,nzd0018-0014,nzd0018-0015,nzd0018-0016,nzd0018-0017,nzd0018-0018,nzd0018-0019,nzd0018-0020,nzd0018-0021,nzd0018-0022,nzd0018-0023,nzd0018-0024
0,1999-08-17 22:10:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-10-04 22:10:38+00:00,,,,,,,,,,,,259.1241132484237,272.04064312333253,268.74510273578164,270.68015339140015,,279.1922486114559,265.8394823007196,,,272.9794351662902,273.35566617167797,,,281.83494544118435
2,2000-02-09 22:10:19+00:00,217.0089171365117,205.19886030432926,204.28712097095266,200.07417766689187,225.14554797747098,221.41187372482202,226.67848471151856,232.84846790586226,230.74810489576103,243.72818466823077,296.9226606577425,,,261.79382353420243,267.25156705121765,270.6948189512176,270.4952009458575,274.0979209722893,283.9211239958381,279.7815784317528,277.2595250185409,269.31588012853894,264.5363542284199,275.3234789578511,291.1173368984039
3,2000-03-28 22:10:07+00:00,201.53188369257083,199.546481327162,200.49439129977972,203.3130510614286,217.66071966483324,212.36509379249168,,226.29799649039094,231.90625942018235,237.2213256944574,,,245.89210133910316,239.90307259718378,251.8894744484703,254.59391736343065,258.74475312637907,257.34134862593476,260.245648207269,254.45631232056965,254.0303769426022,254.1871521285719,253.7736544345997,260.1593229739466,261.30773979571154
4,2000-04-29 22:09:53+00:00,227.30733267918023,224.22264086651978,,211.23876433245692,228.03128074734823,216.22129831631065,,237.283743544487,245.09480776784864,240.04249917616664,249.98138651869257,265.3343701867187,259.0425241922277,266.83489289105506,263.09144636938083,261.6160427100895,278.1892520529802,258.30902617387204,252.40024849995282,249.76916804681403,244.95294215173774,245.06360271382562,252.92007892532018,257.8313545370615,262.375656184994
5,2000-05-15 22:09:42+00:00,188.5680471786582,192.62671549839905,193.9322842987614,201.57849630251397,218.74562445706113,196.71257502774736,213.11602811821012,219.80448026902124,229.87402398833044,221.6715353064469,236.61373010685287,253.21085410278596,243.8904224184704,243.3671123826221,254.24241794880513,254.61530450914344,243.8672827703379,242.58644543640813,245.23147341962076,239.6051733227312,236.25278533793207,228.5999756437407,240.44534535864474,240.85532383431172,247.07922149233607
6,2000-08-03 22:08:44+00:00,175.24360197064453,168.71278271345648,156.80560981159687,149.00694638790247,143.8795595363038,142.2966639436135,144.1468957380782,166.70094164833435,,,,,,,195.79775535922684,211.4142828141815,208.59467976556584,232.90805423745044,,240.35433469520478,215.33859168490147,215.3434080979514,226.0267097540337,232.1014564977093,234.81316125825518
7,2000-08-19 22:08:38+00:00,181.5710636227832,170.57076251254085,166.39781846290228,159.66170783927973,155.7769018909697,146.7799869414806,,,,,185.01682243480602,198.11073096419733,202.51937615830417,197.60165898695027,210.84531225873425,217.03740817825917,206.59156503855067,210.76915058902986,309.5567661293101,,184.16606051346665,196.9774388851814,211.573235718369,224.6833610392547,223.0000235272325
8,2000-09-04 22:08:22+00:00,173.45254360723575,165.2889896294343,160.8286835207215,159.05997260096026,151.91775990742906,151.90599807558186,160.68609105052982,168.04403276222843,180.28240856293593,,191.4890990926803,207.92314862932864,210.92205720241262,213.30045429644196,223.42863950657502,225.77821633354046,217.53783393053726,224.38340792159346,230.98777634210168,221.79566721074016,205.14745113148948,217.78070794099116,213.40649885672133,213.0907167957488,221.5058563157817
9,2000-09-20 22:08:03+00:00,193.50595545260992,187.04953033271136,184.42515813225972,183.3290226424847,171.39127586567852,163.39982265906065,174.12341282125124,184.27228436128715,196.12882491905427,202.4058322189582,209.66918611130998,225.81320325010577,226.90328376866543,226.22067274973563,238.87572838994402,243.76416261944055,238.61799215604972,231.9320991117057,235.12241294693865,247.7983109921642,232.7220873399426,234.43499689636474,238.42882386396752,237.0676818299978,241.58628588140877
10,2000-10-06 22:07:59+00:00,180.4997109605437,189.7231850108704,182.21500457736835,179.20644896405508,177.79003984667966,,193.67226074973854,194.4575481904061,211.50333757517433,213.62199632549692,210.24912535687835,228.84747122887003,,,,,,225.61084512029115,238.16866518590138,253.02552406927094,231.97449729036734,235.6340394725272,225.1230244178873,237.7450760676199,253.80061151781172
