,dates,chi0009-0000,chi0009-0001,chi0009-0002,chi0009-0003
0,1985-03-28 14:12:25+00:00,,177.63449536695032,160.68516037783562,
1,1985-11-07 14:10:41+00:00,198.5874365171179,190.1985070585406,178.72057267722465,171.42873251553019
2,1986-11-26 14:00:17+00:00,209.4833990071767,199.959194985423,202.86771362690283,192.23695780653432
3,1986-12-28 14:01:13+00:00,196.10561133912293,186.36228610162897,187.16713185633512,178.4215893455265
4,1987-01-13 14:01:42+00:00,,,175.61877451921268,174.65774695439387
5,1987-11-29 14:10:21+00:00,200.460017806821,190.79420105659975,183.12175713507736,181.53245979788178
6,1988-02-01 14:11:26+00:00,207.14674892331618,201.5711453752232,190.822660584283,189.9122591072325
7,1988-02-17 14:11:41+00:00,197.8304244555342,189.79282468655444,178.37164144092856,167.1493710105787
8,1988-03-04 14:11:51+00:00,197.54362970975814,188.43013166388428,184.40684827560847,174.5207349239364
9,1988-10-14 14:12:36+00:00,209.15761966797533,206.69376330231376,196.03164576462018,188.66333473559501
10,1988-12-01 14:12:36+00:00,209.8379581318934,200.09534567663587,198.81286561142537,188.03242004294296
11,1989-03-07 14:11:38+00:00,189.20827827319243,178.47038386295728,167.6909241391093,156.35643833120628
12,1989-03-23 14:10:57+00:00,,188.62092987310933,177.2619968687434,
13,1989-09-15 14:07:51+00:00,201.69266115588442,192.2186400233351,178.11875242290844,172.11175337800705
14,1989-12-04 14:05:49+00:00,204.2628276090665,193.04332883143582,185.87346405618536,186.21600534842042
15,1989-12-20 14:05:21+00:00,214.47613452088987,203.82830328532285,199.69932972782559,196.00127881873203
16,1990-02-22 14:03:18+00:00,199.3136991670383,187.88292178817574,182.86939184203734,185.02794575469179
17,1990-03-10 14:02:44+00:00,,180.7666910627476,169.64259531749735,
18,1990-04-11 14:02:13+00:00,,,,
19,1990-12-07 14:01:18+00:00,199.343305487253,189.84308571381388,,
20,1990-12-23 14:01:39+00:00,206.53744651344624,198.2897056091079,184.99284360626552,182.3248917627127
21,1991-01-08 14:02:04+00:00,203.69266051695783,195.38407413464518,187.1422101468804,178.70048329409153
22,1991-01-24 14:02:32+00:00,203.51751030697523,193.83535729302307,191.39306240756477,189.829963266156
23,1991-02-09 14:02:42+00:00,207.1838286717101,193.860477509919,191.53292086036706,187.91049525015762
24,1991-03-29 14:03:36+00:00,,182.87521175066246,,
25,1991-12-26 14:06:22+00:00,207.07475633323767,188.0425510275288,186.96583083372207,182.08848776851192
26,1992-02-28 14:06:12+00:00,195.40439223069032,176.73477128604029,167.40789383405436,154.70303548923027
27,1992-03-15 14:06:13+00:00,,177.49685082835563,169.96213228905822,
28,1992-05-18 14:05:41+00:00,,,,
29,1992-11-10 14:03:07+00:00,200.60946893464504,188.2811733397407,179.26545435504772,175.75979405873085
30,1993-01-29 14:03:50+00:00,,163.78934209995572,169.8104071328789,162.78881266219514
31,1993-02-14 14:03:59+00:00,205.7515383207924,195.18184533046937,191.6667873595291,187.72758763301692
32,1993-03-18 14:04:12+00:00,,,,
33,1993-09-10 14:04:23+00:00,,165.3760741156214,,
34,1993-11-29 14:03:56+00:00,198.92794442233551,190.59916461034314,182.92257418112357,176.48415001380044
35,1993-12-31 14:03:39+00:00,207.55186685150352,196.00614905191318,195.4708482489736,190.5648350623898
36,1994-10-31 13:57:08+00:00,205.710855688505,196.34111649029674,193.26992997148284,188.4178403027616
37,1995-03-24 13:51:52+00:00,,,,
38,1995-11-03 13:41:33+00:00,203.69642943883002,195.44969286181959,185.13332683010537,183.91355126520253
39,1995-12-05 13:42:21+00:00,206.8418863803207,193.64368627639544,182.48715556615403,178.87926533444062
40,1996-02-07 13:46:57+00:00,198.231995469749,185.7676388571114,170.67316854857557,168.85909043642695
41,1996-02-23 13:48:02+00:00,,174.7901096184866,,
42,1996-10-04 14:00:47+00:00,206.37037543116813,194.42720282866964,,
43,1996-11-05 14:02:23+00:00,207.8379154639504,195.79552291039695,187.9156681220592,182.70714537879275
44,1996-11-21 14:03:06+00:00,206.69672002970955,195.63463043601905,197.95341574029294,184.29501114372835
45,1996-12-07 14:03:54+00:00,208.21740276536977,194.00290133319123,192.61467247663512,190.50645268249167
46,1997-01-08 14:05:25+00:00,188.63309561156746,179.98733416157376,173.8445368451641,168.12900374050787
47,1997-01-24 14:06:09+00:00,,,218.57639441328948,220.20524577587474
48,1997-02-09 14:06:51+00:00,175.69919464508348,173.9631443978198,,
49,1997-02-25 14:07:31+00:00,,,,
50,1997-09-21 14:14:37+00:00,210.1824107295917,190.1645936489985,187.34542676191526,185.79101756588489
51,1997-10-07 14:15:05+00:00,194.90724554294226,190.05378665788604,183.86695527527493,161.16952018181595
52,1998-01-11 14:17:26+00:00,204.11630136848908,191.31915302502097,191.91376172982785,195.06581979454137
53,1998-03-16 14:18:39+00:00,188.79908392727668,174.3950583177635,163.34342387301456,
54,1998-05-03 14:19:17+00:00,,,,
55,1998-09-08 14:20:44+00:00,187.72429868052802,174.75289481727052,164.40082652780652,
56,1998-10-10 14:20:52+00:00,194.22387687374726,187.2998474258241,185.4014061799695,173.46509562926232
57,1999-01-14 14:21:01+00:00,206.43930213416527,193.1142526737941,183.1083218961262,183.5794122876972
58,1999-01-30 14:21:05+00:00,203.7670114938965,191.16933753089586,187.33325026784357,175.29071059819069
59,1999-03-03 14:21:13+00:00,195.71401808160778,187.83765139824334,174.72963656678877,170.55540437256127
60,1999-03-19 14:21:00+00:00,199.76935932902543,186.8690143187206,178.33478538384577,169.19789073496378
61,1999-04-04 14:20:44+00:00,193.0947611535739,185.91434452001926,172.38345022169324,
62,1999-10-13 14:18:40+00:00,190.75350055770457,182.62296526931664,175.02151158059684,167.6328790474843
63,1999-11-06 14:34:56+00:00,201.25190778637347,196.8581184883926,196.8009077488153,190.2246076913333
64,1999-11-22 14:34:50+00:00,195.8552645419408,185.1815315413913,180.69997569286969,174.16835834189894
65,1999-11-30 14:17:13+00:00,207.1414161374584,202.6436683365338,198.50464770691067,191.4766705117598
66,1999-12-08 14:34:57+00:00,200.27223234169315,197.54989549370472,189.46730947488962,180.3902418584964
67,1999-12-16 14:17:10+00:00,197.57790939001978,190.87601027620462,183.7126252111362,175.1224526073966
68,2000-01-09 14:34:53+00:00,205.29550390203343,202.0088117176399,193.25302847700195,187.6687106100597
69,2000-02-02 14:16:19+00:00,205.72837085037804,200.48515463175852,193.8552226210525,190.42245777208137
70,2000-02-10 14:34:46+00:00,206.75764399233844,197.7743115559824,193.6478578129917,189.1286345184983
71,2000-02-18 14:15:48+00:00,170.28781135383585,164.8491647367876,159.0683618429095,156.47462439190485
72,2000-03-05 14:15:21+00:00,196.9339122520336,176.0315890225463,165.93594495244926,139.47410534798257
73,2000-03-13 14:34:36+00:00,205.77903480317286,196.88795989097792,187.68986124256514,175.0476450881907
74,2000-03-21 14:16:05+00:00,,,,
75,2000-03-29 14:34:34+00:00,213.5529870085569,201.45272819091434,187.44098590116192,178.2070107610385
76,2000-04-14 14:34:21+00:00,208.52766901012012,199.16299151187195,192.07499186672214,
77,2000-04-22 14:17:03+00:00,,,,
78,2000-05-16 14:34:09+00:00,,192.06240462519065,,
79,2000-06-01 14:33:57+00:00,,,,
80,2000-11-08 14:32:21+00:00,207.5791573799924,199.35754519870324,194.05901080726028,182.3848137221252
81,2000-11-24 14:32:22+00:00,215.92832808233533,199.4635918117542,198.62553302819995,200.0013987499649
82,2000-12-26 14:32:30+00:00,209.33538448449434,198.6263492042952,198.94873553018334,193.8120236552688
83,2001-01-11 14:32:31+00:00,168.30984993315639,,148.66336652991302,
84,2001-01-19 14:21:55+00:00,204.1849880700504,193.18600773917257,183.41811929440092,175.1456625086343
85,2001-01-27 14:32:33+00:00,,,,
86,2001-02-04 14:22:03+00:00,201.79035497670296,189.48043886997317,181.4379129315569,174.69500204325527
87,2001-02-12 14:32:28+00:00,201.75489361564368,197.26551430094787,183.1205989496714,175.25378645857916
88,2001-02-20 14:22:06+00:00,201.94772912657157,193.7736320769147,190.31665716386055,179.87775992163915
89,2001-04-01 14:32:09+00:00,205.35577774824782,197.10719312274793,193.28104682479778,178.74732647271372
90,2001-04-25 14:22:09+00:00,,168.70717232441632,152.34010687305533,
91,2001-12-05 14:21:31+00:00,198.9274776404123,190.43421750536174,187.254659782887,174.6450045509793
92,2001-12-21 14:21:26+00:00,222.02052577181112,219.21985312058536,211.5310595027098,199.93881827025808
93,2002-01-06 14:21:03+00:00,207.10789558372738,195.62368238199738,189.3132349453574,177.7647328608615
94,2002-01-14 14:30:48+00:00,196.74938716938155,187.85192205274055,181.32062514577126,174.33679520764025
95,2002-01-22 14:21:02+00:00,209.21748285771682,191.6805993664289,178.75066678118034,172.89947234091386
96,2002-01-30 14:30:49+00:00,200.58357067436629,186.91200364171533,182.97873858206628,174.42241399428528
97,2002-02-15 14:30:56+00:00,203.19120673089157,199.1263651687885,195.25498192393997,181.01993067319822
98,2002-02-23 14:20:23+00:00,199.29932725480288,188.96165868036817,186.52391149435408,175.7359588276888
99,2002-03-03 14:30:59+00:00,203.66178211540495,195.7221519426543,188.38814686085865,176.29659502034556
100,2002-03-11 14:20:07+00:00,,,,
101,2002-03-19 14:30:48+00:00,202.27291169142327,194.1136946323519,188.18599082128497,179.41460447542818
102,2002-09-27 14:29:47+00:00,203.57771331252056,197.76298199935636,186.88854653851797,177.27461398408187
