,dates,aus0158-0000,aus0158-0001
0,1987-05-22 23:07:20+00:00,203.39218889578447,192.5466997358738
1,1987-10-06 23:04:27+00:00,175.0047197642042,175.95543047800763
2,1987-10-22 23:04:43+00:00,170.65956809424222,170.07016230153167
3,1987-10-29 23:11:01+00:00,194.58713506181726,198.16754127958237
4,1987-11-14 23:11:23+00:00,165.95458806962364,176.79452718592407
5,1988-02-18 23:12:59+00:00,176.87731600641894,181.15095277934694
6,1988-04-22 23:13:28+00:00,182.82595575110795,192.64631313095384
7,1988-05-08 23:13:38+00:00,171.1161575051747,170.36403165638288
8,1988-06-09 23:13:51+00:00,182.40556945257117,181.8647155139215
9,1988-06-18 23:07:44+00:00,181.66080716126592,162.04703055678536
10,1988-06-25 23:13:57+00:00,182.11199592850195,187.16397748268074
11,1988-07-27 23:14:02+00:00,184.0450627694365,182.11337331458247
12,1988-08-12 23:14:01+00:00,183.18534615309326,188.61110453575654
13,1988-08-28 23:14:06+00:00,192.9077835155453,201.33359385754258
14,1988-09-29 23:13:57+00:00,187.33997395344466,187.54772289940254
15,1988-10-08 23:07:45+00:00,169.47028240329462,163.0183461154727
16,1988-12-02 23:13:51+00:00,164.89484137078475,175.85408452725645
17,1989-01-19 23:13:18+00:00,176.04362497080567,176.99728313970058
18,1989-03-08 23:12:51+00:00,180.1158027220087,183.79547182856328
19,1989-05-27 23:11:40+00:00,166.96398517486932,170.91312305588676
20,1989-06-12 23:11:17+00:00,181.70143120723688,179.7544513065613
21,1989-07-07 23:04:39+00:00,179.8000147814889,167.84333430429606
22,1989-07-23 23:04:20+00:00,184.505740416572,174.21287062226267
23,1989-08-08 23:04:00+00:00,185.55086297944294,170.1347799810463
24,1989-08-15 23:10:00+00:00,182.8591749107742,182.19453409108797
25,1989-09-09 23:03:14+00:00,182.311942140926,157.12150528220818
26,1989-09-16 23:09:08+00:00,189.8120234486407,184.93223868283448
27,1989-10-18 23:08:16+00:00,176.81474488329494,184.34242614448698
28,1989-11-19 23:07:18+00:00,164.67884394974527,181.31287425912592
29,1990-02-23 23:04:33+00:00,174.85755880170035,174.15208468591717
30,1990-04-12 23:03:30+00:00,193.8871891644151,194.55801775212726
31,1990-04-21 22:57:23+00:00,184.8186987258313,182.5798784202094
32,1990-05-23 22:57:19+00:00,175.76924044984438,169.81489552933158
33,1990-05-30 23:03:29+00:00,179.968997450449,171.3290579504206
34,1990-06-15 23:03:28+00:00,187.82787496801373,184.9413847765362
35,1990-07-01 23:03:28+00:00,182.13111035678494,182.96915738975207
