,dates,chi0362-0000,chi0362-0001,chi0362-0002,chi0362-0003,chi0362-0004,chi0362-0005,chi0362-0006,chi0362-0007,chi0362-0008,chi0362-0009,chi0362-0010,chi0362-0011,chi0362-0012,chi0362-0013,chi0362-0014,chi0362-0015,chi0362-0016,chi0362-0017,chi0362-0018,chi0362-0019,chi0362-0020,chi0362-0021,chi0362-0022
0,1985-01-25 14:04:27+00:00,193.99309949006138,185.74053927857108,188.63181041376419,187.49506752894854,203.83875465632428,199.63190194384967,205.73093006635503,216.90836785010262,226.62153631325157,220.73891200132576,225.67223104770753,208.61121197492827,203.83246041794155,204.95511599912817,197.0675275707056,187.10161264660948,200.13677613357348,206.06127771422163,225.10469548701724,215.8450197654646,213.5373694827239,223.03879136412945,220.415607071889
1,1986-01-28 14:01:10+00:00,183.79675932518919,177.39229265154637,165.59597578485025,161.6623334782199,172.38195978844195,197.7218389440949,194.57831960683208,192.12225139326455,188.37100848634051,198.6629923280434,221.9039464071797,195.00183455224294,176.02859914519271,178.6940597271485,200.57229805194183,198.369910539043,191.97817025205904,204.7782545200245,203.82192988361015,193.76806423614426,198.00581105236577,218.82487406017376,211.63799098608558
2,1986-08-15 14:01:53+00:00,227.804290066271,201.04024958276162,180.54954247647592,176.94350761211302,169.77740248754313,187.00261162945603,186.75873833126005,205.58645134297666,184.53518245746577,200.68343083246353,216.2798118536429,194.61718987403222,201.36608644233996,183.5693591881863,184.86624180512817,186.98474201511283,,193.9129436107065,194.5447574963284,179.34036426019935,204.30484992431602,224.97818816551072,
3,1986-09-25 13:54:18+00:00,,,,,,,,,,,,,,,,,,,164.12995213922258,148.23841810145552,,,
4,1986-10-11 13:53:47+00:00,202.0577500140725,182.2177831005683,174.79062998707926,186.06150002022946,176.72221767844135,186.48519401026272,186.18091035424663,175.80255479018436,173.77595510469092,182.42506967216403,199.9769056863832,182.00791983478314,174.78464602929247,194.68298945562623,175.59082189890236,180.52889914433166,175.7333862298588,170.34276619669072,169.86273372046955,179.89714338099566,173.4800185211553,212.58525988242462,213.0544266101453
5,1986-10-18 13:59:44+00:00,181.04520968657204,173.4360288602441,170.28261487585456,168.40827444623307,170.72566469225305,174.30263183808518,161.56486153619946,165.5146376349177,140.98022797508705,,172.24301007535905,178.54421885521072,180.01376955051037,172.49544186780855,177.23582415326342,173.48195962860373,170.1950186125645,164.9413878307892,163.29604866893362,156.49452260464238,177.27609028365836,191.93774420078287,198.4620156032606
6,1986-11-03 13:59:10+00:00,187.0521205111783,184.9289003324975,186.94565031972516,183.94941914048866,191.5845423989086,200.1145579617854,186.75367317485885,186.12310361227236,183.28058621457146,186.74407792847072,188.75892713677726,198.07714540334305,191.5575633576955,188.26885320131922,192.10808695298329,190.7282380121869,184.32116692830513,169.5727606395127,178.98178584682893,174.55626426995616,186.43420228114806,223.93205202476847,218.35222846763008
7,1986-11-12 13:52:38+00:00,182.13461387383805,176.18615003901485,180.25516104187136,185.52853479064413,192.66791786927263,196.97600150572168,177.50642772492358,176.1611193950797,181.16827650444696,187.7762484643269,183.0083457548167,203.88491063240292,202.30183567427952,197.7622806421682,194.78771930288298,199.8281817738067,185.26124667401706,171.76950016686706,168.59237705531942,177.60906848017135,182.48105993426051,215.39589653657035,217.0172119981946
8,1986-12-21 13:59:13+00:00,188.13343165846686,171.06675409544027,169.52123103734615,173.4635373154321,193.7462636762396,228.15415327322887,197.77404963083546,190.82413806968148,169.69706212423787,195.49255703850832,215.37683377575354,209.3630055002845,212.4152836488679,218.3682387606563,212.44515116071426,204.30205796605406,197.70188760840668,193.88610875069804,191.6086963338505,182.50408453735875,194.12088394323183,214.9924096091778,221.9743413765661
9,1986-12-30 13:53:19+00:00,196.8106849926193,176.48842378205796,163.25597756309546,164.562231731335,176.72746651387385,221.93161882786669,204.18109083709024,192.21590694844815,174.02293781429998,177.79730898101934,205.6240295276557,207.04339681732642,197.39975288607485,204.26702322918226,192.24196109496341,192.59079604752648,189.1978100817194,187.47904946856588,198.70194772773485,192.07853079012853,193.2538365700913,213.92234744430743,217.3508365604022
