,dates,mex0141-0000,mex0141-0001,mex0141-0002,mex0141-0003,mex0141-0004,mex0141-0005,mex0141-0006,mex0141-0007,mex0141-0008,mex0141-0009,mex0141-0010,mex0141-0011,mex0141-0012,mex0141-0013,mex0141-0014,mex0141-0015,mex0141-0016,mex0141-0017,mex0141-0018,mex0141-0019,mex0141-0020,mex0141-0021,mex0141-0022,mex0141-0023,mex0141-0024,mex0141-0025,mex0141-0026,mex0141-0027,mex0141-0028,mex0141-0029,mex0141-0030,mex0141-0031,mex0141-0032,mex0141-0033,mex0141-0034,mex0141-0035,mex0141-0036,mex0141-0037,mex0141-0038,mex0141-0039,mex0141-0040,mex0141-0041,mex0141-0042,mex0141-0043,mex0141-0044,mex0141-0045,mex0141-0046,mex0141-0047,mex0141-0048,mex0141-0049,mex0141-0050,mex0141-0051,mex0141-0052,mex0141-0053,mex0141-0054,mex0141-0055,mex0141-0056,mex0141-0057,mex0141-0058,mex0141-0059,mex0141-0060,mex0141-0061,mex0141-0062,mex0141-0063,mex0141-0064,mex0141-0065,mex0141-0066,mex0141-0067,mex0141-0068,mex0141-0069,mex0141-0070,mex0141-0071,mex0141-0072,mex0141-0073,mex0141-0074,mex0141-0075,mex0141-0076,mex0141-0077,mex0141-0078,mex0141-0079,mex0141-0080,mex0141-0081,mex0141-0082,mex0141-0083,mex0141-0084,mex0141-0085,mex0141-0086,mex0141-0087,mex0141-0088,mex0141-0089,mex0141-0090,mex0141-0091,mex0141-0092,mex0141-0093,mex0141-0094,mex0141-0095,mex0141-0096,mex0141-0097,mex0141-0098,mex0141-0099,mex0141-0100,mex0141-0101,mex0141-0102,mex0141-0103,mex0141-0104,mex0141-0105,mex0141-0106,mex0141-0107,mex0141-0108,mex0141-0109,mex0141-0110,mex0141-0111,mex0141-0112,mex0141-0113,mex0141-0114,mex0141-0115,mex0141-0116,mex0141-0117,mex0141-0118,mex0141-0119,mex0141-0120,mex0141-0121,mex0141-0122,mex0141-0123,mex0141-0124,mex0141-0125,mex0141-0126,mex0141-0127,mex0141-0128,mex0141-0129,mex0141-0130,mex0141-0131,mex0141-0132,mex0141-0133,mex0141-0134,mex0141-0135,mex0141-0136,mex0141-0137,mex0141-0138,mex0141-0139,mex0141-0140,mex0141-0141
0,1986-01-25 16:33:44+00:00,247.43785090535948,245.25333131109375,247.93901069927728,249.15779732727052,253.152921346347,250.54233972290754,255.54828577096183,252.11053936941968,258.12468715543076,258.54079814770995,257.8424347878359,259.72472860519895,256.951851407782,268.5263316833235,264.8005805529136,260.31631128568335,247.3858272779751,242.73206483831126,243.54628936962152,240.52877758236804,234.8549381882475,228.3946965468037,228.92747146674716,225.67087020224838,222.2586398268458,223.7067266487907,226.0072183704887,229.68611855648706,232.28920838602025,239.56740785157123,240.0090698776335,246.0491678206968,242.70527788049318,239.85978401414425,237.3114267572699,236.81659421659222,230.4517149821734,234.11783706796095,234.92680779731828,232.87987524751082,236.9256716493403,248.2619078480201,251.35608111377073,245.5305698803409,246.9575600391334,243.58656765285042,249.23079336279116,243.00775771427467,243.8959876194708,239.5629761302534,244.06332195494895,243.87879038910972,247.8750310881503,244.30177292629386,245.56066708141293,237.76580300271178,242.84588787655562,241.45090443263084,246.08257858201281,242.6125142565566,240.1590857717135,246.583134556405,246.66165259238218,244.9801198130678,243.6027128947933,238.7681399502401,243.18414079792552,245.17750007321843,237.48647005708136,234.1813401877659,231.80171325018102,232.88322484995592,231.35599549520725,231.54129824351992,233.72307557702385,234.2467440558122,236.24713338726286,240.41192065214713,239.40753162159044,239.28620783084602,240.80252040140599,249.11353532803872,246.04455017916507,246.51101475098727,241.27138562544022,243.87607743089393,239.33010686335328,238.9478826961911,235.85270669000226,241.17071291568618,235.8077397460109,240.35400534938444,236.79241821868922,237.47732830349196,236.7562119071468,236.65348690083567,236.1541442209351,239.9151817204437,238.31855718434335,241.08615799154134,243.97812356498332,242.8694978457744,245.16686578074928,244.11592000708055,243.74353523634295,242.1407307154097,239.30907231967802,237.9756981653288,240.54237724103604,237.6958404506884,239.11566447183904,233.22827603830163,235.88855615416068,229.49182011180218,233.5085399671313,236.43711787155982,239.23946233855733,236.23200135837197,237.56122901603175,240.91791592306905,237.57960223950744,232.81442376532397,234.125441920126,226.79816183739882,233.28745541302573,234.31084916092396,238.86234660024067,237.7954008163892,239.65713760040796,239.97511641301915,240.81510600774808,241.77902815203365,244.66457592464997,247.14137080033748,250.39773198540135,247.04421814008694,246.7650739385804,245.1306364958125,243.30593121038754,247.72448699648666,248.42235145590632,251.9981389650769
1,1986-03-14 16:32:40+00:00,253.3863061167666,249.9621656976936,254.9914854078022,259.8486776169891,258.94959077298046,259.40099439691375,255.5647447211019,256.5897499783104,265.5112565556946,264.4019471609777,263.11540773634664,258.38858916073673,269.8157105986179,276.6878654059024,279.76658935393084,270.291577292478,260.98605175237134,247.84686222621602,240.93914830740317,231.85464848753296,237.7427932513453,232.1935871817016,232.82695358006185,223.02618096449365,219.81213186666434,210.97493794883758,225.25806455282174,220.01336584536867,229.31649815127815,236.23030695352085,237.8658623782996,238.8778219986068,246.8051893841911,245.29981179798685,243.42055010200468,242.61457727556396,239.03641098668498,243.91024392785002,242.1878058662159,247.803123469006,242.21611481180733,246.00328666150588,248.35658675258298,251.22415091565594,247.0557109571783,253.21931389059958,247.86492113598135,247.65913745758274,247.1438772140978,250.61981430976178,244.80119202699402,246.0042951981304,248.29115488332104,253.74407910864986,251.82794477157975,251.52169706512765,252.46966657261683,250.13579182154433,253.3298130244538,250.73111247911888,251.92264116367517,250.81645210684204,249.02167676018593,245.7211617008755,251.2504165714842,250.90706653313381,247.279123049176,237.0978702680106,242.76155276926275,239.02282295467225,238.7755333727741,228.82587302921354,232.50917092907048,235.5941407149977,240.32344663640035,240.50120579106965,241.59815325673148,241.38739140991044,242.28141513477064,244.22180892296097,242.84856152612306,239.61307508574643,242.72953585672087,244.15485212368773,244.7467363445322,243.98747876433146,243.61966678204305,243.86503242420437,241.56624771672557,240.35856672597455,242.7309464508089,242.13569720506288,242.90836652814707,245.19255599745696,243.88453220820224,243.19510405187165,244.85016414479193,249.39001470377238,247.6596514453915,249.76344071313625,241.01927058240835,240.90339011372447,241.9835906371521,240.18886713194755,240.20927678162246,236.74677776596226,236.82252310947914,242.04036273670707,232.4740552838347,227.1102561696667,227.69015177515743,236.2168870141116,231.17547205804664,238.17969275296448,237.298354037285,237.72470009907582,238.94092927777626,240.87872569404524,243.1431302050582,237.59058653160255,236.31815035161875,237.0776148466402,233.38444104991427,231.73660104501388,236.1716695295285,235.55655153066905,240.8411125098356,238.04635951830622,243.69643589197173,240.72290177872492,235.68442370800952,240.80474415634916,247.63974209843417,254.5228382344584,263.8433223941065,258.8528705233646,256.1665405982454,251.84043942368942,254.32275554586118,256.77380074041423,256.91700200294446,262.2239155662133
2,1986-10-08 16:26:23+00:00,225.9064296268772,225.30849413552343,233.4465541796077,233.67395669237874,238.34843230844237,239.4269788173877,237.9015333132935,238.10854724184523,236.58015810405482,236.30850863423078,243.75782971085374,237.89998068397395,239.3726736103606,247.859648774986,246.18333382535772,242.75352927948632,235.2895745074166,234.55152281681535,230.42580382098637,227.70307288459514,227.04859824042325,223.6404599060904,211.63598229510532,214.6072146171032,204.56182582258577,211.24270447867625,213.28804541165238,220.49057564737245,228.7583901586724,233.8233271341709,230.6037485723749,235.58299440058684,229.77899343881955,230.093232372047,224.14908784587638,225.01524445376114,219.83358977025077,220.85222544265238,221.63990166184723,224.5402181612897,228.39070647914355,226.81335697646654,229.5428195744543,237.95249565007404,238.09884386028043,237.06978647128054,235.93717598550882,229.32299012634405,238.21022605355225,234.28170706860865,234.89756338352768,231.3480308542411,228.23235436200736,231.32302954960954,231.00686366694345,231.62018479660844,225.71723405048553,226.97718726384784,235.16535716987624,229.75938082923656,230.67072591720145,230.47500708938304,236.06267815258454,235.50522887867018,231.78970161950622,233.51565658215554,224.5415258223393,231.85207424215596,223.9533407590076,222.06210553954725,220.52893872937616,217.2860744730712,222.00328597026132,219.20955434979848,220.90103784061293,218.7340377143601,217.73828511720055,219.51547943882198,218.30327001956567,217.81543002021584,219.8962546797206,229.20083769380338,220.27425988174159,223.9722748057985,220.70587991247223,223.67205825896818,223.10536809125287,222.6350769657695,222.9441514879126,223.542673294779,219.86821870622302,221.17674543487013,222.5956716934416,223.68653161322362,220.2842657710627,223.6638539982673,219.32869232015778,219.5669225171841,217.9051823287904,220.89427021400934,224.7938027713362,220.4477154980526,217.70163242580378,218.5190339608744,210.31242323389571,214.39885996562484,220.3447976232143,214.19625120799242,214.0405392631203,217.23581459938498,212.56901599254277,214.10179253662412,215.76815815565,214.05609429673868,217.71161991068166,215.2130851969119,216.79038846686302,214.4582471713868,216.46979361158597,216.33137963172967,210.47867575396802,212.95213634113605,216.21942233134249,213.1221924564607,213.4346875297008,212.76446145190795,215.4732222638157,220.21888398322915,221.5051531881391,217.14332606354677,216.50403836942033,217.59882289442817,220.0369359993261,219.6137945688189,218.521212878027,218.6386379889173,212.27046909448683,217.06677662668432,219.38191251199078,223.49594203166492,221.49717034497232,226.80970364313194
3,1990-03-25 16:26:48+00:00,247.30667915829073,246.29349303922405,245.6773179205758,242.02196826037442,241.87042686891377,249.60074968104232,248.61852011472882,243.0814177758742,244.06078575389634,255.11316968691392,259.2558955353272,253.7636015908593,252.34490203596937,258.5752244525685,250.34565867362207,243.8383239085581,241.25290365310624,236.18241258111544,236.27519152703988,226.7124795166673,225.78444254095965,220.9878100624631,221.88999443516187,217.17370250383865,214.66382520496327,208.3894169865254,216.76408052261021,221.83849749220622,226.03431296046108,231.95948458990932,236.39999370410942,231.89952345440108,230.91119114218466,230.15302352414335,226.16324706140287,221.98971265060402,225.91357475280464,232.4093090487574,239.3788024303795,244.26548630277944,233.22632870203003,239.36502233553549,242.6845021629819,245.8138182369432,252.43289301812084,246.8737717373007,243.84906710495395,244.30667502987262,245.71344276187426,237.04926222423512,236.7309168883192,239.01463765124697,233.37048824447143,236.5626961162839,232.70452800761902,230.0681698426864,236.39895348555137,237.16652173286928,241.85938552193045,242.59536856870497,240.2946689910145,233.88471417398412,235.69376110282658,241.62796702299764,238.53254389094187,236.94947312548038,241.27763953770952,245.93648710797217,243.0830079317448,233.1340627377235,237.1021329141023,232.87967426715753,235.44496705154395,235.76007198753948,235.32141693753871,237.1731084592415,235.09210210114387,242.2833927442153,248.4402747516169,241.14276195654435,242.02900018675595,237.3310821790901,236.54938388242215,237.790288317431,239.48642266524004,236.54059744976476,234.44745645610095,232.6933704210942,234.11333589780176,237.79396855698116,236.73101737436303,237.98042018579284,236.92725508363426,234.5717490934459,230.96837112200933,232.29248579741315,240.52757228217394,239.54789458361964,244.9374169864689,246.59470603842908,244.48635770856546,244.19674241392684,241.25893120536162,234.65784763358735,233.74464873793212,233.89839008198632,234.54099982321867,231.57469872955923,234.45923634156128,222.484541549288,230.42640741843243,229.33170924528426,232.24814158943715,224.39986312533236,228.4690844317881,238.264391775692,237.45861570996632,240.83629122617896,234.74970898998984,232.67150936746293,233.37126819336774,230.15475252107132,225.62510118052563,227.952830945,226.61586471863177,226.00850452559493,225.4426907200268,230.74195142116596,229.27445584664653,228.80633635317506,225.6353055539133,231.70022305176445,233.59111587820203,233.64390801130418,227.19557477540292,231.7065769053622,223.31821135136968,225.1311590322213,224.56642968983303,235.338537605006,238.9223539805881,263.6670985713159
4,1992-08-21 16:29:02+00:00,205.46939315728198,208.63491796751535,209.7772748339545,218.26995693697393,213.75416360659824,220.17940476539587,221.59814987697112,224.70988374410183,217.7447620785565,215.28101492111796,216.6356882268307,218.88251666958604,208.565816504179,205.9582159833553,213.13878657782703,205.80033208338784,205.56946428707496,203.26673460331284,211.6187844041822,203.35070763539997,207.57541942097447,201.0229084957733,199.05559847593085,195.56149546630962,187.04626344564923,187.01986322025078,199.32955985840667,197.50760446226778,209.40869087857408,209.61189356598325,211.35880356556453,210.29259009026885,215.13511614370765,213.95569055969204,211.4887171964504,210.5256178323864,202.5812946671006,204.51884579467492,210.74485152695726,217.30099647501152,213.80299987550856,216.29642658827285,220.81682781333512,221.3601766249335,220.0445832076546,218.75697681040418,216.03840645837025,215.37243885865038,211.45414362909383,215.53835524844968,209.63506085387127,209.7911884929757,213.91578202938976,218.9932412731084,221.43651835124075,220.43458734044825,222.1345069577053,221.36675468667406,223.4448153198139,223.31946860155188,222.14938549520926,221.19750710258907,216.5211302715016,221.15758032089374,223.02559993228283,220.31803084832003,219.84998753063374,217.58422529268287,215.46451946023623,207.0524133043041,207.9170036086235,205.1355248069875,194.88196639417802,204.74592734169806,208.89997995779612,214.79400686004,210.0431357222826,214.97448372621236,214.62336950006966,213.8496394865044,216.56763782517316,213.49459578963913,212.9959749382474,215.5236721087654,213.6899765303836,214.21275380069315,211.01315548912288,213.34795414341843,210.0313034701084,216.04695470775405,210.6970640521084,203.52647990167708,208.7745550530935,213.9246430178913,211.42166151978284,213.611575450056,214.0699601572394,214.57340093747362,217.22790849232956,213.4543207850821,213.12876791076314,212.75080458169728,210.4005051427875,206.08489634347526,205.34131024314524,205.88784464283657,204.4296856693071,201.58061912676567,208.8290946089961,203.97064295773808,198.78419206963468,201.69802517196075,205.01724663617773,206.54836069925065,204.02592300202946,211.147108394429,207.38244352382338,208.90242036792765,210.39397598879737,202.953230686184,204.66406776897088,200.9403683993781,194.4020722567939,197.25250296043274,199.38259647148274,199.40588197976817,,,,,,,,204.43559222920712,208.63955913956102,202.9706377146398,202.09079327495718,199.5501710705962,205.35093146288563,205.76344224955068,206.62714621275705,
5,1992-10-24 16:28:00+00:00,227.05399141532402,234.15367828933705,232.7589154747143,232.23824124748808,232.00395018601125,232.83487304549908,238.71885279157732,229.18897402354514,233.2489722891032,230.75578457978582,233.49777106340852,227.71963838407447,230.07195396909674,225.42511369908289,230.28984515982145,227.40418148110538,225.76148649882575,218.69701310560333,217.7990984666865,216.47926406639903,214.26607221654018,209.83598867211853,206.00975252031282,208.2730010274141,198.83609487607117,206.52625582610884,212.07240888542145,210.4591955806336,212.25312446770238,216.00651910914573,219.9788222598109,226.87645529376545,228.80664972482705,220.88061340580091,216.3091725686112,218.88762197270688,221.4518033197293,212.42270486719386,222.09693858526728,218.95306324746568,225.55525707641803,223.00293533325524,223.42514043857693,221.24430959489334,224.5920058753834,222.87052238665942,227.78687954576432,229.46542061329177,227.7820745718697,224.9429507685975,226.156382457023,229.76996892254243,227.69049335424808,232.9002325447864,232.7850638201751,233.65940675541904,230.8037168339939,232.34748415133578,234.88386288373155,239.1703568497026,227.15140158459764,231.05238676709328,227.15290077276777,226.85224361491507,225.54990048841668,227.61150161336838,232.3661124012905,231.71022508838823,232.091388260226,224.7002711116625,225.06799880188893,218.75130363799852,220.7685812868312,219.45630110691778,220.3222260936919,220.3498563918081,224.60344277078096,223.8629546531969,226.72867106462914,226.92947758843007,227.46455916231386,224.51525178859552,225.5128888534695,216.4029773171831,216.66647393467224,221.09598616703556,226.5554730949009,225.76640015876484,221.66733061565623,226.59298390403112,222.34301504529498,224.20978943757785,222.37089906954535,222.61505492418843,227.8875558119733,231.64795132416427,222.6675401086078,226.60450089870994,225.0807002733074,228.51330737048758,222.02269766027376,220.44822344624615,219.1656433384279,218.13166334648506,214.62403016758608,213.72738689300894,214.07665783629741,214.40899985230183,218.49812350828577,216.66723412898384,215.5458869077885,212.48472058903323,211.65723096702237,216.56549976942532,218.186025130363,212.12489934300794,213.8958650369632,213.20650153392685,213.44953120986733,208.08820150428028,205.3582680920213,206.95422548577395,201.16229534958643,205.62648115071045,209.00394793350176,211.06134806860044,213.95950638684428,217.08851753582556,219.8147735031558,225.6766577993039,219.27827363553814,223.12947023341562,217.72110853740153,223.34795630384454,222.32449390777242,221.39939682264537,217.14548416570355,219.18267702758763,214.86671730691384,211.2489857204298,205.71258245707384,218.5756464195739
6,1993-01-12 16:28:11+00:00,242.1447580469586,242.2684711562799,257.08885026835407,259.12399009347973,260.7896434113865,262.5659279536724,260.3201500229022,259.7418558420976,260.0185382391075,251.78695430157086,250.52936196185894,245.28913468994142,250.2395251457102,249.40077228966243,251.0948652853985,250.62244130711525,248.06599063369845,243.4325450191371,241.9581578813533,238.58802196311203,236.00923613387673,231.7648574850861,226.45726706860543,228.5685487006094,221.8130008515406,223.676161701218,218.68943498459515,224.7738464826101,230.40080608837545,235.73323891251766,242.49419681841056,246.79345550717386,234.34337573140306,234.05514266542224,236.92585504723027,230.01087329811088,227.93669090244146,230.77177195256272,232.3261292406102,231.62194347260927,235.6027073663206,239.34544616605223,239.33192602138692,239.61880420602392,238.67488482820113,238.37224525323157,247.59582289911353,241.60604017353484,241.63064306435533,242.662710376013,238.60962726458146,248.33242860141934,245.384934669141,251.5993829096858,249.66046060554828,246.57410978994355,242.7059009671275,249.2849822312807,247.0599577284768,246.25603093589777,238.8726837474077,245.16783658046572,246.01767619962413,238.58565276926265,240.05581076535913,242.2425293031589,245.3992238146426,250.30385952677858,245.50896304243392,240.82082742109816,236.82208169456962,231.8509356863976,231.29113667077777,233.88544985869606,233.7859608396272,232.34971111282383,236.16501273464627,241.38026968495234,242.68540214044,239.72120160188032,245.4651019408526,240.75463761486043,238.55712839460926,233.39177238585245,241.26168387672215,240.72802476847113,243.60645696409972,241.47840585065808,245.8444826808191,243.85599624585822,244.53507912609612,244.81898541215455,241.0229515407903,242.3386661145784,241.44181530300992,240.90330661603187,238.83473793226187,246.97481045102703,241.05746790104138,235.25213999557153,236.7469978900198,235.62222001351967,236.05871082106916,236.98227136010516,232.24730312586465,232.25190532071684,238.15294020173374,230.80863147331837,229.33631918896396,232.3238492932972,237.1077472466098,231.92846352852462,233.53418116897663,234.1036156739859,229.94918332768972,231.02242297911627,233.61430127086942,228.7934122511715,235.65374167910085,227.00854895178855,231.3180124224703,225.75694564978065,225.30304529599348,225.5122268144261,230.39174202980294,235.9236579449755,241.35842766525732,246.66588147287248,243.96712944567108,239.8848659090117,238.89017609236456,237.34788691105692,236.8320543637283,242.50946211504404,239.61305691655173,233.59061956347074,230.57867322017339,233.2535461239879,232.0026621093001,234.56336650391418,237.9411445187229,245.74581780291768
7,1993-01-28 16:28:21+00:00,,,,,,,,,230.75033155541826,,,220.74693592776808,220.68369743767133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.75462492514868,218.92458480414453,231.93242378956995,234.72306873472613,239.63480023999094,227.50807400955284,235.44327091803632,231.02831510312689,236.6642115244592,239.90082394207093,253.00456327741762,250.42222899026842,249.72986710996494,252.8657835030014,251.31114913370934,250.1033172052665,247.5050501067478,247.3982705750127,242.86015482165712,247.52466977143632,248.24643113605813,252.52234932066426,251.65296333846638,246.81726546156017,244.23303319566503,239.7404132136773,237.07011997413946,237.88335412163144,235.91633118787237,231.70168845366408,232.68066543978082,229.8990191366155,211.68317954256108,,,226.23770184209042,237.02449206673376,239.0608790187054,241.17212463760535,241.64192338399857,241.70388780651257,243.9140242729876,244.32266271753062,242.4948988179567,245.2582331634115,239.8762572801204,243.13065163103704,240.7010298954948,237.16818469653515,240.98298055586292,238.78831947753213,244.10767645453024,242.25350862390084,236.28921163467956,240.01744394773337,244.20727132453098,236.23788552932018,237.553863755668,234.99604903633843,239.47409170725362,235.72997588700073,233.79136592249273,232.86089125789553,232.88899746193835,228.89568174959777,231.69499857778504,229.2355891594946,222.4710058704328,228.3645692600059,232.22538478855114,230.27028898624354,227.7373413004661,229.54492510504232,235.42638570202928,236.14489024910355,227.66710442832604,224.33364786405244,223.12776157287647,225.39039673000534,222.99682505700335,222.2189479342075,226.79195307582188,229.01986564903228,231.29560754237204,231.82127707640208,233.39384975465336,233.8190350557431,226.9767238869298,226.29390205735876,228.335658627639,235.98644272050555,235.76623236336175,238.99313582868197,230.61748706617803,235.753590496708,237.86936052675392,238.5097217266072,246.21037176557152
8,1993-02-13 16:28:31+00:00,244.22737020402388,240.67790753701496,241.97657874204822,246.2792443211483,245.3033194243441,249.44627045568924,245.59561205758928,250.7318051235464,246.67920736492533,259.31830458176955,258.52123472102977,262.1969501959762,251.64146834116625,254.11141690448915,254.58133221492227,258.68897237388387,255.77027086464477,253.81328217553116,243.89024904891315,241.9920146986439,238.72699687050022,234.89014907249347,234.49264255165042,227.58502128699453,220.26337971010489,218.81027947266557,222.5827300890188,225.24009288578156,226.99008829332425,235.36780361783048,239.62508516092723,240.63631488532505,238.29720337389273,232.3436328377632,225.765489908168,225.60865093672743,231.32680321476244,231.28732972012654,233.08133678935903,233.38598400973956,237.6478243588827,240.21291789622123,241.02218971266723,240.43135269467666,237.54894708539115,243.58830948939087,238.93472545521234,239.0882547428663,237.86763529942678,235.8986718500207,234.2654666690264,238.90529411239623,241.02812530713072,245.54088976524497,243.4356221858061,240.65905078447838,246.57017072747462,250.9752464162874,252.0851814048497,251.53419222745558,250.7282025352614,249.71472446986883,249.27132015567094,248.28958185787022,248.8314797357594,246.14467136923662,249.01724454931235,248.0624984758607,249.63016623505038,241.8098615515212,235.75647442067935,238.08144393788004,237.89872746256617,235.91592076519777,238.11601134774023,230.84876092043515,235.4953097247336,243.12077582900616,238.53528116004736,242.83547996064385,239.87933379749092,239.3378523575342,240.3301665728353,240.4128275816044,238.2782757032058,239.46600284234287,235.669376465815,236.59891550198412,231.64259783428645,239.46763375844415,237.54593380101693,240.85476766232009,234.93558055455253,239.56542272293805,235.90257094425382,233.23656196272657,242.95138866692318,243.78571325814417,243.78074807654377,241.22219634512027,235.79461764214204,236.22762493976327,238.81860518987438,234.57440444185193,234.59420692596817,232.78253925864024,232.50325832478487,235.2165837606163,231.15753790980997,232.18039175987374,228.91381433325822,228.6549992072408,228.94028380679032,226.30059964896165,224.49142246298194,233.79352350078858,234.04091045412784,232.12803848879093,231.48472688144628,228.9302723047066,227.05062461647358,229.94010387228187,227.079417433848,227.38998977690926,227.00656179036704,230.89978708073994,226.41279352173262,232.00134803287148,231.1080427020949,233.42511851609427,234.42473414343743,234.2740360322001,233.92805145731,234.59474173008044,237.68733579525878,237.81825790119282,233.69259039793124,228.95237365931465,225.23218500138452,229.77256530744003,237.53410774180546,256.5298822553905
9,1993-03-01 16:28:38+00:00,234.76284324300278,235.85407662407715,235.66713625948296,234.14917299042233,240.95134113785235,240.48527379218197,245.02422329630411,240.05738643937025,240.8967195024933,234.92647081191018,231.55673342520484,239.71045943464756,229.62486703926487,238.81921437587647,249.68609527025333,237.69984336739793,234.54468694469858,225.86010738493283,232.5862530607633,226.82340408047747,229.75420570391563,218.42677885353834,218.6813912189844,219.87085921569857,212.84830804562952,214.00689240448438,220.12878884875963,216.70210903151414,223.03727157580673,230.71185646996057,236.3988193920804,230.0570111613402,230.2936511281676,231.41999496257833,224.28707906206972,216.28567013881434,218.7593173007429,219.3724987866128,229.2067438362821,226.28835908222712,228.61013542690426,230.79431525654422,230.42454086970915,236.53830585004332,236.81949407484606,231.86814937811448,234.57224550642513,235.71902135162557,237.83815643647878,234.6114657679859,235.35927978646174,237.57468521343839,236.36891501185244,234.4251173973093,237.1105435659052,233.8063691354255,235.86113221992923,231.872398474144,239.05487898304588,238.07129213841202,237.0808597418207,236.55962052524308,240.29401773383375,242.5987395028175,232.99724551900317,234.49632984384615,236.00869612447426,238.07760657209334,232.72783797460355,232.83015367076496,232.07980703075953,228.84732966282172,228.87151364097497,231.03464143824726,222.23354479800136,225.2546137778251,228.3410744289694,230.92906405467073,226.9307782309486,232.58833262446177,238.87076572296533,239.02781587457056,237.96501440043681,235.42785810574088,235.58156503167606,236.1118037826928,234.19910549821074,231.6247734683342,231.4115579342509,228.24326542639974,228.72603757846738,228.11198642155446,234.09841431163764,230.81754322876003,233.07107239899827,228.6644805039339,227.279826338866,232.72023819021373,233.76444739335813,233.18097152619902,231.45504085976117,232.7426027695557,227.64764270455788,230.19077179458742,225.59206828183872,224.3347342583091,223.52304720457374,220.85478348622826,218.96598354677437,219.68380174578195,219.3952178011289,223.9062182887063,219.69569911178215,224.73556890764254,220.84728588430312,219.96240292709427,215.89852413237725,229.95180362388794,230.47546597641306,220.01943152989423,219.54859719533908,222.95276869097546,220.0916801936003,224.18982100516334,222.96471236096062,222.47037457732932,218.78187997762316,225.47217622495452,229.7938208109945,226.16488553282105,229.36752573874287,222.6188944619001,222.4594866121453,224.48753142862608,225.39227258456475,223.75001905767763,223.17651073192536,218.23875768939237,221.20045122590471,227.59838028203748,231.76185516135556,238.3281173140061
