dates,sar2122-0000,sar2122-0001,sar2122-0002,satname
1984-07-16 09:40:39+00:00,,218.56,,L5
1987-05-22 09:35:55+00:00,,253.59,,L5
1991-03-23 09:27:43+00:00,221.24,224.87,,L5
1991-06-18 09:34:49+00:00,239.72,251.02,,L5
1992-07-06 09:35:25+00:00,262.92,255.52,197.55,L5
1994-10-25 09:21:28+00:00,,289.39,204.22,L5
1995-08-25 09:09:05+00:00,,263.54,234.83,L5
1997-12-20 09:41:00+00:00,,300.89,,L5
1999-02-25 09:45:23+00:00,283.8,250.46,225.84,L5
1999-05-23 09:50:11+00:00,257.26,263.28,261.45,L5
1999-07-02 10:05:02+00:00,211.4,225.76,221.31,L7
1999-07-18 10:04:42+00:00,207.73,204.96,219.22,L7
1999-08-03 10:04:49+00:00,216.52,222.71,222.61,L7
1999-08-12 09:59:01+00:00,203.96,229.55,216.86,L7
1999-08-28 09:59:04+00:00,208.75,229.77,219.24,L7
1999-09-04 10:05:15+00:00,200.76,227.99,220.39,L7
1999-09-13 09:58:59+00:00,216.63,231.21,222.72,L7
1999-09-29 09:59:09+00:00,205.5,227.78,199.27,L7
1999-10-06 10:04:57+00:00,210.97,228.67,211.68,L7
1999-10-22 10:05:09+00:00,205.95,230.02,211.25,L7
1999-11-23 10:05:05+00:00,226.91,,,L7
1999-12-02 09:58:56+00:00,204.64,232.36,198.74,L7
1999-12-18 09:59:04+00:00,211.23,231.84,203.72,L7
2000-01-03 09:58:57+00:00,209.93,227.5,213.53,L7
2000-01-10 10:05:09+00:00,211.11,229.03,216.07,L7
2000-01-11 09:41:07+00:00,205.8,233.3,206.22,L5
2000-01-19 09:58:54+00:00,197.38,218.26,198.99,L7
2000-01-26 10:05:07+00:00,211.61,229.89,211.81,L7
2000-02-04 09:58:54+00:00,208.73,230.0,211.48,L7
2000-03-07 09:58:42+00:00,209.88,228.2,218.06,L7
2000-03-15 09:39:53+00:00,219.68,222.75,,L5
2000-03-30 10:04:50+00:00,210.16,228.77,207.4,L7
2000-04-24 09:58:27+00:00,192.7,210.03,197.27,L7
2000-05-01 10:04:12+00:00,215.12,222.19,224.07,L7
2000-05-17 10:04:01+00:00,214.64,228.71,222.09,L7
2000-06-02 10:04:13+00:00,223.08,217.63,229.41,L7
2000-06-18 10:04:09+00:00,208.36,210.96,225.71,L7
2000-06-27 09:57:49+00:00,208.19,229.74,215.49,L7
2000-07-04 10:03:32+00:00,212.11,225.91,220.26,L7
2000-07-13 09:57:37+00:00,,247.55,250.97,L7
