,dates,per0152-0000,per0152-0001,per0152-0002,per0152-0003,per0152-0004,per0152-0005
0,1984-12-25 14:41:08+00:00,221.93923786163754,217.76247476479722,218.47246428354927,221.1301601846845,216.11281120949252,220.90209948760784
1,1985-01-26 14:41:44+00:00,207.63251273562238,198.91720180617318,202.98578886497916,203.3453582669201,199.70535511366236,197.95495069066465
2,1986-02-14 14:37:39+00:00,246.02934739934955,193.46513965817363,,,,
3,1986-04-03 14:36:38+00:00,,,,,,
4,1986-05-05 14:36:17+00:00,213.48997831062576,206.1927752734913,203.2471949976779,206.42251708561827,212.8454684313965,205.52120307585176
5,1986-08-09 14:32:48+00:00,,,,,,
6,1986-08-25 14:32:12+00:00,,,,,,
7,1986-09-10 14:31:38+00:00,,,,,,
8,1986-09-26 14:31:09+00:00,,,,,,
9,1986-10-12 14:30:38+00:00,,,,,,
10,1986-10-28 14:30:05+00:00,210.3595192848697,207.24660754029006,211.61535776109673,213.7996099639405,214.17236823360636,209.00257386903942
11,1986-12-15 14:29:44+00:00,,,,,,
12,1986-12-31 14:30:37+00:00,195.85614174986904,195.50767413766857,193.06006003775008,197.37461178455766,193.35526501085397,194.43836562112864
13,1987-03-05 14:32:27+00:00,213.962031218181,211.8666814690238,210.01362812783066,214.7512229589474,206.91897801074225,212.52066161735596
14,1987-04-06 14:33:36+00:00,202.60479086610755,198.83323914735988,197.70672094539006,198.23802887503757,211.21550959555836,211.49324603330214
15,1987-05-24 14:35:24+00:00,197.26922204105242,204.68024037488254,202.42043815414712,206.74141852124126,208.93538709432445,204.101032345425
16,1987-06-09 14:35:23+00:00,,,,,,
17,1987-12-18 14:39:32+00:00,193.96577786695164,190.573834018969,202.0649384676974,202.2237573984597,204.5909296874308,201.19971320046923
18,1988-01-03 14:40:12+00:00,207.09565180687363,201.0585856196072,198.3330061212399,210.80720147376496,208.98401584724877,207.64363839365876
19,1988-03-07 14:41:12+00:00,,205.6265573110281,231.37392175448414,218.58445364870985,228.88124951466355,243.43339177261427
20,1988-03-23 14:40:56+00:00,205.21156616462653,199.5261658162415,210.44195891881995,211.6062269921685,212.21878712756023,210.22296617461402
21,1988-04-08 14:41:02+00:00,212.82468425440476,208.60718897347127,212.22586654968828,214.1579517933844,209.47859868889054,211.2063682463143
22,1988-05-10 14:41:17+00:00,,,,,,
23,1988-06-11 14:41:30+00:00,,,,,,
24,1988-06-27 14:41:35+00:00,,,,,,
25,1988-09-15 14:41:41+00:00,,,,,,
26,1988-11-02 14:41:33+00:00,199.9702444845862,198.9942695807166,206.97611681673604,214.2763856243613,214.39077591559126,217.53921522167633
27,1988-12-20 14:41:16+00:00,190.93181819415378,165.02071780113326,,204.25329152966498,193.2961265379058,
28,1989-03-10 14:40:26+00:00,,,,,,
29,1989-04-27 14:39:44+00:00,,,,203.75031392575576,,
30,1989-05-13 14:39:30+00:00,208.9047614606041,203.16583523300014,205.73411379960734,203.88921464486862,209.1109621253542,207.25430871850844
31,1989-06-14 14:38:51+00:00,,,,,,
32,1989-07-16 14:38:17+00:00,,,,,,
33,1989-12-23 14:34:10+00:00,185.44751817680276,186.36310060691295,174.44167364795447,177.84824435299942,180.4821827061623,177.13134685834248
34,1990-01-24 14:33:08+00:00,208.28894655765012,206.66175437213096,200.137159378607,202.30266102047983,206.7442992461513,205.40679014073365
35,1990-02-09 14:32:37+00:00,196.7046978372295,192.09758582430146,186.7679704351515,194.11377718535368,197.0744846099933,197.3587806015318
36,1990-03-13 14:31:33+00:00,201.63915913089863,197.16958089701203,200.76770160859934,200.64825244976612,203.49796559784826,199.33283490020972
37,1990-03-29 14:31:26+00:00,202.62178039201768,200.00404221790856,204.00091795585266,203.23366515693303,201.83089124850486,199.92913004060597
38,1990-04-14 14:31:34+00:00,207.2429306128664,199.69483350407648,203.12770729131924,208.97663551231332,204.5487625938749,204.82097360179336
39,1990-04-30 14:31:01+00:00,205.61695711735297,192.28227431312578,196.53192311524032,200.48436006171457,198.69674817239644,196.88877850881647
40,1990-05-16 14:31:13+00:00,,,,,,
41,1990-07-03 14:31:05+00:00,,,,,,
42,1990-08-04 14:30:57+00:00,,,,,,
43,1990-08-20 14:30:53+00:00,,,,,,
44,1991-02-12 14:32:06+00:00,,,,,,
45,1991-02-28 14:32:23+00:00,195.4000419633485,,,199.94072309008672,202.7810466224146,198.50378939517336
46,1991-04-01 14:32:35+00:00,213.06717772769963,207.5087396507555,208.16674589722498,205.48330675462034,200.97196171087543,200.3332140670196
47,1991-04-17 14:32:53+00:00,,,,,,
48,1991-05-19 14:33:26+00:00,,,,,,
49,1991-06-04 14:33:43+00:00,,,,,,
50,1991-06-20 14:33:54+00:00,,,,,,
51,1991-07-06 14:34:09+00:00,,,193.74438058907572,,,
52,1991-08-07 14:34:28+00:00,,,,,,
53,1991-12-13 14:35:24+00:00,209.56926706512215,204.96313298975537,203.28996277111378,202.795571611804,203.163693386142,210.44024196832297
54,1991-12-29 14:35:16+00:00,,,,,,
55,1992-01-14 14:35:12+00:00,,,,,,
56,1992-01-30 14:35:17+00:00,198.59694231420607,193.89888350789352,207.99604693026149,212.37887164352733,210.4314095244422,204.27936245907867
57,1992-02-15 14:35:04+00:00,,,,,,
58,1992-03-02 14:35:06+00:00,197.12189825489378,193.14363521225067,189.06536336231912,196.88571604470542,198.642070822741,198.72944548934257
59,1992-03-18 14:35:08+00:00,204.1810559135955,200.2255838690681,197.2254916576778,207.3865142326406,204.22963627599617,201.64924822723881
60,1992-05-05 14:35:07+00:00,207.90866748022154,196.60318742377203,201.99213766175862,202.8295656130727,200.18762235963,198.83082412457557
61,1992-05-21 14:34:57+00:00,,,,,,
62,1992-06-06 14:34:50+00:00,,,,167.678538953781,,
63,1992-06-22 14:34:13+00:00,,,,,,
64,1992-07-08 14:34:01+00:00,,,,,,
65,1992-08-09 14:33:37+00:00,,,,,,
66,1992-08-25 14:33:20+00:00,,,,,,
67,1992-10-12 14:32:28+00:00,,,,,,
68,1992-10-28 14:32:19+00:00,,,,,,
69,1992-11-13 14:31:59+00:00,202.41889164004667,186.87615068753922,194.1870771997415,185.53865776962473,175.67399339899777,227.10791280074116
70,1992-11-29 14:32:03+00:00,,,,,,
71,1992-12-15 14:32:14+00:00,,,,,,
72,1992-12-31 14:32:23+00:00,212.74255795409772,210.33775869413645,212.81321582428134,221.56528778950437,213.5621863563864,212.53869155108217
73,1993-01-16 14:32:36+00:00,,,,,,
74,1993-02-17 14:32:54+00:00,189.70823377230278,188.07313949122116,192.6676116590962,199.4733667889682,197.9160118711722,190.07594376178315
75,1993-03-05 14:33:03+00:00,211.59969022552158,204.73101061190718,200.09690326325463,208.5284541062172,207.65429255275052,209.09298771206696
76,1993-03-21 14:33:30+00:00,,,,,,
77,1993-06-09 14:33:29+00:00,,,,,,
78,1993-07-11 14:33:21+00:00,,,,,,
79,1993-08-12 14:33:20+00:00,207.70914219543917,212.76502972254843,207.03017417908248,,,
80,1993-08-28 14:33:19+00:00,,,,,,
81,1993-12-02 14:33:14+00:00,,,198.6278661203646,187.69932795818366,,
82,1993-12-18 14:32:43+00:00,,,,,,
