,dates,jap0238-0000,jap0238-0001,jap0238-0002,jap0238-0003,jap0238-0004,jap0238-0005,jap0238-0006,jap0238-0007,jap0238-0008,jap0238-0009,jap0238-0010,jap0238-0011,jap0238-0012,jap0238-0013,jap0238-0014,jap0238-0015,jap0238-0016,jap0238-0017,jap0238-0018,jap0238-0019,jap0238-0020,jap0238-0021,jap0238-0022,jap0238-0023,jap0238-0024,jap0238-0025,jap0238-0026,jap0238-0027,jap0238-0028,jap0238-0029,jap0238-0030,jap0238-0031,jap0238-0032,jap0238-0033,jap0238-0034,jap0238-0035,jap0238-0036,jap0238-0037,jap0238-0038,jap0238-0039,jap0238-0040,jap0238-0041,jap0238-0042,jap0238-0043,jap0238-0044,jap0238-0045,jap0238-0046,jap0238-0047,jap0238-0048,jap0238-0049,jap0238-0050,jap0238-0051,jap0238-0052,jap0238-0053,jap0238-0054,jap0238-0055,jap0238-0056,jap0238-0057,jap0238-0058,jap0238-0059,jap0238-0060,jap0238-0061,jap0238-0062,jap0238-0063,jap0238-0064,jap0238-0065,jap0238-0066,jap0238-0067,jap0238-0068,jap0238-0069,jap0238-0070,jap0238-0071,jap0238-0072,jap0238-0073,jap0238-0074,jap0238-0075,jap0238-0076,jap0238-0077,jap0238-0078,jap0238-0079,jap0238-0080,jap0238-0081,jap0238-0082,jap0238-0083,jap0238-0084,jap0238-0085,jap0238-0086,jap0238-0087,jap0238-0088,jap0238-0089,jap0238-0090,jap0238-0091,jap0238-0092,jap0238-0093,jap0238-0094,jap0238-0095,jap0238-0096,jap0238-0097
0,1984-08-07 00:51:54+00:00,180.92455718423602,,,,,,212.26711332158396,,223.75661723095124,,,212.67843603313617,210.33523991003804,208.41046624776772,211.5310009177495,206.98277755232002,190.4173972801997,192.29923609674145,193.5443972949058,205.17852624372367,,208.81358196199187,196.5224300087331,192.79748861077366,195.59183764613186,189.37924168379922,188.0554953999815,192.66933481111695,206.63314230250054,202.37155716992123,198.40442320215476,186.1286022633622,184.2658287690913,,,,181.33564090711934,166.44031766504747,167.46406796444995,,176.9230856189416,181.35117619480675,191.08948516226147,186.55742351244808,186.80620465259554,199.21087511424483,,211.2124966562283,,,,,,,,182.3635429583174,166.6882593863192,178.0948165224736,,184.23065598564176,190.98681361898983,,195.32724348961523,,186.46403153158326,177.8634954396342,169.0219183152541,,183.3513296186636,190.01320888888748,194.43507771304712,215.54713589385085,,,219.56359668754448,,225.02549299749245,232.26629380943015,233.11359795437747,217.17771322579833,225.2977403185387,228.0329626617671,233.2375730040778,219.28723668325614,217.19900919863687,220.11947964096007,193.47593782137935,188.95139780406512,180.99233410362922,177.98639435091977,,180.50745978978014,173.9638060453743,,179.16714333242072,188.48343394793963,204.4951636259809,
1,1984-12-13 00:52:28+00:00,201.43529860820888,175.5992319411035,172.88902037384722,166.8397652672969,170.8631353795367,,207.33789188868693,214.35934174477444,216.04526377318584,199.24329638099155,192.33691778257852,199.9604569103964,198.6519932905703,199.11005844113123,201.5140880760407,199.71082226942636,199.51192895818454,200.02289105512665,201.62059808043307,194.20460924187194,186.06766386455726,190.16407394484355,193.61498905553682,192.413283167127,181.0898231818619,,172.48818383465093,175.94681240311257,,208.82724389503016,193.24331597267067,172.05234700643962,163.28958651489683,151.4741442129437,,160.72399981333353,169.85534421897842,179.44599324975624,170.01781381374582,173.0627658676318,179.30684470169138,190.7357256533087,180.34122131013726,,,195.83862076526006,179.63580439577098,,183.91107246465845,177.07415780048976,185.2511658029029,204.68063801674376,213.60550423409083,206.2893397784018,194.91297009147115,193.6862157694504,190.20130421905014,186.9824833541075,178.02663518878487,183.6965724351277,178.0882148008561,158.03682988704364,,166.53451445570687,170.27208733293585,161.31551378765292,160.59458840153866,170.88214030661217,183.7772901114007,196.41104922750588,208.90874732979034,,195.44142733565076,202.39681201423258,199.36933473079765,197.47165546893896,,221.46704833300737,218.95707492249159,222.94311872826088,215.74807785310983,211.0482256576902,207.92812007946873,207.8106074425148,,216.01424207059875,197.77640052303894,188.4941853011687,184.5777876566644,183.9400994535669,185.23267907966306,186.29976389218416,202.48085941365767,216.60543161726648,223.49617662305502,215.5083681380867,209.29178024105232,212.500329616658
2,1985-01-14 00:52:44+00:00,195.3264757967631,,201.32338794836426,176.31163645949752,,208.66594303912157,229.81154229415657,231.1647993956136,221.6201775494181,196.84162811318092,205.13211233422945,199.09193245732052,205.66797392328033,211.5219924893158,215.3426524138612,207.91659017350608,205.52468739555562,198.7263759954076,198.81622622735452,192.03097535384106,194.4522081128365,195.95317638156172,202.99825243099286,204.69810840333753,191.26059161482252,187.0001212077499,188.67410028135802,,206.62035933868492,200.56644109914498,198.70402801750313,179.17957996779663,175.9570493151459,161.32626660629492,163.3938637968693,167.35927154685007,183.082383710875,185.9544001123522,180.69716213557638,185.49736524652013,191.47728444457826,193.04475543684907,174.31198780115508,176.0834420916688,172.8018208452573,187.5583668149373,190.72603744111177,,,,,,,,,183.70944507558227,199.0432293250665,200.2231896202086,,195.0792197680129,188.38830605976017,183.83745319582448,184.24425939396522,191.295170515539,,173.2527252905059,160.21726117398586,173.2477857450216,,223.6407095221202,228.07258859259602,216.16490076636825,219.74477709505862,212.8868337382,204.72899448472586,208.31888414196933,,220.70272495676957,217.91889136975257,226.77630579655195,222.0602094392079,211.95153081164693,204.1639453599012,204.38151039057223,,230.10784467757517,,205.79257726002908,188.73669111866727,179.89079612284164,,180.56227723395065,190.36908700020044,205.29857540357915,218.3987764608792,208.95806397753597,205.11953167262286,198.88469801613263
3,1985-02-15 00:52:50+00:00,183.7402679855338,202.4194958226005,196.8745488456484,188.5158512875028,189.04186402571491,203.6242410421844,223.04638515287758,227.6051615082589,211.934856510384,207.12324908836374,203.1548247114457,202.63667536617368,205.1087565803165,206.4834233805512,199.48070802011893,,204.23366498392312,197.65135014688326,179.97442175200706,173.74100362868742,175.49481324311387,184.3139848331112,196.38690582709305,194.0316503165509,188.74290392787583,176.8579394928412,182.49597297370673,195.70638825075991,212.6626015830809,204.86759483048866,199.34287263316378,180.26010682495453,167.42926747481556,167.08100710250332,166.80981357044703,170.17263014717776,182.0320663099929,177.952739463379,168.86453846933512,179.0889477660392,199.5817357919441,199.64750445211638,183.59731726910337,178.120243309281,185.76821577349952,186.6086446616884,188.4791864120266,198.3956846366293,187.64481612080283,197.65543788664817,194.33362529794934,207.3999115128729,214.3583797217129,218.56793009086996,,204.15450341268402,197.59503257296296,199.98120103237898,206.39793953225362,203.46294864906847,182.06413574413236,165.92639350640448,175.22002946983702,188.18317452196064,185.4338399502061,163.97997224669092,154.9088249975556,170.53974896552083,190.45898728545703,212.69749363162458,217.33054970360809,215.0616675990659,213.71183006396447,205.0732246576887,193.85243699716452,189.44411092553366,,207.47342542550965,212.61727317424038,212.613467684696,204.79534749884564,197.02700597067627,204.2651526371904,197.56198515938635,229.4334689314349,237.0272254057628,223.0731315812632,201.88144088937588,193.21283973367147,176.2719059282621,166.90825493810843,174.83559233179594,177.4263758949916,198.54218270652274,221.6298300939207,226.58710531215257,203.62782034295134,197.15466871345208
4,1985-08-26 00:51:56+00:00,174.6269364859979,130.82644864253825,174.20621451044389,191.7821713931871,178.43973598891588,175.91075698833404,179.95968010529015,190.17800408028344,215.52470580887686,212.70225127081397,214.1708736234055,210.5847072100542,213.71464296464276,,208.7403197691984,206.01048604135056,182.76232939837647,189.6117498876249,186.89381262149013,204.30069903191136,188.58155522133808,187.11854597939936,177.928357301571,185.29932123786105,,178.63452465014538,173.61265916207114,167.41060743841123,185.9444644833866,177.53928073846393,160.67524477266656,152.52620564151104,160.86024380166745,159.8950451530555,163.35018344626272,176.03285807272374,167.00433426505384,173.78733572378013,194.97526390545244,179.7836922171445,165.98036183022643,172.72181880765274,171.57560453828935,169.96172253463317,174.85545947430057,168.1347997567552,179.4678340960915,186.36933362858503,179.1760978802299,177.41847492021827,,211.07632392239694,210.7072767232095,197.96640798502744,,187.59029487594077,177.2820120008527,179.9334550352016,,191.63971265313418,200.66714903610114,184.893204606826,196.09894647762854,184.68990089676134,,160.50712784198353,168.91686624753999,184.70948032739219,196.78033375779782,187.02156434926562,197.39043032212928,212.42506180825356,207.53491033473236,,,204.9119954076453,223.2835581818201,219.74189240371751,188.15332047935868,188.15351758433852,194.42151308602212,196.3960537424893,207.96883136653864,208.45328355399172,179.55443968396267,186.00870999097194,201.08497117215023,182.77899254877397,191.23298399565098,,209.98878875974668,201.05650233443183,176.03257793487424,190.44565919215145,188.1736402461093,215.00390238501097,226.88554785716144,218.88783036884777
5,1986-01-17 00:49:45+00:00,201.78446641325655,,,214.6430119548187,215.93592733856755,202.77413905003823,233.02754548869564,229.40248782242205,224.12311318546836,223.56211246270274,223.57799674945718,224.66426523612105,218.76070679176178,221.53704387695765,226.87912272931683,233.97696739025037,230.81628190840738,226.51374512533917,,214.213001981365,203.97919559178956,196.39279720313516,192.4084082726011,194.0058213278998,213.88649910901228,213.17362990337608,211.8678623891717,219.04687078328297,208.82502745241766,200.9883203399526,184.0599271911627,173.27105153085103,170.81307450638639,177.67884494927517,179.2925693092442,195.29918294698572,192.59876240535763,188.1099252350941,178.6251466284597,185.01250166274096,193.78271998050195,173.86148091099778,164.29385921610458,179.16026637068492,,186.75496021347578,203.11671531250374,206.97298104069193,214.25608261777043,216.06332965052724,,227.87025949271322,221.8541223944505,202.01332449984534,192.94730464042033,208.96898625569588,221.221470005291,218.16083787816476,201.71333210724066,195.75792522512558,195.61807789794315,191.1303326642383,181.324056108376,164.7639397392262,158.57188051776893,171.89215581165493,174.61586230046757,195.72615271718465,224.61942853907848,232.1590976027794,243.26032921543748,238.47847594365436,247.4182885582799,241.0092659960766,226.57086108877456,219.28232842592217,211.0135232316996,212.07486104490005,201.49550376972454,191.6795303780218,195.79063577278205,200.0570528976813,187.6799278617899,193.57097175610613,,223.7702596587072,,219.53421690805183,222.35076821746145,,202.99331080391727,207.00078762008124,,211.40322794981688,221.7880936217809,226.22630254307617,214.35647913143205,208.11279063146904
6,1986-04-23 00:47:39+00:00,219.11472428263238,,,225.66000352349323,241.6579363439016,231.54935590249005,236.3103517495566,244.51555004297052,252.5810733228992,,255.01625676492458,244.70756056211198,245.46515449591735,241.8443854972821,252.45265591690594,240.0281555844997,231.3320202791921,234.6097126583336,216.18383119473987,231.621588027706,217.67668570930365,218.98596608497832,,207.69596937425635,214.30801235372223,213.74820593634445,221.44861469953076,217.90161666227627,219.73853702749176,210.94497040414512,215.06918432632014,205.00796698206216,197.31294026704884,190.49078205475186,,194.2137148606176,191.58881466631,195.0277754876873,193.49191660891282,192.0436175127646,188.4317527889189,199.60948303515542,195.51349340148306,193.37468981759707,194.08296659250846,207.07416767040763,209.5696708300078,210.96185152346678,205.13004080921036,204.09058042686604,211.9500835634692,212.0873715703501,219.24033842225353,209.9238809894879,197.3567803517446,216.8260521677117,221.88376158399848,219.81704414339828,221.5209051685045,225.40530273376723,212.25056807165078,213.10079464625778,210.50988206679247,211.6769113171638,202.5678226544775,200.45030112200132,199.16441303498434,,,,228.29832015691,224.17372166176827,232.05032435798182,218.55479893477923,,,,,,,,,,,,,,,208.84116754299987,209.94424878989622,215.39978714166915,212.17938049871475,215.28497362631182,216.16329908645025,222.20101803399547,234.88613095235172,,251.27121582754438
7,1986-06-10 00:46:19+00:00,237.97830956378755,,,218.59421370934746,224.70860592510255,223.78677425981664,229.14193795397296,240.17249633990085,244.05982207732472,245.67657939721244,240.536417153041,241.78341410934547,233.69777402266885,238.25511806639017,228.65133179273465,228.0271671699896,224.92648080450755,,,218.54222610304245,214.49614323303535,214.70850829253,212.48032005258594,206.07230144959195,206.57445725886114,202.48509615170798,207.83240463979902,202.65209586431695,204.85757712090572,200.1798621128931,195.92720428025348,,181.33159095981443,187.01496039222513,186.9113202617693,,190.36385924265548,185.38727944798237,180.9042282005494,184.52109881227506,183.01406522465157,188.53855992649508,188.55886149718677,185.20971853820032,187.98661105221248,190.56316230063175,197.88097031390632,199.1319986628158,205.19000819775238,204.99762155654588,,213.82161400223606,213.08855494399523,213.337457812137,207.30606179986418,225.0250107729973,226.75443707372813,215.64427245457156,207.76775409654365,212.58286323642696,209.89831275330218,211.33137726510364,204.18076189358598,197.21669992815214,189.18955038523845,186.45640275895678,,193.5675269781509,203.81158454163827,200.62351933193332,202.43716927151746,209.45314667811357,220.5894655602709,227.4540497249662,227.57865321344508,227.07889945394135,223.34988547373513,222.93653530221752,211.11717675760997,213.61183576431978,213.17547787354908,,224.72163079271894,222.608757738701,,207.84000578629826,210.74114018176178,205.93291038058484,209.01652882162028,,208.85024773146347,212.39243266782108,222.2905971154145,224.43871462782883,225.39377402184707,230.2977836364096,238.8356609459454,238.98908191463266
8,1986-06-26 00:45:48+00:00,225.77071585580356,,183.89803273677958,207.5276517505676,222.75021837162836,217.31004827539962,224.0595728104858,230.1930493988874,238.65519592862609,234.09324242772865,239.07875706675227,233.7452180088351,235.78271589389314,236.9738771705334,232.31580092852923,216.87431972379554,212.5839093201275,215.45529894101497,211.61282480460787,209.87588737036998,202.13556252210418,200.54174263599273,198.55084867725637,201.42005150714127,199.00747099140614,198.61799209091814,197.69003619962186,,193.10035506722528,187.20245059694318,192.7728633483552,182.20942900153804,155.98633723361425,176.9297616248888,178.133877746914,177.48318896125997,178.51297403046257,177.41357011080584,171.43110836528456,171.36568473827947,171.7697917262634,180.0139217345931,179.98520119231384,184.24747355274937,,177.28950387219956,182.8379792767682,184.06879973018002,184.86778759191694,188.57076576612667,196.35269484297007,202.24728487877266,212.3308338712329,195.8386300606347,182.2412261053065,211.42558769201275,216.44104223760831,201.36401540025068,196.4404856358404,183.2063859998101,188.2365056533229,,184.7812091973498,192.37417714222335,186.51713869079592,182.9140289246356,183.7962841858966,191.74522211580913,,193.2096705295223,199.43987460111077,201.77099707012107,214.72406229281037,,218.4686963265414,217.4992183295966,215.46328447669012,215.90026925339444,200.4831907834013,,199.66678031481194,,216.0337923955184,202.54622880568382,193.23660431520054,193.36659408142881,193.12052606280466,195.75879531496855,189.3115209076032,187.08225401251028,,204.14702441090853,214.65045926766373,218.95260726778815,221.66303497167183,208.49445543272725,221.54335986536594,223.05941520984064
9,1986-07-28 00:44:43+00:00,209.7942317584906,,163.5172142130416,213.31283913980678,220.54698170216068,224.97135891219477,225.4539190386939,237.37826955086283,253.41482561674442,252.08071940328082,240.11289327436737,249.68796418356604,248.6389394346403,234.27218104814983,,,210.01899558064048,209.64925891529074,218.45992543266294,,,,,210.02419067365474,203.83409013771046,203.69114728347134,198.35259555752177,201.01049340210233,197.05789355997734,197.53258030337568,193.92764169311647,200.04484628721784,167.94708577277078,184.88573746514587,181.44178828716935,189.15445680043175,,180.70434776326928,178.99788479945516,179.84606145052345,185.5658066048958,180.3008731632329,188.51047476690349,178.1652204976019,164.73483545800238,193.6154556054483,191.1302713985554,196.26493603487776,194.3738667853152,202.90464288207025,,209.06453965349613,207.94846577102336,208.80421392915937,,221.38498159228106,227.39181543968851,221.93718884169724,223.74235341639488,217.25602389863602,216.25180940341448,212.99751125030113,209.661355316269,,191.74970257310275,185.6735123388871,,190.01699210258073,177.79919472236324,,212.76132905634492,221.19270427164878,,,,,220.05434680698323,216.2593461775717,209.2731763809013,208.2022633110496,224.7732518551944,,,,,,,,196.8222077937466,203.35365188844887,198.14863066972714,,,,,,,
