,dates,usa_CA_0126-0000,usa_CA_0126-0001,usa_CA_0126-0002,usa_CA_0126-0003,usa_CA_0126-0004,usa_CA_0126-0005,usa_CA_0126-0006,usa_CA_0126-0007,usa_CA_0126-0008,usa_CA_0126-0009,usa_CA_0126-0010,usa_CA_0126-0011,usa_CA_0126-0012,usa_CA_0126-0013,usa_CA_0126-0014,usa_CA_0126-0015,usa_CA_0126-0016,usa_CA_0126-0017
0,1984-04-18 18:01:41+00:00,196.50988096262347,200.19962285295088,207.9514669011071,200.61186576929913,183.63934995637752,178.08808420770515,173.4227129726977,156.73698577964575,169.78580095974655,205.975677186664,199.86773465595786,187.14632843841423,193.0210843502097,191.0480205731286,173.03354887385171,166.4738024492704,161.66485872037677,155.56709867664225
1,1984-05-04 18:01:45+00:00,203.62709480082074,207.0355052479776,209.82510706871165,202.68603603197022,190.01078188400788,175.29510367869352,169.9921760245036,161.12416025349216,171.949532528295,216.17000183888788,210.91509611743683,200.76173701669217,196.40546376754094,193.95286069251404,176.44690872391072,169.0263330788854,165.13497605569773,160.69910991139338
2,1984-05-11 18:08:11+00:00,190.70955688873877,198.28359265373504,200.18122881549252,198.0789416719673,182.11858109057587,173.64257386504875,165.66252716695993,154.7982228707829,159.48219234962676,202.70499594595913,203.18959312298307,187.88655721722245,188.49855291707297,189.00831914764277,170.45535249010877,168.60037548858494,166.4002576258701,153.66088409194785
3,1984-05-20 18:02:16+00:00,201.19650274149518,208.2913337624493,214.46124150056545,212.81935573318347,191.78794873441382,185.88157735455997,179.83864196081402,166.3661913297405,178.72689665851982,218.481459694706,207.80929193731447,191.37142542385538,191.15695923984146,192.76956901301162,176.53666775485908,167.71905364647188,163.1824895456195,165.60255969236044
4,1984-06-05 18:02:38+00:00,198.97850979692595,208.24762308391124,215.86497403067756,204.9920425559016,189.8843687630382,180.15850195803864,179.89239459665592,173.89740567790665,184.241359568684,219.97915284916468,207.8852013036825,189.21063881501732,192.32140468273707,197.4403555704537,177.38761382459285,171.0206347433615,163.93911127604173,170.91425201494366
5,1984-06-21 18:02:54+00:00,200.83019796602045,214.01452462909344,217.83423615431195,205.3229794865339,191.64167468149432,180.5959806680546,183.70479447782682,174.4362990983762,183.64669915115607,216.65164134856605,210.55777332070375,196.0805856286517,192.51231941778934,187.126302129527,170.66605069829384,162.9133066413915,156.54928351318605,156.78959709848777
6,1984-10-27 18:04:31+00:00,198.02848571515545,199.68801368288638,201.1463325365571,199.05631944404826,189.59503638062012,173.72688685897154,171.86032677734664,162.94233377288242,165.94199123834278,199.6605195868884,191.27549015723713,190.8265794055291,190.73143008799093,192.41183379528184,174.20106712939076,165.23029162841874,157.59517060754305,147.81203588579706
7,1984-11-19 18:10:33+00:00,192.60976866804924,205.35249143949108,209.37158288636954,203.66415746633893,188.03013773455936,174.92443402862492,167.86693440138305,142.64187827164153,152.07448328294788,200.69569401991563,193.9289515150308,180.38902935641704,182.17376779600482,183.3927734921592,166.71686077317653,162.54406999175004,157.05128783265528,157.18662951511564
8,1984-11-28 18:04:24+00:00,183.18582075452952,188.23591528143976,194.2724596141442,190.9596187973463,172.73925978380873,163.67269384923867,157.97036131530157,143.9149303067072,,215.67540640527545,192.02518588525797,183.8755625233454,183.4309135641669,182.77005853036036,162.93791304011074,156.47162257395087,149.37454011954998,145.55929269537987
9,1984-12-14 18:04:35+00:00,190.4818094152673,191.80205141562038,201.98738843887946,200.00402293447726,179.55460318958683,168.4011498744403,165.13121119369583,144.6447580349775,150.44903140717236,205.48588082865842,197.8737931839893,187.0214076345309,190.20636890993364,192.65614195916484,175.25417511328138,165.40079924961094,152.44097336482275,149.0849920348836
10,1984-12-30 18:04:44+00:00,201.97045173555986,201.73784947715023,206.30395248313158,200.87234334629323,193.89312763277832,173.32676550973378,172.8389849249464,157.8872503186694,168.9700320630678,215.05059485200593,206.742351813581,200.86579379211312,200.124181695673,197.34247639976226,177.52722480493574,168.85362822910614,166.74423354559855,161.614648378448
11,1985-01-15 18:04:51+00:00,193.55244863218056,202.73248822026846,209.38057190937684,205.94810582645863,188.84403900759816,179.0925364381102,175.38662554799618,158.44275935976586,166.6889795052441,201.98734849811424,202.21010627478864,189.26046389721617,190.6344611457539,191.58433115942648,173.34763974935424,167.04711596150338,158.88169415150736,157.85880803598798
12,1985-01-22 18:11:04+00:00,167.9098041500921,174.43621202542093,182.4341368145206,178.52746452873998,164.8367449446374,149.61031042044513,144.9377129922121,,138.15454500584758,195.4600589699428,181.9883114605628,170.2278807814754,175.5862251927385,179.32651105223914,158.7853369751482,148.78352327303108,136.39792189570332,130.49642856523548
13,1985-01-31 18:04:55+00:00,198.80895455298838,202.83222894381225,214.63640314694896,207.1783151962887,191.6057033807065,183.02532938047756,179.21221130520667,156.89815321452556,167.5364720363787,206.2522228994632,205.13291503891622,193.33863039970086,192.63912187412674,194.76561592114587,177.27086943058458,167.5926201578954,157.6803656594156,159.62032493592125
14,1985-03-20 18:04:55+00:00,172.7744831642407,178.93132574940842,191.87953760193273,176.02569931366682,165.5477710317945,162.33625947822668,156.7060698371339,145.1305736464991,150.9580416005958,196.99824072997393,189.60912644631833,184.75351323983932,173.93535085594834,172.25825087338652,156.58373170631774,148.37026894360503,136.09537854771958,135.0511240072341
15,1985-06-08 18:04:37+00:00,213.72359526225475,224.56378191889772,222.54400436330084,221.42536952675493,205.32738718409934,187.00052494219835,187.45205664967142,178.49441828294567,183.95520378365975,218.41551599494227,224.62270687814046,205.5913885337494,209.83394270609097,206.6313165132638,188.73494677099688,181.31422945083673,174.95606227844257,179.5300574818452
16,1985-08-18 18:10:18+00:00,,,,,,,,,,,,,,,,,,
17,1985-09-12 18:03:49+00:00,206.6203038689389,215.50486414794642,208.8467741956742,201.85654828286357,187.18647969519793,175.04996664809443,184.38051458514667,174.62428807831984,176.84599446874,206.59979352888985,198.67716173185312,191.88950136630461,194.48563631379778,190.8324127854734,174.79989763677082,162.33889010972996,156.4066088097838,151.90641561760816
18,1985-10-05 18:09:45+00:00,,,,,,,,,,,,,,,,,,
19,1985-10-14 18:03:28+00:00,186.01817538660703,192.8072276351789,190.8996862115527,189.98437473775084,172.32380136601358,160.47730327395556,159.03615823256285,128.1311891723043,149.93000901892282,193.674926295433,188.90305191610238,179.09321810171315,183.6914538170086,182.33264747656375,166.45928481372954,157.87235389755494,153.528861901313,148.05060537496502
