,dates,nzd0468-0000,nzd0468-0001,nzd0468-0002,nzd0468-0003,nzd0468-0004,nzd0468-0005,nzd0468-0006,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0013,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0071,nzd0468-0072,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0077,nzd0468-0078,nzd0468-0079,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132
0,1999-08-26 22:07:08+00:00,121.39316134689355,124.60299357928429,125.51125121768987,132.90341965107777,131.34465689928746,129.9166370637678,124.09006462231685,128.94788911560292,130.7206591826584,126.98669168052484,127.20537684164961,126.66497637541681,133.82973092182394,121.42835758027539,133.09740156217597,127.45482015156972,137.6478653715161,132.5818487990062,130.78506734170094,128.19856037016908,129.75481613916497,133.29941139338962,135.77583592447496,138.49480309126614,131.3428599560812,135.27949912923742,131.19566459031492,135.27865230290584,132.01566014691514,131.14665910591904,139.51141070820367,136.12057191439206,139.31776162811917,147.92412407759036,151.1599936724541,133.841504454583,137.5771389831783,137.3011836384768,134.5888121568341,128.26598358171313,137.03513059913547,138.01607919339395,135.74925035561066,130.1601195575033,141.12571922381747,135.25086094856113,149.66109076962613,155.15759417936326,143.13040086010614,143.03817015342085,144.31541451662082,141.95344278790552,130.31831059111173,126.29268152732439,124.11691119780826,129.97007561363415,131.28063297503758,127.93918640471006,128.49895253432953,134.09286044219513,137.65271200880977,135.2569559935544,129.41144100594667,130.22834120582533,126.49099763388172,124.8763680321543,126.17916172667067,126.71380956377648,135.17715077554425,139.8871033293428,144.4254638748506,134.205960272312,130.78029853273534,143.4361422793074,136.3126733138336,134.38592111302245,140.93666250778926,140.5552674648945,134.175194560604,144.35718152820647,129.08998068314102,137.17335442307612,134.2259224167084,137.08261020599744,135.84157824759504,132.21788886349222,127.72773916814309,129.77439652078743,135.69591513818403,136.89604981101465,141.33092792386688,127.18842127171007,124.93700648817327,125.76526912750575,126.42344646604795,117.01197944630158,116.15610543021295,114.03828128248958,112.52198095455934,114.71349281067356,111.21203486357985,115.38513657899223,112.31907540864633,112.52746561109853,114.63144063100214,118.93863811489497,115.08009663830944,115.49623070040099,112.07043805745847,114.30734070511066,116.41747834128299,123.42645577557316,116.75096156471821,119.809498411945,106.57788798393163,118.8858441914384,118.62579895349438,120.98030948806488,126.17090286369807,116.40871092351813,118.83638252070902,115.82107668516714,114.45329093144196,107.7770471393549,108.69519186507009,115.29084926310341,110.17339140637186,118.65555529407126,107.4213889132201,109.52986751416616,113.37698683637339,113.95889075241445,122.3117645372563
1,1999-10-13 22:07:12+00:00,130.24117736366037,145.07449541351684,143.86766010668399,142.93207692101933,142.67472633895895,146.59353608288575,145.10756178384887,143.45871719500542,146.05378281705677,147.819506447842,147.9618024048421,157.43938247058534,148.10283503836314,151.7445107549261,147.93850222932176,146.11457566106418,144.49375453994458,142.78419947963823,141.13921077953168,144.33365423746613,147.15806949554124,155.2312136391937,153.50987810788598,150.9657128007077,151.93162816171372,151.08534989282066,151.21102997840586,146.42714608537977,149.852105627518,148.7225473785944,149.3676410834852,143.97004352310432,147.28820184696514,155.5321197781569,154.72518852749258,153.1950494891177,152.15032592573405,154.70960815008917,148.78511616978562,148.11054064050813,152.8708546720191,144.356090683444,144.97617658408242,147.26676444767696,147.99134807243047,154.30947670021445,153.7745845310078,159.35569018672587,158.3388345446603,153.9589553616292,151.5332309296265,148.04373482350104,148.43787722107058,141.4106044447704,144.83227768076438,136.81763754536016,144.63032333253093,142.3698594092496,144.3602557749329,148.5909741443817,149.43617758642858,142.1662316343896,152.82686513232386,148.99577596684367,143.56673349363194,146.11447730658557,143.8517524977393,144.8645922528023,143.788839664816,140.82508238538404,141.57258560580328,141.90867736017333,141.76686414183663,142.06010143926036,140.46004000873475,142.53813838310145,148.47175652147894,147.87565655686342,142.91078661145576,142.91791176626245,139.13181545625176,139.82816314875112,136.19614270615142,140.30113360404025,131.97639682801284,132.59098941364482,137.8736275646732,138.4024289329035,132.1388529196169,134.00210098371616,135.2404236781391,134.2791032461958,130.56686099731968,132.312293172426,127.60092777443303,127.94960121506772,129.90669227504284,131.90691814644802,127.05528265782876,124.20816948254442,123.70790003198347,125.61234250248904,121.67743582658738,124.62068769872444,124.37425202572126,126.83010430835112,130.6172313997332,127.35348565427317,124.41320482920845,123.84079254745579,124.73976624748722,128.277421808959,124.75411173919336,118.04744752767606,124.04628974426359,129.26258825513898,123.49820046706755,128.9354854053813,128.6574332839359,135.22639713032044,130.38034536019785,127.6031580459176,126.0107497017248,126.43184624507525,128.02735778185217,121.9852997342649,121.05754502101983,120.36470865503198,122.77818025170922,117.59369382316544,117.74397388229274,122.36998927717929,125.43575852656876
2,1999-12-16 22:07:09+00:00,128.49388275709242,158.0430016431526,155.79969997450397,156.67686632083152,155.55877863881608,146.60326095948773,148.00512484887292,149.54580636234115,142.79378983896433,145.29319802792253,146.5901448224549,149.49660900493055,149.77633207916412,150.78092894768096,150.28937252430686,152.5818336143849,150.8478507093966,148.49990107960883,150.08477736711848,146.96146623442166,146.52912695689702,145.2511514026974,158.4720811665783,158.32318140261003,154.34239466448807,156.52401820511983,149.10020563374678,145.3621334325861,156.24903915181545,160.43551136512127,152.55425723549044,159.26302328109267,155.8632444603091,150.92612752359744,153.54799659681157,157.66186312829734,155.9179878707898,151.75109406979934,152.90913074732413,151.17565381625175,148.87330023013513,149.09409470580175,154.7987492407087,149.8291573680678,162.06224234533255,155.51225986833526,160.0002506521776,165.81150967821128,166.64197867113913,160.62993647701848,155.8483477463393,147.5031553570517,146.94371888071825,147.01733245674345,140.2757390095029,148.3352585702803,147.15201036483333,154.95095509320757,149.29028293510152,148.52890576824055,155.40650057896616,147.9113250565343,151.40586488298192,139.61272482199385,142.64559282829583,144.47211168459245,130.75203948149988,140.55975706169437,136.27631993498093,151.13715350900634,151.3168963889953,151.79655506652074,153.17495563287844,150.755804101184,148.50975850977687,153.45031716390935,146.8808163525715,152.73883798236048,153.67794965514528,151.8230982908964,145.7647848798808,141.61179568803757,140.71026208582398,131.58363303110397,130.1347914037182,134.0734635204243,137.88252201604357,135.7931174708045,138.85684366870797,134.778743047988,140.99567220249529,138.71998717079683,137.1553651413658,137.9215036695197,132.59978374701095,133.88280644652355,134.2693541709368,122.12663564406972,134.94635279004524,126.0118615169105,126.18662945556443,128.48626659352175,128.44376738103628,128.23620157098838,126.28919372264076,130.05849693944216,128.1100983378925,130.40380625482993,126.26101421107315,127.92717034746832,127.58383729988623,133.04197384011584,126.55874128741088,129.28717652286062,126.64215712491337,133.31646391000962,126.75972175927745,134.37531172862313,134.5458641049101,135.18145015894964,129.05785930313587,128.9339111611788,130.6919121489792,131.8411908103694,120.75379125860944,127.90694385240604,126.94817041715584,130.0871537567706,133.15992049480397,128.829330046274,125.97671152516801,129.6880968060672,132.26876933559112
3,2000-05-08 22:06:20+00:00,134.32773783238082,147.91071685569025,150.73528424182985,158.73086779109542,145.4335171483554,152.46789362017992,144.02555447398112,143.174875823955,145.16535860157583,151.63807743896461,146.07121377278196,148.21959224904305,154.74748666494241,157.54646647352752,153.64557751980453,148.598173382139,142.63148422204605,146.93505098130797,147.01765734989337,149.04603436052338,141.4480037170945,150.6741730892035,152.28707211847873,153.57018174071513,152.4029066024925,148.91969799819645,147.32935765951189,143.04379734619508,146.83854483400958,148.2787412824049,145.11081129895402,148.4441252711223,144.75186156197083,153.62219227619738,151.64427333607875,154.51765678198416,150.30241577334888,147.0433693187229,146.44427339970872,146.08813095480022,139.13458543408535,145.91069475492793,143.75865870480234,131.96921855379458,147.49402774379598,154.41065822818615,152.52990778706138,161.12594871955497,164.53386576339398,155.98413959397556,150.51464407570612,150.20482102552234,137.74540603346492,132.5578986449027,135.67680542267266,136.9399185673781,145.2608026509468,141.84172487736774,145.08985359697633,145.69565397579018,152.9855542476915,147.7458645844899,151.4798181036781,139.50915544270498,142.00030526241665,141.1898279581973,145.9713827977505,138.4408672675319,141.73061286091396,144.89043283512322,150.85304233491436,150.34883383715743,147.22305807253164,154.41521697671945,152.24978468534053,151.70050725824342,151.3937916727318,148.45377830541213,151.43391649925402,148.40090707520307,148.9266604742193,139.50134915213744,139.43895677933673,129.1519556399504,139.69214589462604,133.4405585152043,136.75773382992543,138.77815353439857,139.9648960644512,138.66512432906907,138.68411017332153,138.86404022446223,139.04034924697882,131.96339341368693,129.8635360098464,130.80659935916165,130.02980317425065,127.07566845517073,124.73225877743155,118.24711924672883,120.29503197674192,121.16256394723578,122.02791568957824,124.94156686759342,126.35560701816823,126.663228607904,129.7647573218314,129.7595132341388,121.73718825623573,125.35761365840835,122.23561600987475,127.23514512511181,127.25470288232435,125.83432802901892,122.80621931534357,129.17449762589138,123.53119958347965,129.06685031037165,133.72640260232367,122.48954173923137,129.24029718658556,125.85360532450193,129.454900302184,125.13257303875915,128.25304043547172,120.11954335728916,124.06921120212405,118.41409965021394,113.16110966851747,127.54842165797606,120.14024583434717,118.73177534280033,132.64897865120832
4,2000-06-25 22:05:55+00:00,132.38615397262447,149.51757373317866,147.98155960644777,135.7259788284564,147.15138387631768,145.21779813492589,143.19292940132786,143.69261975240084,148.3946123765274,157.5033535188746,156.9537390614245,157.5754312515591,147.62880044987324,154.82880547066966,150.93636882361167,149.27683962453676,148.081235681559,145.0281410237189,146.87144959910657,144.18217150289922,148.5219648587482,153.2869142682448,156.68386315574364,141.0647724119326,154.11050613097802,154.31186254591546,153.6451939321221,162.02915488254132,149.35743689174683,151.45423607782976,152.1465291117767,149.33898996459072,150.72401248836792,150.72816255728995,150.928169763702,150.86217253854153,155.85380187773217,151.84820318314488,149.30860129464386,150.1959788347135,144.9898769079121,146.33774395113926,150.43902758744318,148.8510705283134,155.9413687871336,157.93348978437962,160.47439019133947,157.42015490310294,160.7139487082075,155.9511617414892,153.59065299153647,146.87504249104,143.78595810577463,136.7839708132916,144.55195179146324,146.93315476252263,149.80269679190513,147.62964025641782,152.5220422118341,147.3016437337835,152.10456219955574,151.21428234375526,149.78157097841088,143.041575978739,144.03210018508395,143.6178775494534,143.16061945158683,145.716884095054,145.1362665635229,145.08843065413015,150.15111086587473,147.47485650468903,153.14947426797852,153.1006287563617,149.87146803013624,148.98680873798352,152.87265549613898,146.39315128276513,152.23862179463148,147.28513227844783,144.64883100202678,138.94640926477976,143.72671606367473,133.83286171692492,138.9546755798357,132.00490406694718,136.27671000379215,136.88238734116385,142.83973277029827,139.19787709828057,137.95396237974717,137.8028545433319,136.10919246668897,134.33060170693676,134.42479253306126,130.32681737765017,127.83539826098955,129.1956808388335,125.94726902706383,123.10161689279359,124.74879634598766,125.5430908524205,123.32309452393532,125.6521286136899,127.39757613099538,127.98435984633122,128.7104656839565,129.52942090142713,125.38763300800919,133.26798996824516,130.52304993211513,132.28342064061317,131.9577097754842,128.99531537231968,132.11128305357693,127.45099703655241,128.71672577099562,128.02151996553144,129.1203842590055,136.80303893657816,127.40039966083447,129.464970044302,127.86580299257416,127.19636801838827,127.41929740749563,125.5430293044667,124.70242514028648,127.94089128194604,125.78383834317002,122.56363692617862,123.49281509359416,124.54371404913829,130.1234711205255
5,2000-07-11 22:05:41+00:00,104.17435233352252,,,,,,118.41102926975813,122.13092304043263,126.20690373045827,123.88857666410989,123.66959093617508,123.22136477111576,128.27936871951553,123.84823720919297,123.83119990935343,120.47766774354444,115.68389286340897,124.50238228151674,119.44657549802125,114.57672511937038,120.46535742998917,119.97503971102424,123.39791176297034,121.76785689283085,113.00728444457364,,117.62237284344732,,125.04808694377438,123.08432166281288,128.26147732640118,125.47760592437538,130.29233190691625,123.90385487253296,126.53619313027363,127.80251852251126,125.21135332667285,125.85187828090797,124.74203840968416,121.33587554714458,122.43185186553104,122.39751229218184,119.47790884682738,118.80354314046537,124.33121832916012,124.59953040035926,126.70465574845382,129.2859597356911,129.23246389868618,125.39434741807663,113.85021531140492,120.77609197526185,124.53225066687385,118.65473604364337,116.8979200460931,,121.15523105378996,125.24582240261726,123.39425857177295,120.28758037368753,123.7498542700951,119.3263100736284,120.62065401446532,122.77727493101747,116.38898564382067,118.5059463151446,119.51727525721022,115.15491406190712,119.15424561982819,116.03539276231896,116.15787382875615,116.51589256999358,115.01507437259116,119.78692105637367,126.06963212779634,121.37625483826034,123.39805596848907,122.86153199694094,121.45143587800179,124.21703469092479,119.82713628263195,119.77122465008621,121.47484494193746,119.70143957423186,115.6392804414638,118.0439870235232,116.96118531251796,116.82517881003301,120.02357074877452,119.56525319576792,116.68720052946071,114.91398785645747,120.8566906932216,109.10776432541486,100.37038735996714,102.78445865473239,110.07950481442084,104.21629378972862,107.9684752528402,108.50756489894718,102.79932417915641,99.55987728468824,109.88822057769104,100.04772965661031,103.9311059506925,105.94744842604366,103.49593491713033,107.23184117417814,111.14559509487793,109.55448936041103,110.99348292999794,109.99523318504912,106.84585069299496,103.5868913805528,108.74829082373671,109.71273971006993,104.52246210539845,112.18966306472801,105.66125704510853,107.52031225751963,108.36479207210023,109.78626497307881,106.96308833748112,104.00807131667817,100.53641204436816,102.9449974429978,105.59545371276225,110.33381711813233,108.27923993953729,105.38181397819238,102.13880823462347,108.5817840237248,107.92450605185003
6,2000-07-27 22:05:24+00:00,141.03612362785444,159.20640734833128,159.55631899893726,156.2698906674068,153.69411673992462,154.57212374316498,153.39039281454956,152.36917440647446,153.75684736776225,157.68904599998393,159.6706440451132,161.81433079134817,162.80479988967497,162.2197983554566,159.91226393732592,156.83489993974183,157.88553906331364,153.55648215374944,151.49286447488228,157.2061216854793,159.92784037211035,161.3989723672227,160.13687222461428,162.4017409333209,164.4087321420458,160.98549886445358,163.10853137303613,161.0143330660585,164.54543557437,160.77543144328556,162.0415302282164,163.24176627642734,161.74978963191683,161.1706986102719,162.32912017710836,162.44594660923644,159.74210660717344,163.8391843631869,161.31451335338008,158.21794660711754,159.46419937077943,157.6796663747962,159.94779016716623,162.40891431642288,163.12400731863957,167.87438201431593,162.68040793075926,165.4815913043252,166.265579469868,165.5605484587488,161.02308258184286,154.14842090589323,153.82414841603475,151.41596967003883,153.0759592483117,154.9682823109721,155.3333824052909,156.79406835614006,156.53943686924143,158.24183465524936,154.37159694387992,155.63067586996425,152.6834472532922,153.22822868542337,153.0667963135501,152.38675964043114,149.81609272467367,151.77676283601696,152.74457208462135,153.0453594283953,154.8054691773504,154.2674812742647,156.5201181800349,155.03613644311696,151.76924443766936,156.96503731413577,155.39663554455097,153.24533660140617,151.91449212191333,151.6028234346886,150.0333881708966,150.24952047775994,148.46969795410064,147.8302835318996,151.6987299597624,149.7907771148733,145.56206506016952,150.61352734284424,146.55173186231914,148.093065567538,149.69265178328232,143.66328306765035,140.92779961882607,139.4022645207601,139.50943893700065,140.11675662217485,138.74934913824958,137.3524503389428,137.96193692104995,139.21431481719353,135.48025752372757,137.9247247349341,129.3985195331821,131.59458584089623,133.50163175161043,136.1263036235508,136.87984723641054,136.43176898578625,135.60369730059205,139.404327254922,134.12827094630492,137.85928992992572,138.23466807246433,138.91993708890115,142.54659406598734,138.73767109004692,136.42321718072375,134.85409361416836,139.8733740764728,140.44644417807118,136.32553699197052,138.81935496144186,139.39210744887436,135.59303452386894,137.90444198344477,132.36176438732574,134.69118795599044,132.91648455029454,135.46377392662455,131.44350088126714,134.74266048141143,135.74503903113703,137.58483818698744
7,2000-08-12 22:05:17+00:00,130.51970064672204,146.77184611880983,153.1588984486046,154.6650777095703,150.48444691426283,147.0408294542481,142.19609151181717,145.13318810518265,143.3760809876816,151.0415632574348,156.4706945140827,150.3836358606726,151.21083033180054,154.77333322492282,149.98099826588572,147.87372775347808,146.5089251168999,140.9362955047775,145.60590840248113,142.36894732044618,148.94978476721445,148.6742886730955,147.92103552967205,149.3510591419499,152.08563339924214,150.8558603473543,146.35576445486527,145.78484408082153,145.53561986046813,148.1131290039319,146.54673216041186,145.49395075570592,157.0120914647128,149.21300835760618,154.44399690267682,156.38669433306617,153.92449341715476,150.6631215725418,148.9935485411932,152.97148460992037,146.12637139651446,139.613049750872,145.51912806881697,144.18429565335288,152.984360349958,152.67320143528332,154.50098949396488,162.08024330848824,160.7172382570912,153.3607903564288,154.68234791492577,149.5610180743272,147.22232660992458,139.41870295432304,136.78024271923448,141.66009498152866,141.4828220414659,142.70545546225875,144.63566765592304,144.3230117607437,151.29615136253153,154.84659157299868,151.92930969015524,146.23736984507735,147.92276157079095,139.55429298024518,140.95085653755288,144.0117073576088,138.9861647417998,145.94059910598494,143.92384659985095,147.96330420938057,148.74693760705236,146.38419599372313,149.68947016111758,148.46034225238046,151.72600852217147,148.35106993170328,148.12217456150134,144.2482343314473,144.81448732051354,141.84580193573856,136.92751845881324,132.69862929435726,134.43202466216462,131.97854930621986,137.319345707218,129.2753892917798,131.81045061063935,140.0986899052628,140.4844925588882,134.0641365879688,131.92387654991464,130.24755673306532,127.73686155628154,127.40816312360452,128.657973385307,130.2695044807316,133.92076522030806,121.94481997532108,122.05370657744503,121.44566247528326,124.36479147623885,124.03613729919088,123.46302316260608,126.68494186811934,124.74091203262289,129.93424309579535,125.89602965681836,126.48965796362167,129.26708057713608,130.0932540961429,125.72555156640907,132.1663287237331,122.07402294460165,129.30859446317643,124.40167073567882,125.52725633289053,128.71989077830756,126.37698715096174,126.50257710337051,124.13880912143728,123.78600690106165,124.4860640466934,125.91272851560406,119.53576878471712,121.93903543554686,125.98276187736758,125.88738810711571,120.35775406863252,120.53375957887157,124.07019190027563,129.53718867452352
8,2000-12-02 22:04:33+00:00,117.75757453969936,150.14688733655572,148.82830799657634,144.12171753536535,144.18864941614672,135.3913785265315,133.53786217492515,135.9778434967168,137.54392368497346,137.58408631898288,141.98521365968526,142.37391796945457,143.62399770062075,143.42542429380467,144.56981091260286,143.17159722406652,141.02933321537668,138.46875351881314,136.1144065362623,135.35142692210238,137.56287667896598,138.24500230075301,,,,,,,,,,,,,,,,,,,,,,,,,145.11161619400005,151.70892630340182,153.64495075603335,150.98317847657592,146.72838911336163,150.60598039594078,139.98457673196833,134.93008301091618,135.0647221745105,137.62692969270233,139.39423977485433,141.07789429720881,141.64892271452828,141.60082222114548,141.337998852874,139.06637851366787,138.33289407724448,137.56628439703312,134.77134292488043,135.62413559632455,132.4316278950022,135.09096063181028,134.06045866819105,137.16880306818945,137.35872680912837,140.13977403815755,137.0026895561702,139.72858404719892,139.67245285074796,137.32549911013547,138.13229640037991,139.13652817977373,136.65376029720548,136.7076677338721,135.45830858331985,133.52900621450652,131.98416403676558,131.9436384760279,128.63262602306992,130.56193480245247,128.94715232278168,131.1229640444927,132.35878344552327,132.3250283686566,133.23793525154866,131.0022783532879,129.80928520553294,125.59900271363439,123.75804978547468,120.89403881802002,120.29195083662326,116.64921143296128,118.61328795391977,117.64190153470622,119.09330723109008,117.22313673390909,118.84887738809391,116.37249091524669,115.25392806371886,117.28495416402457,114.78374390075413,117.53455054367734,118.55423397453254,121.53828004167191,121.52128729830437,120.64666251370635,115.48412387007689,115.5663703755173,119.19556376733328,120.37174773469903,123.00977277447069,119.80725085660448,119.47933056081698,120.00813149017178,118.68242517705994,120.68018656177061,119.96152830024747,118.33504219052523,117.60907371381703,117.12109604825662,118.63639411004266,118.48153208520917,114.75081166028646,115.6034844313013,117.11577342982217,116.2362980744429,116.738152791701
9,2000-12-18 22:04:37+00:00,126.21837781057638,152.28854483854337,153.54922257662173,148.57872711482358,142.7293426466865,142.6188137673447,137.9156852313397,137.8201410327301,143.13367325656648,144.60532982534485,143.60039566609137,146.43699982759574,145.4391722923664,149.5573458050163,146.82118033193169,145.0285387016474,147.58680921913168,145.86485116303416,140.2720923622563,141.70981121834788,143.42775013523385,148.19062456293167,146.99203833680357,146.86584184436012,147.76115278947765,152.6842234998672,150.58866031501034,148.41141835050325,148.03676940060092,149.6827315556742,150.32535638943926,150.73747468305595,148.52102396405274,150.6137405296695,146.46429707723743,151.921533987098,146.14458347613876,146.33938051087358,150.23295958336035,147.7518968299017,147.39338190854969,146.9777310590656,146.13092704933968,146.73239249248127,147.79137480611968,152.26225339118596,150.01214410606966,155.5797517962335,157.98275427727444,153.35680695678732,149.22945304980874,147.8851399908436,143.49983399125995,141.8349684145557,139.32021712645252,141.93512490533442,144.59956980773015,147.16049810827977,144.36576810062152,149.5674578188349,146.06958569688732,149.35142881074006,143.38577158647783,141.40142537549448,139.07442641892322,138.2082922295352,137.23199391872933,140.3057141903157,139.948533117585,141.8274234990251,140.57515393175183,142.34337793544483,144.9483432350989,144.6235610720108,142.44776281813077,145.13085860401958,141.79468836523188,148.8636864140922,141.62751466275822,141.78730851767563,138.2808328720299,140.30731519232455,137.93188479758092,134.5293394780742,132.59033735518156,135.11803788150672,136.25588192111033,136.52784583777395,136.90478971939785,137.8610702000072,137.18494325881758,136.30783108393666,135.2547900917623,133.0400756562718,131.76052662026407,126.85262622807787,126.48110554792467,121.70687295906697,124.99313897567868,123.74569706290016,124.6742583363074,122.66727612445723,124.17693750550963,122.52709885543287,123.73928156912962,124.19814152847667,123.75747784939013,121.39104572890454,125.91549522154567,125.19264214138988,127.6429392107548,128.62607238765207,126.69248162825544,125.0109327692566,124.89972699092714,125.49208872217375,125.45799617709106,128.21494011448084,124.08350852338113,126.0358085502526,124.61041324319383,125.09241111928606,126.31078484380079,126.4348932226599,120.77848446254012,121.55710874912691,123.02774830405784,124.90162717899847,121.45187681349007,119.53292827796426,120.66070731919332,124.43958277658626,124.01498729916321
