dates,nzd0160-0000,nzd0160-0001,nzd0160-0002,nzd0160-0003,nzd0160-0004,nzd0160-0005,nzd0160-0006,nzd0160-0007,satname
1999-10-22 21:58:52+00:00,380.54,384.42,388.26,391.80,376.07,386.38,373.04,377.20,L7
1999-12-09 21:58:57+00:00,384.87,388.89,386.61,388.06,381.56,380.96,380.98,374.41,L7
2000-02-27 21:58:16+00:00,384.26,386.48,387.64,385.27,379.18,381.28,378.51,376.44,L7
2000-03-14 21:58:35+00:00,383.58,386.77,388.88,385.32,380.23,380.98,380.46,377.38,L7
2000-03-30 21:58:33+00:00,384.68,387.23,390.04,386.67,382.00,381.09,381.08,377.78,L7
2000-05-01 21:57:54+00:00,386.56,388.52,390.52,386.72,384.49,381.79,383.47,378.37,L7
2000-08-05 21:57:08+00:00,388.25,389.15,393.90,386.38,383.05,382.12,379.77,377.34,L7
2000-09-06 21:56:46+00:00,385.49,387.59,390.60,385.17,380.94,378.33,381.32,376.55,L7
2001-01-12 21:56:30+00:00,383.45,385.19,387.54,378.13,371.87,370.07,373.50,372.20,L7
2001-06-05 21:55:40+00:00,389.69,390.88,397.81,395.20,390.26,381.64,381.67,375.76,L7
2001-06-21 21:55:05+00:00,389.66,393.13,399.65,396.82,390.95,387.48,384.09,378.19,L7
2001-09-09 21:54:36+00:00,392.60,393.93,400.51,397.84,392.88,389.59,389.94,381.42,L7
2001-09-25 21:54:28+00:00,391.47,392.16,399.25,394.52,389.19,387.36,384.43,378.92,L7
2001-10-11 21:54:09+00:00,389.73,390.94,398.34,392.70,386.30,386.42,381.38,378.40,L7
2002-02-16 21:54:54+00:00,389.23,387.83,398.31,388.67,383.84,386.08,379.56,381.62,L7
2002-03-20 21:54:48+00:00,386.14,385.27,397.00,384.95,379.54,383.51,373.43,379.62,L7
2002-04-05 21:54:49+00:00,384.06,384.47,397.76,385.13,380.25,384.92,375.27,383.73,L7
2002-08-27 21:53:36+00:00,384.43,392.13,398.85,384.83,392.04,375.82,379.70,379.61,L7
2002-10-14 21:53:43+00:00,376.60,387.15,390.69,383.94,387.52,378.13,389.38,383.38,L7
2002-10-30 21:53:49+00:00,376.76,380.96,390.47,382.81,387.83,382.00,389.21,386.03,L7
2002-12-01 21:54:16+00:00,378.63,381.58,390.27,384.79,387.96,383.76,389.51,386.03,L7
2003-01-02 21:54:22+00:00,376.47,378.43,387.42,382.90,385.12,381.74,388.00,384.58,L7
2003-01-18 21:54:06+00:00,378.59,380.61,386.40,384.84,384.65,383.63,388.79,385.04,L7
2003-04-24 21:54:46+00:00,380.58,379.75,386.00,386.89,382.99,383.26,388.49,385.87,L7
2003-05-10 21:54:46+00:00,383.77,384.21,387.37,389.46,383.20,382.25,386.57,382.67,L7
2003-05-26 21:54:43+00:00,385.25,385.72,388.91,389.92,382.96,383.22,385.74,381.56,L7
2003-07-21 21:42:33+00:00,388.69,390.96,394.70,393.07,384.86,383.00,384.99,381.08,L5
2003-08-06 21:42:51+00:00,390.50,391.68,395.96,394.15,386.20,385.19,385.92,380.59,L5
2003-08-30 21:53:59+00:00,390.76,391.92,395.57,394.14,385.51,384.46,385.74,379.56,L7
2003-09-07 21:43:24+00:00,389.79,390.90,395.34,393.02,385.01,383.72,384.43,379.92,L5
2003-09-23 21:43:39+00:00,389.76,391.68,395.87,393.27,385.62,384.55,385.02,380.53,L5
2003-10-17 21:54:15+00:00,389.45,391.58,396.21,392.94,386.59,385.60,386.20,381.71,L7
2003-10-25 21:44:04+00:00,389.64,391.09,395.93,392.90,386.80,388.03,386.65,382.30,L5
2003-11-02 21:54:02+00:00,386.65,388.24,393.58,390.77,385.18,385.99,385.06,381.00,L7
2003-11-18 21:54:39+00:00,385.09,386.56,391.93,390.23,384.00,386.36,385.04,381.51,L7
2003-12-04 21:54:19+00:00,384.25,385.82,391.42,390.39,384.78,386.69,385.76,382.49,L7
2004-01-05 21:54:57+00:00,383.82,386.07,392.17,391.03,385.58,387.49,386.96,383.67,L7
2004-01-21 21:55:02+00:00,383.74,382.99,389.73,388.78,383.77,385.34,384.97,381.31,L7
2004-02-06 21:54:44+00:00,382.15,382.06,388.71,387.82,383.52,385.04,385.47,382.22,L7
2004-02-14 21:44:33+00:00,382.36,381.93,388.92,387.52,383.26,384.51,385.15,382.30,L5
2004-03-01 21:45:02+00:00,381.12,380.76,388.64,386.69,383.40,384.81,385.29,383.09,L5
2004-03-25 21:55:18+00:00,379.71,378.49,386.84,384.90,382.28,383.84,385.22,381.85,L7
