dates,nzd0123-0000,nzd0123-0001,nzd0123-0002,nzd0123-0003,nzd0123-0004,nzd0123-0005,satname
1999-08-26 22:04:44+00:00,354.76,352.62,366.40,373.82,382.78,358.47,L7
1999-09-27 22:04:48+00:00,357.45,354.55,364.47,373.96,384.47,361.11,L7
1999-10-22 21:58:28+00:00,359.69,351.67,364.32,374.22,384.46,361.56,L7
1999-11-14 22:04:42+00:00,359.82,350.89,362.62,374.97,385.36,363.60,L7
1999-11-30 22:04:35+00:00,357.30,350.00,362.81,372.34,381.51,361.67,L7
1999-12-25 21:58:28+00:00,357.55,349.19,361.32,370.71,379.46,361.73,L7
2000-03-30 21:58:09+00:00,359.28,347.86,360.47,369.09,376.95,362.05,L7
2000-06-02 21:57:31+00:00,354.95,346.37,352.58,355.97,365.92,353.02,L7
2000-06-18 21:57:27+00:00,355.72,349.32,357.38,363.73,371.11,357.69,L7
2000-07-11 22:03:17+00:00,349.40,349.29,358.58,364.48,371.44,352.81,L7
2000-07-20 21:56:59+00:00,348.63,345.61,355.77,360.80,368.73,352.15,L7
2000-08-12 22:02:54+00:00,349.23,345.55,357.25,361.80,370.52,351.68,L7
2000-08-21 21:56:38+00:00,348.98,343.60,355.38,361.09,369.80,352.48,L7
2000-10-15 22:01:56+00:00,345.24,341.18,353.27,361.49,371.15,352.83,L7
2000-11-16 22:02:09+00:00,345.24,341.18,356.00,363.35,373.43,353.48,L7
2001-01-03 22:02:12+00:00,344.75,338.46,355.75,362.69,374.53,352.31,L7
2001-01-12 21:56:06+00:00,349.62,338.85,355.55,364.02,374.89,354.72,L7
2001-01-28 21:56:08+00:00,352.77,341.66,356.38,365.28,376.31,355.23,L7
2001-02-04 22:02:14+00:00,354.01,342.62,357.14,366.76,377.80,356.81,L7
2001-03-01 21:55:57+00:00,356.97,345.40,357.65,368.34,380.22,358.00,L7
2001-03-24 22:01:59+00:00,354.76,343.72,356.18,367.05,378.83,356.31,L7
2001-05-20 21:55:29+00:00,355.56,345.61,355.20,366.87,376.86,356.84,L7
2001-06-28 22:01:09+00:00,354.51,345.89,356.59,368.07,377.57,357.36,L7
2001-08-08 21:54:37+00:00,350.02,344.58,355.84,367.71,377.32,355.80,L7
2001-09-09 21:54:12+00:00,350.27,344.17,355.91,367.68,377.81,356.70,L7
2001-09-25 21:54:04+00:00,353.73,346.21,357.35,368.05,381.10,358.76,L7
2001-10-02 22:00:04+00:00,354.62,346.46,357.47,367.57,380.56,359.42,L7
2001-10-11 21:53:46+00:00,355.26,345.68,358.02,367.64,381.51,359.66,L7
2001-11-28 21:54:11+00:00,355.79,343.44,356.74,366.19,381.82,358.10,L7
2002-01-22 22:00:40+00:00,358.31,343.41,357.45,367.33,383.44,359.28,L7
2002-01-31 21:54:26+00:00,358.13,343.41,353.44,366.88,383.44,356.17,L7
2002-03-27 22:00:37+00:00,355.52,341.20,353.24,367.35,381.35,355.34,L7
2002-04-28 22:00:38+00:00,352.92,337.93,349.76,365.04,375.29,352.07,L7
2002-05-23 21:54:18+00:00,354.17,339.81,353.43,367.19,376.73,351.94,L7
2002-06-15 22:00:19+00:00,355.23,344.14,357.55,370.73,380.37,355.87,L7
2002-07-01 22:00:15+00:00,354.87,344.61,358.65,370.92,381.84,356.72,L7
2002-07-17 22:00:08+00:00,355.45,345.38,359.86,371.65,383.15,358.24,L7
2002-08-02 22:00:01+00:00,354.00,344.90,364.08,371.04,381.52,360.84,L7
2002-08-11 21:53:48+00:00,355.95,346.50,364.31,371.43,382.65,361.98,L7
2002-08-18 21:59:57+00:00,356.49,346.43,365.04,372.30,383.19,361.98,L7
2002-08-27 21:53:36+00:00,358.32,347.39,366.13,372.49,383.58,362.79,L7
2002-09-12 21:53:31+00:00,359.88,348.14,366.93,373.50,384.60,363.26,L7
2002-09-19 21:59:35+00:00,359.84,347.74,366.85,373.35,384.28,362.88,L7
2002-10-05 21:59:31+00:00,360.10,348.29,367.39,373.62,385.15,362.69,L7
2002-10-14 21:53:19+00:00,360.66,348.59,367.29,373.77,385.64,363.00,L7
2002-10-21 21:59:36+00:00,361.27,348.80,367.33,373.63,385.44,363.15,L7
2002-12-24 22:00:09+00:00,362.47,349.63,367.20,373.47,386.56,363.71,L7
2003-01-18 21:54:06+00:00,364.33,350.29,367.42,372.86,385.42,362.82,L7
2003-01-25 22:00:18+00:00,363.81,350.52,367.67,372.62,385.46,362.44,L7
2003-03-23 21:54:16+00:00,360.75,349.41,363.75,367.79,382.42,358.60,L7
