,dates,mex0321-0000,mex0321-0001,mex0321-0002,mex0321-0003,mex0321-0004,mex0321-0005,mex0321-0006,mex0321-0007,mex0321-0008,mex0321-0009,mex0321-0010,mex0321-0011,mex0321-0012
0,1986-04-20 16:49:38+00:00,,158.8246400907642,155.06804613869483,170.03986720416546,173.15721353330935,172.42265649239255,173.00499188528235,177.27697252275945,168.66926466761026,196.35457651352,212.63864118298073,195.85775573915816,
1,1987-09-14 16:51:10+00:00,149.43209810846898,146.4572215815094,151.46969876080638,167.9366278699136,168.35811835799177,166.0635654525062,162.51232530803932,167.22667496680094,175.9762701086431,193.4986148975545,200.28605573526673,198.58574391933112,143.34177093927525
2,1990-02-10 16:45:58+00:00,137.68436563438937,130.9990903444402,160.34937714274832,173.77760810161124,168.48882585165157,157.2291122024729,166.45593338844594,188.0533928990648,196.07002976428754,206.3957882236969,200.39078727063685,204.2837998425167,172.5566885341784
3,1990-04-15 16:44:33+00:00,,175.63891255114788,177.24640288618124,193.96788634872138,185.7325470858934,178.09790062781488,179.16905506937255,201.60017518832717,205.734927826904,217.01698878556292,223.99817720397652,207.056634961779,210.7353190450116
4,1992-08-26 16:46:43+00:00,147.82799637919314,167.33780331637377,168.39450058154716,184.05136820235887,182.34614925385895,169.1179565229214,168.63722580232803,194.88835472394632,198.22603002135546,210.64909270729459,216.69418459891781,196.67145089563795,
5,1993-01-17 16:45:59+00:00,130.47163065690742,126.56699665143368,166.431484932336,170.25942366910257,181.17366136838714,160.18650749435673,172.2081996286665,192.25574269777695,187.97388919928412,205.51350298385017,207.5484207398026,199.62821956749974,187.02103608950964
6,1993-02-02 16:46:10+00:00,114.53197530618546,100.10749296084477,147.59701278324562,161.11160016379222,168.51331631524343,130.9767214728013,,179.80036060386928,166.75361055475025,180.39566825060064,183.40898281188427,179.95242126656123,149.36625540407525
7,1993-02-18 16:46:17+00:00,140.22866782986083,140.6912595501482,161.1270567833174,180.62020253889403,185.1616847757485,165.6647046012264,186.86695578612864,205.74922884695945,187.00383679382978,201.95664848188343,214.89872567146978,199.8276000657512,189.70240936359315
8,1993-04-07 16:46:35+00:00,165.93556581010156,141.05599428848237,169.67120831534592,189.17363140333225,187.35183808657848,174.17422133427496,179.30012136023652,204.4692502800436,183.35690236053725,202.72966850221098,217.28026058933554,205.46095875747235,186.3821616492115
9,1993-04-23 16:46:44+00:00,165.9068877506639,144.7897895397523,164.46149966886838,186.38347350357787,187.2153969314288,174.0799934591834,179.46044601938442,192.5170126094628,180.89608805783297,188.88814764000142,214.1813759040409,196.39097008895257,198.33170273127774
10,1993-05-09 16:46:47+00:00,142.5964283266703,139.66582709003956,154.9551111817433,172.03793659325987,175.38648572448528,170.54432536816037,171.58736721827066,182.7178127887923,184.86411926715357,192.10459995743747,198.56116824209312,192.57336400755185,177.06567977916558
11,1993-05-25 16:46:51+00:00,163.2916305593822,168.53182216783821,169.57129376513248,187.8617433726359,185.86987179357004,179.72582315106914,173.8474673046711,189.34743707375233,200.4241612324874,206.60053695188427,215.58797445768417,199.1103053625549,200.0392867833612
12,1993-06-10 16:46:51+00:00,164.00456318248285,164.31933846538385,174.18094670606862,187.86942865700078,183.31924474165953,170.9876145891807,178.5496040926654,184.10542579235548,196.41261444749287,201.37180831890134,209.12698084333164,193.62977563238104,196.07240895176855
13,1993-06-26 16:46:46+00:00,170.9572620082468,154.89808665831998,163.2520927991979,177.85936132176872,181.5819950869813,165.32320189133353,169.6006734538549,182.50000643081606,192.78455104311846,199.92451361601493,207.6390543903276,190.15147004433112,190.86988040431115
14,1993-08-13 16:46:43+00:00,152.90887377127308,160.86663797913553,165.4838554257779,172.82584704187465,183.4557345041201,178.2714115167147,176.5060459554862,185.2546554063241,194.85931151660614,199.17576100536448,214.29720390726314,205.44355026806133,193.97493114960014
15,1993-08-29 16:46:42+00:00,149.98422873198905,170.86801566026497,171.74948410567893,183.27417753697878,186.89748508961827,176.79158617002963,175.55226009725024,197.2389076922363,198.29385980981655,217.00407486842448,214.99488771632403,202.01444307953568,182.917605918074
16,1993-09-30 16:46:36+00:00,146.00575366938654,162.9036928878507,165.5700757200169,188.11272224995182,191.28701802454285,184.95330914458953,185.11818104131007,203.44818403167383,204.13562776435185,206.81028500805826,217.86477340203302,204.40137765674243,198.51925267667056
17,1993-10-16 16:46:30+00:00,155.00565319859422,146.95317192365593,153.87634819407552,180.1438453243863,194.49879592106777,175.3852108384228,187.13661269779934,194.47103632430537,195.78692859743583,203.98205971591486,220.6397226274618,207.25925289300645,176.59534709355648
18,1993-11-01 16:46:25+00:00,155.45658516522667,162.25377934345576,166.48127368779316,181.4520390354754,195.4735721472261,181.11939510290327,191.00148070586454,206.12327917724082,200.54328321800025,212.10976271742024,222.46757711892295,214.17181997011187,186.07900740170155
19,1993-11-17 16:46:14+00:00,145.89270224635737,162.06918674698494,170.00396092158815,187.69003334622215,191.16956285760781,182.33017358836508,186.6244619679689,196.53213553474222,207.4273203717691,208.1759126288348,216.22466765376925,209.70085609398086,185.1861135868964
20,1993-12-03 16:46:13+00:00,125.64239420617392,104.28995137241807,153.5819696227968,174.1724587460587,177.76190122270984,158.12089323048824,172.39116729253834,185.6880828761432,189.701277673132,201.43680551436367,196.8007239830481,194.2994016800731,172.23395043930336
21,1993-12-19 16:46:05+00:00,136.79651044110568,114.21711084196237,149.45828488418303,181.09120648484503,182.50530725993497,165.9280223132475,176.57754589944025,192.10686361046737,168.7033050975491,196.39317468209606,197.06208149863207,197.05593974986212,187.1642380454442
22,1994-01-04 16:45:53+00:00,140.77407698295056,114.26969130589607,154.79963326574094,184.0210246318135,185.6805454757091,163.37153048348736,190.06531586969004,207.63862277599344,188.36303422520942,200.12475341040715,196.81859850793944,198.39837683616398,201.39935642587525
23,1994-02-05 16:45:29+00:00,137.36608937561178,129.68834513057905,162.42563988525623,181.3628991063859,182.96461400601626,165.0340683728084,181.67560675901726,199.75977908978393,181.25025301076553,198.39062488755863,199.5762487421207,192.742792204785,191.08280668741986
24,1994-02-21 16:45:16+00:00,143.73035956157779,150.96840387015854,166.9738578801958,177.51971621582422,179.6435312849851,159.6166437804852,168.18091041426248,188.33720749720524,166.98347078822928,184.42349761006858,191.85347855221872,188.64982285980304,184.0985517199243
25,1994-03-09 16:45:01+00:00,150.1571557706641,162.252218523966,169.8962748936313,180.14058449912645,174.90571933945728,168.9798483992511,169.92250034864534,190.27146875854407,189.06734799445317,188.59394871583717,209.8944985777837,200.9238261634036,200.17648296414592
26,1994-03-25 16:44:47+00:00,168.76601104162353,163.79029204102667,180.2083231261026,188.48131110902432,186.14781522288956,176.9257851020815,180.89403192487828,195.77105542751724,203.05297809541716,203.73479916778612,215.22611773890173,197.33367069439925,206.08803097418368
27,1994-04-10 16:44:28+00:00,,163.92552828605722,169.36017583940202,192.86254737029597,195.94137245455443,179.5466951637143,187.2131187055776,203.02638592711284,198.3747132780756,202.13070716913325,217.70799814982686,207.371668104785,205.15223292184157
28,1994-04-26 16:44:11+00:00,161.9700746622193,164.45759888200206,169.66186645826338,189.4036949219978,189.9368427392707,180.80649106212982,176.8628549340683,190.69145999341129,197.65807937052762,199.07310982915035,205.63072650340592,200.2646038392761,198.12854019169515
29,1994-05-12 16:43:52+00:00,150.89278481161722,164.72827019815196,167.18848404059773,189.2022727779503,185.02173468440927,177.69634812580105,168.13052098080078,191.06438796536682,195.91780267168159,202.54620558274476,201.33902886911486,197.50038021182888,195.74444124839783
30,1994-06-13 16:43:17+00:00,166.57242104432842,160.0945117551306,177.86147059111,190.35255201508375,183.61234168394677,167.6068986143509,174.92758693139925,185.84185214907154,199.3673491747872,205.1924310246302,210.54982045848413,192.92398810115645,202.62395073818573
31,1994-07-15 16:42:28+00:00,151.2495228711863,161.1349844742851,172.75174043028642,193.03383713855652,186.57338162229377,171.02446450773152,173.33921698918644,194.0257471885955,199.51292054124647,203.75087854842917,210.9633038411181,193.03357715977288,180.39589394923007
32,1994-07-31 16:42:00+00:00,165.56048229692306,170.18686728667856,177.31439384705658,192.2829072665498,190.26967040362462,180.63720882798123,179.10877627869706,198.67957777026092,200.30390651545088,209.49192767425382,212.25084686137035,195.03012168427128,173.3892501302751
33,1994-08-16 16:41:37+00:00,137.76985240634008,154.20869906394864,168.11507699596734,176.7470225293695,181.44042786556062,168.57065860091362,163.56097557484836,177.53454042916832,193.89546446288614,186.46286281648366,195.8662909289025,185.25657309766063,
34,1994-09-17 16:40:48+00:00,151.05775580205886,164.25068152917248,176.38251988546304,196.7094169145516,187.29551894324135,179.53982930404345,179.1206312503998,188.5647461915905,198.8475307378281,213.9433124039412,214.93630042272292,211.00911704040536,196.314559334176
35,1994-10-03 16:40:21+00:00,147.34983071588945,158.7874981334863,181.8723046525027,184.96892198972577,185.8969398709433,171.03624164325709,170.66028385054247,185.88479352820065,205.6106638427959,214.0468131402985,223.8520104819152,204.44975678712572,196.93579106351552
36,1994-10-19 16:39:51+00:00,146.68552272964146,156.98402474014037,169.9236430464815,187.02890674467912,192.0101615653718,185.72164579461835,185.27836377739368,204.3664521463319,203.4079217523118,213.26628775947992,227.7336149817112,221.59534370266957,238.6438061529939
37,1994-11-04 16:39:17+00:00,149.40828401680633,150.54273777547715,174.84479168567674,185.3471161401117,187.34494987464353,169.41062360180277,173.8280927016107,196.59898869966915,197.42618102514933,212.3844090526483,221.14005099036777,216.96566297325666,
38,1994-12-22 16:37:44+00:00,126.37956417749704,110.65344430887023,152.4095322999852,174.5824479414766,173.29953640175682,156.9077509900532,166.4142850993659,174.60897724751806,165.6658284644964,197.99528142155836,181.36754398440945,190.23870816039982,
39,1995-01-07 16:37:10+00:00,130.64850078915526,112.82661536146189,139.00592867293162,170.4094571652249,175.43862932030143,158.04664786379033,174.1044380725898,186.17939460009973,173.66859242534719,189.87193154468935,194.44692775350893,196.6664951878839,193.7560867871251
40,1995-01-23 16:36:35+00:00,136.4917280786411,113.84311227082334,154.12894615020306,171.3102188228447,181.09390105926823,151.9903993615009,180.91251898794175,200.5228635918551,170.67796706460462,198.86356942816548,189.5968593435425,192.8596092137549,198.22170217002838
41,1995-02-24 16:35:19+00:00,156.2693961793846,153.38562435785664,156.89190381144948,183.48571689102891,185.79827851801122,165.987348020888,192.55996268073022,204.04380227679414,168.59290375445738,198.90745232025998,210.5473525825379,205.80321930518724,200.7331627132565
