,dates,usa_CA_0114-0000,usa_CA_0114-0001,usa_CA_0114-0002,usa_CA_0114-0003,usa_CA_0114-0004,usa_CA_0114-0005,usa_CA_0114-0006,usa_CA_0114-0007,usa_CA_0114-0008,usa_CA_0114-0009,usa_CA_0114-0010,usa_CA_0114-0011,usa_CA_0114-0012,usa_CA_0114-0013,usa_CA_0114-0014,usa_CA_0114-0015,usa_CA_0114-0016,usa_CA_0114-0017,usa_CA_0114-0018,usa_CA_0114-0019,usa_CA_0114-0020,usa_CA_0114-0021,usa_CA_0114-0022,usa_CA_0114-0023,usa_CA_0114-0024,usa_CA_0114-0025,usa_CA_0114-0026,usa_CA_0114-0027,usa_CA_0114-0028,usa_CA_0114-0029,usa_CA_0114-0030,usa_CA_0114-0031,usa_CA_0114-0032,usa_CA_0114-0033,usa_CA_0114-0034,usa_CA_0114-0035,usa_CA_0114-0036,usa_CA_0114-0037,usa_CA_0114-0038,usa_CA_0114-0039,usa_CA_0114-0040,usa_CA_0114-0041,usa_CA_0114-0042
0,1984-04-18 18:01:41+00:00,,,,,,,,,,,,,,,,,,,,,,,187.48619488959616,207.38322351695808,205.78716555773423,197.5053102708119,196.68686568879602,201.00027373066604,214.6145784371784,214.73521615584804,216.14200392682247,216.67094909333287,220.1063077231876,221.173678358738,220.1348820907727,,,,,,,,
1,1984-05-04 18:01:45+00:00,228.88804057969332,219.42905271974814,214.44044144952403,220.62573920645087,224.6003809122305,,239.7309580114375,245.97517510191346,226.96257093213913,221.97147638990688,222.73716922560277,222.8912970169422,205.2108160517094,209.62090643786897,202.11168455492762,199.73357842647306,192.49973671904993,204.0201767598285,206.27458279629784,206.52201462331567,207.22293811513492,204.3181277424069,203.51062183514802,217.83637674298947,218.51041302977637,216.2287896300573,209.95998774729568,218.41942937327394,229.8613198243099,225.0327354153499,228.85863203431515,226.59551218433538,230.32742273115278,226.0730352341918,224.99104579363453,224.9465564537018,219.24384700784935,210.20328792985447,217.06302931968307,214.52099471642214,213.83226937557282,217.6774681827775,211.2368666713332
2,1984-06-05 18:02:38+00:00,226.07180980069566,221.87414887238953,211.15421168959776,223.201683787587,225.1585118352358,,263.43026977166875,230.56191687463186,212.55350584161593,209.3918656848168,213.68509990355972,216.95408667051527,214.72522211470346,200.2476173381726,197.8095054182636,204.4524774409018,202.72313054769708,201.85186741879954,198.57272746838274,202.45847080195261,200.99351094918393,194.50597074194545,193.70286059294045,210.85808768661286,205.6031849155578,212.39812057741796,217.13613405771468,218.7455918470586,233.5129610346,233.62745963227857,229.16613355397592,231.73918412714775,230.86254252092013,230.60418830952534,233.78279036647447,225.63706391890315,215.89780605927106,217.69672304250946,210.49967092189794,212.20081069355427,208.01453513330813,210.59059294181458,207.66930336961317
3,1984-06-21 18:02:54+00:00,224.9242698922619,216.97239155505406,214.20497096696516,225.1872517216039,266.6803151679197,,258.44676427814215,242.08692559771046,217.42576405216917,213.06599478547463,222.74299158284805,219.97541689668424,214.69965410399644,203.34777693775075,210.04618659836393,208.16178723167343,208.4037657589944,210.44016826847377,207.7819485574826,205.38403630120047,202.37535701091647,200.9204472757226,202.93799428027035,220.71443254339542,219.27978933791232,223.73006869609443,220.54707776116416,225.65215426160273,232.74704583030513,234.8805913103146,231.79630328057962,224.79072898795607,226.44000529988838,224.5244845388039,230.08608076232267,223.40179400725629,217.67063453247982,213.76213181255437,213.73694385245966,214.38517234657132,207.1398125680902,213.36924007388987,213.19403764698546
4,1984-10-27 18:04:31+00:00,253.4179426403645,254.1017173351098,240.0482888654172,249.07982205632328,231.73091823618708,237.53453790824838,241.57188052832723,240.41427591542643,218.84273037962188,213.0018544255169,224.7328064670992,228.23559522230346,224.14812722299382,223.05803653076302,213.2380284157271,207.437084813365,212.70305964612487,218.5160620925716,219.82015313134085,221.465008040404,221.76259253133838,219.12358340831526,223.03200163251134,232.19915878283962,239.9529215246632,241.05105824860303,245.1661028784326,249.8654965982674,251.2370229172961,249.94541289604788,242.04972634843446,238.5633143980479,242.0416561569445,234.24942812348144,231.47048457200594,230.7505183084168,220.9133251462567,218.61676741529146,223.81651098290544,223.4437438769865,214.82742654360914,218.32393540387193,217.77660548990312
5,1984-12-14 18:04:35+00:00,257.42902041885645,258.37459649706125,251.2841176152389,259.2394033680484,238.74968721929346,230.77698882561313,229.6685079350371,233.9095524659181,222.0879032511137,212.76499304214084,222.2291685522173,217.94036119740088,220.70129365742392,218.39748995775906,214.85046111662803,208.03598831157078,210.73117336639308,211.8871823085704,209.9704289725533,212.29646552698034,218.60860363740363,214.9440061834634,213.49380136911083,229.47040873113644,231.3807860587243,232.49745622229912,233.780884359137,234.1905875755344,238.18114615158802,233.2472165043989,227.56720666703464,225.35196351293013,230.37113192069916,225.3273844767434,227.93839255959853,223.81049989215865,217.25469917234142,219.79732842226764,219.71724869004456,216.23916284838836,212.5605088207446,214.52264004905308,216.03587457826785
6,1984-12-30 18:04:44+00:00,259.8080162075252,257.352569554762,251.65925732520492,257.67952563418356,240.23481572104293,235.56431378401518,232.76426351517694,235.56482858736712,228.7862099781926,219.14505031894834,227.23644728506454,223.81061698146056,224.01716813924605,222.486764502759,212.2227320809394,210.15335157828986,218.24334199998276,218.47239324403085,218.6081580307241,216.1298408557744,217.61671173266228,218.17113998775747,216.27925177493665,233.05565117187768,241.47661585475726,238.97906792577,240.23915163963915,236.12349631502215,245.11967976631206,239.12666980870563,234.86543838850204,231.05759130238283,234.2759122478354,232.05150015895887,231.14192266449012,230.54684222953927,221.4628815481375,220.62077954436916,221.3656568216931,217.82590172992724,217.21437195374213,217.91580174478383,224.22543477777072
7,1985-01-15 18:04:51+00:00,246.87164449267425,249.38798504345039,245.8306317373152,246.8664712752842,238.71423430920595,226.50894786168936,231.31428953427093,231.43907153953324,219.91287193332965,211.89246655284097,218.94389837426655,214.897480711941,218.97449398721707,214.75867224953618,213.71816248389172,209.21765786953281,209.99717130214853,211.36531161405892,208.24004404994716,208.22967333980202,213.80950488214657,208.21299016408622,210.3162464050882,224.2496577668939,230.87002761723647,229.11294884418288,230.55400553743712,229.5395798909393,237.6887172913529,226.18013023073604,227.93862384532795,227.76551569006435,227.3289526679738,225.5130440387207,224.65345744919873,221.4682534553098,216.53675362707028,217.1408972831688,223.8237195859271,219.817407443953,219.0751747466758,217.6620477526575,212.5076648483377
8,1985-01-31 18:04:55+00:00,250.92911899038486,247.53292962737635,234.52467197412741,237.68190211167305,225.16181261027342,231.11964194258292,230.31374066456044,234.19746134416087,229.92001586799338,216.99027657084548,221.5183978139867,224.48924768926693,221.2386333896385,217.38070029902192,217.58588228962898,217.613792802091,216.0669483330089,218.22124153571545,211.2198585402339,213.84154131113863,218.73734651209386,220.52702387541004,219.71059901265855,232.79171659873933,234.29810413905656,241.42735551311807,235.50849630891446,229.77088805275454,236.65796954467388,226.1508832220675,227.5261248170032,229.51588810079912,229.7759735795424,227.1242565220757,231.64231447292195,226.46817124245567,214.8137254680097,210.97083360198891,213.4808318508312,216.98019948682673,214.64543457565378,217.4813816488723,215.97491582717373
9,1985-03-20 18:04:55+00:00,238.4816187922226,235.91278096120033,227.92793218241536,226.00408757876426,216.70568521277931,225.86785239287383,229.1951704631299,233.67268435555485,220.43772081563068,217.91850640543367,224.51533674084848,226.48054937435487,224.99171793242496,221.46182961571472,215.85188954308842,211.16575641386626,216.31796234114614,219.21861090717326,216.587434084289,218.88034901934367,222.16340667643493,219.45296120328177,222.01894242833683,234.29237201025222,242.30178926567737,244.25777692509064,238.5422392995427,239.41557843677631,236.7425990602172,225.5315442657791,223.5543866660836,221.63532308154132,226.67754589619224,224.15735961633527,223.27874377161692,222.83251797982481,214.97879292138586,207.71670715329586,213.67201210646144,208.99418772369037,203.36428857575086,210.42930589494236,211.47863742431042
