,dates,chi0378-0000,chi0378-0001,chi0378-0002,chi0378-0003,chi0378-0004,chi0378-0005,chi0378-0006,chi0378-0007,chi0378-0008,chi0378-0009,chi0378-0010,chi0378-0011,chi0378-0012,chi0378-0013,chi0378-0014,chi0378-0015,chi0378-0016,chi0378-0017,chi0378-0018,chi0378-0019,chi0378-0020,chi0378-0021,chi0378-0022,chi0378-0023,chi0378-0024,chi0378-0025,chi0378-0026,chi0378-0027,chi0378-0028,chi0378-0029,chi0378-0030,chi0378-0031,chi0378-0032,chi0378-0033,chi0378-0034,chi0378-0035,chi0378-0036,chi0378-0037,chi0378-0038,chi0378-0039,chi0378-0040,chi0378-0041,chi0378-0042,chi0378-0043,chi0378-0044,chi0378-0045,chi0378-0046,chi0378-0047,chi0378-0048,chi0378-0049,chi0378-0050,chi0378-0051,chi0378-0052,chi0378-0053,chi0378-0054,chi0378-0055,chi0378-0056,chi0378-0057,chi0378-0058,chi0378-0059,chi0378-0060,chi0378-0061,chi0378-0062,chi0378-0063,chi0378-0064,chi0378-0065,chi0378-0066,chi0378-0067,chi0378-0068,chi0378-0069,chi0378-0070,chi0378-0071,chi0378-0072,chi0378-0073,chi0378-0074,chi0378-0075,chi0378-0076,chi0378-0077,chi0378-0078,chi0378-0079,chi0378-0080,chi0378-0081,chi0378-0082,chi0378-0083,chi0378-0084,chi0378-0085,chi0378-0086,chi0378-0087,chi0378-0088,chi0378-0089,chi0378-0090,chi0378-0091,chi0378-0092,chi0378-0093,chi0378-0094,chi0378-0095,chi0378-0096,chi0378-0097,chi0378-0098,chi0378-0099,chi0378-0100,chi0378-0101,chi0378-0102,chi0378-0103,chi0378-0104,chi0378-0105,chi0378-0106,chi0378-0107,chi0378-0108,chi0378-0109,chi0378-0110,chi0378-0111,chi0378-0112
10,1989-11-27 14:04:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1990-05-06 14:00:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.4707031251531,219.14456279607242
12,1991-03-06 14:01:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5513087590666,258.9616122167462,245.93147442956,223.33080188912186,223.7127441104508,212.80064984032762,218.65947134634558
13,1992-01-20 14:04:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1994-10-24 13:55:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8584285624872,236.35826313405266,198.18262822201774,212.58569307525997,188.0490948515264,204.4770045890027
15,1994-12-11 13:54:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.8229469154288,206.9135502156427,209.68664101490884,192.22863951696425,198.61694667176414
16,1995-09-09 13:42:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1997-11-17 14:14:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.1156284987245,238.93773616183154,239.35078166977632,236.44651059335575,218.59410864801484,243.42512325365314,228.98387693368983,194.68806760699215,207.41212617835816,201.43453274307032,209.44394785156055
18,1998-02-21 14:16:53+00:00,140.64429035026075,156.44670357303025,161.2752948321913,175.36230074982726,169.863256503109,166.5994273810066,153.27264131031438,157.16019917521652,168.95491547280557,189.3826176078755,186.57186897936484,186.27386168412764,197.07146020439174,166.477475508846,152.50457054881636,151.09715213371675,111.38874502651764,98.04240632081712,122.3416746999205,163.50806479442159,158.54748134000965,159.53549516183463,165.40407651862745,170.42423081958586,177.87644902515595,175.26377755392227,193.22133044018886,206.69626731135898,217.39191439517333,223.25945428138652,227.74889719609948,220.87453465603488,227.9323803053766,233.58617653370533,237.96355697291958,238.67261596844696,239.96824518246467,241.66257409164066,262.9152328876459,250.01041876357056,251.30154615913648,254.06409322749602,242.30533124903997,228.46880274590237,239.06904546652888,250.86799632537597,228.54564497351276,225.75025691175972,237.01877197952456,230.66509224870794,229.08337616649268,219.0264730687751,169.96904192129026,187.9084104099982,206.75793844799458,204.46091856646217,200.8336587148796,211.00466409343613,230.52653038299815,159.77171032162676,161.47105226700268,196.5104565648997,208.19046660556089,207.59206094990847,203.72546679340354,198.60344595884547,206.29820834403452,211.0827603209915,196.95885557467398,,191.10169600619258,181.69038406077746,,233.30424467355536,245.24073298630714,254.9840586381252,211.1665879999315,192.36272174710086,211.20729545925013,190.87763946552602,183.45342498207776,,212.72953179904727,220.91447027746378,249.79309025677784,214.39777350601807,249.02818618789016,,247.31014907934636,255.29714308383865,,199.673533024502,285.795510731802,202.00616273299516,204.9650860188271,218.6865251013753,224.32953954660906,259.02328335078533,236.82041061226965,206.88776404950465,218.86911538265497,214.02333493979512,203.06309424005207,207.46325228190554,230.27945215873842,222.34380602339633,217.28672374063441,242.99071173724022,231.63606465787439,199.15548899218857,210.39175471151572,202.72225926632896,207.33501583685847
19,1998-03-09 14:17:09+00:00,137.89598992931332,150.68013373573993,161.324165764082,176.57685901524982,176.68644373079493,163.89447428188674,157.5272855637016,162.3682313714451,166.48431361888663,175.40222601808657,166.57235666173943,170.94449545259474,178.32840666304932,154.0442242874158,148.9686124421177,148.47147434954846,109.7742647361985,65.40196075022794,,119.0998426829193,145.23113611102522,143.9660890341113,144.58991284142562,169.481411949882,166.67492665887033,162.2417191083281,164.55274413395654,180.65788085467003,206.88154435778733,215.5080852258241,220.3958712001931,221.66598453036275,228.0079247440582,239.37124628841394,231.74266865862438,232.69339376436625,227.45539000634835,248.46885711097022,254.3458471231625,244.20003547890715,248.80700401406477,244.65494880770055,244.68852197616562,230.63534557797044,243.03124326161836,251.3798112619129,224.4073432387926,216.11508219384527,234.2245775880653,229.3670022475984,227.62702925998317,215.89762912843486,184.07166975346885,196.84729796946903,212.56746455919293,210.90548389386663,197.3580043609811,220.49193894584496,244.82982758132738,181.39829105572977,183.35717079589497,205.01634128191324,218.91757966827265,220.4497248896991,209.72663367740745,207.00780069947083,211.07685696005194,220.20834815432355,206.40527371313348,135.1176521701057,158.16907303598748,157.4315008394039,188.24977452111938,239.78462096057137,238.59797547867967,228.5060883144943,193.38299662617297,186.17721093905928,202.74979588876656,,,181.73029914086018,178.29237965021272,219.5252819935594,227.27771872966898,216.4792737941641,,,231.10983219089778,,,173.95986852332186,304.7773157664701,203.8507432250645,181.35858943145936,198.68756543335604,216.76827182653525,218.90216111874153,235.91435062344598,192.60082089144217,183.61485809912838,200.00132832004635,196.3955777053057,219.00879707712093,215.69287217081617,219.52736309003114,220.52216341786144,238.05171710874134,232.95006015241884,194.64220182483263,199.42739921398206,178.3119875634573,202.278775289356
20,1998-03-25 14:16:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.2179249302153,165.36706918448695,179.8993659622295
21,1998-07-31 14:18:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.92037132281249,210.66766365239093,188.79371325773354,199.4065278520384,177.55445259406693,180.50273356919962
22,1998-10-03 14:19:29+00:00,142.55701536650665,151.43470603791295,163.27771071075543,173.09782974479162,182.55547667561035,176.79349745753507,160.68364625301956,158.15853309872386,161.22917697610123,179.21748960019892,174.58751969488912,184.7728433955678,191.28647479078563,175.20087086150585,173.2437326616146,164.94809484042463,131.59105649487924,102.16351113975693,97.72420349839388,115.2717619332724,125.09618485598138,136.9346893248367,144.40109211753096,153.303008672897,166.70411503154014,,161.0258281178303,228.28185776857396,241.48310289847976,241.4483552855466,243.55805400394473,241.77073323990044,236.8772680634931,237.89374801916964,244.21993929447885,236.59139343460794,234.19786049011677,248.29940334630177,275.69082368800974,271.83886312499214,260.8896574402272,260.1965434891557,253.8629081819774,232.94727575721404,233.93226712256768,249.76337554557813,236.38976071051766,216.23942601332374,226.62990172395104,247.3941438532014,244.9789025188928,,,221.6238526845465,219.21725345315053,202.3982076078468,191.25915826475736,224.7011578555596,244.58640513662027,185.41454785546213,185.31297784601614,216.41538140153415,243.91808851635884,227.35011570568676,221.7134789217999,206.64763189266606,187.43020229653828,185.4958174048468,176.7621576040885,162.88145005567148,163.69204042697254,181.90408028638495,215.35580753348145,259.48101416709005,277.10201296822856,253.4824451687498,231.16993010544255,210.32269195691651,211.26915016470244,203.63896286986997,201.53942411534166,201.32013518256446,201.56688138632458,217.42025490491562,221.39060105730803,228.4574406975079,269.9767382989969,271.2959136903232,257.1347139867268,259.6243978254082,254.9344720968941,255.59680526735437,273.98745117324916,237.06661979044512,216.046611247702,234.44025846405225,231.3941168643098,241.19630283589186,,213.40318171845558,220.42717017071215,222.8908241229407,224.95792168149487,247.756986644723,240.66018648519,244.48983415511577,243.53530577093042,254.56482708918728,231.18839265478724,201.29531292081208,209.53671577786196,193.03212134586354,203.82774508976445
23,1998-12-06 14:19:37+00:00,,,,,,,,,,,,,,177.56049713906486,,,91.87178932079713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.23093680387257,,,,,,169.91864688486868,,,,,215.1557515381499,255.02827100574342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1998-12-22 14:19:42+00:00,149.95798287987964,159.8317475228873,176.5020763647891,184.64108971716124,184.12679650428925,165.2234296437347,158.71333940643413,153.94468172807805,163.33908025992858,177.0174498718784,184.04656154847598,196.42258385727635,198.56001497055516,181.1434855810526,169.76374231547035,165.6509639072244,140.49554818994545,118.32464910632754,107.93933233810525,142.3812631351002,148.33992754397815,155.84613740663474,146.70423043440732,157.7532224169174,173.20452354910114,182.0956113828392,189.78833022784846,220.35367595515666,227.94833619068652,229.62064683001006,247.800357964498,246.63756196807574,244.89923495591876,253.7818109886877,256.5015086020099,258.2342411225604,245.82910982303773,269.12861785058595,283.8686824347727,270.27142913485903,260.58932710203896,267.8979801637843,263.29615120880965,242.8279605165255,242.8849066363987,257.2388189786594,235.8452818143015,226.685492393075,244.47442432269173,249.55514504550771,245.50239800126704,239.65967838176593,218.03957272072512,213.7627929758017,233.6511234346246,226.46073178585894,229.43625534617283,236.57866605652887,242.5012056513833,204.36236646657534,219.1638819461192,225.85403246736604,234.2401441090696,226.33755692577236,226.57585536180642,216.8329038402514,211.29284014981025,207.95649691437413,177.6555461050105,160.2492746879452,155.51199809584952,177.0802159510648,216.33346361246817,249.55439155805595,245.23392312105574,235.612894149987,216.19148501578096,203.96245625641944,200.50729647670087,192.63167354340573,179.96732683323071,192.65850194103749,205.9344229947393,222.92688534867884,231.6689431567529,235.69130712675172,265.57153325307456,266.1792218014035,260.5905848001347,262.81470677793203,257.1560260330103,231.9791684324395,302.5380438357694,208.63235022966327,202.6995336271609,236.42544095150734,237.2074347308553,241.7963152234986,240.53059262965508,223.23373336328893,227.638135668521,239.47791267987398,233.3882123095407,238.868507977234,240.18294909106132,245.70020277854866,247.7158365315261,257.81612849598264,250.3494368168572,215.7214568488012,233.88437630293456,224.22898613486103,236.55099951562354
