dates,sar2297-0000,sar2297-0001,sar2297-0002,satname
1984-10-13 09:35:49+00:00,,,337.89,L5
1988-12-04 09:30:29+00:00,,,344.26,L5
1993-08-03 09:28:32+00:00,188.10,,329.58,L5
1997-12-29 09:35:03+00:00,187.09,156.99,333.42,L5
1998-12-16 09:38:53+00:00,,161.55,,L5
1998-12-23 09:45:11+00:00,,159.29,,L5
1999-08-05 09:52:52+00:00,,47.29,359.87,L7
1999-08-12 09:58:37+00:00,,40.52,350.07,L7
1999-08-21 09:52:49+00:00,,40.82,353.35,L7
1999-08-28 09:58:41+00:00,,39.02,352.69,L7
1999-09-13 09:58:35+00:00,,39.37,349.68,L7
1999-09-22 09:52:53+00:00,,39.74,346.69,L7
1999-10-08 09:52:59+00:00,,39.68,346.37,L7
1999-10-31 09:59:01+00:00,,39.75,345.93,L7
1999-11-09 09:52:52+00:00,,40.67,344.51,L7
1999-11-16 09:58:37+00:00,,39.99,344.10,L7
1999-11-25 09:52:43+00:00,,40.12,343.29,L7
1999-12-02 09:58:32+00:00,,40.37,342.29,L7
1999-12-11 09:52:53+00:00,,40.41,342.52,L7
1999-12-18 09:58:40+00:00,,40.97,341.86,L7
1999-12-27 09:52:45+00:00,,41.53,343.04,L7
2000-01-03 09:58:57+00:00,,42.03,344.04,L7
2000-02-13 09:52:41+00:00,,42.62,344.26,L7
2000-02-20 09:58:47+00:00,,42.10,343.22,L7
2000-02-29 09:52:35+00:00,,43.04,343.81,L7
2000-03-07 09:58:42+00:00,,43.37,344.82,L7
2000-03-16 09:52:31+00:00,,43.68,346.16,L7
2000-03-23 09:58:20+00:00,,43.43,346.90,L7
2000-04-24 09:58:03+00:00,,43.02,346.64,L7
2000-05-03 09:52:12+00:00,,43.58,345.94,L7
2000-05-19 09:52:01+00:00,,44.24,348.09,L7
2000-06-04 09:51:49+00:00,,44.76,351.02,L7
2000-06-11 09:57:36+00:00,,44.32,350.72,L7
2000-06-20 09:51:46+00:00,,43.88,350.61,L7
2000-07-06 09:51:32+00:00,,42.65,348.35,L7
2000-07-13 09:57:13+00:00,,41.95,348.11,L7
2000-07-22 09:51:16+00:00,,42.41,346.89,L7
2000-07-29 09:56:55+00:00,,41.84,346.52,L7
2000-08-07 09:51:02+00:00,,42.26,345.64,L7
2000-08-14 09:56:49+00:00,,41.47,344.55,L7
2000-08-23 09:50:57+00:00,,41.47,344.31,L7
2000-08-30 09:56:38+00:00,,40.60,343.45,L7
2000-09-08 09:50:41+00:00,,40.06,343.45,L7
2000-09-15 09:56:19+00:00,,39.82,342.20,L7
2000-09-24 09:50:24+00:00,,39.89,341.95,L7
2000-11-18 09:56:28+00:00,,39.33,342.73,L7
2000-11-27 09:50:19+00:00,,39.84,342.15,L7
2000-12-13 09:50:21+00:00,,40.21,340.55,L7
2000-12-20 09:56:33+00:00,,40.06,341.34,L7
2000-12-29 09:50:23+00:00,,39.78,341.57,L7
2001-01-05 09:56:09+00:00,,39.94,341.30,L7
2001-01-21 09:56:39+00:00,,40.40,341.19,L7
2001-02-06 09:56:32+00:00,,40.35,343.20,L7
2001-02-22 09:56:31+00:00,,41.44,344.86,L7
2001-03-03 09:50:17+00:00,,41.52,344.58,L7
2001-03-19 09:50:10+00:00,,42.35,342.65,L7
2001-04-04 09:50:00+00:00,,42.57,344.31,L7
2001-04-11 09:56:14+00:00,,41.90,343.94,L7
2001-05-13 09:56:03+00:00,,41.84,344.00,L7
2001-05-29 09:55:55+00:00,,41.79,343.21,L7
2001-06-07 09:49:35+00:00,,42.23,342.61,L7
2001-06-14 09:55:43+00:00,,41.10,343.84,L7
2001-06-23 09:49:22+00:00,,41.66,344.96,L7
2001-06-30 09:55:29+00:00,,41.59,344.59,L7
2001-07-09 09:49:19+00:00,,42.23,344.11,L7
2001-07-25 09:49:12+00:00,,41.71,346.09,L7
2001-08-01 09:54:52+00:00,,42.10,347.01,L7
2001-08-10 09:48:54+00:00,,41.92,345.67,L7
2001-08-17 09:54:34+00:00,,41.87,345.16,L7
2001-08-26 09:48:43+00:00,,41.89,343.55,L7
2001-09-02 09:54:23+00:00,,42.29,343.40,L7
2001-09-11 09:48:31+00:00,,42.66,342.62,L7
2001-10-04 09:53:59+00:00,,42.03,342.40,L7
2001-10-13 09:48:08+00:00,,42.93,341.86,L7
2001-10-29 09:48:14+00:00,,43.29,341.20,L7
2001-11-05 09:54:07+00:00,205.44,43.29,341.20,L7
2001-11-14 09:48:26+00:00,205.44,43.66,342.04,L7
2001-12-07 09:54:41+00:00,205.44,43.44,343.81,L7
2001-12-23 09:54:49+00:00,205.44,44.29,341.53,L7
2002-01-08 09:54:52+00:00,208.50,45.68,341.52,L7
2002-02-09 09:54:38+00:00,208.50,46.17,338.20,L7
2002-03-06 09:48:52+00:00,208.50,46.35,338.01,L7
2002-03-13 09:54:38+00:00,208.50,45.49,339.42,L7
2002-04-14 09:54:32+00:00,208.50,44.65,340.58,L7
2002-04-23 09:48:42+00:00,208.50,45.23,339.50,L7
2002-04-30 09:54:58+00:00,208.50,43.84,340.55,L7
2002-05-09 09:48:46+00:00,211.57,44.21,342.29,L7
2002-05-16 09:54:27+00:00,211.57,43.56,340.43,L7
2002-05-25 09:48:37+00:00,211.57,44.06,339.79,L7
2002-06-01 09:54:45+00:00,211.57,43.25,340.20,L7
2002-06-10 09:48:30+00:00,211.57,43.13,338.64,L7
2002-06-17 09:54:38+00:00,211.57,42.46,338.74,L7
2002-06-26 09:48:22+00:00,211.57,42.36,340.61,L7
2002-07-03 09:54:34+00:00,211.57,41.77,340.90,L7
2002-07-12 09:48:20+00:00,,40.92,343.19,L7
2002-07-19 09:54:03+00:00,,40.52,343.14,L7
2002-07-28 09:48:12+00:00,,40.52,342.84,L7
2002-08-04 09:54:19+00:00,,40.09,342.76,L7
2002-08-13 09:48:07+00:00,,40.44,344.06,L7
2002-08-20 09:53:52+00:00,,40.47,344.88,L7
2002-09-30 09:47:41+00:00,,41.25,344.90,L7
2002-10-16 09:47:41+00:00,,42.15,344.07,L7
