dates,nzd0452-0000,nzd0452-0001,nzd0452-0002,nzd0452-0003,nzd0452-0004,nzd0452-0005,nzd0452-0006,nzd0452-0007,nzd0452-0008,nzd0452-0009,nzd0452-0010,nzd0452-0011,nzd0452-0012,nzd0452-0013,nzd0452-0014,nzd0452-0015,nzd0452-0016,nzd0452-0017,nzd0452-0018,nzd0452-0019,nzd0452-0020,nzd0452-0021,nzd0452-0022,nzd0452-0023,nzd0452-0024,nzd0452-0025,nzd0452-0026,nzd0452-0027,nzd0452-0028,nzd0452-0029,nzd0452-0030,nzd0452-0031,nzd0452-0032,nzd0452-0033,nzd0452-0034,nzd0452-0035,nzd0452-0036,nzd0452-0037,nzd0452-0038,nzd0452-0039,nzd0452-0040,nzd0452-0041,nzd0452-0042,nzd0452-0043,nzd0452-0044,nzd0452-0045,nzd0452-0046,nzd0452-0047,nzd0452-0048,nzd0452-0049,nzd0452-0050,nzd0452-0051,nzd0452-0052,nzd0452-0053,nzd0452-0054,nzd0452-0055,nzd0452-0056,nzd0452-0057,nzd0452-0058,nzd0452-0059,nzd0452-0060,nzd0452-0061,nzd0452-0062,nzd0452-0063,nzd0452-0064,nzd0452-0065,nzd0452-0066,nzd0452-0067,nzd0452-0068,nzd0452-0069,nzd0452-0070,nzd0452-0071,nzd0452-0072,nzd0452-0073,nzd0452-0074,nzd0452-0075,nzd0452-0076,nzd0452-0077,nzd0452-0078,nzd0452-0079,nzd0452-0080,nzd0452-0081,nzd0452-0082,nzd0452-0083,nzd0452-0084,nzd0452-0085,nzd0452-0086,nzd0452-0087,nzd0452-0088,nzd0452-0089,nzd0452-0090,nzd0452-0091,nzd0452-0092,nzd0452-0093,nzd0452-0094,nzd0452-0095,nzd0452-0096,nzd0452-0097,nzd0452-0098,nzd0452-0099,nzd0452-0100,nzd0452-0101,nzd0452-0102,nzd0452-0103,nzd0452-0104,nzd0452-0105,nzd0452-0106,nzd0452-0107,nzd0452-0108,nzd0452-0109,nzd0452-0110,nzd0452-0111,nzd0452-0112,nzd0452-0113,nzd0452-0114,nzd0452-0115,nzd0452-0116,nzd0452-0117,nzd0452-0118,nzd0452-0119,nzd0452-0120,nzd0452-0121,nzd0452-0122,nzd0452-0123,nzd0452-0124,nzd0452-0125,nzd0452-0126,nzd0452-0127,nzd0452-0128,nzd0452-0129,nzd0452-0130,nzd0452-0131,nzd0452-0132,nzd0452-0133,nzd0452-0134,nzd0452-0135,nzd0452-0136,nzd0452-0137,nzd0452-0138,nzd0452-0139,nzd0452-0140,nzd0452-0141,nzd0452-0142,nzd0452-0143,nzd0452-0144,nzd0452-0145,nzd0452-0146,nzd0452-0147,nzd0452-0148,nzd0452-0149,nzd0452-0150,nzd0452-0151,nzd0452-0152,nzd0452-0153,satname
2008-05-28 22:16:04+00:00,89.98,111.75,117.18,133.86,172.68,200.86,237.87,280.89,299.26,303.75,313.13,320.90,337.85,339.29,351.60,351.99,371.16,379.65,371.65,376.98,376.49,372.48,372.81,373.47,377.08,380.77,389.60,388.21,395.19,394.30,397.54,402.32,402.80,403.56,404.48,407.96,408.42,406.46,401.81,400.66,405.65,399.09,387.26,382.04,382.98,378.00,380.14,381.98,381.77,376.86,369.45,365.27,359.18,355.13,348.68,347.87,351.56,348.75,352.75,346.92,355.98,357.43,361.60,363.84,362.63,365.38,368.84,373.22,374.40,376.20,373.50,369.76,365.25,365.29,358.06,359.71,357.79,358.11,362.31,360.50,372.50,367.51,370.71,378.36,383.28,385.05,385.55,389.69,387.97,394.74,386.21,381.34,376.14,368.95,362.81,358.34,356.25,348.14,346.05,344.11,344.71,341.28,347.84,338.16,342.15,339.62,341.89,340.16,337.97,337.82,340.91,341.71,343.59,341.71,333.97,330.62,324.82,320.11,318.23,314.49,318.75,332.67,337.73,357.83,386.21,370.81,375.45,404.25,390.42,369.05,354.01,354.24,361.63,375.42,377.18,383.67,390.60,392.44,395.23,400.26,402.63,407.17,411.56,418.03,425.09,426.97,426.15,419.40,418.59,421.50,424.73,424.84,426.70,429.38,L7
2008-06-22 22:10:03+00:00,98.76,118.67,114.28,131.56,171.62,195.84,233.13,278.21,298.39,303.47,312.07,320.52,339.06,332.23,341.33,351.99,371.16,379.65,371.65,372.38,373.28,368.25,369.48,371.21,374.56,378.69,386.34,388.80,395.25,392.51,394.61,399.09,397.14,398.81,402.35,406.61,407.89,404.94,400.42,401.79,409.58,396.87,382.20,382.04,382.98,378.00,380.14,382.86,383.40,378.67,370.31,365.48,360.19,355.21,348.39,348.12,352.24,350.61,356.59,347.01,355.80,357.00,362.20,363.71,359.21,362.31,366.42,369.33,373.36,374.70,373.50,365.39,359.45,359.20,358.06,359.71,357.79,358.11,360.93,363.35,376.20,368.64,370.56,379.16,383.81,386.73,387.99,391.63,388.98,398.13,388.43,382.23,375.88,369.31,364.63,360.52,357.95,345.42,344.45,341.00,348.48,347.97,347.84,338.16,342.15,340.06,343.87,341.53,339.13,337.27,339.44,338.91,341.97,336.78,329.94,325.87,319.07,312.47,308.91,304.38,311.05,334.77,344.46,374.74,386.21,370.81,375.45,398.92,389.82,370.72,352.64,351.37,354.39,372.86,374.41,378.83,385.44,389.58,391.96,395.15,397.05,402.10,400.63,407.18,409.59,415.89,423.53,419.40,418.59,421.50,423.89,424.79,427.27,430.41,L7
2008-06-29 22:16:09+00:00,96.02,116.31,116.35,137.95,177.87,205.44,236.19,280.49,295.40,302.21,309.35,319.01,337.81,337.27,346.12,354.69,371.49,376.86,372.10,373.06,374.49,369.14,370.31,373.08,375.90,380.95,385.99,387.95,394.61,392.51,394.61,399.09,402.54,401.26,404.25,408.46,410.66,409.28,408.15,407.78,406.78,400.40,388.51,385.07,386.10,379.01,380.36,384.12,384.64,380.38,372.34,365.60,360.52,354.10,347.57,348.87,352.26,351.15,356.59,347.01,355.80,362.30,366.40,366.85,362.30,363.90,368.41,367.94,372.62,376.81,376.69,369.33,367.02,365.99,364.38,362.16,362.12,361.05,363.93,367.50,375.93,374.19,376.40,381.85,386.44,389.34,391.89,394.56,388.98,398.13,388.43,382.23,377.34,369.31,364.63,361.13,357.55,349.19,348.25,348.79,350.84,349.56,345.93,339.90,343.43,342.59,344.62,341.38,340.15,339.00,340.56,338.77,343.17,339.77,329.94,325.87,319.07,312.47,308.91,304.38,311.05,334.77,344.46,374.74,386.21,370.81,375.45,398.92,389.82,370.72,352.64,351.37,354.39,372.86,374.41,378.83,385.44,389.58,391.96,395.15,397.05,402.10,400.63,408.11,412.36,418.09,424.85,421.93,420.13,423.42,426.31,426.52,428.22,431.83,L7
2008-08-16 22:15:43+00:00,112.22,114.67,114.65,134.45,172.41,201.75,232.83,280.49,288.13,302.21,309.35,319.01,337.81,337.27,346.12,354.69,371.49,370.53,366.73,368.43,369.15,365.17,366.76,367.40,368.75,373.77,380.91,387.95,394.61,392.51,386.43,391.20,396.56,397.10,400.18,404.19,406.61,406.27,402.98,403.07,399.69,392.52,383.05,380.24,381.73,375.31,376.80,380.83,380.37,376.50,369.25,361.08,355.09,350.01,343.56,345.93,352.26,351.15,350.60,343.34,351.07,357.79,361.94,362.28,359.16,361.51,363.21,362.47,362.61,366.92,367.34,361.05,360.05,356.74,364.38,362.16,357.16,355.42,357.12,361.75,369.04,366.17,371.50,376.10,386.44,389.34,391.89,394.56,388.98,398.13,388.43,382.23,371.27,360.70,364.63,361.13,357.55,349.19,341.97,341.53,350.84,349.56,337.89,334.79,338.60,336.54,337.97,335.21,331.86,332.88,335.98,334.86,343.17,339.77,329.94,318.59,316.53,312.41,311.42,315.12,320.94,337.06,343.32,365.70,370.70,359.87,375.45,398.92,389.82,368.54,358.44,355.00,356.20,374.53,361.08,379.94,385.53,387.11,381.66,384.62,387.66,391.81,394.39,402.60,407.53,415.49,419.70,417.76,417.05,421.93,423.98,424.97,427.40,429.67,L7
2008-10-12 22:09:01+00:00,118.95,112.66,115.02,137.34,173.19,207.65,233.81,282.86,279.71,300.94,306.63,317.50,336.56,342.32,350.91,357.40,372.13,361.42,361.80,364.49,365.02,362.08,364.04,363.60,362.93,368.85,381.11,392.01,401.76,,370.06,375.43,395.99,395.38,398.02,401.76,405.33,407.59,404.26,403.71,394.74,390.34,383.48,379.34,380.48,372.62,379.00,383.29,381.03,376.61,371.96,361.90,354.85,350.98,342.75,349.14,361.11,358.25,355.48,336.01,341.62,358.58,361.68,360.85,359.11,360.71,360.00,359.05,357.23,363.03,364.25,358.88,360.34,355.51,370.70,367.08,356.53,352.74,353.32,360.16,371.94,363.70,372.44,373.02,391.70,394.56,399.68,402.45,397.47,417.19,,,366.67,343.47,,362.34,356.75,346.92,339.19,341.53,343.75,341.94,331.47,331.91,334.97,333.23,332.74,328.88,324.60,328.48,332.51,330.82,345.57,345.73,,304.01,311.45,324.26,328.42,345.49,351.98,354.73,350.78,359.68,364.13,356.80,365.05,379.14,385.34,373.95,370.04,362.25,359.84,390.05,332.06,,,385.44,371.31,366.41,369.84,375.32,386.09,399.28,407.53,416.26,418.69,416.73,417.84,424.06,425.93,425.93,427.43,430.68,L7
2008-10-28 22:09:17+00:00,118.95,112.66,115.02,137.34,173.19,207.65,233.81,282.86,279.71,300.94,306.63,317.50,336.56,342.32,350.91,357.40,372.13,361.42,361.80,364.49,365.02,362.08,364.04,363.60,362.93,368.85,381.11,392.01,401.76,,370.06,375.43,395.99,395.38,398.02,401.76,405.33,407.59,404.26,403.71,394.74,390.34,383.48,379.34,380.48,372.62,379.00,383.29,381.03,376.61,371.96,361.90,354.85,350.98,342.75,349.14,361.11,358.25,355.48,336.01,341.62,358.58,361.68,360.85,359.11,360.71,360.00,359.05,357.23,363.03,364.25,358.88,360.34,355.51,370.70,367.08,356.53,352.74,353.32,360.16,371.94,363.70,372.44,373.02,391.70,394.56,399.68,402.45,397.47,417.19,,379.64,364.59,349.16,350.60,352.89,356.75,346.92,339.19,341.53,343.75,341.94,331.47,331.91,334.97,333.23,332.74,328.88,322.73,327.87,330.26,329.28,335.64,337.96,326.32,314.57,322.03,325.92,329.19,343.69,351.98,354.73,350.78,359.68,364.13,356.80,365.05,364.97,375.52,361.99,370.04,357.98,364.65,,332.06,,,385.44,371.31,366.41,369.84,375.32,386.09,396.74,404.47,413.58,418.48,416.39,413.29,420.04,421.80,423.23,424.45,427.45,L7
2008-11-12 22:09:22+00:00,133.44,112.66,136.98,152.73,185.64,207.65,238.22,281.61,281.21,290.16,296.66,306.83,322.93,328.47,342.34,354.33,367.61,364.45,365.66,367.28,366.21,364.96,370.32,364.63,364.43,368.95,379.47,388.20,395.14,387.24,382.71,387.54,398.12,398.78,401.88,405.43,407.05,409.82,406.19,406.00,396.77,392.12,385.23,380.65,380.70,373.88,378.56,382.43,379.96,377.77,370.85,361.33,352.76,348.49,342.44,347.26,352.97,352.80,350.61,342.33,348.86,358.32,362.04,361.38,359.70,361.41,361.37,360.66,359.96,363.61,365.19,360.13,360.34,355.25,364.12,361.40,357.49,354.68,355.94,361.98,372.08,365.64,372.38,374.22,386.48,389.07,394.59,397.68,394.08,405.15,386.76,380.85,368.21,357.83,358.01,354.93,353.52,348.10,341.49,342.49,343.11,340.16,332.70,333.92,336.10,333.56,336.98,331.89,325.77,330.02,332.44,332.26,337.10,340.92,337.35,323.72,330.38,331.54,334.12,348.96,357.28,363.83,352.28,356.23,356.90,353.41,371.33,371.95,378.25,375.50,370.04,354.45,367.42,375.17,347.03,363.28,358.99,,346.66,354.50,359.42,365.69,376.42,389.45,399.28,409.03,410.74,412.80,414.19,420.62,425.72,424.90,425.03,428.62,L5
2008-12-23 22:04:52+00:00,133.44,112.66,136.98,152.73,185.64,207.65,238.74,283.21,277.06,290.16,296.66,306.83,322.93,328.47,342.34,354.33,367.61,364.45,365.66,367.28,366.21,364.96,370.32,364.63,364.43,368.95,373.36,382.99,387.29,387.24,382.71,387.54,398.12,398.78,401.88,405.43,407.05,409.82,406.19,406.00,396.77,392.12,385.23,380.65,380.70,373.88,373.59,378.47,376.13,375.92,367.60,356.19,347.13,341.81,338.05,342.30,344.49,347.35,336.75,342.33,348.86,358.32,362.04,361.38,359.70,361.41,361.37,360.66,359.96,363.61,365.19,360.13,360.34,355.25,364.12,361.40,357.49,354.68,355.94,361.98,363.02,365.64,372.38,374.22,386.48,389.07,394.59,395.75,390.69,393.12,386.76,380.85,368.21,357.83,358.01,354.93,353.52,353.61,344.36,342.99,343.11,340.16,332.70,333.92,336.10,333.56,336.98,331.89,325.77,330.02,332.44,332.26,337.10,340.92,337.35,323.72,330.38,331.54,334.12,348.96,357.28,363.83,352.28,356.23,356.90,353.41,371.33,371.95,378.25,375.50,370.04,354.45,367.42,375.17,347.03,363.28,378.00,383.82,357.58,360.26,361.99,366.23,373.67,386.69,400.63,411.10,409.35,412.02,414.50,422.31,426.64,426.50,427.36,432.44,L5
2009-01-23 22:16:18+00:00,153.53,121.53,144.39,154.05,180.19,194.41,234.47,271.00,271.97,274.19,278.13,287.50,296.00,304.79,320.04,335.47,349.17,355.13,354.55,356.67,356.42,355.55,360.66,355.87,357.36,360.70,367.57,366.21,367.71,372.90,375.68,380.67,384.23,387.67,392.51,396.36,397.65,399.37,395.35,396.66,388.12,381.75,375.59,371.53,370.27,365.38,364.80,366.76,362.41,362.88,356.01,343.58,339.93,337.32,334.51,330.67,327.14,330.23,329.62,334.78,341.28,345.30,349.24,349.78,349.36,350.83,350.35,351.33,347.51,350.49,351.72,348.95,347.75,342.88,346.49,345.83,349.08,347.53,346.64,350.66,352.86,353.06,364.52,367.72,381.26,383.59,375.44,374.00,375.71,376.01,375.41,372.61,360.85,355.16,352.57,346.54,339.03,338.50,336.83,333.12,331.00,329.50,327.07,328.28,330.65,326.38,329.00,325.55,321.06,325.87,329.00,330.19,329.78,335.01,332.23,324.18,329.24,330.78,332.44,345.88,352.35,356.99,347.23,350.33,350.75,348.02,358.92,371.95,378.25,366.81,373.85,353.41,367.42,375.17,355.58,366.73,373.75,383.82,353.50,355.97,358.11,361.69,367.77,372.25,386.96,399.24,396.85,399.67,405.07,413.57,417.53,418.57,421.24,430.75,L7
2009-02-24 22:16:10+00:00,178.72,158.03,161.82,169.09,192.28,198.17,247.02,275.57,281.47,277.61,280.96,289.33,297.25,305.14,321.14,334.06,347.96,356.16,358.56,357.73,358.05,356.70,358.20,356.89,361.69,364.10,369.94,367.01,368.25,373.12,378.17,382.74,387.64,390.39,395.41,399.41,398.70,400.43,397.29,397.37,389.01,383.37,378.32,372.34,370.77,366.46,365.49,366.30,361.98,363.84,353.75,343.64,343.51,338.60,340.19,331.63,329.26,332.87,331.01,333.93,341.52,345.43,349.58,349.24,349.61,350.91,351.55,352.57,351.30,352.22,351.91,349.58,346.60,344.71,345.75,345.53,351.19,352.03,351.61,353.74,358.55,358.48,368.74,370.03,372.94,377.21,373.95,372.41,374.82,373.71,374.99,373.42,363.25,358.00,352.06,347.36,340.11,338.52,339.96,335.55,330.79,329.50,328.96,333.23,333.93,329.04,332.66,327.55,325.57,330.00,332.05,334.11,331.17,335.77,332.08,330.63,335.87,336.17,336.71,347.81,355.37,358.73,345.81,347.49,346.03,344.88,357.30,371.95,378.25,369.23,382.23,360.43,371.22,366.87,372.62,372.27,373.02,383.82,353.60,355.30,355.48,360.58,366.29,369.18,384.00,394.45,391.97,396.15,403.72,415.10,420.84,420.43,420.30,431.36,L7
2009-03-12 22:16:18+00:00,187.28,169.90,168.99,172.27,193.42,203.60,247.81,279.60,283.84,283.42,285.12,292.47,300.64,306.30,321.29,333.22,347.37,355.57,358.75,357.13,357.45,356.85,356.72,355.69,360.07,363.91,369.36,368.70,369.58,373.12,378.17,382.74,388.34,390.96,396.30,399.63,400.06,401.25,397.21,397.23,391.35,383.66,378.95,373.92,369.19,366.25,365.94,366.76,360.31,360.77,353.75,344.64,342.11,338.07,339.95,332.41,330.86,332.87,331.01,333.93,342.00,345.76,350.32,348.22,350.02,351.40,350.89,352.91,352.16,352.81,353.70,350.24,348.49,344.95,346.06,345.28,350.23,352.15,351.65,353.16,357.98,358.80,367.99,370.00,372.11,375.44,376.30,372.41,374.82,373.71,374.99,373.30,364.80,358.61,352.27,348.22,342.57,340.35,340.48,336.06,330.93,329.61,329.06,332.96,333.93,329.91,332.13,328.52,327.19,331.65,333.75,334.66,334.23,335.77,332.08,330.63,337.33,337.85,337.44,347.70,355.02,357.15,346.06,347.61,346.87,345.92,356.77,367.09,372.52,368.20,383.07,367.58,381.66,357.64,375.21,372.27,373.02,383.82,351.07,353.64,355.28,360.27,365.63,370.23,383.77,392.68,390.88,396.11,402.67,412.62,418.05,418.60,418.87,428.95,L7
2009-04-13 22:16:54+00:00,190.09,174.86,171.96,176.65,192.12,209.69,249.94,280.92,287.28,287.70,289.95,296.50,304.07,310.00,322.17,333.32,346.71,355.29,358.80,357.25,356.51,355.74,355.24,356.10,359.34,363.54,368.20,369.01,369.58,373.12,378.17,382.74,387.26,390.12,394.83,399.06,399.32,400.46,397.21,396.61,391.40,383.98,378.51,374.10,369.91,367.15,366.75,366.94,359.94,359.75,352.95,345.19,341.30,338.10,339.11,332.14,330.86,332.87,331.01,333.93,342.63,344.96,350.26,349.45,349.22,351.15,350.55,352.48,352.73,352.72,353.60,350.52,348.74,344.20,345.73,344.71,349.01,350.80,351.77,352.81,357.06,358.34,366.36,368.93,372.18,374.02,376.30,372.41,374.82,373.71,374.99,373.19,364.58,357.38,351.79,347.47,342.45,339.21,338.58,334.60,329.14,328.47,327.97,332.84,331.87,329.84,333.40,329.97,328.71,332.99,333.84,337.44,336.17,335.77,332.08,332.59,337.41,338.17,337.07,344.40,349.37,348.63,342.02,343.05,344.67,345.07,353.83,368.00,371.44,370.23,383.52,372.77,389.53,357.64,370.20,372.27,373.02,383.82,350.23,351.91,352.70,357.78,364.16,369.73,380.82,388.67,388.94,395.81,401.77,410.39,416.61,417.22,418.29,426.96,L7
2009-04-22 22:10:46+00:00,190.09,174.86,171.96,176.65,192.12,209.69,249.94,280.92,287.28,287.70,289.95,296.50,304.07,310.00,322.17,333.32,346.71,355.29,358.80,357.25,356.51,355.74,355.24,356.10,359.34,363.54,368.20,369.01,369.58,373.12,378.17,382.74,387.26,390.12,394.83,399.06,399.32,400.46,397.21,396.61,391.40,383.98,378.51,374.10,369.91,367.15,366.75,366.94,359.94,359.75,352.95,345.19,341.30,338.10,339.11,332.14,330.86,332.87,331.01,333.93,342.63,344.96,350.26,349.45,349.22,351.15,350.55,352.48,352.73,352.72,353.60,350.52,348.74,344.20,345.73,344.71,349.01,350.80,351.77,352.81,357.06,358.34,368.85,372.17,375.54,377.38,379.41,375.54,374.82,373.71,374.99,373.19,364.58,357.38,351.79,347.47,342.45,339.21,338.58,334.60,333.39,331.28,331.54,335.46,334.73,333.91,336.35,333.01,332.28,337.25,338.59,341.98,339.34,335.77,332.08,332.59,337.41,338.17,337.07,344.40,349.37,348.63,342.02,345.09,346.44,347.01,357.20,370.15,373.94,375.61,389.00,379.92,397.79,351.06,369.73,376.45,373.02,383.82,350.23,351.91,352.70,357.78,364.16,369.73,380.82,390.27,391.09,397.37,403.34,412.85,418.45,419.61,420.52,428.36,L7
2009-05-24 22:10:50+00:00,199.31,174.86,168.98,174.36,185.98,209.69,249.56,281.37,287.67,289.78,290.76,296.58,302.77,308.85,319.26,328.84,342.61,351.48,355.16,352.05,352.49,350.75,348.33,353.46,356.64,361.67,366.10,366.12,365.48,366.06,369.57,374.28,383.48,386.26,391.14,395.63,396.53,397.01,394.00,393.11,389.04,381.05,375.95,371.80,367.10,364.84,364.13,362.63,354.34,352.58,349.31,341.58,339.56,337.13,338.31,329.77,328.92,328.35,326.08,326.57,339.26,341.75,347.14,346.20,346.30,348.23,347.16,349.63,349.56,349.71,350.23,347.49,345.84,341.57,345.92,346.47,349.56,353.04,348.63,348.54,351.91,355.55,367.99,371.07,374.12,375.83,376.89,371.34,366.88,364.01,369.11,372.62,366.02,358.20,352.78,348.91,344.23,340.69,340.10,336.87,334.33,333.58,332.94,337.19,335.29,333.75,333.01,332.03,334.41,340.10,341.70,346.12,341.93,333.02,326.82,337.14,339.69,340.19,338.78,344.15,348.89,346.79,340.61,344.41,345.56,347.25,355.46,367.22,371.59,372.26,389.00,391.67,415.51,343.03,371.28,380.84,377.70,392.90,354.91,350.08,347.87,351.72,357.35,363.25,373.94,385.16,387.65,394.18,402.89,411.06,415.43,417.88,419.57,427.84,L7
2009-05-31 22:17:00+00:00,200.21,179.43,178.98,182.83,193.03,216.69,253.49,285.70,293.82,297.23,299.69,305.01,309.99,316.42,324.71,332.81,346.54,355.53,355.16,352.05,352.49,355.66,351.41,356.69,361.44,366.09,371.15,372.25,371.84,378.58,380.37,386.40,390.64,393.06,397.08,399.26,401.28,401.48,399.28,398.95,394.74,386.24,381.75,377.24,373.33,364.84,364.13,362.63,354.34,361.26,355.74,347.05,346.18,342.69,341.75,333.85,334.91,337.66,337.18,338.92,343.88,346.97,352.18,351.10,351.74,352.73,351.76,355.11,355.58,355.83,355.37,351.90,350.60,346.23,349.18,350.13,349.56,353.04,348.63,348.54,357.33,360.67,370.65,373.12,377.47,379.47,380.66,378.82,376.53,375.81,378.84,376.09,368.56,361.23,356.72,352.39,347.78,343.77,341.78,339.12,337.18,336.05,335.41,337.19,335.29,333.75,333.01,336.22,337.76,343.17,344.96,348.88,345.52,333.02,326.82,337.14,339.69,340.19,338.78,344.15,348.89,346.79,340.61,344.41,345.56,347.25,355.46,367.22,371.59,372.26,389.00,391.67,415.51,343.03,371.28,380.84,377.70,392.90,354.91,350.08,347.87,349.68,355.34,361.34,370.24,381.80,385.74,393.84,401.61,411.06,415.43,419.76,421.10,428.28,L7
2009-06-16 22:16:59+00:00,201.22,183.06,187.42,191.27,203.65,224.80,258.20,285.70,298.06,303.04,305.26,310.69,315.70,321.65,329.14,336.44,350.14,359.45,359.16,357.20,358.72,358.70,355.40,359.39,365.12,370.65,374.72,372.25,371.84,378.58,380.37,393.28,395.21,398.09,402.03,404.50,406.42,407.16,403.57,403.45,400.53,391.08,385.96,382.44,377.26,370.33,370.19,369.76,362.99,365.42,360.30,351.42,349.87,347.48,344.48,338.23,334.91,337.66,337.18,345.72,347.24,350.73,355.93,355.01,355.59,357.72,355.95,359.39,361.07,359.55,360.29,356.51,355.12,349.74,353.30,355.08,353.73,358.38,357.96,348.54,357.33,360.67,374.25,377.29,382.23,379.47,380.66,378.82,376.53,382.00,384.72,379.73,372.32,364.92,360.05,356.03,352.31,348.53,343.71,341.92,339.41,338.33,337.59,339.79,337.82,338.81,338.98,339.93,340.58,345.52,347.30,351.74,345.52,333.02,326.82,337.14,339.69,340.19,338.78,346.12,350.12,347.59,344.95,347.45,348.86,351.03,358.46,370.39,375.33,376.68,388.98,392.56,411.27,331.87,371.28,380.84,377.70,392.90,362.53,353.87,349.11,350.45,355.83,361.63,369.22,379.86,384.35,393.66,401.24,410.64,416.49,422.04,423.57,429.14,L7
2009-06-25 22:10:47+00:00,201.22,183.06,187.42,191.27,203.65,224.80,258.20,285.70,298.06,303.04,305.26,310.69,315.70,321.65,329.14,336.44,350.14,359.45,359.16,357.20,358.72,358.70,355.40,359.39,365.12,370.65,374.72,372.25,371.84,378.58,380.37,393.28,395.21,398.09,402.03,404.50,406.42,407.16,403.57,403.45,400.53,391.08,385.96,382.44,377.26,370.33,370.19,369.76,362.99,365.42,360.30,351.42,349.87,347.48,344.48,338.23,334.91,337.66,337.18,345.72,347.24,350.73,355.93,355.01,355.59,357.72,355.95,359.39,361.07,359.55,360.29,356.51,355.12,349.74,353.30,355.08,353.73,358.38,357.96,348.54,357.33,360.67,374.25,377.29,382.23,379.47,380.66,378.82,376.53,382.00,384.72,379.73,372.32,364.92,360.05,356.03,352.31,348.53,342.80,341.92,339.41,338.33,337.59,339.79,337.82,338.81,338.98,339.93,340.58,345.52,347.30,351.74,345.52,333.02,326.82,337.14,339.69,340.19,338.78,346.12,350.12,347.59,344.95,347.45,348.86,351.03,358.46,370.39,375.33,376.68,388.98,392.56,411.27,331.87,371.28,380.84,365.32,392.08,362.28,350.51,342.58,343.93,351.57,357.96,362.32,372.97,378.49,391.65,399.47,407.29,413.91,420.50,422.03,426.68,L7
2009-07-11 22:10:43+00:00,201.22,183.06,187.42,191.27,203.65,224.80,258.20,285.70,298.06,303.04,305.26,310.69,315.70,321.65,329.14,336.44,350.14,359.45,359.16,357.20,358.72,358.70,355.40,359.39,365.12,370.65,374.72,372.25,371.84,378.58,380.37,393.28,395.21,398.09,402.03,404.50,406.42,407.16,403.57,403.45,400.53,391.08,385.96,382.44,377.26,370.33,370.19,369.76,362.99,365.42,360.30,351.42,349.87,347.48,344.48,338.23,334.91,337.66,337.18,345.72,347.24,350.73,355.93,355.01,355.59,357.72,355.95,359.39,361.07,359.55,360.29,356.51,355.12,349.74,353.30,355.08,353.73,358.38,357.96,348.54,357.33,360.67,374.25,377.29,382.23,379.47,380.66,378.82,376.53,382.00,384.72,379.73,372.32,364.92,360.05,356.03,352.31,348.53,342.80,341.92,339.41,338.33,337.59,339.79,337.82,338.81,338.98,339.93,340.58,345.52,347.30,351.74,345.52,333.02,326.82,337.14,342.40,342.05,341.97,347.12,350.21,348.32,344.95,347.45,348.86,351.03,358.46,370.39,375.33,376.68,388.98,392.56,406.37,331.87,377.25,392.01,365.32,392.08,362.28,350.51,342.58,344.99,352.14,358.15,362.05,372.97,378.49,391.65,399.47,407.29,413.91,420.50,422.03,427.54,L7
2009-07-18 22:16:28+00:00,201.22,182.18,187.20,192.08,203.65,227.03,260.06,285.70,298.06,303.04,305.26,310.69,315.70,321.65,329.14,336.44,350.14,359.45,359.16,357.20,358.72,358.70,355.40,359.39,365.12,370.65,374.72,372.25,371.84,373.08,376.66,388.35,395.21,398.09,402.03,404.50,406.42,407.16,403.57,403.45,400.53,388.33,383.29,379.80,374.52,367.61,367.64,367.52,361.19,362.73,358.25,351.42,349.87,347.48,344.48,336.44,332.90,334.28,334.09,341.52,344.26,350.73,355.93,355.01,355.59,357.72,355.95,359.39,361.07,359.55,360.29,356.51,355.12,349.74,353.30,355.08,353.73,358.38,357.96,348.54,357.33,360.67,374.25,377.29,382.23,379.47,380.66,376.43,374.28,378.49,381.54,378.65,372.32,364.92,360.05,356.03,352.31,348.53,342.80,341.28,339.41,338.33,336.60,338.00,336.62,336.99,336.91,339.39,340.58,345.52,347.30,348.21,343.19,332.38,326.26,334.38,339.71,339.05,339.29,344.75,347.79,346.00,341.98,344.79,346.88,349.48,356.53,365.98,371.36,376.68,388.98,392.56,406.37,331.87,377.25,392.01,365.32,392.08,362.28,350.51,342.58,344.99,352.14,355.97,359.50,370.01,375.56,387.77,396.12,402.40,409.83,417.42,422.03,427.54,L7
