dates,nzd0452-0000,nzd0452-0001,nzd0452-0002,nzd0452-0003,nzd0452-0004,nzd0452-0005,nzd0452-0006,nzd0452-0007,nzd0452-0008,nzd0452-0009,nzd0452-0010,nzd0452-0011,nzd0452-0012,nzd0452-0013,nzd0452-0014,nzd0452-0015,nzd0452-0016,nzd0452-0017,nzd0452-0018,nzd0452-0019,nzd0452-0020,nzd0452-0021,nzd0452-0022,nzd0452-0023,nzd0452-0024,nzd0452-0025,nzd0452-0026,nzd0452-0027,nzd0452-0028,nzd0452-0029,nzd0452-0030,nzd0452-0031,nzd0452-0032,nzd0452-0033,nzd0452-0034,nzd0452-0035,nzd0452-0036,nzd0452-0037,nzd0452-0038,nzd0452-0039,nzd0452-0040,nzd0452-0041,nzd0452-0042,nzd0452-0043,nzd0452-0044,nzd0452-0045,nzd0452-0046,nzd0452-0047,nzd0452-0048,nzd0452-0049,nzd0452-0050,nzd0452-0051,nzd0452-0052,nzd0452-0053,nzd0452-0054,nzd0452-0055,nzd0452-0056,nzd0452-0057,nzd0452-0058,nzd0452-0059,nzd0452-0060,nzd0452-0061,nzd0452-0062,nzd0452-0063,nzd0452-0064,nzd0452-0065,nzd0452-0066,nzd0452-0067,nzd0452-0068,nzd0452-0069,nzd0452-0070,nzd0452-0071,nzd0452-0072,nzd0452-0073,nzd0452-0074,nzd0452-0075,nzd0452-0076,nzd0452-0077,nzd0452-0078,nzd0452-0079,nzd0452-0080,nzd0452-0081,nzd0452-0082,nzd0452-0083,nzd0452-0084,nzd0452-0085,nzd0452-0086,nzd0452-0087,nzd0452-0088,nzd0452-0089,nzd0452-0090,nzd0452-0091,nzd0452-0092,nzd0452-0093,nzd0452-0094,nzd0452-0095,nzd0452-0096,nzd0452-0097,nzd0452-0098,nzd0452-0099,nzd0452-0100,nzd0452-0101,nzd0452-0102,nzd0452-0103,nzd0452-0104,nzd0452-0105,nzd0452-0106,nzd0452-0107,nzd0452-0108,nzd0452-0109,nzd0452-0110,nzd0452-0111,nzd0452-0112,nzd0452-0113,nzd0452-0114,nzd0452-0115,nzd0452-0116,nzd0452-0117,nzd0452-0118,nzd0452-0119,nzd0452-0120,nzd0452-0121,nzd0452-0122,nzd0452-0123,nzd0452-0124,nzd0452-0125,nzd0452-0126,nzd0452-0127,nzd0452-0128,nzd0452-0129,nzd0452-0130,nzd0452-0131,nzd0452-0132,nzd0452-0133,nzd0452-0134,nzd0452-0135,nzd0452-0136,nzd0452-0137,nzd0452-0138,nzd0452-0139,nzd0452-0140,nzd0452-0141,nzd0452-0142,nzd0452-0143,nzd0452-0144,nzd0452-0145,nzd0452-0146,nzd0452-0147,nzd0452-0148,nzd0452-0149,nzd0452-0150,nzd0452-0151,nzd0452-0152,nzd0452-0153
1999-11-12 22:19:27+00:00,,,,,72.57993096255086,112.12910039822118,143.00033108373265,166.31769172709107,171.8317781223921,180.02149629577315,181.5937218463876,176.836046130807,179.52741526878282,180.0263353254549,186.19634853270023,196.1994599024841,194.4766116054948,200.89604808784674,194.3697495460759,191.3610126428036,181.8351140486944,182.07506727628132,175.87824465938223,175.59694297096942,177.82192587177016,178.58777593016407,173.31133436598606,178.27652979216825,183.3344018652436,185.93703195679765,190.90336271756746,192.8404218886833,193.44914134554082,194.90578683330529,197.8126222090143,197.6562048430206,199.19263394812566,197.47717590475872,197.30821878958207,194.8532696917819,196.95513480113937,196.21393928815968,189.06571940363995,183.49557070155115,186.35909892716,181.0229703656944,177.22187274910252,173.92370837905494,173.6647734001409,177.14353029940995,173.96207030016993,169.18609151479524,168.4571109223675,170.91213849215558,171.3242328983565,167.72119170051013,162.83867234419947,162.33537293587088,164.4676755173577,164.4537244094773,167.41500315421976,166.4727704602026,178.8920683262768,177.56658921253145,178.0493570016577,185.59462934615004,185.61862301191903,185.48915660913903,189.98741614492633,188.36653126835157,188.6165191111712,195.59967733803097,189.4153106003609,195.38518269988555,196.287686845396,193.98341355177175,201.5334544152628,197.85726254250437,194.00999735649273,199.59460049748643,192.03471759795127,190.54114004036654,192.95060461495146,184.97156971001422,185.05044346664448,188.28750065453772,184.52169709216952,185.2337499499406,184.44018571042426,186.4229676332312,185.2883976657869,179.85838319604812,178.70064704720585,175.9856637613276,167.10671479156426,162.10291800359713,166.22583361044906,157.80007614095712,153.09911609764296,151.03569075080495,151.10491609311674,148.70862110764367,141.88414826424602,139.46257044980555,135.3825055213682,134.59793849503512,133.07418600973753,139.660734781293,139.43486320510493,141.48579830944513,143.74260490524813,147.41879916089735,150.42882011962166,145.77832460217226,138.99657615479776,124.09148626614845,113.70913932481025,87.07015519181095,84.1543777984313,99.3150804911827,137.93492407630748,130.31223067612896,155.6892927616148,154.11576144928094,150.95070329787688,146.31361936476225,151.4298112702353,153.0001152423985,153.62936753930612,167.74182278105897,174.8988380692162,174.7549173330668,176.34015796533183,181.43777934349154,184.50099501716448,186.1911017375152,196.39722522677818,194.93430407248664,191.69736790490828,192.42450726166612,193.39652072991626,194.86718079703581,194.04336282433346,193.39357646917,192.30216526035156,192.10364320712003,196.40484489365608,191.1312622440651,192.00124374844242,194.3864439983102,200.64024118225734,197.61979438755068,205.40309693190167,216.3717500735407
1999-11-28 22:19:20+00:00,,,,,56.69560567219408,99.24711993386988,133.0966280739979,140.64636611492904,160.40198684113997,160.68928152101736,173.2685262574337,166.45787927256333,169.8606650196234,165.6013608252262,176.94090258682593,186.1868869452405,180.01518195438084,184.76767136292816,186.6818800191681,174.65466282882642,170.3399785905365,172.2056552598636,168.51575886089017,169.53304148338435,170.7872307493044,163.0659332618154,162.16733904491602,168.19083323838223,174.02711343456937,179.53597748201582,179.56767289352032,182.01317525676905,189.03912611592116,187.92546384169177,191.60166879589673,191.39513144167833,186.585010836791,186.24162784802502,186.54216026631755,186.45996815800066,187.40760075572302,186.0160867901949,178.1555465807954,176.3156327428329,176.732932781334,169.2673196507506,173.35432066403064,167.2830380685186,158.5858226489237,168.40128018228805,155.06039147777471,154.4674378496987,155.8602147115136,151.24107815720822,144.89919502183358,149.7461477238002,147.68279660174122,145.06381133986065,143.76139934935037,133.96662555627088,145.69740659371882,147.39760329989565,156.17522543050825,159.8001737360462,159.44628126596635,162.21511243382875,163.34438527745513,160.20320729930992,163.48514050201675,168.08979577258276,160.64131123547696,163.82879841361262,172.5148521691458,164.93093481551205,177.09319076999577,179.45760079521682,182.7076965939494,181.9864462181772,174.91567569781736,178.51119357689063,174.5012464537844,175.8304912350901,176.9327657649595,171.9784408642318,165.03328604149863,166.16385476480366,166.59670238272278,168.30552438383978,165.40451647296555,162.64192243768352,164.2640071604219,163.5545946010212,159.4891768097449,152.07273234321815,145.4535407394828,142.56132741339033,142.81562400881822,140.44270330220118,138.37461908123194,136.4806553908021,133.64707280714052,135.2102538297951,130.74413800962634,132.00305751106202,130.06823172881093,126.9658291710421,132.43907244260913,128.63923051060254,127.65149145752238,130.03590020093068,133.15690476460026,130.30402322447196,132.018358584572,123.34732053229106,112.06655503392406,99.54149947837438,95.10946524435032,66.83072395816845,,109.74206528614457,138.5029274654876,113.68466162569108,127.09202812245948,137.17640928577526,138.13262634747906,121.37699740830614,130.32166823779067,130.45869909597994,134.8973061665002,147.5180549115219,153.0234603665677,156.82092611126063,158.83740705703553,159.11416129697312,165.83322188200367,169.44407333643684,176.29094818113978,175.31399214393505,174.9487460669295,169.638192464182,172.20579327560552,175.83357954636244,173.65228603477365,173.19676413560305,176.78673191673525,180.44339381114972,182.80252642236763,179.4520993551298,178.78311672155363,176.83743392138624,186.21244878671794,186.95321628456696,190.6300908355155,202.11403128788183
1999-12-14 22:19:31+00:00,,,,,,,,,,,179.81952455577348,175.74521673731059,179.2735234991529,171.59101938830182,181.57646993018432,193.29975232335468,189.0585101707606,199.1694158774793,190.75837799859013,179.75618217835205,176.8996431953808,179.6318240895131,166.86983877542025,171.9997334192682,174.0451499339411,165.3657325219594,164.33975650428997,170.97145250492233,176.49940935711143,181.4167685693847,176.6184953597498,189.39557539630457,188.19691127739918,190.0455730971246,194.4394369318467,195.7161278710078,196.82692799047197,192.58200058686035,194.19670070771636,191.3193214327707,189.4850658226095,189.32998767344023,178.46044389133752,181.3625249567223,185.56975468245273,182.24365048707375,177.91241343362523,173.8768842018155,166.24547755817787,172.63388506731386,167.3396055692566,162.81484484841272,161.9095507846428,161.9185955366017,160.75407519395773,156.86887426668446,153.41247050457682,149.60426655992103,151.13034656895633,146.332938494588,154.87562223459864,156.91521349677362,168.91262985767764,167.84209173885208,165.81664270387537,175.75473773915311,172.0316109113036,174.93771184171686,180.800281895381,178.1415999009972,177.64530145249242,180.9784337924802,182.1316714548887,185.57736063551425,187.90543574510977,190.16245053344576,194.06348354346775,189.5130659341387,187.23075291662607,190.91044172254846,180.7738714521046,181.09371882502094,181.07119985682067,174.85297830360818,175.40748274076694,175.44197454725057,172.80486719444704,173.86518407855274,177.25117069167706,179.29924235524484,176.1952254606754,172.71895597716892,173.98098504203833,165.2620656462086,161.8324818397744,153.21573837222152,153.64742394585787,149.90734685753452,146.79693436354327,142.45385279813863,141.02656201013113,140.3511986663083,145.62149198944485,141.82411293412818,140.1346333125758,138.53415985705067,141.44037991933828,141.25507134744893,133.75162474445824,132.25130436070808,132.12270961968812,131.05165818721972,130.97385819727452,124.77850731446077,120.23981930698804,114.61745651733396,112.15001839923634,126.50593851092259,113.22355129685265,80.05271811465161,122.32652151316881,131.41594785048318,221.99275416149365,237.23493824655233,149.07242988408737,130.40041726422956,136.29226252927197,138.390464241778,142.91085512283234,162.01796239424917,164.5825422946214,165.30586079293073,167.95005527501817,168.4387765996628,176.6168316764089,182.1903356909862,186.9374689450034,183.8758962708581,185.76236671969167,181.21021776007515,185.5543768591217,184.66594919444367,184.25495270432629,183.10790392076197,180.11111974185664,180.5992321119066,185.9780153072202,180.25735340878472,186.18925127449677,189.0068157789142,194.5322207694418,198.36296975547117,208.3333050974868,218.66678642388374
2000-02-16 22:18:52+00:00,,,,,74.40846809653435,112.50248863225313,,203.89469982526964,191.7184410304137,196.1571512175626,188.82856688683864,187.11841638950185,189.25422486278805,201.00816220743454,187.95854064993466,195.88851305380837,209.9233854055788,200.8289267752394,196.49461913070144,180.82659643531605,186.58753245021188,178.25529119871436,175.35956824140877,175.88623202674697,177.44954476622385,172.90543659848737,177.1688273808461,176.15301198084205,176.05130354081737,182.44967644522984,184.27923672721673,186.32983179989876,194.60963246124268,198.23829057483394,192.55598517222253,196.0101271230796,189.302265861056,192.9226857677644,194.16556331905701,190.66479588673423,,,,,,,,,,,,,,171.25310234864472,167.18379823605125,162.1865252193278,161.4609227050869,163.77641323025486,160.01918685577402,162.09367548428446,162.61345137483667,172.8599410410527,164.87344350806873,171.57242772192518,179.93694325692422,178.15221212128162,182.0974452448469,186.25382676355426,184.41647895023294,186.4645276215902,194.47549716687936,191.66210811626195,189.4441608023467,193.598704171864,190.81606839476856,198.056175905538,195.01934085408092,197.9713080811977,199.76000050003674,189.31528228372355,192.04019534153264,187.4268366118008,182.6229613816525,183.2424611511678,181.03050872529812,179.3015630299559,179.2131068798739,178.19505223470335,180.7035917944059,177.57390121264623,180.82263883173476,181.65956600246201,175.34391358895374,170.58911410016933,166.43589722179158,157.15835667296443,156.46185378473854,156.20913321839768,150.38859625848866,145.40378638480152,143.187666738896,144.55813887570207,141.79866283407065,137.0079416535668,132.48474833570268,133.54953101452617,134.9298497115628,136.6433683652077,133.68400359667743,133.57423695043093,132.05776263536214,129.7150168406005,125.76647906198845,,,,,,,,,,,,,,,,,,,,,,,,,184.6619936681194,181.19029593078426,181.19099868981309,177.84661745632582,176.29814234753178,172.21967107655098,174.29321140277665,172.52584027852745,170.51406949993316,170.98258060351066,176.84185338356707,185.61910364171197,188.8413035010888,205.1661794465484,210.94051101165815,224.22050578098228,
2000-06-07 22:18:24+00:00,,,,52.11827397704383,76.04001347545204,108.46248436269377,148.73020640418287,160.04719625093207,176.96146837116294,177.93560825974413,196.09170206652942,192.53927439106002,195.09147830924246,195.2587100644266,212.79187602720222,219.49194885696565,208.38415717421444,211.3729731470031,219.1923412798041,215.7015283385367,199.95953927345641,195.1424689237929,192.2834903768341,195.53818827498776,189.4931194956606,191.2711731757998,187.16511767920844,191.90877506883993,188.81260592711803,196.53591957967922,197.83840967018702,206.20433882250055,211.26823479096723,214.73658833540154,216.33530023556114,212.9818133262988,208.06044517241912,206.6660861232093,210.28663313801806,212.90939351477232,201.39986178609982,202.22763156115906,198.65962830087298,200.56683999008985,197.94799602431704,195.6930110245677,194.56312585810173,191.30403182552394,182.5146861982848,180.59251688576688,177.03154054453023,174.52203905064908,172.92061337975343,169.65067148476334,167.320359316148,174.48942749835197,170.30374179492753,162.64998376959852,162.94205393225775,158.28555391898308,172.18695589574156,167.87214708792567,180.9690381862431,186.34581154562832,177.8654736579961,181.19073074526517,184.5496020794405,183.54570713403461,186.20164643199593,194.26875527471043,187.59339448713172,192.8177465995001,195.35406138871667,192.78660566275636,198.45545889378477,189.40691598047852,194.1306516822963,200.3126158092013,192.92314556210653,199.17584624591174,193.84025808776005,191.27680665211813,191.8606321429234,188.65577617198227,186.7057677924417,188.89792167487977,191.10327452699897,189.36671445458023,192.88833279059767,187.45145390865116,194.56925494872533,191.37848743155746,188.6532379080471,173.60143318908172,172.08779952262154,172.07290268930606,164.1416746329051,160.4495322294893,152.5336899220309,155.14734314074522,149.98189470805178,147.47158104070724,148.4321911294719,149.15067819030475,146.6558982014202,142.76043392463055,144.7184526143346,,,,,,,,,,,,,,,,,,,,,,,,,124.97256955934674,133.24688768474059,144.12704508218866,156.4739157543367,177.1861240509727,184.816249586313,187.34496049699152,185.5943517278546,183.2161676230083,193.00863965959056,196.4679536056976,199.10218127426236,201.2170104018047,199.18621350990531,201.6233814668586,201.70803571345613,199.99207995066007,195.8592928059849,203.89870041403736,215.12362576778858,216.9203408943486,226.0667757210848,92.5432665574432
2000-12-16 22:16:59+00:00,,,,,34.71609340887554,67.5154380874161,100.74199847359834,115.50322124713958,145.90404668195208,151.74704913800326,167.1443445267333,169.9303283135899,167.300873616576,166.58687356993647,185.76880663016706,194.30936326211676,193.76895888661502,202.44486899425587,200.23126604602112,200.5145811293669,189.71129848271408,186.16225855107552,187.33354952658712,193.44050463876897,185.13289514937884,184.1307289678913,187.0391979303497,187.61284730029317,178.3257887200897,183.31037558252777,182.07306857164718,186.83432392699194,188.49516907453418,188.95030506998393,193.59181587501743,192.01847169779637,190.9577887120091,182.71445350425407,183.15020283676705,183.33476410742392,181.6184629071733,174.01193005951848,175.63863525423508,173.35052987895176,173.5302160519456,164.7888048901206,168.34685220321327,165.14919224611907,155.78997345556127,157.9125739667401,153.63657905807173,151.3172618268498,152.18651418368427,148.9834548834936,147.12504935214906,151.12385163974307,149.31926669437283,138.4425419384129,136.96039407786176,129.66873015219284,140.32152894479182,140.2535644720415,153.2648211402933,158.29202754627744,153.58054006172165,157.67496391275486,159.54329129376745,160.61693403283846,165.1739302840901,167.38136530012042,167.25220638491885,163.06623581296546,169.45969351604182,164.2219708119417,171.85209986648894,171.20246197897285,175.93933774075276,176.28316606757116,169.05613714999674,172.2149403735346,170.9671495475852,178.26460929728165,176.67475912480327,174.2564988938497,177.7108951797005,181.5960396461915,182.42490280774192,184.00846262434973,183.4262586243707,181.40349527031614,183.56359407352153,179.67902106797496,173.50825022024185,164.7452121308643,156.90016769957998,153.47616587986116,148.6866879253177,143.83484911767718,143.46026533489933,142.4338683460792,139.15200130844963,139.28081269354053,136.15597216244143,131.33363848387702,136.58549820803404,129.90075936853745,131.19256880646418,132.2539967136694,133.2337710402309,131.63301281475995,136.72218237514073,135.72935116133775,137.30944331351213,134.93135526165884,135.85692080656108,143.68698950514366,152.76775421033693,151.51473821232304,153.93572137288427,149.88163808249365,157.1773263239425,153.2261225361673,142.34480131426855,129.90008770061104,178.19974357279818,188.00392304692352,139.97281212605267,214.67102399318657,215.5139951336197,168.61991277347948,113.39651697139094,110.82800568757159,110.7992419156137,112.13680880188548,120.36621626471488,129.05415638522126,146.0640647259962,146.68430092581085,153.5622213825715,152.2282085888042,162.3656289398584,162.2468851301114,174.20069618197408,176.7491505409144,180.43691398866403,184.87679859601056,186.93144322068252,187.60647151322388,191.9132266614608,198.4734453935832,203.20537496212503,208.63674872512237,216.2517398847449,214.64255022002595
2001-01-01 22:16:33+00:00,,,,,,66.42600137051825,103.90183732427415,126.73990889157666,150.0089824320885,149.00046999585604,161.74054765311138,165.62776165813474,168.8516483234451,170.30404834158102,180.99117046631332,192.99596052995156,189.2872867246487,204.05643971819623,203.00408889613948,199.59996420608977,192.75610571142263,191.39886149991003,190.4772477938431,189.66340442200075,182.15542463033057,180.45057054208246,179.48529350788084,174.6580208704807,177.12758280343851,185.29591144049266,177.73054570950399,181.82846502898659,180.7801858460681,182.50504108394546,188.86168716836636,184.4441938449024,179.7793095786829,179.72457754268584,177.22394598814262,176.98021496883754,173.08945493659022,167.0919713092184,166.97688800022087,171.0865024991151,165.9096966497876,159.29929679652477,160.87778917600176,156.96588255583745,150.12337247441687,155.69010960839606,153.62848690650256,150.60854990650293,148.7747354609186,148.96060257321594,148.20570081536255,147.28021279596058,149.53491813787687,139.92345254604393,136.7772430832329,129.8349740604667,140.03562779480544,136.86979335961837,146.92086209625268,156.9955024310916,146.8049318708098,151.97658197950344,156.49461166899076,151.13300224078833,156.86364752771914,158.61951837223904,155.32369897552817,162.56328722615845,159.22350010894726,156.78633284744564,170.56085605857706,161.2489972815085,165.41097089158973,170.24948755567542,162.23603784707237,166.96949416138446,164.64472290374215,165.46625191289434,168.09852128496675,174.15684474213552,172.50870600997368,179.376148794014,181.12385233827237,176.85622494236173,182.84641974371607,180.86537361436532,184.3215295506162,179.75618180233084,174.23738607188028,164.81694490857348,159.17966187861984,157.73872450097525,152.70478116832805,148.4203551597931,142.9254873178525,141.3676887165823,141.6443943220725,137.53084811413973,139.4782512983943,137.1029473112662,129.9079452732887,132.4642539271433,133.00474156351743,131.71758837862865,128.93659166060908,138.3749914881959,138.70567019742333,136.95854094249913,137.3972083704577,140.80352218955494,142.0800276930822,143.23047580130955,145.2128981081274,147.48619251625158,147.85499064606952,150.30013695475972,151.3752955270722,154.74634674941368,143.6902877384087,138.34471949811334,185.740856039002,223.17056886553632,236.7908238966456,179.34773207242893,188.17400420810534,154.1886168828533,127.88640262485642,115.37880771503269,107.97378089339298,108.69609188970983,117.02984406426393,123.41580234161879,127.59782290581506,133.45818977500076,138.85211450456086,144.7436653380174,151.1640744118976,157.18537787675191,168.68637487262032,172.88492222611865,172.52594773819692,179.7438341514477,186.57104192673444,191.00810571751896,192.9568888010814,192.870910677112,205.36296156437703,210.94035539591084,214.01257364992472,219.21035995506315
2001-01-17 22:17:03+00:00,,,,,,53.95236720812173,,130.56786714232638,140.09796022032936,147.73427016629986,153.12021109467855,154.53169766244775,165.02323605382944,172.52758088743383,181.86782198579004,193.38984903950632,193.1944730422998,205.84206385913535,195.99427673817542,197.84293408866984,187.54437649770404,189.7871498409062,185.7057010817284,181.10201261059666,179.68217485327955,180.44998463874686,174.0941338620276,172.5640026660475,172.66925097633202,176.50491728002444,174.50855656427643,178.4773458514731,184.69429961957243,184.30364290571578,184.4384986696729,181.57891963880869,177.40468796060492,177.36492386027857,176.52763911061237,170.59799601064933,168.61009556152956,169.4858033984003,161.4241685209123,159.58898249540093,158.92801398036545,158.8042004281901,159.73663975814185,155.7346208608919,150.77875508814034,152.60504686100242,152.156953756071,150.04115314171412,149.71557137780428,146.83941567949284,141.66586885226675,145.39681936820148,143.81380328270762,135.55390099779132,133.51796214636033,130.3301875258047,134.1184654463559,135.02178670151926,141.40612023840953,144.95995940858842,145.63562424346384,153.85781224284142,150.65720350346564,150.40723030198302,153.87207153675917,157.22991664986228,153.46831042660358,155.54669984198998,158.82333010583028,152.0901086693333,158.24403842951878,158.00566664150978,163.7396335994568,163.5695038817612,160.12172265163346,164.0298370470945,163.88759354574887,164.25153594311476,164.7814824814132,169.5923801229937,172.0385803053315,170.92011129787926,171.5725740927055,171.49823897147365,172.82103801281906,175.33727468508752,173.6900855270825,172.89318262198543,167.68997727755306,154.12807088939718,148.92440487023612,149.28957771893656,138.64132364609276,137.49812289314227,137.9824853075218,132.09927796556468,132.58141191928516,129.0009595151804,125.46568210783958,130.78131437943475,126.86861390990582,126.81997011763494,126.99781739945134,126.02978437980367,127.32404507954578,124.6991563698443,125.80791600692196,126.73071159556967,133.2481862189947,134.70594932866896,132.5416119759395,137.2493824450196,138.15907344303136,140.96658952438457,142.04220306361168,141.77372199436422,139.4627814666144,139.66126262199708,149.93111020143834,152.66682085643984,160.08710411134984,175.96458690394746,140.17720971163797,171.67414871489564,184.82332924269213,185.35952514467962,121.57916211381904,115.44334873879882,111.47658430139927,112.67611964675564,116.0456309863525,107.80516304366682,110.74496291168978,115.18619161193921,129.5595630816014,132.6256855899246,145.3437707633869,149.40231888729105,158.23618876345643,164.53558486929444,168.40250441794012,171.76506034028077,173.98638314071195,176.033200568146,176.28356277284684,184.93278921289829,190.65334105127693,196.54314035110582,203.3664110197272,208.36268055570247
2001-01-26 22:10:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.17485885772854,234.7589704579897,242.1053669629009,116.80620748626988
2001-04-07 22:16:37+00:00,,,,,,86.45358913658043,121.41448098250298,191.46990863643217,185.2750599103935,185.71818501156076,170.0114985698263,184.11260424574652,185.55962613014555,198.3650380207436,191.57767028495354,203.03587773303278,223.58755378853553,219.40828041323795,204.98806691883934,210.02288234300852,208.46593999656088,202.66901817908496,206.12468341789088,202.56352421218892,198.39518443542784,201.8493896212734,200.99373757969323,191.33916630712667,192.4914692241451,192.859053588767,201.62334825459834,197.87813472369356,198.92607309329833,200.8599524265427,192.85031742648897,190.5060637762043,188.29738646038265,194.45012478845024,191.6887916136123,194.451068279045,189.9992046831544,184.8127044133207,191.31657571731327,188.7382831697123,182.68241030386227,174.91717905453706,174.2195993924929,178.23733830696943,185.00692046771255,168.41718213325848,175.93255550247798,178.3457453605717,176.0888722541229,180.4954676368434,175.14449179635918,168.85071553800907,166.20803750275445,168.43452645533358,155.53804974331982,165.98324182001556,159.2060410329464,165.26704927686842,157.3362424077049,160.25427056652845,170.40506958683665,169.34231185058934,167.88745290206884,175.52690592606282,180.11311852569884,177.54193712210736,187.17668835732385,190.44104885266628,183.72865810688754,189.91134109407506,184.07122558908853,186.66775090346508,188.97993196479752,189.41815376372944,190.82109360774368,185.77544748806778,190.2778607774868,185.74604186456068,187.72815491611203,191.74652175058338,196.78622922457942,195.2820883593281,195.59482089542223,195.28700949467463,197.279258740555,202.131506820101,204.55456207413377,190.11443417663614,188.2423822733255,185.7255431000264,176.46952380668452,167.5858203846272,161.03059874594834,165.37691187192652,164.01669298315252,163.72721690447528,160.71678309543492,156.8097046487618,156.53681275397787,153.0060520168812,155.11100372718272,154.91334026793896,149.08304213911987,147.66563490882936,146.40567398191632,147.29677822713785,147.26431161365446,147.61303733203673,152.11334401239742,156.81618359899792,155.32345392956563,162.80078089343695,159.33614267611327,164.24384719462,164.12255468873136,163.1482583923182,160.84898440181982,158.31810135372007,153.00829526632532,150.25644395212876,157.28966625683785,161.74149320967845,,159.84613638576562,195.61290478599284,211.57835610090697,208.93930849038912,170.0239854017074,148.1328758344657,148.28575754443926,141.50007287848717,130.56663089965352,124.23419195735016,132.29074704850842,137.82262647459825,142.578887131229,146.9851820138391,156.5612263341356,158.34970112904182,162.88438395425882,169.3605662914484,177.75550469086318,183.72914267294826,191.04784234743977,197.09158035786973,204.31361003108407,206.82779254910918,216.94143209671893,225.40807084326465,234.42373363953737
