,dates,jap0233-0000,jap0233-0001,jap0233-0002,jap0233-0003,jap0233-0004,jap0233-0005,jap0233-0006,jap0233-0007,jap0233-0008,jap0233-0009,jap0233-0010,jap0233-0011,jap0233-0012,jap0233-0013,jap0233-0014,jap0233-0015,jap0233-0016,jap0233-0017,jap0233-0018,jap0233-0019,jap0233-0020,jap0233-0021,jap0233-0022,jap0233-0023,jap0233-0024,jap0233-0025,jap0233-0026,jap0233-0027,jap0233-0028,jap0233-0029,jap0233-0030,jap0233-0031,jap0233-0032,jap0233-0033,jap0233-0034,jap0233-0035,jap0233-0036,jap0233-0037,jap0233-0038,jap0233-0039,jap0233-0040,jap0233-0041,jap0233-0042,jap0233-0043,jap0233-0044,jap0233-0045,jap0233-0046,jap0233-0047,jap0233-0048,jap0233-0049,jap0233-0050,jap0233-0051,jap0233-0052,jap0233-0053,jap0233-0054,jap0233-0055,jap0233-0056,jap0233-0057,jap0233-0058,jap0233-0059,jap0233-0060,jap0233-0061,jap0233-0062,jap0233-0063,jap0233-0064,jap0233-0065
0,1984-08-07 00:51:54+00:00,157.2830611669524,158.57934652054956,164.76224075769102,,162.81759135958407,146.43053516514857,140.4772800894535,141.9570333153482,149.59094413281082,149.82895008096506,161.990142550045,167.8311786373115,178.4227230901874,177.05498484425587,178.10626500702443,185.49577318605984,189.22192825598785,203.27929295631455,,213.52355781522837,197.99817814624427,195.41249824927303,192.42792038321713,196.47930045119318,203.09198655844682,201.05023588445997,202.5829727601499,190.2106707207153,185.97879620008533,180.04297172343783,183.78622448614357,180.39995419553642,172.9928871043428,181.45510580403374,199.2436158106346,207.7692019982928,218.5364178008071,218.35681776082225,215.3240229725885,221.26362973796265,216.29227815715436,211.08615713228966,203.63798097651016,200.72173479691617,208.9937578124878,216.77264971365892,222.37956415080376,214.24656318398098,215.0864911929433,212.3981246092411,214.57404826335056,212.68692109719436,203.3522838275888,213.07910137044934,219.12070966701074,217.48223994231006,211.04854706269364,209.7846988553393,211.4482518882637,204.75062367095904,198.60961538688545,192.2340973846704,187.31751850464332,180.38651432167163,173.467139192607,165.82667132518623
1,1984-12-13 00:52:28+00:00,127.35798296044426,135.1245153964486,140.23728891532556,142.87117463763062,148.8388193966879,151.98240943551048,159.0076185211753,169.12828386753228,173.06248081709094,159.24301100202536,150.33359637141703,144.2670260942259,146.00532266676348,147.8623967382835,154.16283113507563,160.48566820096806,172.2741283027296,169.5815888048662,166.69598949377237,180.1082579121807,199.67467339121782,200.5224523354729,194.12525682634558,183.14520326343703,178.4064657321057,186.27419486027617,200.6990278212607,181.96792119786497,161.81935129514005,159.81667808011318,170.97059838895953,181.69233686039084,184.21564608197608,192.9392461994671,190.00601670022527,185.47535552524522,192.30767697325297,196.39886392793878,213.9924535868229,206.30700649528586,201.72718389058042,205.81732026396148,209.98748012301184,210.45334923673693,210.99578665386392,199.9298677772175,204.43745764344106,210.2319095560258,213.24306623014752,226.33743348951424,221.63189489572557,218.06594428956095,217.55288002816798,222.16228109047688,221.062391192202,216.59303919039615,203.9156694716868,196.2903640153637,196.59884909472598,190.34370010779858,180.46124163691974,175.93725040730095,159.03890848401497,150.12477652566838,143.3623027500297,138.71066487698903
2,1985-01-14 00:52:44+00:00,149.4482006628952,150.8049315360496,154.78312302429737,148.13777690631474,148.34982558337106,149.2810349411307,162.89063403853498,175.48009718559825,187.9817491983872,180.62885374236504,174.22806887839928,164.38814858608055,156.08362585618713,156.60702546446896,159.1077543033587,168.3357130156236,172.890438459202,174.73103805422897,171.30388329339905,180.9947242233864,199.53405376541517,207.68469678926516,202.60923822926605,190.03637090407432,190.23775948329308,195.39532161150385,206.84137364376036,195.64027705068614,185.8303605822661,173.99940114074292,172.17142813594972,176.4798301199024,184.56216193838966,206.45658445236367,212.03603825333883,208.10268685944067,211.87947399171904,210.60304889236784,215.56446317486984,207.11660497553933,203.4093367658007,205.0018885585053,208.77654555083305,215.20776176903055,222.06136101877144,212.22751276402983,208.20581941102964,215.7652409512674,214.00404570638142,224.27758720550491,230.62753939915967,230.30052773533234,218.65806586128687,226.08392151634297,222.63610746839544,221.5178262040096,214.49865835913712,203.92080160069173,205.8586032363653,200.50157805152986,189.32267767688813,189.46512682293894,180.86293318633147,155.21287089201243,156.12286303642747,146.64851498431364
3,1985-02-15 00:52:50+00:00,142.29630245609948,141.59634910528757,142.5535765465764,143.55231329167222,140.23939823529608,142.9599101332792,152.16911098123165,174.53204060108354,192.16354444724365,192.70824042103536,177.69226678621214,164.7802701017755,148.34633394972852,147.64481114819645,148.37650563560436,172.5016577334556,174.59804681498161,175.41427604534613,174.7699618959993,184.57959245130542,195.45722975267103,206.41870860698862,202.03212705556078,193.0364051480364,194.70410275092578,201.44790317096536,212.1145424340965,201.47561285546743,187.23942689283172,175.04295332774876,176.97092358709895,181.74557825806247,192.11716067644628,209.15409160877874,214.00213272707563,210.3799357128421,218.66538413911397,222.0451949771304,212.91869815034065,215.0271623233266,208.1632786156319,201.46230211211827,199.29077063058816,205.15062289132086,214.5537738689922,219.67501898583444,216.64459842542973,213.7473119581524,211.42408234066895,217.65166299643752,219.3392234103661,215.22812829395707,214.18785892051693,214.9933818956717,215.9611673470581,214.95422268669324,205.64064450850188,195.61592676726167,197.26173267128442,189.67185820361397,187.90314367645504,185.15042251790263,182.61833096813808,176.47333914924388,165.4345486762347,150.24320621619242
4,1986-01-17 00:49:45+00:00,152.51573829074823,157.71947431779338,154.62978511051307,152.995538341547,159.4315720774262,170.28253603554165,188.09370050095947,184.80606559059692,178.2553766389077,171.79838099833327,176.27205137003526,173.21992694360983,175.10561334150952,182.4980378995542,183.99474650919186,192.7771232058925,178.13305435566568,185.67249262344117,193.80808236707725,196.89696596651538,198.20310604941034,213.4931121669822,208.67706925915436,199.91208831628225,201.44020352791057,194.91035305120636,190.98332070644594,183.79551930175813,174.20930317090773,168.49876258247744,167.4867334442597,177.3554171328013,181.4441152802206,209.151108770497,216.28939538740363,217.3521935919448,218.44688357408901,226.40674858667344,226.5113632278927,212.9761600808635,208.35415874627853,210.73132811990433,201.12271646176342,212.6592493479598,224.4005803707914,221.646650090519,220.19385718428234,220.11628972759496,214.51026720540546,215.27202397752188,222.66125692234976,224.6080376848566,225.17431208190254,222.85835578319325,219.92828545540976,211.63425752380107,203.9915837846382,193.21111781085486,182.52576266703653,176.7695186164197,169.6292340772605,166.06257116853993,170.0176885454796,169.4634242623423,166.81549294846434,162.49009350176775
5,1986-04-23 00:47:39+00:00,152.1301579927217,156.8757607014593,160.16399199001373,167.88716448688365,166.21540410783095,171.28599746690088,169.46669957256717,173.57918251283056,163.63916824988453,167.183512667521,168.33008958281204,172.3642422613073,178.35877906432728,185.89679901215067,189.72440510486746,188.38247822289912,190.78335503405208,188.59592023737548,191.94200073237297,187.75670710568625,195.11345130714,199.1585120491349,194.63448646029622,199.17377377124828,203.04274028126238,200.91789114381405,190.01396845927255,187.1936260924129,191.74857076040507,183.28042878266223,184.16329918757583,180.4465614319332,185.37445201755813,196.93460101723971,214.0476510820008,212.08907161376916,223.35910002781924,226.48445967631682,225.97555433583082,222.8302950412064,219.84670327506328,209.93900006361065,205.29587476800174,204.7808906255421,208.2425502781835,217.22218417653053,216.70164348850489,221.25823232153306,218.35432114962066,217.95017752482474,212.2665804894069,210.1568403738055,211.20000545321034,209.42767823730844,209.5278479574214,203.4977661068695,200.19650097213145,194.67611906961235,199.38432686257997,189.2227106981411,181.190815328625,172.33486802119444,168.33995875447025,172.07321564014748,174.97356452503269,159.9847262291105
6,1986-06-10 00:46:19+00:00,149.19361681047778,148.85221392783689,157.14178194077647,158.68893612933167,161.56701875393455,170.0633746304112,171.78480397078926,173.45719352406041,170.84517894053477,170.74489805701327,173.69176421244794,174.0059286805042,183.55615004235415,189.1121656092021,189.44203932419288,189.92087653217624,193.6302300252015,188.23207222872756,192.3702195313908,190.17278999809423,198.06752684225745,199.8303987223983,203.97226946743126,198.1934999923052,202.7548150431481,203.76684938709508,200.0757901177555,195.35972228567215,186.36751449188247,181.67281463754892,180.60587646167994,183.97393971561507,193.1199269735927,208.33306353362752,217.47534650333714,217.62264458852135,225.00709940126953,221.17771387585628,221.17160112897542,221.33568947157914,221.63109651606663,218.97919223236912,214.15728012684696,206.1920049503803,205.06821365847227,210.22107064120843,216.44384929150232,227.9043938347839,215.4842585249045,211.19400202914818,209.0576361957767,205.012017069151,201.8452096668865,201.37066085480652,199.1722684937098,202.06253665432547,198.99885009013136,194.74197643733595,198.14289009082694,190.61129967478837,184.70437016171178,170.10944317330973,165.77542535887412,159.72161762296471,162.16932777943293,155.73020734606254
7,1986-06-26 00:45:48+00:00,125.41099546441522,126.27732734263213,135.58054221487973,151.63519124153015,156.75892059135367,159.23128263724533,162.30353496151946,164.9622820908064,157.39243516176623,157.01169106692933,,,,,,,,,,,,190.64522946942412,,,,,190.70488965522375,191.80281700896197,182.45898295609354,172.1381638577767,170.71588715362748,178.0023499766544,191.33420226876015,207.07634431076184,207.4695265074734,206.51474402057238,212.05195071696866,209.861831380763,202.88915260220284,207.7568917544181,215.98584502154688,211.582923306544,204.56018635875898,192.30570158494072,191.40282759669893,200.54115272706048,211.58668686390712,215.3203321708704,208.10943156255,205.0414507571208,208.90363775330133,202.56251980601564,198.16266511194425,191.88099047942583,190.70097641355608,196.70630061772803,184.63760389214013,193.18683780108273,191.13994792987114,189.0081839993746,178.7050354469962,166.99371401535637,153.57655855619993,151.44569075741492,151.68379307224072,150.11423989786545
8,1986-09-30 00:42:29+00:00,132.88936097272102,143.2624089079403,154.7009541513906,159.8040994073295,159.37074041233086,158.9976732454326,167.02905693247507,159.6996683280433,172.23887928873768,188.7655001797611,173.98318191567785,160.75504431100853,164.11749039808495,177.4821044752024,184.3485950580009,187.99635677478364,175.55342606312075,177.584110545572,191.33426313484455,198.54259839901243,192.3159343614801,198.41623876735673,207.89287374344997,203.10576224860444,201.99919808321968,200.53034436525303,187.88329308811623,182.53522477258792,183.90654658668865,184.9624835351185,192.33348385520478,188.9961111561967,178.32500779744032,197.61411788503938,,,,,,,,,,214.0066833383956,201.2890387289142,203.05705392837896,209.10589293134962,210.26651555682582,212.48402546252032,215.3427411594314,225.7455877841532,210.78666085429995,214.98711431286335,224.62125512553325,212.6018921245128,207.5934444259915,197.2179868855899,208.2128617320185,230.36385390511617,,203.170009367377,189.43236602167158,183.610722661527,178.4186018124715,167.26396968938704,158.50969097635527
9,1986-10-16 00:41:58+00:00,156.44470839514685,158.7379950922763,169.62216446181304,165.28319050245935,164.0601202764145,168.74918804300185,177.3720406865665,184.88947438344945,186.33219421477497,197.76818903576768,186.5896549401486,175.35106037959383,175.36100187225065,186.4374970270821,194.58737864207507,196.3832624528735,195.251986960098,193.08247364029478,200.78276170110342,207.89061071645335,203.99280481299434,205.2221675680837,210.94035060751358,211.14012990558732,215.00372261317634,210.45019317512998,205.38488549936562,191.83368860980357,193.8110358415007,197.8228567449181,199.16171703481203,199.18297034959247,196.43338080853366,205.55180246427128,219.26643657068828,228.28277690105048,233.66812806122616,235.81713647647751,230.1858468772,226.3276579066963,226.27708554966236,219.92097937464615,220.53865204144176,218.5652433575653,215.78045866279155,208.60411206125934,216.65946727484067,223.7785278759855,216.54907516649686,217.50150709274752,225.66752300078917,220.44948462645903,221.33530088957045,220.51692841218798,218.2155404388651,210.81796377615515,199.92940308208534,200.70409133444127,206.3897336999724,201.89432146576578,186.30753846329867,183.34693083036834,178.75428079333517,180.52845442152346,171.68278831571004,164.53148867216132
