,dates,chi0450-0000,chi0450-0001,chi0450-0002,chi0450-0003,chi0450-0004,chi0450-0005,chi0450-0006,chi0450-0007,chi0450-0008,chi0450-0009,chi0450-0010,chi0450-0011,chi0450-0012,chi0450-0013,chi0450-0014,chi0450-0015,chi0450-0016,chi0450-0017,chi0450-0018,chi0450-0019,chi0450-0020,chi0450-0021
0,1986-02-04 14:07:59+00:00,204.12079607455098,198.76870355612564,177.52565245550312,201.5395807113823,212.8489090261195,209.50982874028983,198.75796462192693,215.72727938144783,220.86590225872564,205.93542473912555,183.44723138898854,,195.28515646145988,205.21544796792082,203.1545808029577,193.9824565503642,186.42520184914093,176.78885992707635,161.964724835622,144.403206010634,168.2940972929042,187.77332062831496
1,1986-12-21 14:00:01+00:00,183.15630897557836,197.46655970024852,199.9842554018687,193.58735928356774,200.92259049664423,202.74169739897278,208.47486226020422,205.4894752409064,182.75688865475865,188.6482104446951,205.0567609504429,234.885160475848,225.5101338427261,226.45495017224104,204.65509049257074,190.5802581806402,178.6444117688152,166.0368027697232,162.84038580130095,154.5927393935862,169.46981944323332,191.0564557170424
2,1987-01-06 14:00:30+00:00,165.04513815568092,176.39042813029496,186.2243053513181,183.7303176836256,176.90069486147357,184.89349419827607,191.92150820073033,188.81763828859303,179.55968760679974,183.089137579975,201.23308191209202,205.88713850707785,211.36453653204268,209.76819807950636,196.66378461640477,187.5922889513732,164.44981463467872,150.23381764804563,154.56671935371972,150.06910375288697,155.105623951409,167.9077252056005
3,1987-01-22 14:00:58+00:00,195.96538032064893,185.6112746481424,186.1051998018445,182.07779393800695,188.64724051624816,188.9989462732473,186.37248324172242,199.54698723504453,184.49281002912358,186.45463029300575,202.58838003388473,215.22246682093504,211.8700370303526,209.971484516911,199.4776639285709,188.36610542955083,173.0950460835854,171.6764211750725,160.81437530420882,163.01016527580697,166.28501837081265,168.14073862719977
4,1987-02-07 14:01:33+00:00,198.3836503840333,218.2358090340613,220.76772653591286,183.4967084051796,178.83603216102466,186.30997014704712,210.53760690488747,225.529942418371,216.271750692071,208.32774610581427,199.9639421605947,211.85339511111033,218.04079121241952,222.67300755614198,207.9750018988892,199.4446779514832,183.2901801910781,178.33966246305312,180.1142649945876,175.15664756300694,191.75572328448018,200.63532405385183
5,1998-03-09 14:17:33+00:00,200.48912962736253,216.57919242469637,209.2368463155759,206.35075032161234,190.81010102689817,204.56122762492325,225.10253252127967,221.0922216580561,203.990396247947,198.11822870832435,215.28816116796105,210.86684559876107,211.63286548185337,226.59761439915334,211.86706040746853,225.20144586999382,199.67007086004784,183.69352591520348,186.88891866430816,162.17726142239033,156.6682743646165,182.6045699799768
6,1998-03-25 14:17:47+00:00,204.2636726755131,213.87516514467433,223.3805430554451,219.79210265765084,207.7233252846284,212.46121004053228,222.28524035195022,220.373464240439,220.46738181286798,231.80770872578586,220.72650028898025,227.4961852786488,231.61531742344687,228.57387050065947,214.19779423751413,208.62585075236532,202.99649159213817,202.5911104967376,201.07120964045455,188.26077402347187,187.73960716931518,190.86645033301946
7,1998-09-17 14:19:50+00:00,186.43822964904948,184.94275463226484,183.13759809865135,192.1724640462093,202.30772946909426,214.49373486984194,224.069413970722,226.95633802203974,221.32340251510266,214.75976135844172,202.86266841343922,194.78881525969257,191.24637948707633,191.53847314439273,189.3751187574863,179.68119049924692,172.9538477105238,168.10830993868387,170.07924706650792,159.44746675934604,178.99778888726442,192.57428150049117
8,1998-12-22 14:20:06+00:00,179.27008506870385,200.1866182418155,175.65687715453703,184.57201519168808,191.4213242845452,185.43820646783294,168.14704545931465,199.46571992334682,197.8805729891172,207.44456246945228,199.61482387893741,187.8627354432421,207.22468238974778,215.3814003876893,205.37454455815114,196.64950854991594,175.04024170320537,157.88876071879116,135.58041047579303,167.00466635080005,168.11835010395322,192.67067332782344
9,1999-09-20 14:17:38+00:00,137.41571924763474,135.19959185972337,149.72200532477228,,,164.08367139455132,168.50091989055292,174.2081318721216,157.9680994128893,,146.68288022614087,148.61792021385136,164.7848829424369,151.55738621862892,,,,120.61698248493796,101.8388169921456,117.65076736555227,131.57067059117438,136.3223629757621
10,1999-10-06 14:17:39+00:00,179.81267369758285,174.98500117223443,186.39810488429842,186.2402705351901,189.10583686464247,193.3023509376295,195.08824561190832,201.04097835474877,199.33498024689104,187.19149956015298,181.78163549182793,174.21987753483378,181.0457349160563,187.8298010079766,184.95711913818255,182.4524724539444,171.98023234217166,160.29339718498738,153.82382339109282,161.1520504822077,158.89905752984782,148.41707925051253
11,1999-10-14 14:34:02+00:00,191.90759795092285,188.83802671389464,183.0658168781166,181.0186047577791,182.52100510690806,193.22581833472205,199.4883976118321,185.80923092771127,188.3863671348589,181.3043555535598,193.81127669452675,184.3633189277228,191.91721867124616,195.41029766254277,187.73910611016427,178.87661719766078,174.70598813918295,176.33521512690157,170.81116821038447,160.89537088630013,155.46205185452794,163.4120978625047
12,1999-10-30 14:33:56+00:00,200.33146516387893,196.00519316610544,216.44823225481036,222.275141224965,210.74078246764725,207.5862516785636,213.60631947984507,211.0081787283936,217.0025490491711,205.87469323563514,203.46484819288617,212.72158473397167,213.4521873408823,210.70834995327192,201.66863418925598,203.4502428406795,200.73702814517614,182.839523236795,172.48612729145725,183.74506026395494,195.41337623677617,212.7046028140352
13,1999-12-25 14:16:08+00:00,182.30090004755374,195.2498500567561,213.049227392423,218.99273725322863,212.15185106654332,204.68471467221653,209.05403988177292,210.7966546077496,214.46304108582,219.358715174973,227.1651815752521,220.07227752122907,214.59005177220462,224.1388530995603,210.8108333060073,204.5667002928501,200.69653386275112,182.94498053063697,175.4978041929805,182.31031707479454,185.27619093095402,204.79699146548666
14,2000-01-18 14:33:49+00:00,215.49748115324093,214.60090458314113,207.42342887139938,222.99563936769357,224.00800551870455,213.98546231389292,226.55434677994265,210.10860872954348,213.18578558565446,218.87995329074855,233.57688012843354,238.80465542644313,224.41746940800286,216.19643953267473,217.18732906991403,231.42015509964133,225.29454370345272,207.2420103840635,189.54989535495176,182.3894625974223,194.16599973068472,202.94567295009705
15,2000-02-03 14:33:49+00:00,200.29375842839576,206.66027737659985,210.96027117742244,202.56906650118174,221.07676441144596,208.01867627969128,208.21044146071353,225.66679332505015,217.25782445325007,208.83350416773177,211.8579676625157,219.94025980950775,232.69390139639643,224.747734697752,216.7600902769304,216.00110380743476,213.56842096803982,190.65904800767822,181.71294043249821,194.3025865485248,188.69280547205287,189.14337928606727
16,2000-02-19 14:33:42+00:00,177.27790515425428,176.1826020929964,171.65333334814088,176.47378783843396,180.9831426706691,184.54340262851326,191.72239697622874,190.3855367843278,194.92215833820399,186.89605830415638,195.38995786777159,207.17414074008838,211.81835137902746,199.78338238074278,202.579464981729,191.88400352282005,165.48234320692615,146.31879444305983,152.3173991273749,155.44385885247667,157.471805839435,
17,2000-03-06 14:33:38+00:00,201.354627752759,195.27904983616656,178.41629188101302,175.7601408345875,187.2420649885326,193.32113602473393,201.04105903050373,201.3812619315324,197.73222934098166,185.75443719614302,179.70519032170472,205.31613400551177,233.0200097359013,222.379868768578,200.90571994179274,200.20998089244225,177.22164409918446,145.5315023687493,148.76212905802976,150.95611596296027,173.10375363325474,
18,2000-04-23 14:33:21+00:00,182.27165102497764,191.29800147818918,178.56357637418682,163.746084597031,195.11028528861263,179.6207509636854,194.31653940295723,177.0493782552479,189.67962275139317,185.47595077896455,217.47792565308563,197.45489233569856,208.21368099525836,197.96106000828937,213.32552742841273,185.52360922820094,183.79369036006617,166.4541893623989,153.7641015569504,148.82866103462726,140.67396760460352,183.83270922452198
19,2000-07-12 14:32:32+00:00,,,,,,,207.27886260622952,,,,,,,,,,,,,,,
20,2000-07-28 14:32:14+00:00,,,,,,,,165.48949045367982,,,,,,,,,,,,,,
21,2000-09-30 14:31:29+00:00,196.12852344909496,190.79681722336906,194.3410247502031,183.94847593661456,187.36204295937017,200.51989411474682,215.36740149084468,200.27702675031603,196.65480878455662,203.07841926422677,202.44760479514656,211.10118600052562,211.3821055070951,205.12257113909075,211.7450784545839,197.52620277591913,180.30999212094068,178.05008981449336,164.02720250293163,146.74336888245327,172.4136061178515,182.5635123634356
22,2000-10-16 14:31:11+00:00,203.30640164177802,195.2969391851366,186.06731409086817,180.53660615662653,187.65201562621107,208.05883432199195,223.3117700293923,214.88261349997563,202.16157211729796,196.30267239376374,201.2841335000674,207.30385675870787,211.11094020692218,203.61227488181436,202.71485585192883,191.58017243069014,177.07460429530875,165.71708723014908,159.1385168483302,161.19288904545144,191.10660346168703,199.07236265970494
23,2000-11-01 14:31:25+00:00,205.69856478358267,205.30920212079113,201.93365752742505,186.06502636035344,184.58173442363574,196.15144086033052,220.1517934459401,225.15710174024468,221.33063467315705,193.70685854462764,199.4825472233501,207.7501472606084,212.90939559543025,220.9047953707079,214.81829219764654,190.13050832942167,180.07916374789252,169.81069059040726,157.19663712684587,169.4264729444702,185.11925576230794,192.10785249060854
24,2000-12-03 14:31:23+00:00,204.13873299278842,216.24027928939609,217.12797088180756,216.03400489821632,192.50509971882602,187.39793693009875,211.01494239572492,225.00807354904128,223.4419764306552,213.28767643531333,222.9625577857395,220.6205457120676,209.0178829647309,217.6701756924018,220.40252706120802,203.39114494532214,197.2175773093782,189.707832751988,188.15516784411918,178.74859921491893,195.32453902244652,195.66815024892966
25,2000-12-19 14:31:28+00:00,175.91131757426018,183.60974124831216,185.614424193348,189.73230838100983,177.08560930860327,186.4563828195366,185.91013089358677,198.30058260542287,187.12105826917642,193.93154441266213,192.74255715818623,181.96682869464755,197.2200068557643,192.19570240241933,184.8974406489073,173.9237609486728,170.7412031196051,160.70372641406232,151.1646755674465,139.7831922251233,156.693259354114,164.9180774486271
26,2001-01-20 14:31:33+00:00,192.3345441937448,188.47801296447756,198.48929766244171,208.76073677519233,197.80128353434847,200.81045306120902,204.92020910452322,209.49892149467223,219.33578606788097,218.04750889100134,219.2907716295039,212.85590996094723,209.271711289423,214.92379134753682,204.12520473541196,199.46190617735448,188.79454530220548,177.35241694118915,162.49314513413304,164.458586001614,190.93632835701115,196.61058188907785
27,2001-01-28 14:20:59+00:00,187.11551892076713,186.51676265064643,203.26917488010776,213.9615058805957,211.4122454333467,196.61258186770647,199.91412264709672,205.26754440051297,210.5081581456909,215.07034038486543,215.95874373109817,215.09203105793995,211.24731277657213,204.25682067174014,202.0497099745638,190.41689416613863,183.90912286896378,180.11317981058357,168.38494214141403,167.77105945081763,181.44475541878498,194.53315391319518
28,2001-02-05 14:31:28+00:00,187.03156977930544,191.03733290052665,199.41579969098504,211.64586331077788,214.343716755003,199.22103565516824,,,,,,,,,,196.54341714425115,180.28265786375542,179.932805897914,164.3857490199036,,,
29,2001-02-13 14:21:03+00:00,165.66534231319272,169.78914125631715,183.6482906650365,192.9766564002517,208.8513325172198,181.93540784401335,182.15894495610544,185.5692747221105,193.05339740065614,194.08383766486148,182.86885250805614,193.2350009148623,198.22666646048148,180.92602883088472,184.51562986636864,174.80217081804727,170.49926351007076,146.39978899128113,143.68325308486814,146.30430250304875,167.29486093893559,180.92333006570522
30,2001-02-21 14:31:26+00:00,151.58471453076356,159.3826437309866,160.2273049451593,186.73370310151134,188.31662130913674,175.35504303121502,171.01617103127035,176.75681005640894,180.67827091978862,182.12512331823478,188.8483695790929,188.0131924657587,180.86939178576154,178.24329798403295,163.82889117538878,164.38835058373124,147.66756329681343,151.26218536956858,138.25647524056498,148.8234163866993,153.09647963499643,156.76317803979128
31,2001-03-01 14:21:11+00:00,,172.67062831874688,181.81589175762699,182.67243642023817,188.52978236821934,189.27206843902044,193.1344811924835,196.97458270700832,204.79969303853576,199.33626385139524,185.53604198739905,194.001892765202,191.8356148325505,189.72661976265883,186.34244357868607,169.23027881091937,162.31240883833283,158.2118021598441,142.4818712904564,148.0173642262299,168.86758025681948,161.53980925143546
32,2001-04-18 14:21:02+00:00,183.43720239687087,186.39493319457495,194.4197862350194,186.1910053088597,192.58922403983982,204.98453147927717,199.69842211038147,203.21471440555132,207.12253104065442,199.65019225243844,216.76491693724486,214.24920416913162,195.575170899139,203.33821947269604,197.43214736201696,197.2737801563629,181.05910480417631,165.4463393680577,136.5598171544462,149.79475082337734,167.80327932878876,179.46918308562027
33,2001-04-26 14:31:07+00:00,139.33127518918272,149.89089692894842,,154.7510261397429,140.3925036065114,,,144.82194941685736,155.01798287750123,154.83989058157627,,,,147.08104897190523,142.5941142339965,155.14689478999017,,116.33687659449797,130.70200141078337,,,
34,2001-08-16 14:29:52+00:00,158.19589488781762,155.09969192764788,160.83560451633335,170.93177147669167,176.24885005022074,151.62196734326722,188.77381059340976,164.81948154050428,168.53635954819876,166.78784177191602,182.8344214311546,188.82602741409846,173.31383006600117,167.7824443011116,164.46220051320086,155.7706797854363,146.12526600570814,138.9833085047918,124.84372170371682,134.42149520160373,147.83822818507758,170.6205366095054
