,dates,usa_CA_0098-0000,usa_CA_0098-0001,usa_CA_0098-0002,usa_CA_0098-0003,usa_CA_0098-0004,usa_CA_0098-0005,usa_CA_0098-0006,usa_CA_0098-0007,usa_CA_0098-0008,usa_CA_0098-0009,usa_CA_0098-0010,usa_CA_0098-0011,usa_CA_0098-0012,usa_CA_0098-0013,usa_CA_0098-0014,usa_CA_0098-0015,usa_CA_0098-0016,usa_CA_0098-0017,usa_CA_0098-0018,usa_CA_0098-0019,usa_CA_0098-0020,usa_CA_0098-0021,usa_CA_0098-0022,usa_CA_0098-0023,usa_CA_0098-0024,usa_CA_0098-0025,usa_CA_0098-0026,usa_CA_0098-0027,usa_CA_0098-0028,usa_CA_0098-0029
0,1984-04-18 18:01:41+00:00,202.72775768040043,199.37338800274324,194.332655440155,201.04607293681505,197.68488109725894,205.2528146695131,204.16017925739922,204.5411646794676,209.30157824917694,207.61495007593544,207.08062397835846,199.94807406147922,198.17765116956593,195.48204818566404,197.8155357820924,187.42879984383097,175.8195004747419,195.4534176797281,213.17618463453863,203.39471678180306,195.95878482811378,195.33427209152694,209.88847365406497,211.6675955569733,223.81993422304976,218.74533598148065,221.75186428731314,217.63770145541497,213.52338383001012,216.6217844192003
1,1984-05-04 18:01:45+00:00,209.75025013520775,204.5108366254425,197.78124069464468,208.30357924300642,206.6031179245967,210.91213992506,209.6877203247615,205.4593411269467,203.27884414404892,202.9440980733275,200.297355701945,201.75392446931204,202.89786118032964,206.0812266249,207.71517093239427,195.07694211105166,185.847303787538,197.464905294265,210.6618954030501,204.17653032478904,198.55308932886862,196.38499839716553,208.99713342912236,212.4383303597398,218.91148557921062,216.2844923829317,218.98133073079714,212.1663396773572,210.9597758994654,213.98753422688955
2,1984-05-20 18:02:16+00:00,212.2474908880695,215.4296778705605,210.94206889040265,213.20643824397575,207.37736289406593,217.72534484811683,216.40638105843854,211.569739790704,204.83759135845298,201.57924408531284,202.6079507948127,208.20012120352305,205.42872103011607,205.0729537073983,211.634011778096,205.64755633590346,189.69560379199868,207.11372395923064,217.38274365690143,209.07612929484566,204.03637234734103,199.84089754414936,219.53002533917004,214.05499647309648,223.29878197628454,225.14601186899094,222.5133259386803,220.77408878285397,222.5485691476483,220.86021841893046
3,1984-06-05 18:02:38+00:00,222.63622050669755,211.7250784737547,211.6112819337746,211.9120769831693,211.86980693353158,222.9840047709028,217.74278405045837,214.71731814355962,210.63324552776544,208.86099093349128,206.01101577873118,205.18392754340147,195.78744914551277,196.83344314462283,209.32870125791433,,,,,,,,,,,,,,,
4,1984-10-04 17:58:26+00:00,,,,,,,,,,192.12190067105206,212.78708010449174,207.20367845636986,196.87330632625395,199.6215537038876,199.51000282383023,186.8084511064237,179.4497786619711,197.1137525506951,203.57823201407942,201.62077232237442,190.89768531899506,191.34423167960222,208.01905969629587,203.2533731559339,210.75680675417945,230.94736118879916,,,,
5,1984-10-27 18:04:31+00:00,185.13001448002638,176.54299020872492,184.6750866137702,188.32954697940363,193.42132335701737,196.84960989048923,196.06776422863982,195.29272371706014,190.95282521529873,187.47699566976962,196.19220408070632,206.7831038455223,200.71899344760328,195.43336095434705,197.68450922758626,184.268478965008,177.14263541605976,190.23895383604633,203.97012631917207,197.15581313690157,187.7055576592707,189.39371901417672,205.35185634286944,195.38447893886058,203.416802052394,204.1079294480254,211.70740432289082,209.80252507462515,200.75769521119872,202.86792227834428
6,1984-12-14 18:04:35+00:00,193.12950843180806,194.32437901621697,201.28039592436346,204.34460586688235,204.4678923229394,205.3075435248931,207.677157437806,203.89186334900876,200.61082171330156,202.5640327326634,204.34864160763294,207.9784299314795,200.54193900214167,199.52683537270417,201.29586667512342,186.99436036458013,179.78451444028678,201.4041558662786,206.97278739409904,211.11158600142775,196.7297642945819,197.4103743059062,211.11820279261875,207.3043236644549,222.19883937687266,229.8549799113339,217.8521520166287,222.77257622936165,219.2733634814606,211.55684801360044
7,1984-12-30 18:04:44+00:00,212.43808304819527,207.98498405267435,207.1669334853799,216.55742522642413,217.57650268378646,220.26010197821267,217.94455192597792,219.3727750286543,214.10285149684017,215.01110367373445,211.54005554291578,218.51048768380474,210.8587238889607,221.06928277386245,216.7808579862627,204.472275046442,198.6743212418443,209.4414061657294,221.65912512118018,214.096534178545,199.5543620150487,200.88630837360165,220.12410765007496,224.9763806157939,232.27497431503593,224.04736113955232,224.06562314249385,222.78356659183774,221.70718958678913,217.44199211069406
8,1985-01-15 18:04:51+00:00,227.4978996994201,211.90858299734575,211.59315873513242,211.44364512119864,214.51083574918795,216.5014520581929,218.9757127791911,215.34555388298236,219.63878983409006,220.40694995446412,216.7910501584526,214.86369076012986,212.2132788349072,211.5663493080658,215.19064720589301,201.11313950591463,195.58069063987523,208.04675618706983,216.63953136493598,214.4484961886124,210.28667473698994,214.70181090841223,227.5641368780722,220.6490354547442,233.99706881931235,233.9161602110264,229.3315259821383,228.40186902316447,228.18707636717383,226.8249532919624
9,1985-01-31 18:04:55+00:00,214.8997718400659,213.53013601922135,211.8877927428951,212.76084106335318,216.59191973720127,218.66128982753537,224.0611784869365,218.85949539275373,222.44688510989965,221.1635992313865,222.95667734619008,215.31005917133615,212.48909662726555,210.57808388419994,215.35011508666287,207.5674586757387,207.40587715727122,220.44398077233396,228.57465475119665,217.5567372447838,211.24867521924975,202.8649205854885,217.19883118976801,210.3487682440213,223.22976542186365,221.56513867223595,228.5164958586329,221.37189360168372,218.0122054494492,220.78778805489782
