,dates,chi0365-0000,chi0365-0001,chi0365-0002,chi0365-0003,chi0365-0004,chi0365-0005,chi0365-0006,chi0365-0007,chi0365-0008,chi0365-0009,chi0365-0010,chi0365-0011,chi0365-0012,chi0365-0013,chi0365-0014,chi0365-0015
0,1985-01-25 14:04:27+00:00,244.18662419215062,230.41715052735915,232.73759680556762,231.33218034672345,240.5463639088432,246.89530171155502,239.0977463617301,227.55214690236613,210.7842451968055,203.24503089419554,213.82412284453196,204.12346133264865,201.23919342289773,203.16535376589377,194.99000132749597,211.0946168171105
1,1986-01-28 14:01:10+00:00,237.48673371745656,227.03714851707196,232.20660948348896,242.59754342713128,243.75252723019972,239.51148283885982,230.30245742432373,218.00030697137993,208.00502660011506,214.4312006398988,223.86950184652213,224.28242006230386,238.90904488207136,225.52569062566815,193.04916048156988,223.64475356251873
2,1986-04-02 13:59:47+00:00,,,,,,,,,,,,,,,,185.42527512220127
3,1986-05-04 13:59:02+00:00,230.90528331278495,228.4007129644249,223.902632544348,227.9582169027412,224.76640421610713,233.839519198055,223.24033433937697,214.48866449898182,210.79052285072964,210.05016001857402,200.46851145827594,183.60843112764317,199.73101951717106,191.3155835955462,178.33291135164166,220.31288072739366
4,1986-08-15 14:01:53+00:00,242.21756896305865,235.15372177992873,237.60504267113626,238.1417092447155,223.2372130295395,210.52789501523375,204.3787863149626,199.35392909012967,186.01027767198673,186.3292370176797,193.90406961207586,197.42562174276304,197.5395851152095,179.5390273318294,158.9789784790468,222.44924098453617
5,1986-09-25 13:54:18+00:00,241.13782596230098,230.62122962720454,235.5553525132602,226.60598239264945,225.90188191335488,214.8293616573256,211.9943210172034,208.3109721972318,186.69915653423158,184.626326556795,198.813454796941,181.98643603145572,195.99171222010736,179.92668830602366,160.74742946946856,225.768955436142
6,1986-10-11 13:53:47+00:00,229.69319591681236,219.94426403615898,225.1900911903811,230.2626343491229,225.40274552246643,211.91205329663737,197.22300028269078,205.71280929790038,179.9295124533141,177.73029832269913,187.26620759944635,180.44165483326012,180.44074902388755,169.51213960066636,159.7707172430893,219.08861775487696
7,1986-11-03 13:59:10+00:00,256.19871291870305,246.2986552932811,230.7944490028877,226.74603017024862,223.37367331367892,209.96958484833377,197.86562683387655,195.9119243444894,193.41376420010093,185.9950682413261,196.92640114674873,198.55744136515992,196.20168335584154,178.08530456039549,158.4194871943126,223.7282047951848
8,1986-11-12 13:52:38+00:00,245.8233857258733,235.16113467013608,234.18395049110697,232.97529015431945,220.89768782295468,211.33628618565385,201.72319000533318,197.59687758209003,196.38185594557456,197.98406310461363,208.6615995094589,198.31478624807926,214.2904381010467,,151.71092351825013,204.4539044584906
9,1986-12-14 13:52:49+00:00,237.00740739466656,226.15985415733445,232.0429309969762,242.97860752923378,238.9043957851312,231.4737336817116,225.66548807645395,217.16187279268016,211.72188355431888,208.4195947061678,212.75606842202018,209.39368500803488,226.7875207635865,,161.99127331022996,209.27452759122662
10,1986-12-21 13:59:13+00:00,237.91245385797816,233.6674533620408,234.94301870146538,234.66371188896088,237.32107734854077,230.74523855069475,224.15539586348692,226.63521030324628,215.8503124248507,213.22210352357214,221.24343062033586,220.7862779908736,226.94890241327806,195.12135556680346,166.92194378220526,225.09498641938805
11,1986-12-30 13:53:19+00:00,243.43178804985385,239.0116829662294,239.80869076997868,242.61302222487166,242.22583881494475,247.14333286610275,246.36748416124618,230.84472699287377,219.78879247857282,225.3387747087235,211.54337660236558,200.03780222889282,227.0279036030899,198.3256158683264,169.07170521141708,226.22408254765043
12,1987-01-06 13:59:42+00:00,228.80281218348543,214.9331042446013,216.9134631121935,229.61302823875621,230.5843639120145,227.92316290969018,219.82793398833618,213.82571366491138,208.72582032581815,202.3456363688517,197.26167992726448,162.76981292728425,194.12354144629174,177.1117968238065,165.53426168197973,209.60858268751792
13,1987-01-31 13:54:17+00:00,227.29231525719916,234.35915045785865,233.92818552797172,238.3707730488682,244.73778341768127,232.10927550244546,224.9346046344736,224.54680133919382,213.06109737718978,210.10964734007686,221.04072730031743,,208.4957989897926,189.73691217323852,171.76064869628422,216.60678189429927
