dates,nzd0465-0000,nzd0465-0001,nzd0465-0002,nzd0465-0003,nzd0465-0004,nzd0465-0005,nzd0465-0006,nzd0465-0007,nzd0465-0008,nzd0465-0009,nzd0465-0010,nzd0465-0011,nzd0465-0012,nzd0465-0013,nzd0465-0014,nzd0465-0015,nzd0465-0016,nzd0465-0017,nzd0465-0018,nzd0465-0019,nzd0465-0020,nzd0465-0021,satname
2000-04-20 22:18:51+00:00,366.53,344.62,338.22,337.78,348.24,362.71,375.67,,,,,,,,,,,,,,,,L7
2000-06-07 22:18:24+00:00,374.43,357.51,349.66,362.74,364.22,358.25,364.19,360.25,374.37,381.05,394.24,391.83,389.81,387.29,356.66,347.24,341.87,353.45,364.84,366.32,363.48,,L7
2000-09-27 22:17:00+00:00,358.90,353.52,337.77,336.52,339.47,353.09,357.65,361.99,362.96,373.34,372.62,365.26,351.02,363.63,360.34,347.23,339.07,338.42,329.60,333.19,334.93,352.47,L7
2000-10-13 22:16:44+00:00,346.90,339.36,334.51,329.40,328.00,338.24,353.55,354.30,361.16,365.26,351.74,340.42,351.82,345.74,345.88,335.48,333.39,335.41,326.11,325.23,328.03,343.11,L7
2000-11-14 22:16:54+00:00,344.54,331.23,325.73,323.54,320.41,338.86,358.06,371.62,375.50,364.93,335.34,331.07,341.62,346.21,344.35,332.93,332.46,325.73,317.77,319.30,338.00,342.23,L7
2000-12-07 22:23:04+00:00,346.01,329.06,325.43,310.73,315.85,327.76,357.94,372.16,377.38,362.64,346.57,334.79,330.71,340.36,345.33,345.53,345.98,346.95,331.11,345.59,336.58,352.84,L7
2000-12-16 22:16:59+00:00,,,334.07,332.78,329.36,331.29,363.89,386.59,383.89,374.38,352.60,330.61,332.72,342.87,353.25,352.36,352.73,346.85,344.71,350.47,339.27,353.85,L7
2001-01-01 22:16:57+00:00,354.84,347.94,341.52,332.50,333.48,333.27,348.79,379.26,386.85,373.45,343.14,323.55,327.50,333.54,345.33,344.91,337.61,337.62,350.98,332.54,335.55,350.85,L7
2001-01-17 22:17:03+00:00,348.56,337.04,330.46,328.53,326.75,321.91,339.67,361.74,364.41,353.43,330.30,321.91,323.27,330.27,348.08,345.29,329.65,337.17,351.32,337.01,335.85,343.95,L7
2001-02-18 22:16:58+00:00,343.81,335.35,326.09,325.90,329.74,342.52,348.44,344.31,355.42,364.80,362.17,343.17,329.59,331.05,340.88,349.04,349.56,,,,,,L7
2001-02-25 22:23:05+00:00,354.56,336.80,338.08,333.17,338.60,350.66,354.32,358.48,354.26,371.08,373.63,355.64,341.47,350.64,366.73,370.16,367.42,358.08,361.95,353.51,345.86,352.03,L7
2001-04-07 22:16:37+00:00,350.35,340.78,332.23,327.04,324.77,338.92,346.44,347.05,351.69,360.16,353.00,348.53,347.99,350.83,364.04,360.16,350.94,341.60,327.17,329.88,341.53,351.38,L7
2001-08-13 22:15:25+00:00,366.77,344.03,338.51,339.08,334.31,352.86,362.26,364.72,352.47,336.10,334.44,346.24,346.85,353.21,365.96,358.45,355.64,356.73,351.29,342.64,326.22,318.00,L7
2001-08-29 22:15:16+00:00,353.04,339.08,335.71,335.02,333.96,344.28,357.44,355.83,351.29,355.14,341.35,335.98,343.61,361.62,367.24,367.23,361.12,344.48,340.77,345.91,333.40,344.72,L7
2001-09-21 22:21:12+00:00,356.48,342.41,337.82,331.84,324.98,339.18,347.27,356.45,355.34,347.21,342.27,335.61,350.66,369.93,374.82,359.16,352.54,333.27,312.80,313.78,,,L7
2001-10-23 22:21:01+00:00,355.87,343.89,331.46,330.32,334.17,354.04,376.07,379.71,373.56,355.83,347.53,360.97,378.00,388.20,386.69,377.73,360.44,331.34,318.47,317.48,322.84,356.04,L7
2001-11-01 22:14:53+00:00,331.63,322.37,320.53,320.69,328.23,339.89,353.03,355.19,354.84,341.49,333.99,325.75,,,364.00,352.46,335.02,314.75,308.08,311.37,319.35,335.86,L7
2002-01-04 22:15:14+00:00,346.85,335.26,327.85,320.76,322.21,350.46,368.77,358.97,344.61,363.46,365.21,358.95,361.89,363.25,369.53,365.50,357.22,330.61,311.48,337.22,,,L7
2002-01-20 22:15:25+00:00,356.76,344.73,333.20,331.91,353.29,372.74,374.84,390.01,386.51,383.89,377.28,374.89,377.88,376.01,374.56,376.29,344.19,330.91,334.00,345.61,359.58,378.21,L7
2002-02-05 22:15:25+00:00,351.19,340.79,337.85,337.04,351.88,365.19,382.60,387.58,380.76,384.94,384.93,375.33,379.25,380.91,380.85,358.59,338.04,334.14,338.76,350.59,363.27,369.57,L7
2002-02-12 22:21:39+00:00,350.54,338.21,337.33,336.43,349.26,371.01,384.28,393.64,388.09,380.02,374.61,372.15,377.07,375.23,377.31,356.79,339.16,328.74,342.43,356.93,366.99,371.72,L7
2002-03-09 22:15:29+00:00,347.14,335.04,334.79,333.23,351.44,369.45,380.19,381.49,382.28,380.53,368.07,363.68,361.64,366.85,370.69,360.03,338.28,327.35,324.81,348.76,347.78,361.06,L7
2002-04-01 22:21:30+00:00,368.39,349.25,343.80,336.69,342.34,372.94,396.05,395.53,391.00,398.80,387.68,372.68,371.60,375.86,374.95,369.11,359.36,349.56,343.71,347.49,367.54,379.92,L7
2002-07-15 22:14:55+00:00,368.58,351.78,345.80,335.57,336.84,336.93,347.43,355.44,364.48,374.90,371.99,372.94,383.29,374.07,359.47,330.36,321.65,331.47,348.68,348.91,336.05,346.94,L7
2002-08-16 22:14:44+00:00,359.57,340.78,337.23,327.88,319.68,338.75,354.66,362.48,356.98,350.25,356.28,360.04,361.07,348.60,332.93,317.37,320.66,334.25,346.24,343.08,335.84,336.43,L7
2002-10-03 22:14:17+00:00,358.30,341.05,344.23,334.54,330.86,348.41,367.93,372.19,367.73,363.84,358.63,352.43,353.15,349.11,347.64,337.67,342.90,344.28,333.91,326.88,329.59,352.43,L7
2002-10-10 22:20:20+00:00,341.25,333.81,327.91,324.19,323.67,341.32,364.40,362.57,351.16,351.79,358.16,360.65,350.94,344.85,338.33,338.56,342.70,353.45,342.85,331.38,330.44,338.54,L7
2002-11-11 22:20:37+00:00,337.02,331.38,322.58,333.30,331.18,342.30,349.27,358.67,355.01,350.24,349.23,345.36,349.57,343.41,350.96,359.44,362.96,349.66,344.63,338.72,342.25,347.59,L7
2002-12-06 22:14:49+00:00,333.81,322.96,317.06,308.33,305.80,313.76,336.49,330.07,319.15,315.19,319.83,326.76,334.15,335.81,335.63,336.61,324.03,325.16,318.15,315.50,321.43,332.05,L7
2002-12-29 22:21:05+00:00,363.70,349.32,336.33,328.71,337.88,341.93,352.92,355.85,349.78,343.07,342.18,340.59,339.69,347.44,354.32,349.68,335.83,339.13,344.45,342.14,347.32,362.78,L7
2003-01-14 22:21:10+00:00,365.27,351.51,339.71,341.01,341.57,346.65,355.10,360.41,349.11,344.05,340.38,352.28,355.34,361.79,365.11,355.47,347.65,353.12,361.38,372.47,369.52,363.89,L7
2003-02-24 22:15:13+00:00,364.06,343.61,339.95,335.57,334.31,336.14,349.93,345.78,339.70,339.82,362.47,359.20,354.01,351.63,361.61,347.40,355.88,380.11,380.15,374.89,377.62,381.86,L7
2003-08-03 22:14:58+00:00,365.58,360.66,,,,,358.00,356.75,357.61,365.46,351.27,353.97,353.71,355.77,363.89,353.21,343.31,,,,,,L7
2003-08-11 22:03:27+00:00,376.97,351.86,349.82,348.78,346.08,352.58,359.96,366.08,373.27,375.59,365.45,358.13,360.20,367.88,378.55,369.14,349.84,337.83,340.04,348.11,342.47,349.07,L5
2003-08-27 22:03:45+00:00,346.08,334.84,329.39,324.94,327.80,334.54,342.43,344.88,349.67,343.81,334.03,348.25,348.80,346.78,350.07,335.80,321.94,324.06,331.68,327.08,315.75,322.66,L5
2003-09-20 22:14:46+00:00,341.95,324.17,317.25,314.81,321.43,324.59,339.10,330.38,330.61,328.68,326.16,,,,,324.41,324.61,335.75,,314.12,323.76,339.18,L7
2003-10-13 22:20:53+00:00,347.29,338.79,334.55,330.06,336.76,,,,,,,339.58,344.37,339.67,340.62,331.80,339.12,342.74,327.59,329.38,,,L7
2003-11-14 22:21:19+00:00,341.96,334.06,337.38,336.87,330.68,311.42,320.75,325.00,,,,,,,317.64,328.38,312.35,314.62,334.30,328.97,334.93,,L7
2003-12-08 22:11:15+00:00,340.38,336.42,337.79,329.45,333.58,338.76,352.35,355.41,345.39,332.50,329.04,323.81,331.86,339.72,349.49,343.98,,341.62,337.56,334.23,336.34,356.87,L5
2003-12-16 22:21:32+00:00,353.95,348.71,344.98,338.09,334.20,337.77,347.41,346.89,338.08,335.42,345.77,,,,,,,355.71,346.14,334.36,338.65,348.58,L7
2004-01-18 22:05:21+00:00,328.39,317.46,314.47,313.27,312.25,310.83,313.29,319.16,317.61,313.79,305.48,303.25,306.63,329.30,342.33,337.46,326.62,312.21,304.63,312.02,312.46,327.30,L5
2004-01-26 22:15:37+00:00,349.51,330.26,329.69,327.05,329.85,,,,,337.80,323.35,321.25,329.99,347.31,360.46,376.78,359.14,325.42,315.55,314.19,,,L7
2004-03-29 22:11:53+00:00,358.25,338.54,330.76,323.48,324.51,331.32,334.36,337.07,346.80,362.68,360.01,339.57,324.48,340.32,378.04,365.10,,,,,,,L5
2004-04-06 22:21:59+00:00,,,,,,340.73,347.58,350.08,338.49,344.24,339.81,335.04,336.00,353.71,368.55,,,,,,,348.00,L7
2004-04-07 22:06:01+00:00,374.36,355.80,349.62,347.73,336.53,343.68,356.13,356.02,351.99,355.66,348.65,342.32,343.52,360.44,377.71,363.40,352.30,338.39,332.90,330.88,345.35,354.57,L5
2004-04-23 22:06:29+00:00,368.41,350.11,344.10,338.86,337.19,343.97,353.94,362.17,361.95,366.57,362.12,341.17,353.77,368.96,383.39,361.04,350.62,344.75,345.64,351.05,353.83,359.61,L5
2004-09-05 22:16:20+00:00,344.31,334.16,330.49,331.90,325.74,331.30,335.70,339.21,334.56,342.67,340.42,336.54,340.67,352.42,355.62,341.06,310.29,304.76,297.81,306.30,342.89,366.49,L5
2004-10-07 22:17:05+00:00,367.19,354.38,337.99,330.18,332.41,344.31,359.99,369.53,357.37,351.73,340.47,347.04,353.11,347.91,334.61,329.99,330.03,317.02,320.07,332.77,351.02,370.76,L5
2004-10-08 22:15:03+00:00,365.88,,,,,,352.33,357.87,351.90,345.09,335.15,337.14,342.92,345.81,333.22,333.29,332.72,,,,342.03,353.28,L7
2004-10-16 22:11:06+00:00,337.67,320.83,324.07,316.66,315.72,315.57,337.29,338.19,336.67,329.85,319.81,317.56,321.70,326.18,317.91,309.15,292.30,294.71,311.52,308.81,335.41,350.89,L5
2004-10-31 22:21:36+00:00,,,,333.48,332.47,342.67,351.89,354.62,352.08,360.59,339.48,335.06,335.90,,,,,,331.69,340.63,349.06,372.42,L7
2004-11-25 22:15:38+00:00,,,336.60,331.57,333.43,339.17,345.93,349.38,353.65,351.41,346.53,345.15,345.16,350.16,,,,,331.10,336.66,348.06,366.47,L7
2004-12-18 22:21:59+00:00,352.89,347.29,342.15,335.09,331.37,346.13,,,,,,,357.10,347.56,349.13,331.29,324.73,326.86,335.23,352.85,,,L7
2005-01-27 22:19:02+00:00,369.57,343.25,330.64,329.87,331.58,341.33,363.82,371.78,366.92,363.31,350.19,363.78,369.14,348.17,341.08,336.80,333.38,336.83,341.66,346.26,365.36,384.03,L5
2005-01-28 22:15:59+00:00,359.72,339.13,333.65,334.17,332.64,338.46,,,,,345.37,346.43,355.87,349.24,344.92,341.52,342.40,343.60,351.10,349.44,356.89,,L7
2005-03-16 22:19:43+00:00,346.12,337.56,333.31,324.70,324.39,327.71,354.06,363.27,362.89,356.98,360.28,349.92,344.40,344.38,343.71,339.27,327.14,325.86,328.65,353.16,357.29,365.77,L5
2005-04-17 22:19:52+00:00,351.59,339.22,332.36,330.71,329.32,328.34,352.76,358.57,360.16,357.74,342.49,347.79,339.29,332.22,335.84,324.59,312.09,334.44,340.17,356.80,356.10,364.45,L5
2005-04-26 22:13:44+00:00,354.04,342.71,328.64,322.85,326.03,331.39,340.09,366.75,368.63,367.90,368.40,367.68,362.89,347.84,355.19,352.03,,,,,,,L5
2005-05-28 22:13:59+00:00,360.69,,,,,,,,,350.72,350.36,337.27,340.43,372.99,349.50,320.23,310.97,348.47,,,356.17,370.94,L5
2005-06-05 22:16:05+00:00,375.51,356.16,349.03,340.69,343.78,340.79,354.87,,,,369.05,368.09,363.74,362.62,361.14,338.16,332.22,327.21,,368.46,370.23,357.88,L7
2005-06-21 22:15:59+00:00,346.07,333.31,328.54,317.52,318.50,,,,,,,,,,,,,,,,,,L7
2005-06-29 22:14:10+00:00,370.34,348.76,336.61,329.44,324.97,331.33,351.50,355.41,351.89,357.53,382.66,371.60,351.60,345.29,351.27,319.27,306.25,332.54,343.78,,,,L5
2005-08-16 22:14:36+00:00,,,,,,,,,,,,361.16,349.87,350.10,351.38,363.48,356.81,342.61,342.63,346.12,361.19,371.20,L5
2005-08-24 22:15:50+00:00,,352.11,342.86,333.91,331.78,333.41,345.76,355.25,344.08,348.07,352.97,351.79,340.96,,,,,340.66,325.75,340.81,352.65,360.83,L7
2005-09-08 22:20:53+00:00,349.51,328.62,322.15,302.93,302.77,314.43,331.41,342.57,354.77,,381.64,,,,351.82,352.86,,,,,,,L5
2005-09-09 22:15:40+00:00,362.36,341.49,340.70,337.63,323.94,331.80,353.79,352.78,356.16,363.40,360.32,,,,,376.12,342.72,322.08,320.92,328.67,352.42,372.30,L7
2005-09-17 22:14:42+00:00,352.08,335.01,334.60,331.42,328.72,329.67,344.19,351.84,353.03,354.06,348.63,341.31,341.53,343.54,358.36,350.35,334.23,319.74,325.26,330.13,333.61,367.12,L5
2005-09-24 22:20:52+00:00,353.80,336.06,332.34,330.73,330.59,337.64,359.89,362.08,360.11,361.63,352.14,344.54,348.50,339.26,370.78,378.83,344.08,312.89,302.48,321.07,,391.46,L5
2005-09-25 22:15:38+00:00,363.13,347.52,345.63,344.06,338.21,342.81,355.64,,,,,349.64,348.74,364.48,394.41,392.37,350.19,324.41,327.07,326.82,349.42,377.10,L7
2005-10-10 22:20:47+00:00,349.94,340.11,333.49,328.88,333.79,336.28,351.04,351.38,344.86,345.09,335.66,342.22,348.45,368.20,380.89,361.08,330.14,323.99,323.99,343.64,365.57,370.99,L5
2005-10-18 22:21:55+00:00,,,341.48,339.42,339.13,344.79,358.82,360.28,356.96,357.40,351.88,360.65,,,,,,349.32,342.90,344.27,346.24,378.04,L7
2005-11-28 22:16:08+00:00,334.59,323.82,325.81,326.90,,,,,349.97,355.09,355.66,350.79,352.54,354.85,359.87,343.07,328.65,325.70,332.91,,,,L7
2005-12-30 22:16:19+00:00,,,324.78,317.08,321.63,336.78,347.50,352.95,361.64,365.46,359.04,350.42,352.99,366.08,,,,331.70,328.39,339.74,355.87,372.01,L7
2006-01-31 22:16:34+00:00,355.22,336.64,334.50,334.96,333.34,,,,,369.75,362.37,352.89,352.96,361.80,366.07,359.54,352.46,353.47,359.14,368.65,,,L7
2006-02-08 22:16:57+00:00,345.24,330.09,323.15,317.93,320.31,320.94,331.12,329.60,349.59,351.56,340.40,337.77,342.82,351.60,353.79,342.17,342.88,348.14,349.51,348.15,356.28,361.02,L5
2006-02-16 22:16:38+00:00,350.35,337.22,334.74,335.63,334.70,336.13,346.33,366.23,377.12,374.33,360.66,362.76,,,,,356.41,358.10,367.07,364.87,375.82,379.86,L7
2006-03-20 22:16:39+00:00,355.11,,,,,,339.41,346.54,349.25,352.44,346.45,350.39,356.17,376.71,370.72,360.85,352.42,,,,352.94,358.19,L7
2006-03-27 22:22:50+00:00,342.83,332.79,326.83,321.28,332.32,335.98,345.08,351.64,352.04,358.38,,,,,,,,,,,,,L7
2006-04-13 22:18:14+00:00,339.82,327.78,329.27,321.89,323.10,330.46,343.08,360.76,356.27,360.28,362.74,364.04,358.74,357.45,349.16,331.96,350.21,359.11,354.35,347.79,338.04,347.84,L5
2006-05-15 22:18:42+00:00,,,,,,,,,,,,378.41,376.72,377.52,388.09,388.84,367.81,355.14,343.96,343.26,355.38,369.81,L5
2006-05-23 22:16:38+00:00,371.82,355.21,342.22,339.96,338.87,334.38,,,,,365.60,367.47,369.77,371.64,383.76,376.54,363.75,356.58,355.95,355.93,366.61,,L7
2006-05-31 22:18:55+00:00,372.32,353.83,344.59,338.07,340.58,340.95,357.47,365.35,364.35,353.28,358.80,366.42,358.68,384.87,389.92,373.41,354.86,359.29,352.03,360.58,360.34,365.33,L5
2006-06-16 22:19:10+00:00,366.35,341.55,334.85,333.74,326.69,323.08,340.77,339.06,341.17,347.08,348.05,351.70,356.13,363.74,366.51,367.74,353.58,341.77,329.51,327.06,338.25,,L5
2006-06-24 22:16:30+00:00,387.97,,,,,355.26,363.12,363.86,361.85,373.24,366.19,361.97,372.54,379.93,386.53,386.05,366.42,,,,369.86,,L7
2006-07-26 22:16:15+00:00,368.51,350.53,346.16,,,,,,354.86,358.90,361.46,366.26,372.33,377.95,375.78,368.90,357.63,359.61,356.28,,,,L7
2006-08-03 22:19:51+00:00,356.88,344.74,347.49,350.99,349.28,348.44,362.05,370.62,353.15,347.72,355.76,362.50,361.74,365.57,372.81,380.87,371.51,369.66,370.31,371.83,365.33,377.86,L5
2006-08-10 22:26:07+00:00,356.27,343.22,329.40,327.00,326.21,334.92,354.67,352.69,347.04,354.35,350.13,357.89,354.01,358.88,367.48,358.57,355.05,349.86,362.33,355.77,349.87,367.60,L5
2006-08-11 22:16:14+00:00,339.38,327.78,322.57,322.22,325.16,313.29,325.46,317.09,,,,,,,,,,,,,,,L7
2006-08-26 22:26:19+00:00,370.97,345.17,345.77,340.55,339.61,346.19,353.85,349.07,361.99,360.64,361.31,362.70,360.85,358.78,375.71,370.03,369.35,360.29,344.85,343.14,364.82,380.44,L5
2006-09-12 22:16:07+00:00,,,,,329.40,332.40,344.62,355.53,357.31,346.92,336.06,342.64,366.26,368.46,359.70,352.15,,,,342.68,357.43,381.88,L7
2006-10-05 22:22:03+00:00,372.32,357.22,349.82,344.70,348.13,352.42,358.89,367.98,358.12,358.42,362.18,,,,,,,358.06,355.94,357.06,367.51,376.42,L7
2006-11-30 22:27:18+00:00,339.57,325.33,321.72,325.63,330.01,332.10,344.52,343.23,343.04,336.50,335.52,335.53,332.73,349.26,367.34,343.21,327.51,335.54,334.54,323.07,324.44,342.15,L5
2006-12-01 22:16:39+00:00,365.11,344.40,332.58,335.49,338.76,338.79,350.88,353.46,346.74,339.92,337.26,,,,358.66,346.85,340.40,351.86,351.23,335.86,344.63,356.78,L7
2006-12-09 22:21:12+00:00,337.26,330.02,334.79,323.32,318.64,332.61,343.52,333.90,333.69,321.35,327.36,351.05,347.17,361.04,359.56,346.44,344.98,373.47,372.41,351.90,334.69,341.83,L5
2006-12-16 22:27:27+00:00,329.58,321.88,323.41,320.10,323.85,337.45,351.30,347.84,342.64,339.52,342.98,345.51,348.01,343.32,336.47,325.11,327.03,352.43,363.04,346.86,337.52,350.03,L5
2007-01-01 22:27:33+00:00,375.21,362.29,350.83,346.23,349.42,358.83,369.83,374.58,360.88,362.30,360.12,357.92,348.87,355.51,358.47,359.23,360.11,368.83,373.83,358.45,362.82,362.00,L5
2007-01-02 22:16:47+00:00,372.15,354.99,344.14,341.13,346.50,352.40,357.95,369.03,354.85,352.44,346.04,,,,347.99,347.55,354.75,374.23,376.12,360.35,353.52,363.60,L7
2007-01-25 22:23:02+00:00,,,,,,,350.48,340.23,329.65,327.83,334.06,356.45,358.94,336.02,328.29,324.48,,,,,,331.29,L7
2007-01-26 22:21:31+00:00,348.41,336.54,329.06,328.68,330.25,354.27,358.81,346.39,341.35,333.51,343.35,357.88,367.14,349.88,332.03,325.22,,386.38,395.29,363.43,339.13,342.52,L5
2007-02-10 22:23:09+00:00,358.10,335.60,336.09,327.09,334.74,349.21,,,,,,,360.30,345.47,340.44,353.51,367.32,394.54,383.78,368.19,345.80,344.46,L7
2007-02-11 22:21:32+00:00,363.41,346.30,336.15,330.70,333.91,350.46,359.30,364.60,358.93,350.02,365.46,380.69,378.37,361.84,363.29,352.69,371.69,388.85,383.27,364.85,341.01,346.62,L5
2007-02-27 22:21:32+00:00,355.67,340.74,327.66,314.87,322.53,339.62,347.01,348.61,342.15,342.59,366.39,380.65,373.48,358.97,356.47,366.98,380.99,384.72,366.65,359.30,347.69,348.72,L5
2007-04-08 22:17:05+00:00,369.96,350.87,340.43,,,,,358.34,376.01,,388.89,384.92,380.42,362.48,377.25,387.52,387.32,382.98,,,,369.33,L7
2007-05-26 22:16:50+00:00,,,,,331.36,337.05,341.34,361.31,355.30,342.59,335.11,355.05,360.52,366.45,364.75,353.96,,,,324.71,318.34,349.44,L7
2007-06-11 22:16:50+00:00,372.28,345.44,338.33,326.19,326.03,330.58,346.92,352.05,,,,370.94,369.99,373.76,377.69,367.34,346.92,326.28,,315.92,335.92,360.59,L7
2007-07-13 22:16:46+00:00,373.79,356.60,345.82,340.21,,,,361.74,357.15,368.56,370.22,369.87,372.20,381.07,392.18,369.42,357.04,356.38,361.96,,,,L7
2007-08-14 22:16:36+00:00,372.63,355.62,348.24,343.90,341.90,357.40,362.19,371.04,368.46,,,,,387.24,398.80,393.22,374.34,365.99,357.98,358.52,360.39,376.10,L7
2007-09-22 22:22:31+00:00,,,,,,321.68,341.23,348.88,354.14,360.19,360.58,357.07,363.81,374.93,,,,,,343.50,338.97,343.08,L7
2007-09-23 22:19:35+00:00,342.21,327.74,326.25,327.27,331.27,339.38,349.01,356.31,364.25,364.32,369.84,361.64,361.81,371.25,369.11,354.95,346.69,335.46,353.30,359.83,354.70,358.18,L5
2007-10-08 22:22:26+00:00,355.47,343.65,336.29,331.11,,,,,,,357.19,352.65,349.61,358.27,361.95,346.60,349.87,357.41,378.32,,,,L7
2007-10-17 22:16:23+00:00,348.35,340.03,339.80,337.11,335.77,339.92,,,,,378.03,380.19,375.27,356.69,350.37,346.01,351.82,378.18,374.80,356.65,352.21,,L7
2007-11-02 22:16:34+00:00,356.31,340.08,336.53,334.23,334.24,338.27,347.02,345.58,356.56,372.30,,,,353.03,344.54,335.28,340.15,354.96,370.61,346.67,341.41,354.50,L7
2007-11-09 22:22:49+00:00,,,335.12,342.36,342.03,351.82,360.22,366.45,371.70,382.87,383.10,384.93,,,,,,,363.19,349.52,342.66,364.47,L7
2007-11-18 22:16:43+00:00,354.23,346.88,338.58,335.24,334.68,343.08,352.41,349.70,371.12,387.86,377.84,377.82,,,,355.14,353.29,378.09,374.26,350.97,347.72,368.20,L7
2008-03-09 22:16:42+00:00,350.59,340.09,334.27,323.73,323.55,332.25,361.23,376.20,,,,,355.45,360.56,366.26,356.49,357.19,349.36,329.36,330.79,344.75,374.77,L7
2008-03-25 22:16:43+00:00,345.71,337.36,329.50,326.86,328.70,,,,,345.34,346.04,370.74,369.64,356.80,360.57,361.00,355.42,336.73,328.11,339.68,,,L7
2008-04-10 22:16:42+00:00,373.94,357.25,346.63,338.26,350.37,359.18,385.64,388.46,369.18,,,,390.79,389.40,385.99,377.44,368.80,349.19,345.47,371.52,375.75,389.18,L7
2008-06-29 22:16:09+00:00,374.15,352.85,342.59,,,,,372.71,369.38,367.16,368.45,361.53,353.01,341.95,346.41,339.16,350.67,356.15,,,,,L7
2008-12-22 22:16:07+00:00,,,333.55,326.94,332.78,337.30,346.25,350.53,351.01,368.25,371.08,344.81,329.69,331.19,,,,363.50,365.53,361.90,362.71,357.52,L7
2009-01-31 22:12:04+00:00,361.96,346.06,340.89,333.04,332.36,335.45,346.77,347.33,370.15,395.82,379.75,340.39,323.23,339.95,361.63,381.50,391.94,391.73,357.51,356.06,354.19,359.18,L5
2009-02-15 22:22:39+00:00,,355.55,356.96,,,,,,,405.98,382.21,355.37,346.65,353.73,378.59,390.29,391.86,395.87,,,,,L7
2009-02-24 22:16:34+00:00,,349.95,348.88,341.76,348.58,355.80,363.73,377.90,394.54,395.01,380.59,368.99,370.18,,,,396.36,394.06,383.49,371.87,375.27,381.76,L7
2009-03-12 22:16:42+00:00,361.55,338.95,353.79,,,,,360.15,384.94,386.70,359.00,338.05,339.80,342.78,361.18,370.54,376.21,372.04,,,,,L7
2009-05-31 22:17:00+00:00,374.12,353.46,346.39,338.70,338.31,355.06,361.13,369.97,362.61,354.13,355.03,358.63,360.33,,,,350.92,345.22,347.02,362.93,362.23,367.01,L7
2009-06-16 22:16:59+00:00,380.13,366.49,,,,,363.40,366.19,367.75,362.92,361.91,372.29,358.92,361.03,391.12,387.36,367.74,352.58,,,,,L7
2009-09-04 22:16:44+00:00,351.34,334.87,,,,,,,,,,,359.23,,,335.31,335.76,329.93,,,,346.64,L7
2009-10-22 22:16:50+00:00,348.29,338.50,335.32,332.36,336.17,342.38,353.27,383.10,372.55,354.99,344.35,344.20,,,,,331.82,332.02,333.38,328.21,339.11,360.88,L7
2009-10-29 22:23:07+00:00,,,,332.28,338.75,344.75,355.81,366.40,371.89,362.59,348.22,353.95,360.49,,,,,,327.36,334.49,336.80,350.52,L7
2009-11-07 22:17:05+00:00,365.82,352.37,343.21,336.20,347.40,360.14,368.27,368.22,374.47,365.58,348.41,345.31,,,,363.87,355.61,342.96,318.75,330.82,333.02,358.40,L7
2009-12-09 22:17:27+00:00,352.18,341.72,336.25,331.68,337.62,,,,,355.44,345.07,361.48,363.23,354.78,354.33,366.59,368.28,327.88,320.99,325.37,,,L7
