dates,satname,nzd0465-0000,nzd0465-0001,nzd0465-0002,nzd0465-0003,nzd0465-0004,nzd0465-0005,nzd0465-0006,nzd0465-0007,nzd0465-0008,nzd0465-0009,nzd0465-0010,nzd0465-0011,nzd0465-0012,nzd0465-0013,nzd0465-0014,nzd0465-0015,nzd0465-0016,nzd0465-0017,nzd0465-0018,nzd0465-0019,nzd0465-0020,nzd0465-0021
2000-12-16 22:16:59+00:00,L7,,,345.14,344.64,343.19,346.38,377.72,401.68,400.49,392.82,371.04,349.05,351.16,361.31,371.69,370.80,371.17,363.45,363.15,368.91,357.71,374.60
2001-01-01 22:16:57+00:00,L7,361.43,355.41,348.99,340.50,342.81,343.45,358.12,389.44,398.05,385.89,355.58,335.99,339.94,345.98,357.77,357.35,350.05,348.82,363.42,344.98,347.99,364.85
2001-01-17 22:17:03+00:00,L7,352.09,341.04,334.46,332.82,331.75,327.36,344.67,367.19,370.41,360.10,336.97,328.58,329.94,336.94,354.75,351.96,336.32,343.17,357.99,343.68,342.52,351.45
2001-02-18 22:16:58+00:00,L7,339.10,330.02,320.76,320.19,323.07,335.25,341.77,337.04,347.42,355.91,353.28,334.28,320.70,322.16,331.99,340.15,340.67,,,,,
2001-02-25 22:23:05+00:00,L7,353.15,335.20,336.48,331.46,336.60,348.48,352.32,356.30,351.86,368.41,370.96,352.97,338.80,347.97,364.06,367.49,364.75,355.68,359.28,350.84,343.19,349.03
2001-04-07 22:16:37+00:00,L7,338.11,326.91,318.36,312.18,307.44,320.01,329.11,328.14,330.89,337.05,329.89,325.42,324.88,327.72,340.93,337.05,327.83,320.80,304.06,306.77,318.42,325.38
2001-08-13 22:15:25+00:00,L7,370.18,347.90,342.38,343.22,339.14,358.13,367.09,369.99,358.27,342.54,340.88,352.68,353.29,359.65,372.40,364.89,362.08,362.53,357.73,349.08,332.66,325.25
2001-08-29 22:15:16+00:00,L7,347.51,332.81,329.44,328.31,326.13,335.73,349.61,347.28,341.89,344.70,330.91,325.54,333.17,351.18,356.80,356.79,350.68,335.08,330.33,335.47,322.96,332.97
2001-09-21 22:21:12+00:00,L7,363.07,349.88,345.29,339.84,334.31,349.36,356.60,366.63,366.54,359.65,354.71,348.05,363.10,382.37,387.26,371.60,364.98,344.47,325.24,326.22,,
2001-10-23 22:21:01+00:00,L7,361.52,350.29,337.86,337.18,342.17,362.77,384.07,388.44,383.16,366.50,358.20,371.64,388.67,398.87,397.36,388.40,371.11,340.94,329.14,328.15,333.51,368.04
2001-11-01 22:14:53+00:00,L7,323.63,313.30,311.46,310.98,316.90,327.53,341.70,342.83,341.24,326.38,318.88,310.64,306.49,307.09,348.89,337.35,319.91,301.15,292.97,296.26,304.24,318.86
2002-01-04 22:15:14+00:00,L7,356.73,346.46,339.05,332.76,336.21,365.73,382.77,374.24,361.41,382.13,383.88,377.62,380.56,381.92,388.20,384.17,375.89,347.41,330.15,355.89,,467.83
2002-01-20 22:15:25+00:00,L7,363.23,352.06,340.53,339.77,362.46,382.74,384.01,400.01,397.51,396.11,389.50,387.11,390.10,388.23,386.78,388.51,356.41,341.91,346.22,357.83,371.80,391.96
2002-02-05 22:15:25+00:00,L7,354.95,345.06,342.12,341.61,357.21,371.01,387.93,393.40,387.16,392.05,392.04,382.44,386.36,388.02,387.96,365.70,345.15,340.54,345.87,357.70,370.38,377.57
2002-02-12 22:21:39+00:00,L7,343.95,330.74,329.86,328.43,339.93,360.83,374.95,383.46,376.89,367.58,362.17,359.71,364.63,362.79,364.87,344.35,326.72,317.54,329.99,344.49,354.55,357.72
2002-03-09 22:15:29+00:00,L7,341.38,328.51,328.26,326.23,343.27,360.54,372.02,372.58,372.48,369.64,357.18,352.79,350.75,355.96,359.80,349.14,327.39,317.55,313.92,337.87,336.89,348.81
2002-04-01 22:21:30+00:00,L7,375.45,357.25,351.80,345.26,352.34,383.85,406.05,406.44,403.00,412.13,401.01,386.01,384.93,389.19,388.28,382.44,372.69,361.56,357.04,360.82,380.87,394.92
2002-07-15 22:14:55+00:00,L7,379.05,363.65,357.67,348.28,351.67,353.11,362.26,371.62,382.28,394.68,391.77,392.72,403.07,393.85,379.25,350.14,341.43,349.27,368.46,368.69,355.83,369.19
2002-08-16 22:14:44+00:00,L7,362.39,343.98,340.43,331.31,323.68,343.11,358.66,366.84,361.78,355.58,361.61,365.37,366.40,353.93,338.26,322.70,325.99,339.05,351.57,348.41,341.17,342.43
2002-10-03 22:14:17+00:00,L7,348.65,330.12,333.30,322.83,317.19,333.50,354.26,357.28,351.33,345.62,340.41,334.21,334.93,330.89,329.42,319.45,324.68,327.88,315.69,308.66,311.37,331.93
2002-10-10 22:20:20+00:00,L7,347.84,341.28,335.38,332.19,333.00,351.50,373.73,372.75,362.36,364.23,370.60,373.09,363.38,357.29,350.77,351.00,355.14,364.65,355.29,343.82,342.88,352.54
2002-11-11 22:20:37+00:00,L7,342.78,337.91,329.11,340.30,339.35,351.21,357.44,367.58,364.81,361.13,360.12,356.25,360.46,354.30,361.85,370.33,373.85,359.46,355.52,349.61,353.14,359.84
2002-12-06 22:14:49+00:00,L7,333.57,322.69,316.79,308.04,305.47,313.40,336.16,329.71,318.75,314.75,319.39,326.32,333.71,335.37,335.19,336.17,323.59,324.76,317.71,315.06,320.99,331.55
2002-12-29 22:21:05+00:00,L7,360.76,345.99,333.00,325.14,333.71,337.38,348.75,351.30,344.78,337.51,336.62,335.03,334.13,341.88,348.76,344.12,330.27,334.13,338.89,336.58,341.76,356.53
2003-01-14 22:21:10+00:00,L7,360.21,345.78,333.98,334.87,334.40,338.83,347.93,352.59,340.51,334.49,330.82,342.72,345.78,352.23,355.55,345.91,338.09,344.52,351.82,362.91,359.96,353.14
2003-02-24 22:15:13+00:00,L7,368.18,348.28,344.62,340.57,340.14,342.50,355.76,352.14,346.70,347.60,370.25,366.98,361.79,359.41,369.39,355.18,363.66,387.11,387.93,382.67,385.40,390.61
2003-08-03 22:14:58+00:00,L7,375.23,371.59,,,,,371.67,371.66,374.01,383.68,369.49,372.19,371.93,373.99,382.11,371.43,361.53,,,,,
2003-08-11 22:03:27+00:00,L5,367.68,341.33,339.29,337.49,332.91,338.22,346.79,351.72,357.47,358.03,347.89,340.57,342.64,350.32,360.99,351.58,332.28,322.03,322.48,330.55,324.91,329.32
2003-08-27 22:03:45+00:00,L5,337.26,324.84,319.39,314.23,315.30,320.90,329.93,331.24,334.67,327.14,317.36,331.58,332.13,330.11,333.40,319.13,305.27,309.06,315.01,310.41,299.08,303.91
2003-09-20 22:14:46+00:00,L7,341.83,324.04,317.12,314.67,321.26,324.41,338.93,330.20,330.41,328.46,325.94,,,,,324.19,324.39,335.55,,313.90,323.54,338.93
2003-10-13 22:20:53+00:00,L7,347.17,338.66,334.42,329.92,336.59,,,,,,,339.36,344.15,339.45,340.40,331.58,338.90,342.54,327.37,329.16,,
2003-11-14 22:21:19+00:00,L7,346.55,339.26,342.58,342.44,337.18,318.51,327.25,332.09,,,,,,,326.31,337.05,321.02,322.42,342.97,337.64,343.60,
2003-12-08 22:11:15+00:00,L5,332.97,328.02,329.39,320.45,323.08,327.31,341.85,343.96,332.79,318.50,315.04,309.81,317.86,325.72,335.49,329.98,342.41,329.02,323.56,320.23,322.34,341.12
2003-12-16 22:21:32+00:00,L7,360.89,356.58,352.85,346.52,344.03,348.50,357.24,357.62,349.88,348.53,358.88,,,,,,388.94,367.51,359.25,347.47,351.76,363.33
2004-01-18 22:05:21+00:00,L5,321.10,309.19,306.20,304.41,301.92,299.56,302.96,307.89,305.21,300.01,291.70,289.47,292.85,315.52,328.55,323.68,312.84,299.81,290.85,298.24,298.68,311.80
2004-01-26 22:15:37+00:00,L7,357.16,338.93,338.36,336.34,340.68,,,,,352.24,337.79,335.69,344.43,361.75,374.90,391.22,373.58,338.42,329.99,328.63,,
2004-03-29 22:11:53+00:00,L5,360.60,341.21,333.43,326.34,327.84,334.96,337.69,340.71,350.80,367.12,364.45,344.01,328.92,344.76,382.48,369.54,,,,,,
2004-04-06 22:21:59+00:00,L7,,,,,,330.55,338.25,339.90,327.29,331.80,327.37,322.60,323.56,341.27,356.11,,,,,,,334.00
2004-04-07 22:06:01+00:00,L5,374.01,355.40,349.22,347.30,336.03,343.13,355.63,355.47,351.39,354.99,347.98,341.65,342.85,359.77,377.04,362.73,351.63,337.79,332.23,330.21,344.68,353.82
2004-04-23 22:06:29+00:00,L5,372.17,354.38,348.37,343.43,342.52,349.79,359.27,367.99,368.35,373.68,369.23,348.28,360.88,376.07,390.50,368.15,357.73,351.15,352.75,358.16,360.94,367.61
2004-09-05 22:16:20+00:00,L5,350.55,341.23,337.56,339.47,334.57,340.94,344.53,348.85,345.16,354.45,352.20,348.32,352.45,364.20,367.40,352.84,322.07,315.36,309.59,318.08,354.67,379.74
2004-10-07 22:17:05+00:00,L5,368.60,355.98,339.59,331.89,334.41,346.49,361.99,371.71,359.77,354.40,343.14,349.71,355.78,350.58,337.28,332.66,332.70,319.42,322.74,335.44,353.69,373.76
2004-10-08 22:15:03+00:00,L7,364.70,,,,,,350.66,356.05,349.90,342.87,332.93,334.92,340.70,343.59,331.00,331.07,330.50,,,,339.81,350.78
2004-10-16 22:11:06+00:00,L5,336.85,319.90,323.14,315.66,314.55,314.30,336.12,336.92,335.27,328.29,318.25,316.00,320.14,324.62,316.35,307.59,290.74,293.31,309.96,307.25,333.85,349.14
2004-10-31 22:21:36+00:00,L7,,,,334.34,333.47,343.76,352.89,355.71,353.28,361.92,340.81,336.39,337.23,,,,,,333.02,341.96,350.39,373.92
2004-11-25 22:15:38+00:00,L7,,,325.40,319.57,319.43,323.90,331.93,334.11,336.85,332.74,327.86,326.48,326.49,331.49,,,,,312.43,317.99,329.39,345.47
2004-12-18 22:21:59+00:00,L7,360.30,355.69,350.55,344.09,341.87,357.58,,,,,,,371.10,361.56,363.13,345.29,338.73,339.46,349.23,366.85,,
2005-01-27 22:19:02+00:00,L5,368.04,341.52,328.91,328.01,329.41,338.97,361.65,369.42,364.32,360.42,347.30,360.89,366.25,345.28,338.19,333.91,330.49,334.23,338.77,343.37,362.47,380.78
2005-01-28 22:15:59+00:00,L7,360.90,340.46,334.98,335.60,334.31,340.28,,,,,347.59,348.65,358.09,351.46,347.14,343.74,344.62,345.60,353.32,351.66,359.11,
2005-03-16 22:19:43+00:00,L5,352.71,345.03,340.78,332.70,333.72,337.89,363.39,373.45,374.09,369.42,372.72,362.36,356.84,356.82,356.15,351.71,339.58,337.06,341.09,365.60,369.73,379.77
2005-04-17 22:19:52+00:00,L5,353.24,341.09,334.23,332.71,331.65,330.89,355.09,361.12,362.96,360.85,345.60,350.90,342.40,335.33,338.95,327.70,315.20,337.24,343.28,359.91,359.21,367.95
2005-04-26 22:13:44+00:00,L5,353.22,341.78,327.71,321.85,324.86,330.12,338.92,365.48,367.23,366.34,366.84,366.12,361.33,346.28,353.63,350.47,,,,,,
2005-05-28 22:13:59+00:00,L5,370.34,,420.75,,,512.55,,,,368.94,368.58,355.49,358.65,391.21,367.72,338.45,329.19,364.87,442.64,,374.39,391.44
2005-06-05 22:16:05+00:00,L7,365.75,345.09,337.96,328.83,329.95,325.70,341.04,,,,350.61,349.65,345.30,344.18,342.70,319.72,313.78,310.61,,350.02,351.79,337.13
2005-06-21 22:15:59+00:00,L7,334.66,320.38,315.61,303.66,302.33,,,,,,,,,,,,,,,,,
2005-06-29 22:14:10+00:00,L5,374.58,353.56,341.41,334.58,330.97,337.88,357.50,361.96,359.09,365.53,390.66,379.60,359.60,353.29,359.27,327.27,314.25,339.74,351.78,,,
2005-08-16 22:14:36+00:00,L5,,,,,,,,,,,,347.16,335.87,336.10,337.38,349.48,342.81,330.01,328.63,332.12,347.19,355.45
2005-08-24 22:15:50+00:00,L7,,361.31,352.06,343.77,343.28,345.96,357.26,367.80,357.88,363.40,368.30,367.12,356.29,,,,,354.46,341.08,356.14,367.98,378.08
2005-09-08 22:20:53+00:00,L5,353.75,333.42,326.95,308.07,308.77,320.98,337.41,349.12,361.97,,389.64,,,,359.82,360.86,,,,,,
2005-09-09 22:15:40+00:00,L7,368.48,348.42,347.63,345.06,332.61,341.25,362.46,362.23,366.56,374.96,371.88,,,,,387.68,354.28,332.48,332.48,340.23,363.98,385.30
2005-09-17 22:14:42+00:00,L5,339.61,320.88,320.47,316.28,311.05,310.40,326.52,332.57,331.83,330.50,325.07,317.75,317.97,319.98,334.80,326.79,310.67,298.54,301.70,306.57,310.05,340.62
2005-09-24 22:20:52+00:00,L5,359.68,342.73,339.01,337.87,338.92,346.73,368.22,371.17,370.11,372.74,363.25,355.65,359.61,350.37,381.89,389.94,355.19,322.89,313.59,332.18,,403.96
2005-09-25 22:15:38+00:00,L7,367.13,352.05,350.16,348.92,343.88,348.99,361.31,,,,,357.20,356.30,372.04,401.97,399.93,357.75,331.21,334.63,334.38,356.98,385.60
2005-10-10 22:20:47+00:00,L5,356.29,347.31,340.69,336.59,342.79,346.10,360.04,361.20,355.66,357.09,347.66,354.22,360.45,380.20,392.89,373.08,342.14,334.79,335.99,355.64,377.57,384.49
2005-10-18 22:21:55+00:00,L7,,,332.55,329.85,327.96,332.61,347.65,348.10,343.56,342.51,336.99,345.76,,,,,,335.92,328.01,329.38,331.35,361.29
2005-11-28 22:16:08+00:00,L7,327.41,315.69,317.68,318.19,,,,,337.77,341.53,342.10,337.23,338.98,341.29,346.31,329.51,315.09,313.50,319.35,,,
2005-12-30 22:16:19+00:00,L7,,,312.65,304.08,306.46,320.23,332.33,336.40,343.44,345.24,338.82,330.20,332.77,345.86,,,,313.50,308.17,319.52,335.65,349.26
2006-01-31 22:16:34+00:00,L7,354.04,335.31,333.17,333.53,331.67,,,,,367.53,360.15,350.67,350.74,359.58,363.85,357.32,350.24,351.47,356.92,366.43,,
2006-02-08 22:16:57+00:00,L5,341.00,325.29,318.35,312.79,314.31,314.39,325.12,323.05,342.39,343.56,332.40,329.77,334.82,343.60,345.79,334.17,334.88,340.94,341.51,340.15,348.28,352.02
2006-02-16 22:16:38+00:00,L7,351.88,338.95,336.47,337.49,336.87,338.49,348.50,368.59,379.72,377.22,363.55,365.65,,,,,359.30,360.70,369.96,367.76,378.71,383.11
2006-03-20 22:16:39+00:00,L7,361.11,,,,,,347.91,355.81,359.45,363.77,357.78,361.72,367.50,388.04,382.05,372.18,363.75,,,,364.27,370.94
2006-03-27 22:22:50+00:00,L7,329.54,317.72,311.76,305.14,313.49,315.43,326.25,331.09,329.44,333.27,,,,,,,,,,,,
2006-04-13 22:18:14+00:00,L5,331.47,318.31,319.80,311.75,311.27,317.55,331.25,347.85,342.07,344.50,346.96,348.26,342.96,341.67,333.38,316.18,334.43,344.91,338.57,332.01,322.26,330.09
2006-05-15 22:18:42+00:00,L5,,,,,,,,,,,,375.74,374.05,374.85,385.42,386.17,365.14,352.74,341.29,340.59,352.71,366.81
2006-05-23 22:16:38+00:00,L7,365.00,347.48,334.49,331.67,329.20,323.83,,,,,352.71,354.58,356.88,358.75,370.87,363.65,350.86,344.98,343.06,343.04,353.72,
2006-05-31 22:18:55+00:00,L5,378.08,360.36,351.12,345.07,348.75,349.86,365.64,374.26,374.15,364.17,369.69,377.31,369.57,395.76,400.81,384.30,365.75,369.09,362.92,371.47,371.23,377.58
2006-06-16 22:19:10+00:00,L5,375.76,352.22,345.52,345.17,340.02,337.63,354.10,353.61,357.17,364.86,365.83,369.48,373.91,381.52,384.29,385.52,371.36,357.77,347.29,344.84,356.03,
2006-06-24 22:16:30+00:00,L7,378.09,,,,,339.99,349.12,348.59,345.05,354.57,347.52,343.30,353.87,361.26,367.86,367.38,347.75,,,,351.19,
2006-07-26 22:16:15+00:00,L7,364.51,346.00,341.63,,,,,,348.06,351.34,353.90,358.70,364.77,370.39,368.22,361.34,350.07,352.81,348.72,,,
2006-08-03 22:19:51+00:00,L5,360.06,348.34,351.09,354.85,353.78,353.35,366.55,375.53,358.55,353.72,361.76,368.50,367.74,371.57,378.81,386.87,377.51,375.06,376.31,377.83,371.33,384.61
2006-08-10 22:26:07+00:00,L5,348.62,334.55,320.73,317.71,315.38,323.10,343.84,340.87,334.04,339.91,335.69,343.45,339.57,344.44,353.04,344.13,340.61,336.86,347.89,341.33,335.43,351.35
2006-08-11 22:16:14+00:00,L7,338.20,326.45,321.24,320.79,323.49,311.47,323.79,315.27,,200.57,,,,,,,,,,,,
2006-08-26 22:26:19+00:00,L5,369.32,343.30,343.90,338.55,337.28,343.64,351.52,346.52,359.19,357.53,358.20,359.59,357.74,355.67,372.60,366.92,366.24,357.49,341.74,340.03,361.71,376.94
2006-09-12 22:16:07+00:00,L7,,,,,340.57,344.58,355.79,367.71,370.71,361.81,350.95,357.53,381.15,383.35,374.59,367.04,,,,357.57,372.32,398.63
2006-10-05 22:22:03+00:00,L7,359.03,342.15,334.75,328.56,329.30,331.87,340.06,347.43,335.52,333.31,337.07,,,,,,,335.46,330.83,331.95,342.40,348.17
2006-11-30 22:27:18+00:00,L5,338.98,324.66,321.05,324.92,329.18,331.19,343.69,342.32,342.04,335.39,334.41,334.42,331.62,348.15,366.23,342.10,326.40,334.54,333.43,321.96,323.33,340.90
2006-12-01 22:16:39+00:00,L7,358.99,337.47,325.65,328.06,330.09,329.34,342.21,344.01,336.34,328.36,325.70,,,,347.10,335.29,328.84,341.46,339.67,324.30,333.07,343.78
2006-12-09 22:21:12+00:00,L5,343.14,336.69,341.46,330.46,326.97,341.70,351.85,342.99,343.69,332.46,338.47,362.16,358.28,372.15,370.67,357.55,356.09,383.47,383.52,363.01,345.80,354.33
2006-12-16 22:27:27+00:00,L5,325.46,317.21,318.74,315.10,318.02,331.09,345.47,341.48,335.64,331.74,335.20,337.73,340.23,335.54,328.69,317.33,319.25,345.43,355.26,339.08,329.74,341.28
2007-01-01 22:27:33+00:00,L5,365.56,351.36,339.90,334.52,335.75,343.92,356.16,359.67,344.48,344.08,341.90,339.70,330.65,337.29,340.25,341.01,341.89,352.43,355.61,340.23,344.60,341.50
2007-01-02 22:16:47+00:00,L7,362.03,343.52,332.67,328.84,332.17,336.76,343.62,353.39,337.65,333.33,326.93,,,,328.88,328.44,335.64,357.03,357.01,341.24,334.41,342.10
2007-01-25 22:23:02+00:00,L7,,,,,,,363.15,354.05,344.85,344.72,350.95,373.34,375.83,352.91,345.18,341.37,,,,,,350.29
2007-01-26 22:21:31+00:00,L5,354.41,343.34,335.86,335.97,338.75,363.54,367.31,355.66,351.55,344.84,354.68,369.21,378.47,361.21,343.36,336.55,,396.58,406.62,374.76,350.46,355.27
2007-02-10 22:23:09+00:00,L7,362.81,340.93,341.42,332.80,341.41,356.48,,,,,,,369.19,354.36,349.33,362.40,376.21,402.54,392.67,377.08,354.69,354.46
2007-02-11 22:21:32+00:00,L5,366.23,349.50,339.35,334.13,337.91,354.82,363.30,368.96,363.73,355.35,370.79,386.02,383.70,367.17,368.62,358.02,377.02,393.65,388.60,370.18,346.34,352.62
2007-02-27 22:21:32+00:00,L5,350.38,334.74,321.66,308.44,315.03,331.44,339.51,340.43,333.15,332.59,356.39,370.65,363.48,348.97,346.47,356.98,370.99,375.72,356.65,349.30,337.69,337.47
2007-04-08 22:17:05+00:00,L7,375.37,357.00,346.56,,,,,366.70,385.21,396.32,399.11,395.14,390.64,372.70,387.47,397.74,397.54,392.18,,,,380.83
2007-05-26 22:16:50+00:00,L7,,,,,328.19,333.60,338.17,357.86,351.50,338.37,330.89,350.83,356.30,362.23,360.53,349.74,,,,320.49,314.12,344.69
2007-06-11 22:16:50+00:00,L7,366.40,338.77,331.66,319.05,317.70,321.49,338.59,342.96,,,,359.83,358.88,362.65,366.58,356.23,335.81,316.28,310.53,304.81,324.81,348.09
2007-07-13 22:16:46+00:00,L7,363.20,344.60,333.82,327.35,,,,345.38,339.15,348.56,350.22,349.87,352.20,361.07,372.18,349.42,337.04,338.38,341.96,,,
2007-08-14 22:16:36+00:00,L7,368.51,350.95,343.57,338.90,336.07,351.04,356.36,364.68,361.46,,,,,379.46,391.02,385.44,366.56,358.99,350.20,350.74,352.61,367.35
2007-09-22 22:22:31+00:00,L7,,,,,,316.95,336.90,344.15,348.94,354.41,354.80,351.29,358.03,369.15,,,,,,337.72,333.19,336.58
2007-09-23 22:19:35+00:00,L5,335.15,319.74,318.25,318.70,321.27,328.47,339.01,345.40,352.25,350.99,356.51,348.31,348.48,357.92,355.78,341.62,333.36,323.46,339.97,346.50,341.37,343.18
2007-10-08 22:22:26+00:00,L7,346.06,332.98,325.62,319.68,,,,,,,339.41,334.87,331.83,340.49,344.17,328.82,332.09,341.41,360.54,,,
2007-10-17 22:16:23+00:00,L7,353.17,345.50,345.27,342.97,342.60,347.37,,,,,387.14,389.30,384.38,365.80,359.48,355.12,360.93,386.38,383.91,365.76,361.32,
2007-11-02 22:16:34+00:00,L7,360.31,344.61,341.06,339.09,339.91,344.45,352.69,351.76,363.36,379.86,,,,360.59,352.10,342.84,347.71,361.76,378.17,354.23,348.97,363.00
2007-11-09 22:22:49+00:00,L7,,,325.25,331.79,329.70,338.37,347.89,353.00,356.90,366.43,366.66,368.49,,,,,,,346.75,333.08,326.22,345.97
2007-11-18 22:16:43+00:00,L7,359.29,352.61,344.31,341.38,341.85,350.90,359.58,357.52,379.72,397.42,387.40,387.38,,,,364.70,362.85,386.69,383.82,360.53,357.28,378.95
2008-03-09 22:16:42+00:00,L7,347.30,336.36,330.54,319.73,318.88,327.16,356.56,371.11,,,,,349.23,354.34,360.04,350.27,350.97,343.76,323.14,324.57,338.53,367.77
2008-03-25 22:16:43+00:00,L7,348.18,340.16,332.30,329.86,332.20,,,,,350.01,350.71,375.41,374.31,361.47,365.24,365.67,360.09,340.93,332.78,344.35,,
2008-04-10 22:16:42+00:00,L7,382.18,366.58,355.96,348.26,362.04,371.91,397.31,401.19,383.18,,,,406.35,404.96,401.55,393.00,384.36,363.19,361.03,387.08,391.31,406.68
2008-06-29 22:16:09+00:00,L7,369.21,347.25,336.99,,,,,365.07,360.98,357.83,359.12,352.20,343.68,332.62,337.08,329.83,341.34,347.75,,,,
2008-12-22 22:16:07+00:00,L7,,,330.35,323.51,328.78,332.94,342.25,346.17,346.21,362.92,365.75,339.48,324.36,325.86,,,,358.70,360.20,356.57,357.38,351.52
2009-01-31 22:12:04+00:00,L5,369.14,354.19,349.02,341.75,342.53,346.54,356.94,358.42,382.35,409.38,393.31,353.95,336.79,353.51,375.19,395.06,405.50,403.93,371.07,369.62,367.75,374.43
2009-02-15 22:22:39+00:00,L7,,364.08,365.49,,,,,,,420.20,396.43,369.59,360.87,367.95,392.81,404.51,406.08,408.67,,,,
2009-02-24 22:16:34+00:00,L7,,339.68,338.61,330.76,335.75,341.80,350.90,363.90,379.14,377.90,363.48,351.88,353.07,,,,379.25,378.66,366.38,354.76,358.16,362.51
2009-03-12 22:16:42+00:00,L7,356.73,333.48,348.32,,,,,352.70,376.74,377.59,349.89,328.94,330.69,333.67,352.07,361.43,367.10,363.84,,,,
2009-05-31 22:17:00+00:00,L7,380.12,360.26,353.19,345.99,346.81,364.33,369.63,379.24,372.81,365.46,366.36,369.96,371.66,,,,362.25,355.42,358.35,374.26,373.56,379.76
2009-06-16 22:16:59+00:00,L7,385.31,372.36,,,,,370.73,374.19,376.55,372.70,371.69,382.07,368.70,370.81,400.90,397.14,377.52,361.38,,,,
2009-08-03 22:16:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,
2009-09-04 22:16:44+00:00,L7,342.52,324.87,,,,399.00,,,,,,,342.56,,,318.64,319.09,314.93,,,,327.89
2009-10-22 22:16:50+00:00,L7,352.05,342.77,339.59,336.93,341.50,348.20,358.60,388.92,378.95,362.10,351.46,351.31,,,,,338.93,338.42,340.49,335.32,346.22,368.88
2009-10-29 22:23:07+00:00,L7,,,,327.14,332.75,338.20,349.81,359.85,364.69,354.59,340.22,345.95,352.49,,,,,,319.36,326.49,328.80,341.52
2009-11-07 22:17:05+00:00,L7,373.11,360.64,351.48,345.06,357.73,371.41,378.60,379.49,386.87,379.36,362.19,359.09,,,,377.65,369.39,355.36,332.53,344.60,346.80,373.90
