dates,nzd0465-0000,nzd0465-0001,nzd0465-0002,nzd0465-0003,nzd0465-0004,nzd0465-0005,nzd0465-0006,nzd0465-0007,nzd0465-0008,nzd0465-0009,nzd0465-0010,nzd0465-0011,nzd0465-0012,nzd0465-0013,nzd0465-0014,nzd0465-0015,nzd0465-0016,nzd0465-0017,nzd0465-0018,nzd0465-0019,nzd0465-0020,nzd0465-0021,satname
2002-02-12 22:21:39+00:00,350.30,338.34,332.72,330.50,337.25,354.60,368.04,372.17,366.88,364.00,358.40,354.95,366.91,373.59,374.38,364.22,348.47,331.03,325.85,334.86,344.24,359.35,L7
2002-03-09 22:15:29+00:00,349.56,337.84,332.60,330.28,339.43,357.75,370.88,375.38,370.75,367.17,361.74,358.42,369.48,374.34,374.81,363.32,345.61,328.89,323.85,335.22,346.63,362.08,L7
2002-04-01 22:21:30+00:00,351.05,338.69,333.35,330.88,341.60,361.96,376.98,380.26,375.21,373.62,367.41,363.05,372.48,375.19,374.82,364.56,346.46,330.93,327.72,339.43,349.62,364.63,L7
2002-07-15 22:14:55+00:00,357.10,343.30,338.80,335.14,347.51,364.71,377.57,383.95,382.19,383.85,377.43,371.94,375.12,374.82,372.97,358.53,340.11,333.69,338.73,349.71,356.87,367.90,L7
2002-08-16 22:14:44+00:00,360.92,344.21,340.40,333.34,337.58,354.52,369.58,373.73,373.68,376.12,371.00,367.33,369.40,366.35,359.51,344.22,334.99,335.66,340.86,347.06,346.80,356.09,L7
2002-10-03 22:14:17+00:00,362.15,344.54,342.42,332.66,329.13,341.36,356.67,363.37,363.06,363.00,362.30,361.80,365.84,357.26,346.68,328.47,328.40,336.67,342.94,339.62,333.83,345.27,L7
2002-10-10 22:20:20+00:00,356.93,341.86,338.79,330.54,327.76,341.35,358.61,363.17,360.09,360.19,361.26,361.51,362.11,354.16,344.59,330.99,331.98,340.86,342.92,337.56,332.98,343.58,L7
2002-11-11 22:20:37+00:00,352.94,339.76,335.55,331.10,328.45,341.54,356.74,362.27,359.07,358.20,358.86,358.28,359.60,352.01,345.87,336.68,338.17,342.62,343.26,337.79,334.83,344.39,L7
2002-12-06 22:14:49+00:00,349.75,336.96,332.47,327.30,324.67,336.91,353.36,356.90,352.42,351.04,352.35,353.03,355.36,349.31,344.16,336.67,335.82,339.71,339.08,334.08,332.60,342.33,L7
2002-12-29 22:21:05+00:00,351.75,338.73,333.02,327.50,326.56,337.63,353.30,356.75,352.04,349.90,350.90,351.25,353.12,349.04,345.61,338.53,335.82,339.63,339.84,335.23,334.70,345.25,L7
2003-01-14 22:21:10+00:00,351.27,338.69,332.15,328.28,327.23,339.02,354.40,357.46,349.85,345.49,346.38,348.30,349.13,347.29,346.42,342.11,339.53,342.72,341.66,338.60,339.48,347.67,L7
2003-02-24 22:15:13+00:00,351.92,339.09,332.54,329.38,329.32,338.64,353.72,355.08,347.38,344.00,347.27,348.18,348.12,347.72,350.51,346.40,344.56,349.27,346.50,343.14,345.45,354.16,L7
2003-08-03 22:14:58+00:00,364.82,352.13,339.95,335.57,334.31,336.14,353.97,351.26,348.65,352.64,356.87,356.59,353.86,353.70,362.75,350.30,349.60,380.11,380.15,374.89,377.62,381.86,L7
2003-08-11 22:03:27+00:00,368.87,352.04,344.88,342.17,340.19,344.36,355.96,356.20,356.86,360.29,359.73,357.10,355.97,358.43,368.02,356.58,349.68,358.97,360.10,361.50,360.05,365.47,L5
2003-08-27 22:03:45+00:00,362.88,349.12,339.61,336.86,336.94,343.56,353.46,355.90,360.18,361.62,350.25,353.45,354.24,356.81,364.17,352.72,338.36,330.94,335.86,337.60,329.11,335.87,L5
2003-09-20 22:14:46+00:00,357.64,342.88,332.15,329.51,331.77,337.24,349.87,349.52,352.79,353.38,344.23,353.45,354.24,356.81,364.17,345.64,334.93,332.55,335.86,329.77,327.33,336.97,L7
2003-10-13 22:20:53+00:00,355.57,342.06,332.75,329.65,333.02,337.24,349.87,349.52,352.79,353.38,344.23,349.98,351.77,352.52,358.28,342.87,335.76,335.10,333.10,329.67,327.33,336.97,L7
2003-11-14 22:21:19+00:00,353.31,340.73,333.68,331.09,332.55,330.78,344.05,344.62,352.79,353.38,344.23,349.98,351.77,352.52,350.15,340.46,331.86,331.00,333.40,329.53,329.23,336.97,L7
2003-12-08 22:11:15+00:00,351.46,340.11,334.36,330.82,332.72,332.38,345.43,346.42,351.31,349.21,341.19,344.75,347.79,349.96,350.04,340.96,331.86,332.77,334.23,330.31,330.65,341.94,L5
2003-12-16 22:21:32+00:00,351.77,341.19,335.88,331.86,332.93,333.28,345.71,346.48,349.11,346.91,341.95,344.75,347.79,349.96,350.04,340.96,331.86,336.05,336.22,330.89,331.98,343.27,L7
2004-01-18 22:05:21+00:00,349.17,338.55,333.20,329.53,330.35,330.07,341.66,343.07,344.61,342.18,336.74,337.83,340.93,346.52,348.94,340.52,331.11,333.07,331.71,328.53,329.19,340.61,L5
2004-01-26 22:15:37+00:00,349.21,337.72,332.81,329.26,330.29,330.07,341.66,343.07,344.61,341.63,335.07,335.46,339.37,346.63,350.38,344.55,334.62,332.22,329.69,326.94,329.19,340.61,L7
2004-03-29 22:11:53+00:00,345.68,334.89,332.80,328.32,328.83,326.02,333.63,336.71,336.97,336.44,332.73,325.49,327.47,339.26,348.10,347.25,334.31,332.05,327.63,325.53,330.60,344.25,L5
2004-04-06 22:21:59+00:00,345.68,334.89,332.80,328.32,328.83,328.47,335.96,338.94,337.27,337.74,333.91,327.08,328.89,341.67,351.02,347.25,334.31,332.05,327.63,325.53,330.60,345.19,L7
2004-04-07 22:06:01+00:00,349.26,337.50,334.90,330.75,329.80,330.64,338.84,341.38,339.73,340.30,336.02,329.26,330.98,344.35,354.36,349.56,337.91,332.96,328.38,326.29,333.55,347.06,L5
2004-04-23 22:06:29+00:00,351.90,338.92,336.10,331.85,329.85,332.31,340.73,343.98,342.90,343.58,339.28,329.49,332.32,348.54,359.70,353.73,340.21,333.25,330.96,329.39,336.93,349.15,L5
2004-09-05 22:16:20+00:00,361.33,344.65,338.74,335.49,330.99,338.20,345.54,348.91,346.76,354.36,350.20,338.93,339.69,355.17,372.66,357.65,337.74,329.30,325.45,329.41,347.36,357.17,L5
2004-10-07 22:17:05+00:00,359.97,346.22,337.53,333.65,331.78,339.86,349.88,356.97,351.29,353.66,347.67,341.58,349.18,356.43,357.87,344.03,330.31,322.18,321.17,330.04,349.25,365.62,L5
2004-10-08 22:15:03+00:00,361.45,346.22,337.53,333.65,331.78,339.86,350.49,357.19,351.44,351.51,344.54,340.47,347.62,353.77,351.71,341.35,330.92,322.18,321.17,330.04,347.44,362.53,L7
2004-10-16 22:11:06+00:00,356.69,339.87,334.16,329.40,327.76,333.79,347.85,353.39,348.49,347.18,339.59,335.89,342.43,348.26,344.95,334.91,323.19,315.31,318.76,324.73,345.04,360.21,L5
2004-10-31 22:21:36+00:00,353.76,336.46,330.85,328.06,326.59,333.46,347.44,351.88,346.52,345.99,335.07,334.67,338.86,343.08,335.34,328.37,316.34,305.50,315.27,322.13,344.08,362.77,L7
2004-11-25 22:15:38+00:00,353.76,336.46,332.29,328.76,327.95,334.60,347.19,351.47,347.70,346.89,336.98,336.42,339.91,344.50,335.34,328.37,316.34,305.50,318.44,325.03,344.74,363.38,L7
2004-12-18 22:21:59+00:00,353.59,339.17,334.26,329.81,328.52,336.53,347.19,351.47,347.70,346.89,336.98,336.42,342.37,345.01,338.10,328.96,318.01,310.84,321.24,329.67,344.74,363.38,L7
2005-01-27 22:19:02+00:00,356.25,339.98,333.66,329.82,328.96,337.21,349.56,354.37,350.45,349.24,338.86,340.32,345.71,345.46,338.59,330.26,320.58,316.04,324.15,332.04,347.69,366.33,L5
2005-01-28 22:15:59+00:00,356.75,339.84,333.66,330.37,329.42,337.37,349.56,354.37,350.45,349.24,339.68,341.09,346.84,345.93,339.50,331.87,323.69,320.63,327.52,334.22,348.84,366.33,L7
2005-03-16 22:19:43+00:00,357.01,340.41,334.06,329.46,329.25,336.92,352.19,357.81,354.50,351.28,342.16,342.76,347.26,344.93,337.80,331.62,326.10,324.15,331.38,340.07,350.64,366.23,L5
2005-04-17 22:19:52+00:00,355.98,341.29,334.79,331.37,330.74,337.69,353.69,359.52,359.14,358.01,347.39,348.02,349.55,345.29,342.94,334.69,327.95,333.52,337.09,347.97,355.46,370.63,L5
2005-04-26 22:13:44+00:00,355.65,341.53,333.91,330.31,330.15,336.90,351.43,360.73,360.72,359.65,350.39,350.83,351.22,345.65,344.98,337.58,327.95,333.52,337.09,347.97,355.46,370.63,L5
2005-05-28 22:13:59+00:00,356.37,341.53,333.46,329.56,329.22,335.56,352.68,365.09,364.65,359.33,352.85,352.14,352.73,348.91,345.62,335.10,325.12,336.01,339.36,351.70,358.36,371.30,L5
2005-06-05 22:16:05+00:00,358.77,343.62,335.68,331.15,331.30,336.31,353.12,365.09,364.65,359.33,355.16,354.42,354.11,350.63,347.56,335.49,326.13,334.75,339.36,354.50,360.34,368.61,L7
2005-06-21 22:15:59+00:00,357.91,341.62,333.74,328.64,329.46,334.67,353.12,365.09,364.65,359.33,355.16,354.42,353.68,351.07,347.34,336.09,326.37,336.07,340.39,354.82,360.34,368.61,L7
2005-06-29 22:14:10+00:00,359.29,342.51,334.10,328.74,328.90,334.19,352.85,363.16,362.10,359.03,358.60,356.57,353.42,350.34,347.83,333.98,323.49,335.56,341.07,354.82,360.34,368.61,L5
2005-08-16 22:14:36+00:00,357.77,342.95,334.75,327.65,327.83,331.91,350.66,361.00,360.89,358.17,362.21,357.64,350.32,350.78,349.72,336.72,324.25,335.19,338.81,356.13,360.20,366.05,L5
2005-08-24 22:15:50+00:00,357.77,344.26,335.91,328.55,328.40,332.16,349.84,359.85,357.53,356.49,360.89,356.91,349.15,350.78,349.72,336.72,324.25,335.97,336.20,353.07,358.94,365.18,L7
2005-09-08 22:20:53+00:00,356.73,342.31,334.19,325.34,325.19,329.63,347.21,356.97,357.07,356.49,363.48,356.91,349.15,350.78,349.98,338.74,324.25,335.97,336.20,353.07,358.94,365.18,L5
2005-09-09 22:15:40+00:00,357.36,342.22,334.91,326.71,325.05,329.90,348.03,356.37,356.94,357.48,363.13,356.91,349.15,350.78,349.98,342.89,326.89,334.23,333.65,349.00,358.01,366.20,L7
2005-09-17 22:14:42+00:00,358.02,341.93,335.05,327.46,325.53,330.14,346.80,354.74,355.53,357.06,361.84,355.84,348.79,350.66,351.81,344.12,327.90,333.47,333.08,345.16,354.62,366.39,L5
2005-09-24 22:20:52+00:00,357.60,341.34,334.78,327.78,326.04,330.98,348.25,355.66,356.10,357.63,360.87,354.58,348.76,349.23,353.92,347.59,329.92,331.18,328.71,341.72,354.62,369.52,L5
2005-09-25 22:15:38+00:00,358.10,341.91,335.77,329.26,327.15,332.16,348.99,355.66,356.10,357.63,360.87,354.09,348.75,350.93,357.97,351.66,332.17,330.50,328.51,339.86,353.97,370.36,L7
2005-10-10 22:20:47+00:00,357.42,341.76,335.58,329.23,327.70,332.54,349.18,355.18,354.85,356.24,358.57,353.01,348.73,352.65,360.05,352.45,331.97,329.91,328.01,340.28,355.26,370.43,L5
2005-10-18 22:21:55+00:00,357.95,341.99,336.34,329.96,328.52,334.03,349.73,355.37,354.50,356.20,359.43,354.18,349.67,354.92,362.47,354.98,334.18,331.27,328.31,338.89,354.17,371.79,L7
2005-11-28 22:16:08+00:00,355.73,340.27,336.10,330.29,328.74,334.29,350.69,353.95,352.43,355.28,359.06,354.18,349.55,353.54,364.44,357.56,336.14,329.20,328.77,338.89,353.92,371.88,L7
2005-12-30 22:16:19+00:00,352.20,338.09,334.38,329.30,327.84,334.18,349.78,353.64,353.51,356.27,355.33,350.28,347.95,355.22,366.79,364.77,340.97,329.31,327.23,335.70,352.12,373.45,L7
2006-01-31 22:16:34+00:00,352.58,337.93,334.39,329.81,328.39,334.18,349.78,353.64,353.51,357.77,356.03,350.54,348.50,356.04,366.70,364.19,342.41,331.51,330.13,338.99,352.12,373.45,L7
2006-02-08 22:16:57+00:00,351.76,337.15,333.46,328.82,327.66,332.85,347.92,350.97,353.12,357.15,354.61,349.38,347.94,355.55,365.26,361.99,342.46,332.89,331.75,339.82,352.58,372.21,L5
2006-02-16 22:16:38+00:00,351.62,337.15,333.56,329.34,328.24,333.15,347.77,352.50,355.30,358.71,355.11,349.53,347.72,356.23,367.00,361.82,342.42,334.18,333.78,341.53,354.21,373.07,L7
2006-03-20 22:16:39+00:00,350.92,335.92,332.88,330.62,331.46,336.48,348.72,352.72,356.19,359.19,351.58,350.21,350.40,360.37,370.93,362.56,344.65,336.41,337.05,344.65,357.45,373.58,L7
2006-03-27 22:22:50+00:00,347.61,333.44,330.60,327.76,330.75,335.15,345.61,351.23,355.18,358.83,351.51,350.99,350.99,363.21,366.27,353.34,343.83,341.49,343.42,351.55,358.79,370.02,L7
2006-04-13 22:18:14+00:00,346.17,331.39,330.07,326.89,329.22,334.18,344.48,352.57,356.61,360.52,354.90,353.71,352.70,361.41,359.92,347.52,347.17,346.51,347.75,352.24,354.20,366.16,L5
2006-05-15 22:18:42+00:00,346.17,331.39,328.44,325.10,327.57,332.06,342.09,351.29,356.55,360.91,355.33,355.93,356.13,363.72,364.62,354.40,350.12,347.34,347.90,352.08,355.72,364.79,L5
2006-05-23 22:16:38+00:00,349.37,334.79,330.16,326.95,329.18,332.44,342.09,351.29,356.55,360.91,356.62,357.22,357.84,364.71,367.35,357.57,351.82,348.49,348.91,352.63,357.28,364.79,L7
2006-05-31 22:18:55+00:00,354.09,339.08,332.51,328.35,330.61,333.66,344.28,353.30,358.61,360.68,357.01,358.95,358.61,368.46,371.64,361.90,355.10,352.69,351.30,353.62,357.66,364.87,L5
2006-06-16 22:19:10+00:00,355.45,339.39,332.77,328.95,330.17,332.34,343.85,351.52,356.43,359.17,356.01,358.23,358.33,367.93,371.00,362.63,354.93,351.48,348.88,350.67,355.50,364.87,L5
2006-06-24 22:16:30+00:00,358.70,339.39,332.77,328.95,330.17,334.88,345.99,352.89,357.03,360.58,357.03,358.57,359.75,369.13,372.73,365.23,356.08,351.48,348.88,350.67,356.94,364.87,L7
2006-07-26 22:16:15+00:00,359.59,340.63,335.15,330.43,331.24,334.65,345.80,352.88,356.28,359.92,357.27,360.01,361.69,370.32,373.03,365.60,356.22,354.58,351.98,352.04,357.06,363.68,L7
2006-08-03 22:19:51+00:00,359.75,341.53,336.59,332.44,333.23,336.18,347.60,354.85,355.97,357.72,356.61,360.88,362.56,370.70,373.71,367.73,357.95,356.38,353.22,352.43,357.88,365.70,L5
2006-08-10 22:26:07+00:00,360.75,342.99,337.28,333.57,333.97,337.73,350.22,357.42,355.71,358.00,357.58,362.71,363.68,371.43,375.08,369.37,359.06,356.57,354.64,353.39,357.24,366.64,L5
2006-08-11 22:16:14+00:00,358.97,341.47,335.81,332.31,332.99,335.29,347.74,353.38,355.71,358.00,357.58,362.71,363.68,371.43,375.08,369.37,359.06,356.57,354.64,353.39,357.24,366.64,L7
2006-08-26 22:26:19+00:00,360.69,342.26,336.92,332.86,333.54,336.29,348.50,351.67,354.20,356.63,357.65,362.70,363.43,370.28,375.13,369.43,360.24,356.81,352.17,350.67,356.14,366.72,L5
2006-09-12 22:16:07+00:00,360.69,342.26,336.92,332.86,333.12,335.94,348.14,352.02,354.48,355.75,355.69,361.03,363.66,370.12,373.85,367.99,360.24,356.81,352.17,349.78,356.26,368.62,L7
2006-10-05 22:22:03+00:00,363.87,344.70,339.21,335.46,334.70,337.44,350.40,354.20,355.61,356.08,357.12,362.00,364.34,369.53,374.13,368.64,361.02,356.94,352.55,350.51,357.59,370.90,L7
2006-11-30 22:27:18+00:00,362.02,341.94,337.22,334.98,334.31,337.57,349.77,351.01,353.17,353.75,352.96,355.15,359.57,365.32,371.48,365.94,357.29,353.54,350.54,345.80,354.69,371.06,L5
2006-12-01 22:16:39+00:00,362.33,342.22,336.71,335.04,334.81,337.69,349.88,351.26,352.53,352.37,351.39,355.15,359.57,365.32,370.06,363.82,355.18,353.33,350.62,344.56,353.57,369.02,L7
2006-12-09 22:21:12+00:00,360.05,341.00,336.51,333.74,333.19,337.23,349.30,349.68,350.81,349.55,349.21,354.69,358.20,364.85,369.01,362.08,354.05,355.57,353.04,345.37,351.68,365.62,L5
2006-12-16 22:27:27+00:00,356.71,339.03,335.37,332.22,332.90,338.53,350.26,350.48,350.95,348.86,348.75,354.01,357.29,362.58,366.00,357.82,351.10,356.75,356.77,347.57,351.61,363.89,L5
2007-01-01 22:27:33+00:00,355.55,341.14,336.78,333.62,334.41,338.86,350.87,351.45,350.86,347.87,348.19,353.56,354.66,359.86,363.20,355.14,350.40,357.96,358.48,348.66,350.91,363.70,L5
2007-01-02 22:16:47+00:00,356.93,342.30,337.39,334.31,335.41,339.99,351.46,352.92,351.19,348.25,348.02,353.56,354.66,359.86,361.82,354.45,350.83,359.44,360.08,349.72,351.14,363.69,L7
2007-01-25 22:23:02+00:00,355.88,341.55,336.59,334.31,335.41,339.99,351.39,351.94,349.09,345.66,345.73,352.47,353.18,355.20,357.50,350.41,350.08,359.42,360.46,349.72,351.14,360.99,L7
2007-01-26 22:21:31+00:00,355.26,341.13,335.96,333.84,335.02,341.09,351.92,351.55,348.50,344.72,345.55,353.01,354.57,354.67,355.38,348.31,350.08,361.87,363.63,350.87,350.14,359.57,L5
2007-02-10 22:23:09+00:00,356.87,341.34,336.82,333.29,335.39,344.24,353.15,352.84,348.21,343.58,344.20,351.21,354.47,351.97,351.33,344.89,348.93,365.56,365.10,350.09,348.39,356.12,L7
2007-02-11 22:21:32+00:00,357.46,341.79,336.76,333.06,335.27,344.76,353.66,353.82,349.10,344.11,345.97,354.49,356.86,352.96,352.33,345.54,351.46,367.68,366.75,351.32,347.78,355.39,L5
2007-02-27 22:21:32+00:00,356.07,341.39,335.11,330.72,333.85,344.21,353.09,353.78,347.45,342.61,346.40,356.48,358.13,352.98,350.73,345.29,352.75,369.90,368.74,352.67,346.35,352.95,L5
2007-04-08 22:17:05+00:00,355.86,340.81,334.26,329.32,332.86,344.57,353.36,352.75,348.18,340.60,349.77,361.18,359.54,352.38,352.19,348.23,356.21,372.17,370.02,353.23,343.12,349.94,L7
2007-05-26 22:16:50+00:00,355.86,340.81,334.26,329.32,332.72,343.89,352.27,353.46,348.77,340.78,348.55,360.56,359.63,353.66,353.15,348.67,356.21,372.17,370.02,350.63,340.87,349.91,L7
2007-06-11 22:16:50+00:00,360.53,343.85,336.23,329.37,333.18,345.54,353.66,356.30,351.31,343.85,353.60,365.56,364.60,355.37,353.01,351.24,362.02,373.25,377.43,351.34,342.42,351.69,L7
2007-07-13 22:16:46+00:00,363.09,344.58,336.22,327.96,329.80,343.53,350.64,354.16,351.51,344.18,357.64,369.56,369.04,359.55,359.15,355.68,368.55,374.30,378.19,349.40,337.98,349.12,L7
2007-08-14 22:16:36+00:00,368.87,349.85,340.10,331.29,330.45,341.16,349.37,358.85,359.81,351.25,365.15,372.29,371.32,371.66,377.86,373.07,369.32,363.27,362.20,339.61,340.58,360.84,L7
2007-09-22 22:22:31+00:00,372.16,352.13,343.21,336.77,333.10,336.68,347.92,358.89,362.21,357.11,363.70,367.57,369.39,374.32,382.13,374.29,366.40,357.91,359.97,335.66,338.40,359.71,L7
2007-09-23 22:19:35+00:00,366.17,347.25,339.81,334.39,332.64,337.22,348.14,358.52,362.55,358.91,364.93,366.58,368.12,373.88,379.96,371.07,362.46,353.42,357.75,340.50,341.66,359.45,L5
2007-10-08 22:22:26+00:00,363.28,345.81,338.99,333.74,332.64,337.22,348.14,358.56,359.86,358.91,358.59,361.20,362.99,373.28,377.41,364.25,354.97,348.30,362.89,340.50,341.66,357.48,L7
2007-10-17 22:16:23+00:00,360.79,344.85,339.12,334.30,333.27,337.67,348.14,358.56,359.86,358.91,361.83,363.92,364.74,371.21,373.55,361.64,354.45,353.28,365.27,343.19,343.42,357.48,L7
2007-11-02 22:16:34+00:00,360.15,344.17,338.75,334.29,333.43,337.75,347.95,356.70,359.31,361.59,361.83,363.92,364.74,369.19,369.92,358.35,352.40,353.52,366.16,343.69,343.13,356.98,L7
2007-11-09 22:22:49+00:00,360.15,344.17,338.30,335.30,334.66,339.51,349.70,357.92,361.08,365.14,364.87,366.54,364.74,369.19,369.92,358.35,352.40,353.52,365.74,344.41,343.07,358.05,L7
2007-11-18 22:16:43+00:00,359.41,344.50,338.33,335.29,334.66,339.91,350.04,357.01,362.33,368.38,366.49,367.80,364.74,369.19,369.92,357.99,352.51,356.59,366.80,345.14,343.59,359.32,L7
2008-03-09 22:16:42+00:00,351.19,339.74,335.26,333.01,333.59,338.06,351.85,357.19,363.55,373.51,371.10,369.05,361.19,362.45,358.45,349.08,349.84,358.91,363.41,348.28,346.06,360.53,L7
2008-03-25 22:16:43+00:00,351.78,341.35,335.73,332.95,333.16,341.07,355.22,359.48,366.46,372.09,368.44,373.27,362.49,357.07,356.74,350.09,351.29,359.12,359.81,345.71,345.75,365.49,L7
