,dates,nzd0505-0000,nzd0505-0001,nzd0505-0002,nzd0505-0003,nzd0505-0004,nzd0505-0005,nzd0505-0006
0,1999-08-26 22:07:32+00:00,,,,,,,
1,2000-02-18 22:07:16+00:00,232.04015676352668,227.06277558039355,208.92642244882128,215.2163979938967,,,
2,2000-03-21 22:07:12+00:00,237.0999485487307,213.97284913906037,194.4870801372167,181.999256685555,198.25930341314825,,348.9667209640465
3,2000-05-08 22:06:44+00:00,,,,168.53186463396742,180.02121525145975,,354.7301254143454
4,2000-06-25 22:06:19+00:00,,,,106.1707840202564,141.0963138963027,,372.65010914420094
5,2000-07-11 22:06:05+00:00,,,,128.27862249355837,,165.46826627732005,172.21421989888518
6,2000-12-02 22:04:57+00:00,212.0434530166013,170.98261027961567,150.7280296816416,,160.89533072318517,166.54233128145492,194.62955157365909
7,2000-12-18 22:05:01+00:00,179.7255269957609,170.67060388127973,158.4287560762849,,162.4483296450742,,191.1095945996962
8,2001-01-03 22:05:00+00:00,205.35562947670368,193.25526958966603,171.9086711638214,163.40900005702488,,,211.50472345156726
9,2001-02-20 22:05:00+00:00,219.87739387675933,203.76313997608517,186.50748236719699,179.50684365393664,188.5861847083289,,
10,2001-03-08 22:04:56+00:00,191.82696521508555,189.89745327563887,168.77898748176435,163.80153513556988,175.44428401815492,,
11,2001-04-09 22:04:41+00:00,,197.51314384791263,171.04673045154192,,178.4930570502464,,
12,2001-06-28 22:03:56+00:00,,,,,129.62702151985187,164.44341504103247,178.53683026229513
13,2001-07-14 22:03:57+00:00,,,,,162.0933783796178,,185.28385898231093
14,2001-08-15 22:03:26+00:00,,,155.27687581931707,,,,185.44823422780073
15,2001-10-02 22:02:52+00:00,152.89231021708434,155.89314985052158,,140.78725270705428,155.62307699273634,,170.3158246695268
16,2001-11-03 22:02:58+00:00,182.15820776535867,183.16373712602234,161.58700108372435,153.73181461096502,,,178.61857192444285
17,2001-11-19 22:03:08+00:00,,,144.69920703884125,138.65247920374665,155.17802731417575,159.85380259827878,176.23796805861264
18,2002-03-11 22:03:31+00:00,188.0307221155553,174.0799900867682,174.58876781122953,162.14390673546274,176.22419224154032,,206.21564862129495
19,2002-04-12 22:03:25+00:00,,,,160.2161404342884,168.89993247820928,,
20,2002-06-15 22:03:07+00:00,,,,,,161.864827877526,
21,2002-08-18 22:02:45+00:00,,,128.97446145437465,120.26233723842735,,151.64055383107936,
22,2002-11-22 22:02:45+00:00,181.2559484175482,,,,170.60494400143196,,203.0182646766002
23,2002-12-08 22:02:51+00:00,168.16553375853906,166.62737080860975,157.5846595620338,151.04314371257573,158.69232456708767,,
24,2002-12-24 22:02:57+00:00,172.6312316390043,172.8857822196279,165.18666384742028,155.53635523948688,,183.37343033396934,
25,2003-03-14 22:03:20+00:00,196.57147561454832,192.77523608124142,184.06893669004657,169.99972487399566,,,189.42928383531168
