,dates,chi0359-0000,chi0359-0001,chi0359-0002,chi0359-0003,chi0359-0004,chi0359-0005,chi0359-0006,chi0359-0007,chi0359-0008,chi0359-0009,chi0359-0010,chi0359-0011,chi0359-0012,chi0359-0013,chi0359-0014,chi0359-0015
0,1985-01-25 14:04:27+00:00,217.80391392135903,200.91614827067434,199.38277096635917,206.64136898816884,208.16136445872763,219.148667559309,212.88948681871943,201.62779323445756,204.4098784818452,193.97362264987552,192.39515733854225,207.32270144691117,198.40889960286987,205.58788896438276,169.9092407181745,139.18155524907988
1,1986-01-28 14:01:10+00:00,,192.20374334075967,191.17671621354287,191.3165776750705,196.6207782764254,207.81481574124606,198.97028092966355,196.12919506142882,200.88384269773726,188.1291033749449,185.51368268790205,211.35638061534695,207.55804443185625,199.3470956466106,174.6603316514213,153.40347380214243
2,1986-08-15 14:01:53+00:00,,178.42525045360853,168.91828703186522,170.05508459316678,166.1217395010959,,202.19640772604131,193.9787802409086,194.96966211726397,177.78286007691085,129.64064673342963,181.51763657149854,211.15355865192072,201.6217967659733,146.7487756955631,102.93980260280523
3,1986-09-16 14:00:46+00:00,209.766920346738,175.38790563320083,164.8950769547673,142.37192706860046,151.50405718643188,169.18040045543876,185.65786487621835,177.23088122740108,177.91221207480228,184.26999548578007,164.06730327236326,208.2180017656014,200.59094410487643,183.39204644033813,168.26005550062652,121.46670208334723
4,1986-09-25 13:54:18+00:00,173.43560164370322,,,,143.6268148449612,,,214.11363329032702,,179.00688395559806,141.70704350378097,,,,150.15914265133515,105.86431266934633
5,1986-10-11 13:53:47+00:00,,182.52563296333673,171.90854251387643,151.43993396532545,169.6834005442288,195.76365970120636,196.45445349152692,175.85711419311644,174.0871495859933,177.59081921057242,178.80863372215265,201.63899122348568,212.55335475474115,205.40891589402077,172.88931558453336,122.37701263937196
6,1986-10-18 13:59:44+00:00,204.82462256899174,172.85894452665187,148.1361367669327,,137.7390865176958,,174.03954441723562,168.60028691381123,159.74402088434314,175.01209887672118,163.6798850016865,188.7754901203966,185.32982680951363,177.12906902234855,161.43953745410388,125.63494351131045
7,1986-11-03 13:59:10+00:00,,193.4760871152222,166.9026354100947,150.69792298373085,156.76879676503995,188.90223625468636,183.4934531865013,186.14407980560478,170.44208796940072,183.30764241012884,182.0290971469719,205.622928268938,204.8056123089148,190.16662713851701,158.17130258834607,128.72952769961992
8,1986-11-12 13:52:38+00:00,210.97630078994757,174.56122188384683,155.97822227133233,171.65523057974215,126.45819129254598,,154.91923623334506,180.2975668250683,173.7816729551173,184.758872712481,183.12579425485944,202.88348230776555,198.80553288349057,165.59107450087004,134.5083933102478,
9,1986-12-21 13:59:13+00:00,,194.91472700934025,200.38417590833438,189.7549018647573,192.34072082269674,207.146350164672,200.28898153727698,192.29446438462614,193.34341219177625,183.71714815892446,184.432541000913,207.7639772260823,211.96053922005012,200.66021155944554,166.59873437884008,145.38220641604127
10,1986-12-30 13:53:19+00:00,218.3785198776876,199.32103003403265,200.1183503987928,192.59086684445427,187.94894682291493,210.12478488208745,207.81405139166154,196.48436170374288,204.73233420015004,179.95454426978347,184.7747805865435,200.98215677605322,207.86131602570745,197.69858345196877,171.5082756767014,156.33257275132715
11,1987-01-06 13:59:42+00:00,,194.89753362143117,204.62389879505184,186.587169492789,177.5359724107253,188.9973123581084,194.51215598349282,186.03563550506894,180.27153606434666,184.20283542754777,173.02456479152136,200.0493455102105,204.23151949990014,186.88100324027445,159.24345840653368,133.82045282083325
12,1987-01-31 13:54:17+00:00,221.90461357439227,194.88122980538967,196.55188453384477,208.93695336993846,201.79760841839885,204.95636736548698,199.91725295381156,191.25851553788428,192.41530230500186,189.82671882852472,183.5371904832322,205.3779125464281,203.3173492608107,196.06710413336486,171.27787288614078,139.74904361625477
13,1987-02-07 14:00:45+00:00,227.27627002392248,204.00216483913562,205.5064314615238,204.91594867524995,204.1734091216296,211.92109499294287,213.95930518451604,194.9489564116325,,188.8254099338109,189.1336912656576,208.20608643787526,207.65936812950687,207.59248752203993,173.05439954319644,134.05027929181443
14,1987-11-15 14:02:09+00:00,218.51098174956215,199.9379013201239,213.1676222412716,196.89131021388212,196.4685440511593,202.29551113410727,204.90014389586082,194.6661881733202,,184.84939020806272,185.2299120812511,208.71706987531846,217.81144326870717,211.42726957074814,165.14803712806264,136.07511234209434
15,1987-12-08 14:08:41+00:00,214.18290945610784,188.45988972198037,187.57367583820795,198.2802111456195,194.11256877875402,202.8199154231971,197.6599759804939,189.10159060706206,194.82298299488608,189.98855452609712,189.73269948672797,204.12067362287203,207.243257893006,204.30967660030117,149.5288361330323,135.3818265508961
16,1988-01-02 14:02:54+00:00,207.16058946955192,187.9712360539499,187.57091453363117,190.29982828853068,195.29802738846675,193.11952277291675,200.1607852452372,189.58050478571062,184.6661862686023,193.33696451402955,182.04199309590769,201.35648162508403,200.49293350716928,195.81121887881415,161.47161679734376,138.8859601960359
17,1988-03-06 14:03:55+00:00,214.03028629377093,175.74959883825434,148.15429533938868,,159.20450039753285,163.5996866926059,190.20823575673683,189.69220601048625,171.84643330794088,192.7459382118962,181.4721350753501,190.23637969451667,191.22429850388997,178.50888307111885,166.17022234204745,130.66005719562423
18,1988-05-25 14:04:31+00:00,218.1509991696518,193.60213582804727,199.69357157584338,199.84814271892876,196.4493057310771,189.667765510055,205.51982792466012,203.70667948278393,,194.76447632069232,136.27450622947012,149.50225201698487,173.30837208129944,183.96579997400553,,100.33457548226603
19,1988-07-03 14:10:55+00:00,222.9586876517475,192.770265980329,189.35690383950106,,,191.11296260616007,199.20623072202307,183.67556364022184,156.36807643025767,184.3922681459738,130.8907111694232,128.51812770672197,172.91671701024737,,,102.05981410037948
20,1988-08-04 14:10:58+00:00,,197.29745381527513,196.2740143953656,203.11513971952036,208.34469108939123,214.59692696971015,215.67577601704957,202.5527417418043,214.69896162326805,202.84902141640484,130.2112418830334,205.18788064389832,189.91410917958683,203.22301082788806,,107.43674395312807
21,1988-09-05 14:11:03+00:00,,187.9843392228504,190.416407402404,202.58573006680902,192.10216289705426,203.77911454060566,195.04726742073433,182.78053937249123,198.2551345551343,186.04720063831567,140.3566928457477,190.51262842816197,196.95874607767772,189.95250173991215,167.99071879188583,114.77960034747508
22,1988-09-14 14:04:49+00:00,210.24070837261087,184.3436849076861,180.11094717963405,,174.72168482704788,198.56539600246438,185.91911960237908,183.02337175169825,187.54815270278658,194.99832554039614,182.62722918783163,205.45370498584433,197.79077633431118,186.0630221068,170.25789188341267,114.72458337184665
23,1988-09-30 14:04:42+00:00,,,,,150.23348945080895,,,171.93985280015514,177.05856528407924,175.04878699336714,147.59197793667235,183.28476531568566,188.2048110073963,186.46184955909644,156.70990491151747,146.82076043381645
24,1988-10-16 14:04:38+00:00,,190.43804422573754,196.5416151162272,197.3630373218486,191.91284066883637,205.69810447529707,200.64413875195575,192.12467487299378,198.24757601769255,193.70837357797348,190.493210836999,207.60991683160597,206.46882037509235,198.12969872032923,160.66393487288542,137.3009246255317
25,1988-11-08 14:10:51+00:00,206.78535704498603,191.27955611032684,181.0565529739293,194.01770270057986,183.1025209245361,186.83047851043813,197.0988795186832,188.75345337484652,192.84743132265842,193.42561515524466,189.95342472844024,201.97554563229926,198.2633579522324,191.6771610811845,163.9629862864611,142.46505199130726
26,1988-12-19 14:04:24+00:00,205.2818546976773,186.80874900107668,179.98197628330033,180.90650844543669,190.22805900208232,202.32338024966685,203.48949344595206,194.2787419876031,190.1142196945399,189.5782164074741,193.94146686869826,206.11536034690658,205.01163791709314,198.85516361438954,168.29193434611562,155.40525614813032
27,1989-01-11 14:10:28+00:00,,179.95924015146707,173.61399827694225,186.58475587382375,171.80565700197923,181.39918543262635,183.28971479729464,175.35044965492176,,188.76925997973757,184.49422682427786,200.42161960355799,193.95771002740756,192.986653969643,162.16221260429455,144.2289197662937
28,1989-01-20 14:04:03+00:00,211.87701108842188,193.06662959495668,202.06809268432573,207.09313495210537,210.52860220385477,223.27857303332817,218.91892672166958,200.61667664353917,214.1233352345175,199.85553112086453,202.34527827539227,217.1968048134069,211.3602722830657,204.69887991827756,173.13995770332608,165.8864643224913
29,1989-03-25 14:03:00+00:00,,199.01372283018776,195.5871046262246,193.05836487341818,190.53709658362098,195.5325735370389,194.8209697862827,198.0008426067793,190.32733244620243,202.84633040200802,180.17246985619806,202.90749225461028,183.4880823578861,191.82842543564615,175.94480040057311,123.73515432495492
30,1989-10-03 13:59:44+00:00,206.29143187362968,184.16808706502547,182.7769609721885,183.81796926331305,177.5295235015291,203.530191335554,200.43353500432437,196.20258426614234,194.77406764908827,195.707978837892,191.80546086451872,204.68234848532788,193.58158639138344,194.9580211087338,165.58871301650836,122.43182856562115
31,1989-11-04 13:58:44+00:00,,182.63044181762157,180.67602431201794,177.57850852897363,181.23426826462034,201.74239644317163,183.3362325896442,188.78528948681728,,194.44229268855867,181.90032580927817,205.95670722682578,195.49365597185982,190.29266723132105,173.33238911029372,156.18079837137395
