,dates,chi0359-0000,chi0359-0001,chi0359-0002,chi0359-0003,chi0359-0004,chi0359-0005,chi0359-0006,chi0359-0007,chi0359-0008,chi0359-0009,chi0359-0010,chi0359-0011,chi0359-0012,chi0359-0013,chi0359-0014,chi0359-0015
0,1985-01-25 14:04:27+00:00,221.57590744470173,203.29845996962763,200.89156837569627,208.79679385865037,209.38471370954147,221.81125122284502,214.63040690641606,202.95908506622555,207.64301578756752,195.94161927074998,195.62829464426457,211.09469497025387,201.42649442154402,208.1025513132779,171.3693672433394,141.56386694803317
1,1986-01-28 14:01:10+00:00,,192.27084574498693,191.2192144028868,191.37728937413326,196.65523626778534,207.88981254597064,199.01931730198345,196.1666934637911,200.97491024633138,188.18453579582825,185.60475023649616,211.46262608870674,207.64304081054408,199.4179259621838,174.70145893143155,153.47057620636969
2,1986-08-15 14:01:53+00:00,,178.00071898069493,168.64941709901993,169.6709846891021,165.90373685284297,,201.88617318814292,193.74154206486867,194.39351226116693,177.43216016450396,129.0644968773326,180.84546173938534,210.61581878623016,201.17368021123116,146.488578986358,102.51527112989163
3,1986-09-16 14:00:46+00:00,197.90505664748633,167.89620224419977,160.15033147506662,135.59371924045664,147.65696625694486,160.80732019714344,180.1831585534868,173.04434109825343,167.74490033258655,178.08119703399657,153.89999153014753,196.35613806634973,191.1014531454751,175.4841373075037,163.66836632672263,113.97499869434617
4,1986-09-25 13:54:18+00:00,177.12536223411792,,,,144.82349395536596,,,215.4159017340028,,180.93197643755354,144.86969543842213,,,,151.58743707343115,108.19468777908193
5,1986-10-11 13:53:47+00:00,,185.14837569948799,173.56961291343887,153.8128916789861,171.03021438171186,198.69496040631657,198.37107318332974,177.32276454567156,177.64658615648426,179.7574327752191,182.3680702926436,205.79166722239182,215.87549555386605,208.1773665599582,174.4968030679809,124.9997553755232
6,1986-10-18 13:59:44+00:00,196.80625811815855,167.79471434717829,144.92879098659944,,135.13853588499313,,170.33876082454339,165.77027593116424,152.87113706934326,170.82860438063432,156.80700118668662,180.7571256695634,178.9151352488471,171.7834927217931,158.33565444087813,120.57071333183687
7,1986-11-03 13:59:10+00:00,,189.42121872882728,164.33455209871124,147.02923253889733,154.6865670531074,184.37032452871554,180.530280134905,183.87812394261937,164.93905230215046,179.95796852571561,176.52606147972165,199.20271999047935,199.66944568614787,185.88648828621126,155.686060674104,124.67465931322499
8,1986-11-12 13:52:38+00:00,207.8774163047348,172.6040316826598,154.73866847724722,169.88443944533483,125.4531476757202,,153.48898185555456,179.20384288911083,171.12548625350635,183.14206341584824,180.4696075532485,199.78459782255277,196.32642529532035,163.52515151072816,133.3088251224235,
9,1986-12-21 13:59:13+00:00,,198.2032441031697,202.46690340109302,192.7302268544125,194.02941878979834,210.82175162248137,202.6921286443062,194.13216511353082,197.80639967625908,186.43374923643574,188.89552848539583,212.9707959579789,216.12599420556742,204.1314240473766,168.6142771137678,148.67072350987073
10,1986-12-30 13:53:19+00:00,213.98706032431534,196.54747663190278,198.3617665774439,190.0814613853844,186.52468967046985,207.02493107970702,205.78722390548972,194.93443480255266,200.96822601154523,177.6633479810675,181.0106723979387,196.59069722268094,204.34814838300963,194.77094374972057,169.80835584958956,153.55901934919729
11,1987-01-06 13:59:42+00:00,,200.2530086591772,208.015699652291,191.43259928884493,180.28608121389217,194.98284328264808,198.4257723572303,189.02840096733877,187.53968075843056,188.62692350220755,180.29270948560526,208.52884765330836,211.01512121437844,192.53400466900638,162.52584633289413,139.17592785857929
12,1987-01-31 13:54:17+00:00,220.68967253628648,194.11389862342813,196.06590811860247,208.24270134816373,201.4035734871213,204.09876192682407,199.35651093622425,190.82971281855282,191.37392427233976,189.19283654777388,182.4958124505701,204.1629715083223,202.34539643032605,195.25714344129435,170.80757312945468,138.98171243429323
13,1987-02-07 14:00:45+00:00,230.1986384411083,205.84787120788457,206.67537882839812,206.5858734850704,205.12120428396014,213.98394328742697,215.30809060783258,195.98038055887457,,190.3501238906035,191.6385784803883,211.12845485506108,209.99726286325554,209.54073313349716,174.18563893049418,135.89598566056338
14,1987-11-15 14:02:09+00:00,220.83407348449092,201.4051171527105,214.09685893524312,198.21879120526998,197.2219792084335,203.93534059405698,205.97234008121256,195.48610290329506,,186.06143806976468,187.2211335683329,211.04016161024722,219.66991665665017,212.97599739403398,166.04729844480926,137.54232817468093
15,1987-12-08 14:08:41+00:00,215.64187493804894,189.3813416053116,188.15726203098438,199.1139057067287,194.5857467728971,203.84977341044964,198.33334466446672,189.61651960068835,196.07352483654986,190.74975390797943,190.98324132839176,205.57963910481314,208.41043027855886,205.28232025492858,150.09359696475144,136.30327843422734
16,1988-01-02 14:02:54+00:00,203.98604014098316,185.9662575306433,186.30109480220366,188.4858001007771,194.26844382244445,190.87866442333882,198.69560863205163,188.46007561092165,181.94514398697194,191.68067790781976,179.32095081427732,198.18193229651527,197.95329404431428,193.69485265976832,160.2427589927365,136.88098167272932
17,1988-03-06 14:03:55+00:00,210.27152786743704,173.3756461479382,146.65079196885512,,157.98544361061374,160.94644545048786,188.47342417535197,188.36558538942722,168.62464037108327,190.78484685902635,178.2503421384925,186.4776212681828,188.21729176282287,176.0030441202296,164.7152190802408,128.2861045053081
18,1988-05-25 14:04:31+00:00,218.68285488581898,193.938044701416,199.90631386231024,200.15206027102428,196.62179947686104,190.0431930744083,205.76529979366035,203.89439326496057,,195.04196625956214,136.7303825576134,150.03410773315204,173.7338566542332,184.32037045145032,,100.67048435563477
19,1988-07-03 14:10:55+00:00,218.6515648368695,190.04997788672182,187.63405471354986,,,188.07264061918735,197.21832788438707,182.1554026467355,152.67625687464795,182.14507363386352,127.19889161381349,124.21100489184396,169.47101875834497,,,99.33952600677232
20,1988-08-04 14:10:58+00:00,,200.7770081586349,198.47773214616012,206.2633079349411,210.1314892657111,218.48584064758285,218.21852726796632,204.49719858074064,219.42121394639918,205.7234358739629,134.93349420616454,210.69717502088463,194.32154468117588,206.89587374587893,,110.91629829648785
