,dates,mex0016-0000,mex0016-0001
0,1985-09-30 16:17:33+00:00,210.3742026249214,204.46620540644224
1,1986-01-20 16:15:42+00:00,221.69301074355477,215.05602925985573
2,1986-03-25 16:14:19+00:00,218.04237403135045,212.794030239112
3,1986-04-10 16:13:58+00:00,212.6685697655355,202.853041201755
4,1986-04-26 16:13:36+00:00,205.63617953618066,199.3888264455882
5,1987-07-18 16:13:40+00:00,187.70255006187804,183.21475556978683
6,1987-08-03 16:14:08+00:00,185.1492935791813,184.06460643747977
7,1987-08-19 16:14:36+00:00,196.24467438715862,180.75600352998933
8,1987-09-20 16:15:25+00:00,200.64980924609225,189.99692850219563
9,1990-04-21 16:08:41+00:00,213.25615940202232,183.14007627428842
10,1992-09-01 16:10:44+00:00,214.51539609614676,196.1205624833818
11,1993-01-07 16:09:59+00:00,223.2653730251851,230.2763926883475
12,1993-02-08 16:10:21+00:00,212.22219707962728,217.8579681264837
13,1993-02-24 16:10:24+00:00,218.68393189531295,223.4930919574731
14,1993-03-12 16:10:37+00:00,205.75429434899115,206.11805931690165
15,1993-03-28 16:10:38+00:00,210.11111142976546,175.80618617115226
16,1993-04-29 16:10:52+00:00,208.02754752966055,178.92307164653914
17,1993-05-15 16:10:55+00:00,184.14990086217244,173.46739293314297
18,1993-05-31 16:10:59+00:00,189.6395974339175,181.0363170255835
19,1993-07-18 16:10:51+00:00,165.97016165303927,158.81550197403462
20,1993-08-03 16:10:50+00:00,206.00356831742172,167.7286420294553
21,1993-09-04 16:10:48+00:00,195.26996379571798,172.90696096606882
22,1993-10-06 16:10:41+00:00,202.60772561003176,188.47899232097947
23,1993-10-22 16:10:35+00:00,212.38751159310445,178.86093161597813
24,1993-11-07 16:10:28+00:00,200.27665794693533,192.5884724169938
25,1993-11-23 16:10:21+00:00,184.42141670200388,182.86367329426034
26,1993-12-09 16:10:17+00:00,210.85067994342643,199.83888901557197
27,1993-12-25 16:10:08+00:00,186.18793102533706,178.93399248342865
28,1994-01-10 16:09:54+00:00,210.36557280925368,197.75077732177533
29,1994-02-11 16:09:32+00:00,193.08455362144844,186.33829431022036
30,1994-02-27 16:09:17+00:00,200.50502457420208,184.7070717449993
31,1994-03-15 16:09:03+00:00,221.17447644532174,186.12328251135563
32,1994-03-31 16:08:47+00:00,211.13777485092143,195.7402033702942
33,1994-04-16 16:08:29+00:00,208.5274725836145,171.45620387813545
34,1994-05-02 16:08:11+00:00,208.62017345576768,178.65358896966364
35,1994-05-18 16:07:54+00:00,202.7017583514356,169.51926803299364
36,1994-06-19 16:07:16+00:00,196.3449187282634,167.31720338481796
37,1994-07-21 16:06:25+00:00,201.37146845906807,168.52512514702738
38,1994-09-23 16:04:45+00:00,204.08189732679585,190.59667601292261
39,1994-10-25 16:03:45+00:00,201.1936978695793,192.07214923443829
40,1994-11-26 16:02:39+00:00,204.11460091974897,197.02462451682894
41,1994-12-12 16:02:10+00:00,187.09095489787114,186.85043438501512
42,1995-02-14 15:59:49+00:00,189.21964649723935,190.65285898032835
43,1995-03-18 15:58:31+00:00,190.55201507044137,184.01119144102577
44,1995-04-03 15:57:52+00:00,192.79282204303746,185.21743361656402
45,1995-04-19 15:57:11+00:00,204.2027632756279,169.90524726395722
46,1995-05-05 15:56:29+00:00,223.93613265516308,178.72203516397784
47,1995-06-06 15:55:00+00:00,174.35918703018478,178.37558741100207
48,1995-07-24 15:52:51+00:00,203.7791420143453,180.89409639186405
49,1995-08-25 15:51:23+00:00,214.961250818262,205.6147734412652
50,1996-01-16 15:51:49+00:00,212.90753139702508,196.54492126999236
51,1996-02-17 15:54:02+00:00,191.24940041365429,193.16957442980384
52,1996-03-04 15:55:06+00:00,200.22388648181095,198.0344864273966
53,1996-03-20 15:56:09+00:00,198.97412786602487,188.052288920589
54,1996-04-05 15:57:09+00:00,201.8781092073201,186.04204415420506
55,1996-04-21 15:58:08+00:00,206.7380922473006,173.0416402626259
56,1996-05-07 15:59:05+00:00,205.92708815196858,168.81542693278053
57,1996-05-23 16:00:00+00:00,191.8619692018884,152.64948212429232
58,1996-07-10 16:02:35+00:00,214.99838084709768,159.80833742490887
59,1996-08-27 16:05:08+00:00,195.4907802432024,156.23089197757696
60,1996-09-12 16:06:01+00:00,196.50350789466688,179.53518076111635
61,1996-10-14 16:07:43+00:00,181.26338679657815,172.92322885575695
62,1996-10-30 16:08:30+00:00,198.69469458923626,180.75544403431346
63,1996-11-15 16:09:15+00:00,194.3426129219424,183.8926710661003
64,1996-12-01 16:10:01+00:00,202.902242999514,184.59363514998708
65,1996-12-17 16:10:46+00:00,202.452255500416,191.69711874572414
66,1997-01-02 16:11:32+00:00,204.5718014855155,199.28210886251384
67,1997-01-18 16:12:17+00:00,183.92899911482328,183.78658358020553
68,1997-02-03 16:13:00+00:00,212.07587876599806,181.6654865899694
69,1997-02-19 16:13:41+00:00,222.47546911233832,200.66579479978014
70,1997-03-07 16:14:19+00:00,192.40946654095697,179.786446570193
71,1997-03-23 16:14:56+00:00,209.7639847003547,174.46729553975624
72,1997-04-24 16:16:05+00:00,208.14246656207783,171.95772980403046
73,1997-05-26 16:17:12+00:00,207.13137739535173,168.415481770835
74,1997-06-11 16:17:45+00:00,211.30845245523406,168.16863611032485
75,1997-07-13 16:18:52+00:00,205.63341035266507,165.23255236961487
76,1997-08-14 16:19:55+00:00,183.92654069888175,182.69059239245556
77,1997-08-30 16:20:24+00:00,194.44562596309032,192.10615868681316
