,dates,nzd0485-0000,nzd0485-0001,nzd0485-0002,nzd0485-0003,nzd0485-0004,nzd0485-0005,nzd0485-0006,nzd0485-0007,nzd0485-0008
0,1999-08-26 22:07:08+00:00,,,221.8287613285102,236.44127976047014,,194.11581599677527,207.39671971687997,236.742094036972,256.9294178907111
1,1999-11-30 22:07:23+00:00,462.011809179031,479.9858610373684,228.62187034572432,,225.38113527408646,,209.09042326595699,236.30446933022895,259.1603864223688
2,1999-12-16 22:07:33+00:00,459.63110451390537,473.2434734025979,231.2081889713335,,222.7548074188352,217.29947627830938,209.65176244506367,238.06792401495065,
3,2000-02-18 22:06:52+00:00,434.9828293859579,,,,,,,,
4,2000-05-08 22:06:44+00:00,437.2125723307593,425.88366876267685,227.09666884079468,221.48996515807906,213.93250332578106,201.66995017017751,207.4178260501209,229.26378245829352,
5,2000-05-24 22:06:10+00:00,,424.65343521857426,215.23209649583302,205.55969677861472,199.95938203897902,,184.33643540383235,214.77768370393062,238.60645344006096
6,2000-06-25 22:06:19+00:00,444.5760202120052,428.7202461128978,234.76892930853342,231.25420486869652,221.64559879831197,206.28023309252916,210.1789434661231,242.56669926865663,266.14801809244483
7,2000-07-11 22:06:05+00:00,,,208.03089190691875,205.79968946070585,204.45062872290094,179.15814606330346,188.20955143192424,215.00346932478104,240.58587567960913
8,2000-07-27 22:05:48+00:00,454.5863682278815,446.50929968425146,237.6664173293579,228.04094337208454,224.7759866995247,202.28725105524322,210.7856336428981,242.43287082404194,264.3991184479578
9,2000-08-12 22:05:17+00:00,426.12098514349447,435.1067101975572,222.47741374113102,218.94144308219865,,195.47283979793463,196.82245432338857,232.2453832605662,253.52113880539622
10,2000-09-20 22:10:50+00:00,,,,,,,,,
11,2000-11-16 22:04:56+00:00,,452.8095760816433,213.35139078124902,214.8298785256111,202.44063864417438,191.42175697789267,198.71653469830548,222.80115968861446,240.68077933632654
12,2000-12-18 22:05:01+00:00,462.68643621912855,475.67365696664416,231.46083373024263,225.50119694735875,220.1251779620013,203.19759281280733,217.18201306871416,246.02286327500812,271.1355638376069
13,2001-01-03 22:05:00+00:00,,449.96466791220945,224.78972424315882,225.2119348749767,,,205.77808454481553,233.52945514856518,269.5808654049333
14,2001-01-19 22:05:06+00:00,,443.87371802767086,220.42940810046167,,201.8252073233987,192.4564756446861,198.16783158556797,232.30254275255527,240.35868551312635
15,2001-02-20 22:04:36+00:00,426.018340100362,432.81550584071573,222.8854501344381,225.18921921259727,209.11558733188653,193.60050065880318,206.07539758774865,230.62897669182857,260.523505946344
16,2001-03-08 22:04:32+00:00,224.45486025913192,446.7140750236945,236.090678587693,237.2317707550771,232.6065080841273,197.23262114889266,209.60213812467222,233.49362246813538,
