,dates,nzd0206-0000,nzd0206-0001,nzd0206-0002,nzd0206-0003,nzd0206-0004,nzd0206-0005,nzd0206-0006,nzd0206-0007,nzd0206-0008,nzd0206-0009,nzd0206-0010,nzd0206-0011,nzd0206-0012,nzd0206-0013,nzd0206-0014,nzd0206-0015,nzd0206-0016,nzd0206-0017,nzd0206-0018,nzd0206-0019,nzd0206-0020,nzd0206-0021,nzd0206-0022,nzd0206-0023,nzd0206-0024,nzd0206-0025,nzd0206-0026,nzd0206-0027,nzd0206-0028,nzd0206-0029,nzd0206-0030,nzd0206-0031,nzd0206-0032,nzd0206-0033,nzd0206-0034,nzd0206-0035,nzd0206-0036,nzd0206-0037,nzd0206-0038,nzd0206-0039,nzd0206-0040,nzd0206-0041,nzd0206-0042
0,1999-09-27 22:05:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,101.04424689154436,,115.0431064514334,146.5911925329101,164.2276352114047,176.5984638595568,167.6583227666176,,,,,154.802993997409,183.84180687188694,188.0411244223613,177.01269196708478,189.71275969181457,189.2160528113589
1,1999-10-13 22:05:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.07787299646213,185.57749294269155,,,197.4652540473066,191.83745903628693,182.33398443561293,193.94693053506887,189.69735043534232
2,1999-12-25 21:58:52+00:00,,,,,181.15426456732274,,168.24040144501737,157.76693778979583,,,,,,,,168.41514520094108,168.80545456035688,169.10345508860112,174.78977591608904,181.76596508589165,180.97806563416984,,172.933298683961,155.8487968252727,,,118.53908757921549,,128.03821130960728,146.28714895167934,165.39990565234302,174.60378099915755,177.4811774174736,191.03043401835941,198.795757926585,195.0526279208295,200.08824811854353,181.51974742488326,195.1140636978264,194.8707515677125,184.83043655029033,197.5200112502298,197.4510980034078
3,2000-01-01 22:05:01+00:00,,,,,197.74693261372266,193.3447564397299,191.22151153070382,180.67530237845352,182.27971427368436,,178.85856289360137,172.28436074263425,,,,186.84827698613591,175.80159490368604,183.20492513787661,192.58445994288368,195.55095825975016,199.87016863411745,,170.65715241799853,169.44041793968856,,,,,,,178.73495908793254,182.89870542560206,188.63667433396947,194.22967640791296,207.33478746681834,216.2629871933908,215.34086020588398,203.3759911033628,198.90413788786185,199.07125852231636,186.1737045109593,195.9923055921185,199.97455958084
4,2000-02-18 22:04:53+00:00,,200.33361037526373,187.80912156106652,204.51463541485194,198.6961009213656,189.8437228966278,181.9898630701202,173.03122167591158,179.0120941443469,,156.7713234161604,169.68331933857172,,,,182.99913230577886,186.2556498072858,179.07437317187447,,190.6219515835104,,,184.93987241037678,174.33864392520155,,,140.20631396769636,,144.76943302265758,173.2845735373216,,189.4283253894068,185.72421323931243,210.3714821330221,,,,,195.94020414402277,199.64947873263475,181.68719222856942,197.72555528562447,194.3196528302755
5,2000-03-30 21:58:33+00:00,210.48509990450773,205.30269717483867,197.61448852848923,196.81537836417093,195.16871849070998,,,,,194.74988811956848,,,193.46762940002372,,,190.50590604123076,202.39586007969854,198.53407717559352,196.14564766588472,194.67775392303543,201.4661538630003,208.5761084065892,,197.78994175226106,187.5800924653466,177.50990278100463,,153.06981834801178,185.73945583932635,190.89954298446585,199.20740132388508,198.47506675083835,207.34114047549505,,229.7517871215322,230.1197085794792,225.2754822686788,224.50963787119971,217.08929809955717,216.17809991468553,201.57183297715392,202.19025540825842,197.11443274838967
6,2000-05-24 22:04:10+00:00,178.19410022477413,190.92804003273963,200.21315649803896,,188.56414706965012,183.60706714126405,177.76750989874404,,178.37262925306206,175.65025700394824,,164.4874635914747,172.30575674371815,,,165.2750958615992,,193.60285956555703,205.71069597278043,195.19407085888525,193.31724735172224,,,166.45744174226795,147.4792927708538,147.67027848816727,,100.74361159341277,170.2026967485521,183.14338066949236,186.6510276001797,191.61211378164873,200.70242304064647,,201.71021686330107,207.56820089262743,,103.79183515982004,,175.21464366176227,156.98072322119913,166.04884313504394,123.36207206783914
7,2000-07-04 21:57:38+00:00,,,,,,,,,,,,,,,,172.95332971374188,,180.44667735330555,,,,,174.0498177777291,161.73015901663794,155.15939463343295,154.7219090012055,,137.21728428925425,179.00443992052232,187.2037543789761,197.24625000726357,203.46304619345116,198.4145634289579,,,,,129.18183457522622,,182.74575921993045,176.83872383101058,188.01852648085045,154.7752399901651
8,2000-07-11 22:03:41+00:00,,,236.61043276850077,,198.2186376665892,192.23927303448144,197.2215216833796,,197.01597390749873,195.6502807121156,,173.5303776198623,202.5989598693515,,,,207.54576289338664,,209.7493369268993,204.89781682903683,201.46082234280308,210.18416034378635,197.5921883870407,176.46555051021144,176.20262919055304,,,,,,,,,,245.24051302227414,241.80887271893624,,,,203.4275095759476,182.53649165973883,193.3410054034047,143.6838323420618
9,2000-08-05 21:57:08+00:00,,,,,,,,,,,,,173.79145991594203,,,169.44847742678715,170.69595667299964,164.12784526137887,144.5388803669011,154.82602055625344,176.04555298510516,168.32659968336608,,134.42964117140698,141.90387567918748,146.07649277440143,,,129.8057805967166,150.33749881801955,179.8761487166766,182.97384818254375,176.35807447750003,176.19629977259527,,197.08794412724177,,110.29422148156117,157.42515995964627,172.95972234542927,168.41229360178667,187.31936271801402,152.02250615600545
