dates,sar2074-0000,sar2074-0001,sar2074-0002,sar2074-0003,sar2074-0004,sar2074-0005,sar2074-0006,sar2074-0007,satname
1984-10-13 09:36:13+00:00,290.65,201.54,189.1,498.04,200.05,201.4,220.16,216.24,L5
1984-12-07 09:42:19+00:00,298.05,208.67,192.73,504.02,205.85,213.26,219.79,213.83,L5
1985-01-17 09:36:29+00:00,,202.94,187.56,490.27,200.9,202.98,207.5,205.81,L5
1985-08-13 09:35:48+00:00,290.48,206.16,184.5,499.65,196.35,205.09,216.5,208.8,L5
1986-01-04 09:33:44+00:00,,199.18,182.28,491.75,,,,216.64,L5
1986-01-20 09:33:24+00:00,310.12,208.11,192.55,496.12,201.34,215.86,211.18,215.5,L5
1986-03-25 09:32:01+00:00,,,,,,212.0,208.43,222.66,L5
1986-05-12 09:30:53+00:00,307.8,209.16,200.22,505.88,208.65,229.81,224.1,228.14,L5
1986-05-28 09:30:26+00:00,293.77,210.51,199.69,514.73,209.74,226.26,,,L5
1986-07-31 09:28:19+00:00,293.09,204.74,186.26,504.55,200.42,210.82,206.12,216.05,L5
1986-09-17 09:26:37+00:00,291.71,199.07,194.16,501.51,203.93,221.56,,,L5
1986-12-22 09:25:09+00:00,,179.43,170.94,484.48,184.9,198.83,187.58,195.44,L5
1987-01-23 09:26:04+00:00,288.81,198.36,180.27,505.04,197.67,201.63,218.62,210.13,L5
1987-03-03 09:33:44+00:00,,197.9,181.38,,183.32,190.24,196.62,198.7,L5
1987-05-15 09:29:57+00:00,297.57,206.1,192.16,502.12,199.67,214.76,222.42,215.08,L5
1987-06-16 09:30:43+00:00,,191.99,186.06,493.28,196.3,201.35,206.86,218.14,L5
1987-06-23 09:37:03+00:00,285.77,205.8,184.37,494.05,195.38,204.46,214.99,210.14,L5
1987-07-09 09:36:58+00:00,284.21,198.44,185.15,499.57,192.28,202.46,208.52,199.43,L5
1987-07-18 09:31:20+00:00,294.45,202.29,188.67,508.22,197.24,210.55,214.72,213.24,L5
1987-08-03 09:31:49+00:00,292.48,204.59,192.78,502.33,202.61,214.59,217.5,215.23,L5
1987-08-10 09:37:49+00:00,287.89,201.99,186.38,500.91,193.31,192.05,201.33,211.68,L5
1987-08-19 09:32:18+00:00,287.37,202.2,188.52,495.29,199.98,212.24,209.2,213.56,L5
1987-08-26 09:38:40+00:00,293.13,199.13,186.65,503.25,194.14,204.8,210.25,210.2,L5
1987-09-04 09:32:43+00:00,296.3,206.84,190.29,499.7,198.39,203.78,215.3,209.93,L5
1987-09-11 09:39:04+00:00,295.58,201.81,189.64,495.33,201.34,214.51,219.02,215.39,L5
1987-09-20 09:33:05+00:00,268.77,202.91,188.93,499.24,203.66,216.78,211.57,228.4,L5
1987-11-07 09:34:02+00:00,284.29,195.77,182.02,504.06,198.59,203.09,220.71,214.23,L5
1988-01-01 09:41:07+00:00,290.47,202.71,188.98,495.7,202.37,209.01,,,L5
1988-01-10 09:35:05+00:00,293.03,209.34,190.13,507.71,201.96,201.8,220.61,214.46,L5
1988-01-26 09:35:22+00:00,,,,,174.54,186.4,189.85,,L5
1988-02-11 09:35:41+00:00,287.42,203.36,186.34,513.36,202.96,206.68,217.93,212.84,L5
1988-03-14 09:36:03+00:00,288.22,192.4,178.45,504.83,196.11,298.14,289.49,209.51,L5
1988-04-15 09:36:14+00:00,294.14,641.62,195.41,503.16,196.69,404.88,401.43,206.38,L5
1988-06-02 09:36:38+00:00,293.11,642.72,200.09,505.61,193.86,418.55,496.74,211.38,L5
1988-06-18 09:36:43+00:00,293.21,644.99,197.91,498.83,201.9,440.18,497.45,216.01,L5
1988-07-04 09:36:48+00:00,294.14,645.55,189.36,497.31,191.76,442.18,497.81,216.81,L5
1988-07-20 09:36:51+00:00,,651.45,193.63,502.26,191.92,436.85,497.98,215.29,L5
1988-08-05 09:36:52+00:00,287.76,646.31,200.19,503.24,206.67,440.76,498.12,217.49,L5
1988-08-21 09:36:53+00:00,,649.17,190.51,506.18,199.45,438.14,490.22,214.1,L5
1988-09-06 09:36:55+00:00,296.16,660.67,200.51,501.86,203.13,443.35,488.43,220.61,L5
1988-09-22 09:36:50+00:00,,643.4,187.78,503.81,197.96,419.81,496.99,211.89,L5
1988-12-11 09:36:33+00:00,,652.73,197.84,502.79,199.23,453.6,488.5,212.58,L5
1988-12-27 09:36:27+00:00,282.75,649.72,188.85,506.58,202.53,421.76,498.6,211.52,L5
1989-01-12 09:36:20+00:00,299.78,663.21,205.82,498.02,206.22,459.13,490.25,223.67,L5
1989-01-28 09:36:07+00:00,,,203.11,512.08,210.26,442.81,487.17,,L5
1989-04-02 09:35:12+00:00,,,184.53,500.2,185.46,,,,L5
1989-05-20 09:34:32+00:00,295.3,666.9,201.61,492.61,197.87,455.28,491.36,210.95,L5
1989-06-21 09:33:55+00:00,,639.87,184.26,499.83,193.86,437.74,466.01,214.07,L5
1989-07-23 09:33:21+00:00,278.04,641.55,181.28,505.37,188.92,436.93,481.9,211.61,L5
1989-08-24 09:32:39+00:00,298.12,654.97,196.46,500.85,197.29,443.39,486.21,213.46,L5
1989-09-09 09:32:15+00:00,290.81,653.16,188.63,499.14,200.38,419.71,485.21,217.31,L5
1989-09-25 09:31:52+00:00,568.99,660.09,193.11,510.82,204.99,443.06,486.48,225.08,L5
1989-10-27 09:30:51+00:00,565.19,652.25,189.89,503.76,200.11,438.59,485.41,215.96,L5
1989-11-12 09:30:31+00:00,558.75,648.2,195.04,513.61,208.7,440.01,496.88,224.88,L5
1989-11-28 09:30:04+00:00,564.9,642.27,180.32,503.9,189.74,419.57,496.76,209.8,L5
1989-12-14 09:29:38+00:00,,658.39,191.98,497.44,195.83,459.36,488.66,217.98,L5
1989-12-30 09:29:08+00:00,,,184.16,495.49,193.1,440.29,487.48,,L5
1990-02-16 09:27:35+00:00,566.32,653.97,189.19,497.88,166.51,442.54,484.93,215.64,L5
1990-03-04 09:27:02+00:00,565.12,637.7,181.34,493.71,196.69,414.87,,211.73,L5
1990-05-07 09:26:19+00:00,,666.26,195.46,498.32,201.96,,490.83,217.29,L5
1990-05-23 09:26:20+00:00,,644.81,185.87,506.78,194.91,421.32,498.64,210.11,L5
1990-06-24 09:26:18+00:00,570.35,665.8,193.26,501.49,193.12,450.74,485.72,214.23,L5
1990-07-10 09:26:16+00:00,299.67,664.78,194.74,507.29,196.89,460.87,489.99,216.71,L5
1990-07-26 09:26:12+00:00,281.18,646.85,180.73,503.25,187.34,,496.6,205.87,L5
1990-08-11 09:26:07+00:00,314.77,672.87,199.58,495.76,205.09,484.01,493.1,224.31,L5
1990-09-12 09:25:59+00:00,287.68,648.55,191.24,498.9,194.59,438.03,498.73,209.8,L5
1990-09-28 09:25:50+00:00,,661.29,193.32,504.12,199.37,444.29,488.36,216.09,L5
1990-10-14 09:25:44+00:00,,,190.66,495.29,196.47,,,216.79,L5
1990-10-30 09:25:35+00:00,,646.61,179.18,509.37,195.11,420.5,498.15,214.59,L5
1990-11-15 09:25:37+00:00,294.34,659.49,194.27,488.77,186.92,461.8,489.52,208.29,L5
1991-03-23 09:27:43+00:00,,649.7,194.42,498.3,200.69,443.86,484.77,212.52,L5
1991-04-24 09:28:10+00:00,,654.53,187.71,499.85,202.05,446.27,485.99,215.84,L5
1991-05-26 09:28:46+00:00,306.16,667.17,203.89,501.43,211.78,461.96,491.07,221.99,L5
1991-06-11 09:28:57+00:00,,647.61,183.08,495.94,187.91,418.47,481.62,214.01,L5
1991-06-27 09:29:13+00:00,,643.4,182.62,491.23,193.43,439.28,497.7,211.11,L5
1991-07-29 09:29:36+00:00,301.29,665.96,205.41,489.67,196.9,440.31,487.62,215.49,L5
1991-08-14 09:29:39+00:00,,649.86,186.28,503.71,189.27,442.04,485.04,210.88,L5
1991-08-30 09:29:49+00:00,,645.82,179.95,500.84,192.04,442.67,497.64,211.26,L5
1991-10-17 09:30:18+00:00,293.43,652.95,195.5,,206.27,444.64,494.49,222.19,L5
1991-11-02 09:30:16+00:00,302.07,664.24,196.38,491.89,199.81,456.49,489.99,210.55,L5
1991-12-04 09:30:36+00:00,,648.6,185.28,504.41,199.03,440.86,498.0,211.65,L5
1992-02-22 09:30:17+00:00,299.57,663.96,190.9,499.62,200.33,445.0,489.36,214.22,L5
1992-03-09 09:30:19+00:00,296.37,662.57,203.39,497.07,209.28,459.56,487.31,221.18,L5
1992-06-13 09:29:31+00:00,,,,,173.5,,,,L5
1992-06-29 09:29:20+00:00,297.13,662.3,200.11,493.74,199.13,461.79,488.62,213.62,L5
1992-07-15 09:29:08+00:00,,,198.09,497.92,,,,,L5
1992-08-16 09:28:41+00:00,,663.46,199.04,511.83,202.42,455.87,484.93,221.21,L5
1992-09-01 09:28:26+00:00,,642.09,188.45,507.95,195.77,437.91,495.31,215.65,L5
1992-11-20 09:27:06+00:00,,643.83,179.14,497.48,204.12,418.77,497.68,220.75,L5
1993-01-23 09:27:51+00:00,,,180.7,,,,,,L5
1993-02-08 09:28:02+00:00,,,153.97,484.11,,,,,L5
1993-03-12 09:28:18+00:00,297.4,656.63,195.63,504.27,202.04,456.37,488.09,214.66,L5
1993-05-15 09:28:37+00:00,,655.63,185.01,502.1,203.68,443.87,488.3,216.38,L5
1993-06-16 09:28:38+00:00,,,182.71,506.7,,,,,L5
1993-07-18 09:28:32+00:00,294.84,661.96,197.74,502.3,197.57,445.66,488.54,215.18,L5
1993-08-03 09:28:32+00:00,,658.64,196.46,504.15,199.97,441.83,497.15,218.49,L5
1993-08-19 09:28:32+00:00,,664.93,188.36,500.44,197.09,438.13,486.46,215.46,L5
1993-12-25 09:27:50+00:00,,661.17,184.47,488.13,200.28,442.13,488.87,219.68,L5
1994-01-26 09:27:23+00:00,255.64,654.95,187.37,497.68,199.52,453.93,485.91,212.83,L5
1994-03-31 09:26:30+00:00,,653.55,189.74,508.29,198.93,442.55,486.01,210.92,L5
1994-05-02 09:25:53+00:00,,651.18,192.42,514.52,199.68,440.91,486.82,209.54,L5
1994-06-19 09:24:58+00:00,,638.55,182.1,486.61,189.97,,,202.64,L5
1994-08-22 09:23:17+00:00,,640.64,186.77,502.36,193.75,423.28,497.46,211.84,L5
1994-09-07 09:22:53+00:00,,658.59,188.81,509.55,196.1,443.54,485.62,215.35,L5
1994-10-25 09:21:28+00:00,,647.86,,,198.25,,,180.27,L5
1994-12-12 09:19:52+00:00,,660.31,188.18,494.58,202.47,452.95,486.63,208.67,L5
1995-01-29 09:18:10+00:00,294.54,655.39,182.64,497.4,203.45,439.83,486.3,214.83,L5
1995-04-19 09:14:54+00:00,,649.66,189.44,502.53,202.19,437.79,485.28,216.5,L5
1995-05-05 09:14:11+00:00,,,187.34,516.31,,,,,L5
1995-05-21 09:13:28+00:00,,667.18,195.33,511.58,203.6,459.82,488.05,215.61,L5
1995-06-22 09:12:01+00:00,,669.23,203.55,499.97,203.53,454.16,487.95,218.38,L5
1995-07-24 09:10:32+00:00,,646.97,187.2,509.21,205.18,440.35,498.34,223.1,L5
1995-08-25 09:09:05+00:00,,639.52,174.85,480.37,185.7,416.65,481.69,,L5
1995-09-10 09:08:19+00:00,284.59,,195.43,509.46,199.42,,,217.6,L5
1996-04-05 09:14:50+00:00,570.23,661.78,194.68,505.24,202.0,460.16,487.51,218.16,L5
1996-05-23 09:17:41+00:00,558.71,659.43,193.62,509.95,203.85,445.55,485.49,212.41,L5
1996-05-30 09:23:51+00:00,564.96,649.08,199.22,507.94,211.38,442.25,488.95,218.38,L5
1996-06-08 09:18:34+00:00,563.11,656.52,195.77,516.15,209.16,462.4,488.48,218.49,L5
1996-08-02 09:27:39+00:00,566.46,663.99,190.57,517.4,199.37,460.91,490.08,214.91,L5
1996-08-18 09:28:30+00:00,561.84,655.81,194.06,504.32,206.02,442.15,486.36,225.79,L5
1996-09-12 09:23:41+00:00,,,184.1,476.85,192.24,,,209.24,L5
1996-09-28 09:24:33+00:00,,663.25,196.09,502.61,200.28,459.87,490.22,210.28,L5
1996-10-30 09:26:11+00:00,570.48,665.14,163.26,515.56,171.5,461.04,487.93,215.62,L5
1996-11-15 09:26:56+00:00,566.27,658.86,189.27,509.46,200.34,450.37,486.03,210.23,L5
1996-12-17 09:28:27+00:00,299.24,665.51,195.85,498.6,199.78,460.09,489.23,212.89,L5
1997-02-03 09:30:40+00:00,307.05,667.6,197.29,501.77,210.76,460.68,490.2,217.62,L5
1997-02-19 09:31:22+00:00,289.4,658.57,196.4,490.13,195.21,443.01,488.46,210.23,L5
1997-03-23 09:32:37+00:00,302.46,664.09,196.54,500.19,203.61,452.81,489.45,218.43,L5
1997-03-30 09:38:40+00:00,299.99,654.84,195.02,503.03,202.11,420.92,485.9,214.82,L5
1997-04-15 09:39:13+00:00,300.03,658.83,197.8,500.31,205.78,443.94,486.86,215.5,L5
1997-05-01 09:40:11+00:00,,,191.61,509.38,197.16,,,,L5
1997-06-02 09:40:55+00:00,294.35,651.34,181.86,502.44,188.1,437.78,485.06,202.91,L5
1997-08-14 09:37:35+00:00,,650.43,196.65,511.57,204.42,441.11,492.67,216.98,L5
