,dates,aus0239-0000,aus0239-0001,aus0239-0002,aus0239-0003,aus0239-0004,aus0239-0005,aus0239-0006,aus0239-0007,aus0239-0008,aus0239-0009,aus0239-0010,aus0239-0011,aus0239-0012,aus0239-0013,aus0239-0014,aus0239-0015,aus0239-0016,aus0239-0017,aus0239-0018,aus0239-0019,aus0239-0020,aus0239-0021
0,1987-05-22 23:08:08+00:00,205.12348198108822,199.3547391996613,,224.26919731399758,222.88880564053022,221.31374199213377,226.23925789446304,232.0025337300006,232.6115189459989,222.62193368178808,214.24633310750622,210.2744102609763,204.61212970569738,206.89893700276494,199.3491931580025,187.61415725526794,193.934048353065,200.2076604623408,190.60680660281704,193.75682627783493,210.7435396542068,198.26849775243093
1,1987-09-02 23:16:50+00:00,,233.2665313059536,237.83551027952953,245.12853430003628,228.31857923664944,221.09835056553288,231.21356396039613,232.37472286504047,227.55156782274025,217.23026925666093,207.68749633313038,211.8177673646404,205.1720195096114,209.663392671663,197.41567062027823,186.7147176416436,190.34159700973996,187.2158630024359,176.25788766297592,179.6248776057939,201.25530524606035,198.55469206409023
2,1987-09-18 23:17:14+00:00,203.2526062727375,234.85472882964663,244.27770871828648,252.66801377485817,241.73932699920744,239.45960583230175,241.0028649743503,252.07662562348884,253.3319144463268,239.89909399951623,236.7952034806357,231.68083728525912,224.5663723332422,227.7794664239983,212.88673043809857,202.00827277556579,200.03856619172714,200.10433894264386,183.2384217984561,185.44476868593767,199.60799779747018,204.4348112105886
3,1987-10-04 23:17:34+00:00,,218.6206669795324,229.7065028453406,237.64995931463767,232.1168273982259,220.00646688046064,229.80490941198497,239.69649632152894,232.09375321212576,221.25755150790607,217.57030913225336,211.4719737899309,211.19940457463593,212.55764274716674,195.44149311462309,186.84060897686624,189.971840061343,184.55788694784056,174.80153327590057,174.93646420826673,197.28920875931885,196.23524471720842
4,1987-10-13 23:11:33+00:00,200.4221907069142,228.78240828940673,238.38074690263784,251.9155798150832,242.8748261219948,231.71673336240244,250.0688106576553,260.3977935213075,251.63811508290928,240.85946657275667,238.67002328312844,236.83838104050582,228.140010824351,232.31697386880182,215.13298536100112,204.58836728514805,202.6605725206092,204.90871031142004,189.9053651088722,188.61250866516232,201.41781537156132,207.4916756719002
5,1987-10-20 23:17:51+00:00,,211.6494890211045,219.25095235379678,228.2676929033196,221.73659821464014,214.3708976904464,218.5845532696188,223.08247727970914,,209.7000740195749,201.67004830805135,190.62866078482844,191.74856445499012,190.40164914681694,177.09155051515154,170.29613305607666,176.53421440432257,174.33031030262637,165.91148579961256,168.63441195096468,183.32998402072184,191.00526025935707
6,1987-11-14 23:12:11+00:00,,232.61227230545256,238.64233515211828,247.13972798362568,247.8223149903563,240.77632277305273,248.5430326589148,251.54413598107516,249.24029879525418,230.9060249007908,220.89879989620604,214.75232264281829,210.49870747511864,214.31784075061404,194.79772812462028,192.46609209047614,200.71523194808174,193.94309114235017,183.25569916014064,180.04676104291778,194.69611738131275,208.46327348223832
7,1987-12-16 23:12:41+00:00,179.79511521994894,225.38184818737076,235.7797358570294,249.57597962242883,244.8880667700973,239.78608021659207,246.906430967921,256.38670089911056,248.66746777249605,238.63331817079094,222.13024700760664,216.8833601309647,217.933443478214,213.23679694146867,194.1670034940847,197.59040065543718,194.6537808733781,199.64751423537672,188.43450101589687,190.42244263415122,201.53882988371922,201.39519484982043
8,1988-01-08 23:19:14+00:00,,230.30289605110912,,254.97221141944064,251.49374176253198,246.9152508491543,247.95155668551442,257.8634227160446,249.1499594964037,238.31357074747004,226.30756150131216,224.7557001805582,222.1080190381137,216.38539585223543,204.74750013553935,209.72071311198573,201.14490622470575,207.6869656488829,192.13097863034463,193.76201235304708,210.44554510365842,220.9045327072432
9,1988-01-17 23:13:14+00:00,,,,239.2621526840668,237.29973890491965,221.52907191868383,227.11674342702452,227.58317974934238,228.35327020245228,219.6612337531109,203.78395240116774,201.80395503759414,194.49915793896125,199.57747097089825,187.3652364328506,173.97323590164413,185.04463645523225,189.57493215629242,183.07243410431613,182.02216527134706,201.70932188423328,200.98463828059755
