,dates,chi0200-0000,chi0200-0001,chi0200-0002,chi0200-0003,chi0200-0004,chi0200-0005,chi0200-0006,chi0200-0007,chi0200-0008
0,1985-07-27 14:08:05+00:00,170.05227768058177,189.2126696538946,190.26730548502346,192.15765587497253,189.2674445763768,190.852878305948,201.68486118002926,212.18368116227182,215.17216048868906
1,1986-02-04 14:05:11+00:00,178.72588517978318,181.68475094184794,193.61977749161633,189.76678729837502,192.23338440753542,190.93097754550226,211.5765005577811,214.18866540399134,221.11168059707867
2,1986-07-30 14:00:28+00:00,170.7803657647896,189.19156670913208,194.68507227171457,196.59294921157021,192.63937186424627,196.41318538876305,210.2719641440439,213.0256559119132,216.76642460012502
3,1986-08-15 13:59:53+00:00,170.11745149255052,188.75629302282198,197.32864303372565,189.49868700938427,190.68175758267773,188.87796789577996,206.9488817237034,212.1957961708345,214.87038116274545
4,1986-08-31 13:59:17+00:00,181.20232619064444,189.91910053989503,195.10286247342466,196.83185532595013,197.2430606332195,191.01617252162956,207.04717539082793,213.73984297117624,210.6333433694916
5,1986-09-16 13:58:46+00:00,186.09526530534518,194.8262806215315,202.48050582730352,199.05726477776872,200.10989039375616,200.78224538624954,217.03539728413594,222.57352274186962,221.3969927949669
6,1986-12-21 13:57:14+00:00,167.23566788120087,186.87327309768813,191.93106178565756,190.19061059348797,187.93705912104127,189.47012156270245,201.76482164624016,209.55239708007895,211.47599370637633
7,1987-11-06 14:06:08+00:00,189.1338028924871,193.78949024079225,201.76582643001717,200.70413930129678,198.8605750883147,201.72283849618935,217.35714859214846,219.48079502779566,220.7059541732284
8,1987-11-22 14:06:28+00:00,164.9868264774988,189.36864062951776,192.56041464226007,191.47395463519464,190.49697178781653,190.42236530634577,204.34424507701644,209.3823509675253,209.6070541263018
9,1988-06-01 14:08:45+00:00,166.27146026965906,187.51732698743183,191.3586881455225,192.5028357868741,191.63829112004265,185.75188295069654,205.0139858496927,210.32325607142096,211.90732594802228
10,1988-06-17 14:08:51+00:00,169.8188678101093,190.6450547819721,200.15860950971813,191.77952373521913,190.91988984369627,187.36204442257875,206.1020010999644,208.5072786879408,212.1735056897586
11,1988-08-20 14:09:00+00:00,183.72155861107194,191.28989252119203,198.6734164948547,198.78032075897696,198.54799780198496,191.85603101401966,205.87312306280958,214.01551155985257,214.99673971058095
12,1988-09-05 14:09:03+00:00,170.7720814535278,188.467394670303,193.46235208530538,191.2976852605031,189.19489265111622,192.5154356153014,207.94548813891765,213.57499902860798,215.17682832017
13,1988-09-21 14:08:58+00:00,182.3972094934359,189.52043781120122,204.58180006407636,197.41688750603043,194.67374795571828,198.89762447717405,210.36734598227835,215.69096571202203,222.8005904901317
14,1989-01-27 14:08:14+00:00,175.14484166829234,187.52219849183138,201.4353674915699,196.1213775159315,197.83011326184902,203.9023473353691,220.37254383506817,216.23600362053276,225.9215563474272
15,1989-05-03 14:07:01+00:00,174.1977271337355,189.4243209856454,198.24085584615912,194.67113495998,199.15088288505754,193.7305723187021,209.40607091398377,215.76784979996032,218.44764748019506
16,1989-08-07 14:05:09+00:00,169.51691280851574,189.7744542520418,196.63579682659167,189.30165635931868,184.44560940909307,193.3134218279386,206.7532531355886,210.15911377318847,214.28369365435537
